Key,Q_0,Q_1,Q_2,Prop_0,Prop_1,Prop_2,r0,ba1,lp__
52,1,-0.007049898103343763,0.723447706409781,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.896827561907798,-0.01119633228624395,-2581.118160553092
53,1,0.16530841211479363,0.7016987315430815,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.064895741673841,-0.00780416459439966,-2580.4822291803116
54,1,-0.3389385700033144,0.8365804600125976,0.12378149714916314,0.13500091962479308,0.7412175832260438,3.480793926142034,-0.00552544168594412,-2581.487187454366
55,1,0.20740905270413806,0.751316150564711,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.051774246419458,-0.00861226662871174,-2582.2361865293456
56,1,0.1593713167755786,0.7284546131204899,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.6599135157303735,-0.01001396588707036,-2580.363396045234
57,1,-0.03579903451581014,0.6662098383618514,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.0446304053050905,-0.0076541579149733,-2580.482283484791
58,1,-0.02294266547497377,0.911690715637526,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.030563785138175,-0.00758884045444869,-2580.4945758469316
59,1,0.3743594745779309,0.5432488482360976,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.1905085518415,-0.00808294788535379,-2580.3836054960907
60,1,0.0910383296075471,0.6515733403314392,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.925007412042657,-0.010859386847412,-2580.461254723639
61,1,-0.3770375330911262,0.7160311799226985,0.12378149714916314,0.13500091962479308,0.7412175832260438,5.305838480057003,-0.01177754131127272,-2580.69454971119
62,1,-0.01256590303910389,0.6335082525408118,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.404629865408141,-0.00940739131141317,-2580.705347787544
63,1,0.5114920692811333,0.6773378905234928,0.12378149714916314,0.13500091962479308,0.7412175832260438,3.061006367242408,-0.00276098486211067,-2583.481957498137
64,1,-0.2723306407859325,0.7942170261509246,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.8864950634088755,-0.01045525111674114,-2580.377301790017
65,1,0.41865010530780067,0.8666191325516369,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.144379193481675,-0.00875481358470148,-2581.492481071805
66,1,-0.07492364381178934,0.7792440582736981,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.5750845635247295,-0.00918858594461977,-2580.4888161900753
67,1,-0.02063135764944793,0.6528679049435611,0.12378149714916314,0.13500091962479308,0.7412175832260438,3.154587152003322,-0.00437115829874552,-2582.9939751562088
68,1,-0.1176144366593816,0.8115510179738517,0.12378149714916314,0.13500091962479308,0.7412175832260438,3.9848971579184633,-0.00796333223545617,-2581.1585668853086
69,1,0.21697026764736305,0.7699619961535612,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.281151099414007,-0.0086198957101315,-2580.3479676476504
70,1,0.5390852648484393,0.8263172544917329,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.289624698612745,-0.00898979192742053,-2580.723889657557
71,1,-0.05098334279566631,0.738120085892108,0.12378149714916314,0.13500091962479308,0.7412175832260438,3.783997722523335,-0.00772403481564421,-2583.205025007963
72,1,0.35317007151565727,0.7389138630436485,0.12378149714916314,0.13500091962479308,0.7412175832260438,5.912707350980095,-0.01297967850951781,-2581.9998991670395
73,1,0.06745200114545352,0.7154224239761376,0.12378149714916314,0.13500091962479308,0.7412175832260438,3.975010525569806,-0.00782556591556609,-2580.971422174841
74,1,-0.025358760638539854,0.8601198405418918,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.948258434656263,-0.01115891621474544,-2580.747848051099
75,1,0.1242937689073049,0.7138616362017218,0.12378149714916314,0.13500091962479308,0.7412175832260438,3.89111691319398,-0.00697121865894136,-2580.6578591269963
76,1,0.2029681233002403,0.7945988761539693,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.652730409627408,-0.00928131094377198,-2580.775070934638
77,1,-0.21570426567563206,0.7501673292020334,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.365181915150972,-0.00930464625731896,-2580.782329590357
78,1,-0.16791608078547238,0.6653339560227396,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.388632274842919,-0.00891093988106433,-2580.2852081599935
79,1,-0.028754747309038667,0.6070244045671693,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.440011795627283,-0.0095305142884789,-2580.698581865536
80,1,0.3994914488000847,0.9080990488284523,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.031590160993781,-0.00762484342967202,-2580.4975712283767
81,1,0.18042504782172714,0.6087844432378798,0.12378149714916314,0.13500091962479308,0.7412175832260438,5.036301592359884,-0.01147486600516399,-2580.8805782187087
82,1,0.21331255553074546,0.6284063067440919,0.12378149714916314,0.13500091962479308,0.7412175832260438,2.9686248035826464,-0.00312492630779383,-2583.2699792120384
83,1,-0.04298212979468874,0.6244370719234752,0.12378149714916314,0.13500091962479308,0.7412175832260438,7.539247192276435,-0.01629557742617158,-2586.730584482363
84,1,0.27640629741195305,0.5812366594545624,0.12378149714916314,0.13500091962479308,0.7412175832260438,3.934001556725175,-0.00762478300860112,-2580.946754220712
85,1,0.2588296726945828,0.7178014030886659,0.12378149714916314,0.13500091962479308,0.7412175832260438,3.812250479373661,-0.00682405769061241,-2580.7818690869194
86,1,-0.0024944694883660135,0.6623695998723433,0.12378149714916314,0.13500091962479308,0.7412175832260438,5.002636635034148,-0.01065273931152348,-2580.555263049469
87,1,-0.24129904335825592,0.7772891786351143,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.428572460484223,-0.00869452017056462,-2580.48631121715
88,1,0.4774998406699342,0.7603354534743054,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.526619734692102,-0.01030223989208163,-2581.9677834591284
89,1,0.1484314416383125,0.826944109675881,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.855128511038327,-0.00970641131558531,-2581.413625648036
90,1,-0.057616055196099816,0.919033849872242,0.12378149714916314,0.13500091962479308,0.7412175832260438,5.644016883748482,-0.01182142658021372,-2582.875196098101
91,1,-0.002693363459984499,0.6086886435441009,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.338257733290103,-0.00866384449962524,-2580.301396229224
92,1,7.460492660301687e-4,0.7539223689618665,0.12378149714916314,0.13500091962479308,0.7412175832260438,5.21524419574653,-0.01123797391878342,-2580.7894660661855
93,1,0.19106230482761344,0.7429679630618877,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.195096992376629,-0.00793800704114207,-2580.488668167187
94,1,-0.06518521461813279,0.8933029595620547,0.12378149714916314,0.13500091962479308,0.7412175832260438,6.949900513091844,-0.01675047515779698,-2584.532031941993
95,1,-0.10627605032480411,0.7428833329016946,0.12378149714916314,0.13500091962479308,0.7412175832260438,5.0516563901693425,-0.01039082442429653,-2581.3340605859694
96,1,-0.029487505875693237,0.6125118761923821,0.12378149714916314,0.13500091962479308,0.7412175832260438,5.31980436411112,-0.01169443498030837,-2580.7555916852325
97,1,0.033820879999526536,0.7417460230894704,0.12378149714916314,0.13500091962479308,0.7412175832260438,5.659665243851439,-0.01204046565507329,-2582.2916769244334
98,1,0.18104971365761763,0.6260797992024202,0.12378149714916314,0.13500091962479308,0.7412175832260438,5.469499161562614,-0.01145530231172217,-2582.2271244484623
99,1,0.20921539384680263,0.5078902727822984,0.12378149714916314,0.13500091962479308,0.7412175832260438,3.7654466683340098,-0.00614217796660819,-2581.1279319438704
100,1,0.09861308995935007,0.8168577380404011,0.12378149714916314,0.13500091962479308,0.7412175832260438,3.190981995084716,-0.0039284237844665,-2582.278786768833
101,1,0.17318875334605013,0.5973504297130372,0.12378149714916314,0.13500091962479308,0.7412175832260438,3.51860941899321,-0.00494605171568348,-2581.9045843422637
102,1,0.06816156945386795,0.9217710275812805,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.586478627426646,-0.00922004179271586,-2580.4989276261117
103,1,0.1236990651073403,0.7297959101512177,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.616591055583641,-0.00992973864349836,-2580.4109508037163
104,1,0.02379097885348911,0.8013118976025688,0.12378149714916314,0.13500091962479308,0.7412175832260438,5.6849242884754645,-0.01360393451383297,-2582.149659198059
105,1,-0.0021072342612377948,0.8037607852142485,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.7975007740941695,-0.01116702213599553,-2581.909746184374
106,1,0.18915205608719346,0.8867071209471242,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.68454029723156,-0.00981124621072314,-2580.2970095310548
107,1,0.22220715292387086,0.7408844577595642,0.12378149714916314,0.13500091962479308,0.7412175832260438,6.104813974235696,-0.01479264963825044,-2583.0406797552173
108,1,-0.03888837151990138,0.7338371922473477,0.12378149714916314,0.13500091962479308,0.7412175832260438,3.474834729721397,-0.00583160054162311,-2581.976217434633
109,1,0.1030794815097501,0.7591433442164731,0.12378149714916314,0.13500091962479308,0.7412175832260438,6.387147202044637,-0.01610107889298483,-2586.056251169291
110,1,0.11343805614718351,0.7051753564317407,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.761012862768431,-0.01113990804936304,-2582.2243919540097
111,1,0.17074001248948362,0.702879987540935,0.12378149714916314,0.13500091962479308,0.7412175832260438,5.320493993119272,-0.01116913422112958,-2581.6354945975545
112,1,-0.038380860353205065,0.612689719486162,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.756528238537675,-0.00971019529909692,-2580.6425495679605
113,1,0.022090925412764383,0.7678610801037778,0.12378149714916314,0.13500091962479308,0.7412175832260438,5.109352637166861,-0.01193708419567948,-2581.474715124204
114,1,-0.09289266546071309,0.6965182885823994,0.12378149714916314,0.13500091962479308,0.7412175832260438,5.203889633038154,-0.0121747718020992,-2581.4359028877366
115,1,0.2086249883157603,0.7779103837167045,0.12378149714916314,0.13500091962479308,0.7412175832260438,6.04306781435878,-0.01363618294611489,-2581.772117649776
116,1,0.04680493993431892,0.7328337848832668,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.509926739886296,-0.00942569939687788,-2580.2966047335194
117,1,0.03953694995010358,0.762317027696862,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.090334789858903,-0.0068269708561918,-2582.3321060830863
118,1,-0.3387029745781195,0.7475251873740544,0.12378149714916314,0.13500091962479308,0.7412175832260438,5.816473918930155,-0.01334346767804024,-2581.3631470197547
119,1,0.2373508611259509,0.8592831157441071,0.12378149714916314,0.13500091962479308,0.7412175832260438,3.528313282893493,-0.00597497172834765,-2581.67709637051
120,1,0.04748465653340024,0.7188708746843528,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.978730336612789,-0.01059930998333937,-2580.5201575672645
121,1,0.30502392276196727,0.4995587991295907,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.705823970097045,-0.00935721753595685,-2581.0043313956344
122,1,-0.13958751236577446,0.6028334247134384,0.12378149714916314,0.13500091962479308,0.7412175832260438,3.927857070126049,-0.00574922199494565,-2584.7260164932663
123,1,0.12314129431204389,0.7045145345904315,0.12378149714916314,0.13500091962479308,0.7412175832260438,3.734534225824505,-0.00666300314017929,-2581.016297925671
124,1,0.13665990820623689,0.7232318590026131,0.12378149714916314,0.13500091962479308,0.7412175832260438,5.461684177131443,-0.0125648873844078,-2581.0431476724557
125,1,-0.160550551448973,0.737661763475097,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.384103344097579,-0.00866734899699797,-2580.362602503292
126,1,0.02282272153711977,0.8246345685790102,0.12378149714916314,0.13500091962479308,0.7412175832260438,3.828238999862081,-0.00687042917491123,-2580.7516380845923
127,1,0.21280399052595927,0.6867518081431561,0.12378149714916314,0.13500091962479308,0.7412175832260438,3.683281775793626,-0.00730055458311987,-2583.336522593839
128,1,-0.2615146248881691,0.7008296672209241,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.735913954346418,-0.01006976289864608,-2580.30015902101
129,1,0.3636806821821291,0.7139545036139052,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.4181451871861865,-0.00921296862738511,-2580.3777142913905
130,1,0.08653901058760269,0.5884626570224412,0.12378149714916314,0.13500091962479308,0.7412175832260438,5.020973882175524,-0.01118764635265589,-2580.5473197289716
131,1,0.07707965396171712,0.6158542708464675,0.12378149714916314,0.13500091962479308,0.7412175832260438,3.7357277431160143,-0.00750359390689985,-2583.1856521774034
132,1,0.1946989692608698,0.8538692502055583,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.459499879276928,-0.00954430727292154,-2580.604525777283
133,1,-0.029579100065639838,0.6391886971123074,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.54475559922653,-0.00918601043693843,-2580.3751472022163
134,1,0.044032096005570016,0.70202373004792,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.305944081303293,-0.00900293481533701,-2580.6410153785214
135,1,0.07304429520179807,0.7349858013006942,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.501554182782514,-0.00731942441242416,-2588.054413021026
136,1,-0.04005629349303265,0.6740603060444064,0.12378149714916314,0.13500091962479308,0.7412175832260438,5.680975044190309,-0.01241800212388692,-2581.5466680260315
137,1,-0.014008860512548585,0.8387284516290511,0.12378149714916314,0.13500091962479308,0.7412175832260438,5.4394820746496695,-0.01264162423561954,-2581.2181835172496
138,1,0.21794517693455132,0.5754592709612687,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.467235056120553,-0.00923775755606773,-2580.2830511535867
139,1,0.09473560221719292,0.8671277724655577,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.621473776870349,-0.01028982390313732,-2580.991863383421
140,1,-0.01771498358130516,0.7199360036993957,0.12378149714916314,0.13500091962479308,0.7412175832260438,3.623725741724564,-0.00566236788174361,-2581.24154037898
141,1,0.2818111372938905,0.7585041294168138,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.559526146068492,-0.00992881762969735,-2580.6725522197808
142,1,0.3189981542734824,0.7144666627957341,0.12378149714916314,0.13500091962479308,0.7412175832260438,5.922634258435573,-0.01347485261709835,-2581.5074080313393
143,1,-0.00809670681610715,0.7034650830608895,0.12378149714916314,0.13500091962479308,0.7412175832260438,3.850972157222623,-0.00674494302610978,-2580.7365866383825
144,1,0.007922336121661898,0.6706316738582907,0.12378149714916314,0.13500091962479308,0.7412175832260438,5.341828920342445,-0.01187528777383842,-2580.733070962856
145,1,0.11972624210472277,0.5948150842769544,0.12378149714916314,0.13500091962479308,0.7412175832260438,5.337609649881869,-0.01180634798466413,-2580.7440561162693
146,1,0.07621335410068898,0.7605743389341149,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.0667391380384466,-0.00700798050130835,-2581.442255826864
147,1,-0.13731495137060046,0.7198493339639022,0.12378149714916314,0.13500091962479308,0.7412175832260438,3.9003583930717625,-0.00733139867802387,-2580.7730949017823
148,1,-0.03443338466634531,0.7911503375812434,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.452800404367566,-0.00840345587943103,-2581.250795426923
149,1,-0.05537417278385155,0.6782216158485267,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.507188894734514,-0.00964803653620469,-2580.5113259515783
150,1,0.0756907131184379,0.7029753556027166,0.12378149714916314,0.13500091962479308,0.7412175832260438,5.736851537186299,-0.01300339042067593,-2581.2248851967374
151,1,0.09176140267293706,0.7194688103037651,0.12378149714916314,0.13500091962479308,0.7412175832260438,3.7700396101644182,-0.00713537821661807,-2581.494952375547
152,1,0.026962513480919874,0.5785542144405573,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.766567119411418,-0.01084807973777096,-2581.230695044686
153,1,0.3625577222843794,0.8854787671014903,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.749301456630526,-0.00927975773469649,-2581.639678379518
154,1,0.33322005671436483,0.8457214108833816,0.12378149714916314,0.13500091962479308,0.7412175832260438,5.829977792755297,-0.01349430705608685,-2581.4565709367134
155,1,0.14976297950572454,0.8091486568052505,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.680434898668141,-0.01022194746876055,-2580.5182128069737
156,1,0.2806396785362021,0.6098702873526023,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.70358039991958,-0.00950511380710614,-2580.681331776567
157,1,0.045253050754543736,0.5540667202560172,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.106275751334661,-0.00698944831179879,-2581.937241178779
158,1,-0.02232918433642804,0.7277556903934033,0.12378149714916314,0.13500091962479308,0.7412175832260438,5.517712844491914,-0.01205582484152837,-2581.1892723074006
159,1,-0.0634254968698531,0.6076280009542959,0.12378149714916314,0.13500091962479308,0.7412175832260438,3.521893422424649,-0.00547524662910726,-2581.3110643543
160,1,0.18599918049528635,0.7506662274026137,0.12378149714916314,0.13500091962479308,0.7412175832260438,5.421505470935104,-0.01198545426380333,-2580.867756268156
161,1,-0.10225565775879869,0.7884461405688596,0.12378149714916314,0.13500091962479308,0.7412175832260438,3.7444335248336422,-0.00600080663350892,-2581.253961506188
162,1,-0.28387327960741027,0.5992232288162438,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.142296524919515,-0.00795132463293929,-2580.4039669980184
163,1,0.06820503730317176,0.6598204305054118,0.12378149714916314,0.13500091962479308,0.7412175832260438,5.2377341985527,-0.01141112199128777,-2580.7041055310183
164,1,0.013473229777741971,0.5389365208300334,0.12378149714916314,0.13500091962479308,0.7412175832260438,3.349333477777416,-0.00527754050463304,-2582.3331836227494
165,1,0.1663529731952836,0.736313051464418,0.12378149714916314,0.13500091962479308,0.7412175832260438,5.80703350588425,-0.01295034907397696,-2581.4588293724223
166,1,0.22368856937046896,0.7180415304581405,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.913858496068912,-0.01032676165004879,-2580.5536181831267
167,1,0.17373635896257578,0.800000063293751,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.212907668183189,-0.00831586217848649,-2580.3624850676247
168,1,0.13670345569955503,0.8032592878344776,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.8308986292091145,-0.01073233875655278,-2580.600391356412
169,1,-0.09143043604081733,0.6681490677806239,0.12378149714916314,0.13500091962479308,0.7412175832260438,3.388881601407626,-0.0054000899519407,-2582.107131871305
170,1,0.3012859910872779,0.7027333216241024,0.12378149714916314,0.13500091962479308,0.7412175832260438,6.0548563447676935,-0.01294550168963451,-2583.3698447447223
171,1,0.11614359819656833,0.8056223289156452,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.084939222923095,-0.00744626271478058,-2580.66370430524
172,1,-0.025245028673034242,0.9531400706119744,0.12378149714916314,0.13500091962479308,0.7412175832260438,3.683281775793626,-0.00730055458311987,-2583.336522593839
173,1,-0.1683329383740298,0.7815743926698268,0.12378149714916314,0.13500091962479308,0.7412175832260438,3.374981019849536,-0.0049600403349422,-2581.7101405715516
174,1,0.29337856540016594,0.621913733940599,0.12378149714916314,0.13500091962479308,0.7412175832260438,5.937808205699147,-0.014296077466052,-2582.5727503804683
175,1,-0.22015615753329654,0.8933939727282227,0.12378149714916314,0.13500091962479308,0.7412175832260438,3.742667362513695,-0.00674512878764183,-2581.056665714195
176,1,-0.08526456397468637,0.6436461074449156,0.12378149714916314,0.13500091962479308,0.7412175832260438,3.728092350467001,-0.00613207867332591,-2581.011639614249
177,1,-0.09992620881009082,0.6155341290825593,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.642897833429619,-0.00955383111113005,-2580.3524383462877
178,1,-0.27758482638008974,0.8464544263635255,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.810787439854088,-0.01110701068572843,-2581.5802209915737
179,1,-0.29074647646273255,0.6738072041621977,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.441395871879619,-0.00850541348322144,-2580.895890546204
180,1,0.2195823557285198,0.6190128460979708,0.12378149714916314,0.13500091962479308,0.7412175832260438,4.918428286849787,-0.0103295553151249,-2580.5700636299057
