Scenario,Vaccination_Age,Index,mean,sd,q025,q250,q500,q750,q975
CEA_shingrix_NIC_58,58,total_saved_costs_d,8275273.439147755,1260155.9048840099,5691365.761258875,7406322.521293105,8449982.214814454,9241186.178579208,10309545.937928803
CEA_shingrix_NIC_59,59,total_saved_costs_d,8137814.673810968,1214901.938134753,5489259.403578978,7286564.938770528,8310298.619630396,9064378.626316056,10100556.579463324
CEA_shingrix_NIC_60,60,total_saved_costs_d,8039195.354648359,1172248.3623143313,5601288.355101327,7265908.105925144,8138713.801737133,8976422.628319439,9977735.795121927
CEA_shingrix_NIC_61,61,total_saved_costs_d,8256746.5938885445,1168389.2275336443,5569909.607122098,7506715.96480749,8494197.450258391,9129019.894447686,10031570.495576689
CEA_shingrix_NIC_62,62,total_saved_costs_d,8357314.464309662,1107546.965821532,5905324.767339045,7622820.348169355,8606435.374867741,9172641.081566524,10023831.505551377
CEA_shingrix_NIC_63,63,total_saved_costs_d,8174894.733873447,1074992.8155698667,5826512.953863408,7490525.701348904,8342563.317097522,8977612.901821502,9911579.671171192
CEA_shingrix_NIC_64,64,total_saved_costs_d,8458222.904949456,1063464.0652469522,6024496.929205991,7798778.509208,8584046.564372692,9277780.629651088,10165628.677417697
CEA_shingrix_NIC_65,65,total_saved_costs_d,8738555.237855067,1105110.0869706357,6445375.4900661465,8014520.907717165,8879784.385802258,9615602.087542217,10465955.494401595
CEA_shingrix_NIC_66,66,total_saved_costs_d,9181066.906884449,1117492.963698933,6674405.497531377,8491602.74000015,9291978.587403484,10035733.00522359,10990401.181161053
CEA_shingrix_NIC_67,67,total_saved_costs_d,9715501.054283962,1220365.1759390964,7048534.982193854,8956472.94570762,9808677.532456625,10615969.275814172,11794114.846889362
CEA_shingrix_NIC_68,68,total_saved_costs_d,10744801.264519893,1302042.1979106336,7947015.2928999085,9946398.819686744,10935002.98460523,11703997.421109349,12966064.166574735
CEA_shingrix_NIC_69,69,total_saved_costs_d,8450529.769394781,887332.4584371329,6624883.248359002,7874437.275121047,8563234.18198704,9093815.715319762,9985279.134762414
CEA_shingrix_NIC_70,70,total_saved_costs_d,8227597.18479336,959064.5573235261,6122749.376213913,7562692.197937841,8375868.786110012,8917539.976300504,9891443.371064257
CEA_shingrix_NIC_71,71,total_saved_costs_d,8359859.038835518,876217.2733180261,6476625.803517114,7807220.791956594,8480827.112486836,9017433.34563558,9734477.855988335
CEA_shingrix_NIC_72,72,total_saved_costs_d,7812497.7265995685,830889.8195448478,6038712.36312509,7301450.251884177,7847058.701531452,8419001.837357571,9207332.51028266
CEA_shingrix_NIC_73,73,total_saved_costs_d,7060405.93946313,653373.1192359762,5679375.336602371,6639759.421486642,7073212.9898614455,7495502.995247771,8288691.203860965
CEA_shingrix_NIC_74,74,total_saved_costs_d,6324280.136458653,636790.1918934645,4965877.825719634,5952618.122951985,6359886.014573833,6813127.009783993,7344246.61877496
CEA_shingrix_NIC_75,75,total_saved_costs_d,6648049.323787412,605977.4451896001,5397521.093841059,6252209.034812001,6693368.228037972,7066120.950433401,7749207.9563083
CEA_shingrix_NIC_76,76,total_saved_costs_d,6612561.924945465,605236.6607578858,5319886.74952098,6211054.468725126,6655410.446883585,7031623.404140148,7687221.622108037
CEA_shingrix_NIC_77,77,total_saved_costs_d,6359586.6506686015,572016.8527042374,5129386.467937747,5991630.371262511,6392520.37449602,6735820.364728221,7410467.44798767
CEA_shingrix_NIC_78,78,total_saved_costs_d,5980230.354949463,536761.5992354553,4873947.905657494,5651129.188225698,6013585.884813512,6331570.556286678,6909840.731501406
CEA_shingrix_NIC_79,79,total_saved_costs_d,5659934.824483862,500166.8211247035,4630418.918297533,5334076.094726082,5668240.270051466,6017044.351348248,6523782.259574352
CEA_shingrix_NIC_80,80,total_saved_costs_d,5283642.797464245,453073.1723014132,4359275.388725743,4982693.517278607,5295874.460646246,5616870.040231311,6084274.523244506
CEA_shingrix_NIC_81,81,total_saved_costs_d,4823117.926751927,377145.25358318334,4033196.2631908366,4577316.725704545,4821507.138273599,5076492.574424772,5547941.060312809
CEA_shingrix_NIC_82,82,total_saved_costs_d,4477297.291311269,343542.7295965514,3807985.5254576122,4247547.579220191,4452806.187459873,4723861.875455805,5121048.84784586
CEA_shingrix_NIC_83,83,total_saved_costs_d,4213728.119489664,321312.46911091876,3604218.8723654514,3978221.6872782693,4208762.328429326,4443259.684293389,4840099.340587018
CEA_shingrix_NIC_84,84,total_saved_costs_d,3859496.1781854206,283896.8341866044,3288086.577111462,3651925.621320069,3861271.8372729365,4052425.6770128757,4395521.536308782
CEA_shingrix_NIC_85,85,total_saved_costs_d,3442505.6609598473,252680.89534920466,3014281.3809929965,3236373.610552012,3428730.584863938,3637045.39738534,3927354.714401501
CEA_shingrix_NIC_86,86,total_saved_costs_d,2928217.1715359506,215318.6533905659,2526786.210391812,2770141.450743559,2914727.7632762175,3105152.845990408,3324488.788059121
CEA_shingrix_NIC_87,87,total_saved_costs_d,2473152.2315620123,175451.60395768812,2166262.27841277,2346985.5637614587,2466463.361436208,2596972.2249487243,2823528.608452905
CEA_shingrix_NIC_88,88,total_saved_costs_d,2094699.4717803644,147465.86014208387,1822910.3593908423,1985628.9904440418,2083642.755433098,2206894.949963644,2373863.778016342
CEA_shingrix_NIC_89,89,total_saved_costs_d,1731878.7481745551,123455.59151959224,1518673.0206781419,1638595.9038162173,1723492.5461497814,1833559.0574438237,1970369.8043649287
CEA_shingrix_NIC_90,90,total_saved_costs_d,1379175.251314289,99307.82288901553,1207934.7189862635,1304321.947611176,1370414.5603907532,1459261.4118886245,1557035.1029350117
CEA_shingrix_NIC_91,91,total_saved_costs_d,1073833.8969533273,73368.34889635342,945516.4704474545,1015276.4966999877,1066665.501795556,1134323.1786778457,1200528.4242654755
CEA_shingrix_NIC_92,92,total_saved_costs_d,823366.1377078202,55334.007023642014,727164.3898955625,779637.1483533209,820046.8100383175,867494.7209111659,923644.6768961109
CEA_shingrix_NIC_93,93,total_saved_costs_d,619377.9935189225,39717.39917671161,553075.5400485524,586180.8476021966,615324.2294285467,652938.1437011139,693244.1578310512
CEA_shingrix_NIC_94,94,total_saved_costs_d,444887.71630399395,29218.98341238877,396120.6993569781,420735.5652040222,441851.7245349728,470839.81974044174,498251.75263523706
CEA_shingrix_NIC_95,95,total_saved_costs_d,279086.68838167604,18083.517518830537,246610.07744938403,265084.1554619189,276201.6949134977,294449.6563633143,311884.78650664724
