Scenario,Vaccination_Age,Index,mean,sd,q025,q250,q500,q750,q975
CEA_shingrix_IC_43,43,total_costs_intervention,574047.4319999999,0,574047.4319999999,574047.4319999999,574047.4319999999,574047.4319999999,574047.4319999999
CEA_shingrix_IC_44,44,total_costs_intervention,573604.038,0,573604.038,573604.038,573604.038,573604.038,573604.038
CEA_shingrix_IC_45,45,total_costs_intervention,582102.423,0,582102.423,582102.423,582102.423,582102.423,582102.423
CEA_shingrix_IC_46,46,total_costs_intervention,582545.817,0,582545.817,582545.817,582545.817,582545.817,582545.817
CEA_shingrix_IC_47,47,total_costs_intervention,585353.9789999999,0,585353.9789999999,585353.9789999999,585353.9789999999,585353.9789999999,585353.9789999999
CEA_shingrix_IC_48,48,total_costs_intervention,580033.251,0,580033.251,580033.251,580033.251,580033.251,580033.251
CEA_shingrix_IC_49,49,total_costs_intervention,567987.7139999999,0,567987.7139999999,567987.7139999999,567987.7139999999,567987.7139999999,567987.7139999999
CEA_shingrix_IC_50,50,total_costs_intervention,555794.379,0,555794.379,555794.379,555794.379,555794.379,555794.379
CEA_shingrix_IC_51,51,total_costs_intervention,536580.639,0,536580.639,536580.639,536580.639,536580.639,536580.639
CEA_shingrix_IC_52,52,total_costs_intervention,515076.02999999997,0,515076.02999999997,515076.02999999997,515076.02999999997,515076.02999999997,515076.02999999997
CEA_shingrix_IC_53,53,total_costs_intervention,503769.483,0,503769.483,503769.483,503769.483,503769.483,503769.483
CEA_shingrix_IC_54,54,total_costs_intervention,492610.73399999994,0,492610.73399999994,492610.73399999994,492610.73399999994,492610.73399999994,492610.73399999994
CEA_shingrix_IC_55,55,total_costs_intervention,474431.57999999996,0,474431.57999999996,474431.57999999996,474431.57999999996,474431.57999999996,474431.57999999996
CEA_shingrix_IC_56,56,total_costs_intervention,458173.8,0,458173.8,458173.8,458173.8,458173.8,458173.8
CEA_shingrix_IC_57,57,total_costs_intervention,441916.01999999996,0,441916.01999999996,441916.01999999996,441916.01999999996,441916.01999999996,441916.01999999996
CEA_shingrix_IC_58,58,total_costs_intervention,443541.79799999995,0,443541.79799999995,443541.79799999995,443541.79799999995,443541.79799999995,443541.79799999995
CEA_shingrix_IC_59,59,total_costs_intervention,438442.767,0,438442.767,438442.767,438442.767,438442.767,438442.767
CEA_shingrix_IC_60,60,total_costs_intervention,426766.725,0,426766.725,426766.725,426766.725,426766.725,426766.725
CEA_shingrix_IC_61,61,total_costs_intervention,430166.07899999997,0,430166.07899999997,430166.07899999997,430166.07899999997,430166.07899999997,430166.07899999997
CEA_shingrix_IC_62,62,total_costs_intervention,439846.84800000006,0,439846.84800000006,439846.84800000006,439846.84800000006,439846.84800000006,439846.84800000006
CEA_shingrix_IC_63,63,total_costs_intervention,451818.486,0,451818.486,451818.486,451818.486,451818.486,451818.486
CEA_shingrix_IC_64,64,total_costs_intervention,477978.732,0,477978.732,477978.732,477978.732,477978.732,477978.732
CEA_shingrix_IC_65,65,total_costs_intervention,1328203.149,0,1328203.149,1328203.149,1328203.149,1328203.149,1328203.149
CEA_shingrix_IC_66,66,total_costs_intervention,1026038.3489999999,0,1026038.3489999999,1026038.3489999999,1026038.3489999999,1026038.3489999999,1026038.3489999999
CEA_shingrix_IC_67,67,total_costs_intervention,997521.546,0,997521.546,997521.546,997521.546,997521.546,997521.546
CEA_shingrix_IC_68,68,total_costs_intervention,995066.457,0,995066.457,995066.457,995066.457,995066.457,995066.457
CEA_shingrix_IC_69,69,total_costs_intervention,925946.259,0,925946.259,925946.259,925946.259,925946.259,925946.259
CEA_shingrix_IC_70,70,total_costs_intervention,827742.699,0,827742.699,827742.699,827742.699,827742.699,827742.699
CEA_shingrix_IC_71,71,total_costs_intervention,746158.203,0,746158.203,746158.203,746158.203,746158.203,746158.203
CEA_shingrix_IC_72,72,total_costs_intervention,777885.507,0,777885.507,777885.507,777885.507,777885.507,777885.507
CEA_shingrix_IC_73,73,total_costs_intervention,772408.77,0,772408.77,772408.77,772408.77,772408.77,772408.77
CEA_shingrix_IC_74,74,total_costs_intervention,752201.499,0,752201.499,752201.499,752201.499,752201.499,752201.499
CEA_shingrix_IC_75,75,total_costs_intervention,715564.017,0,715564.017,715564.017,715564.017,715564.017,715564.017
CEA_shingrix_IC_76,76,total_costs_intervention,681003.918,0,681003.918,681003.918,681003.918,681003.918,681003.918
CEA_shingrix_IC_77,77,total_costs_intervention,647954.6429999999,0,647954.6429999999,647954.6429999999,647954.6429999999,647954.6429999999,647954.6429999999
CEA_shingrix_IC_78,78,total_costs_intervention,600930.246,0,600930.246,600930.246,600930.246,600930.246,600930.246
CEA_shingrix_IC_79,79,total_costs_intervention,572791.149,0,572791.149,572791.149,572791.149,572791.149,572791.149
CEA_shingrix_IC_80,80,total_costs_intervention,557871.762,0,557871.762,557871.762,557871.762,557871.762,557871.762
CEA_shingrix_IC_81,81,total_costs_intervention,531054.636,0,531054.636,531054.636,531054.636,531054.636,531054.636
CEA_shingrix_IC_82,82,total_costs_intervention,494039.448,0,494039.448,494039.448,494039.448,494039.448,494039.448
CEA_shingrix_IC_83,83,total_costs_intervention,446448.49199999997,0,446448.49199999997,446448.49199999997,446448.49199999997,446448.49199999997,446448.49199999997
CEA_shingrix_IC_84,84,total_costs_intervention,401879.18399999995,0,401879.18399999995,401879.18399999995,401879.18399999995,401879.18399999995,401879.18399999995
CEA_shingrix_IC_85,85,total_costs_intervention,367130.23199999996,0,367130.23199999996,367130.23199999996,367130.23199999996,367130.23199999996,367130.23199999996
CEA_shingrix_IC_86,86,total_costs_intervention,332003.57399999996,0,332003.57399999996,332003.57399999996,332003.57399999996,332003.57399999996,332003.57399999996
CEA_shingrix_IC_87,87,total_costs_intervention,293477.562,0,293477.562,293477.562,293477.562,293477.562,293477.562
CEA_shingrix_IC_88,88,total_costs_intervention,259106.31599999996,0,259106.31599999996,259106.31599999996,259106.31599999996,259106.31599999996,259106.31599999996
CEA_shingrix_IC_89,89,total_costs_intervention,226057.041,0,226057.041,226057.041,226057.041,226057.041,226057.041
CEA_shingrix_IC_90,90,total_costs_intervention,827364.993,0,827364.993,827364.993,827364.993,827364.993,827364.993
CEA_shingrix_IC_91,91,total_costs_intervention,0,0,0,0,0,0,0
CEA_shingrix_IC_92,92,total_costs_intervention,0,0,0,0,0,0,0
CEA_shingrix_IC_93,93,total_costs_intervention,0,0,0,0,0,0,0
CEA_shingrix_IC_94,94,total_costs_intervention,0,0,0,0,0,0,0
CEA_shingrix_IC_95,95,total_costs_intervention,0,0,0,0,0,0,0
CEA_shingrix_IC_18,18,total_net_cost,273357.65900480154,62980.0320434152,140341.44959875228,232056.74558567425,275844.3793625019,317365.78070604336,383041.4928391454
CEA_shingrix_IC_19,19,total_net_cost,274865.810535373,65801.39884484072,138978.04542420042,230336.05896342781,281338.2286006261,323375.7487397452,386263.0367972024
CEA_shingrix_IC_20,20,total_net_cost,290619.6620157303,65380.35190093294,166598.20420534926,245613.0606339028,290664.2291781306,340452.37022723444,405530.3463555411
CEA_shingrix_IC_21,21,total_net_cost,294287.24088472844,65855.23470281008,173079.26108376027,250263.87051659042,293941.0408476801,339910.343846965,416276.50815544813
CEA_shingrix_IC_22,22,total_net_cost,287272.20483569574,66009.1595198274,156476.5669993481,243751.95835833112,293608.6968373338,331457.147409579,407455.56872299477
CEA_shingrix_IC_23,23,total_net_cost,286976.8799758413,68373.74972852413,149357.3111517161,241979.3858299581,290428.57174923667,336120.5805283851,413533.04490676254
CEA_shingrix_IC_24,24,total_net_cost,284933.170872528,68398.09188902481,139736.11248707667,241368.73334907103,291195.10273135686,332142.88723185344,396726.2477116487
CEA_shingrix_IC_25,25,total_net_cost,282256.46812207793,65190.99083549486,157801.11780517228,235938.40526853458,285153.0092895599,326130.6809976554,394113.27924400126
CEA_shingrix_IC_26,26,total_net_cost,280069.402241041,66965.09041514473,138075.38787440857,238854.29401000057,281055.72660474386,326424.78431773675,403059.76640753786
CEA_shingrix_IC_27,27,total_net_cost,279332.6723865481,69005.33228931688,146525.25146641646,233358.47742818514,280589.0021852139,328839.7641544929,400537.2667356123
CEA_shingrix_IC_28,28,total_net_cost,274776.3668557973,68684.85611493353,135881.94335588513,226535.98265525428,279041.71931905486,324936.5947443906,396464.42114183004
CEA_shingrix_IC_29,29,total_net_cost,276276.6385853677,68790.334215859,134247.71156070216,228327.0309030891,280266.3052649237,323636.7012875923,409788.4247435035
CEA_shingrix_IC_30,30,total_net_cost,260964.0049710477,70958.45058156697,124754.14936468056,209952.6459153074,261131.5404659908,311728.9312052381,396794.21783205576
CEA_shingrix_IC_31,31,total_net_cost,265345.5765139958,68547.72106220452,127676.62760383898,220420.75934538228,267016.7021551266,315968.9141391807,386210.3902412866
CEA_shingrix_IC_32,32,total_net_cost,266502.15702508215,66589.53465268401,140080.73450357624,221194.41966380842,270980.4854225626,312444.691124559,388003.61362445663
CEA_shingrix_IC_33,33,total_net_cost,246591.90472613624,70891.6547182983,114345.57377479831,199895.77491283807,247905.33556883392,298471.7105880509,375669.6507273433
CEA_shingrix_IC_34,34,total_net_cost,227719.33562866904,64991.07465573665,106188.10434590366,185739.2807158616,228637.05452762378,269821.17626799725,351673.62362672866
CEA_shingrix_IC_35,35,total_net_cost,221310.66512545443,65076.71679515311,94611.01221807346,178817.07876551888,220292.01675971426,264716.9655786597,342967.68398203654
CEA_shingrix_IC_36,36,total_net_cost,226058.78903493506,66030.54154430165,96248.94379766847,181686.71503035282,226468.51529521786,270893.79049385793,350429.1284909679
CEA_shingrix_IC_37,37,total_net_cost,219494.96222557212,72155.55157328701,77757.63474533192,171744.24259972328,219565.10676535126,272597.9023708971,347705.59393529675
CEA_shingrix_IC_38,38,total_net_cost,221270.814324157,68177.91689845738,80849.00017541045,178222.86875631416,224331.57116961665,272020.76759241754,338163.95532480115
CEA_shingrix_IC_39,39,total_net_cost,224646.21084020002,73839.41617694081,74589.37548174406,177019.8291810204,227715.70892520758,277941.754453908,361665.89775324636
CEA_shingrix_IC_40,40,total_net_cost,232074.58210946573,76757.6915753334,82237.01973356013,180951.14562694757,236991.21784286352,287564.51951091754,379001.32840119133
CEA_shingrix_IC_41,41,total_net_cost,228712.88533248525,80753.53069594089,56674.71174603909,171023.95544055896,236236.23258683798,282569.1691403106,375688.0180220386
CEA_shingrix_IC_42,42,total_net_cost,214424.73233263308,81511.60622824667,62505.46838925549,154530.41278247017,213621.2387115915,271590.18065934244,360585.7152150346
CEA_shingrix_IC_43,43,total_net_cost,212056.2866864912,83679.96015046984,46085.106877588376,154513.0286377408,213404.4303469235,271944.15861600277,382463.09659780364
CEA_shingrix_IC_44,44,total_net_cost,206851.3545663602,86339.253316865,13515.046386258258,152192.19499598746,212242.1610962994,266815.54453634983,352411.18641631724
CEA_shingrix_IC_45,45,total_net_cost,201522.9948482783,82645.17373150536,38949.70926012333,142397.29504902317,203279.210524261,259521.4590233706,350944.25322367693
CEA_shingrix_IC_46,46,total_net_cost,190683.2717662194,84523.41114971008,23443.824998374304,134440.46562875176,187850.7673744008,251043.11271985248,354562.51699189545
CEA_shingrix_IC_47,47,total_net_cost,188534.449058859,77388.55435018864,42692.71640444244,132785.118427638,181762.15829866417,244296.80372862093,340109.2335170658
CEA_shingrix_IC_48,48,total_net_cost,174331.62507098162,88345.16750824878,13439.882918652733,116349.00992580084,172685.33566636065,234249.7405338215,356511.7429094468
CEA_shingrix_IC_49,49,total_net_cost,162215.68674119317,81825.09729621097,-3750.4860058733725,109943.84412046948,160655.5589602523,219575.64951476362,311753.77718219394
CEA_shingrix_IC_50,50,total_net_cost,151017.717044825,85889.90820866221,-20135.480930259957,95133.38761621446,152848.87725112156,211786.0363176518,313452.93507216964
CEA_shingrix_IC_51,51,total_net_cost,131230.77738593158,86061.90238006414,-53277.98715870933,75361.27706695092,137315.44739135198,189183.3204228648,293303.149979352
CEA_shingrix_IC_52,52,total_net_cost,116528.05027039828,78721.34311076417,-42844.56723962848,63564.60011221512,119856.87091773708,170788.94877263924,261853.56869336189
CEA_shingrix_IC_53,53,total_net_cost,110049.51678457684,80260.02610638416,-48248.009685789686,59249.16054818759,109036.26766719553,165574.26231204544,255262.20108837503
CEA_shingrix_IC_54,54,total_net_cost,101295.96024672905,75578.59634861247,-45352.68727519527,49977.33734036994,101718.13057114213,154387.7632120679,235122.63336774544
CEA_shingrix_IC_55,55,total_net_cost,97049.28453618115,77824.0814017669,-59946.31055427412,46432.74215193877,102649.91053713494,150347.00561066944,241748.40898172924
CEA_shingrix_IC_56,56,total_net_cost,96098.63463331462,70758.53440105873,-49892.945010642594,53033.84248993594,97798.15081659143,143033.67657002274,231365.01807240362
CEA_shingrix_IC_57,57,total_net_cost,88694.97110548143,71683.44828020767,-72838.02839767594,40626.838306020014,94844.04547150567,135468.64241150895,219066.95072526578
CEA_shingrix_IC_58,58,total_net_cost,91764.88413804478,72772.08716687688,-62604.28781966844,45202.85207570833,94156.16907113613,143086.69835781955,212383.95791941322
CEA_shingrix_IC_59,59,total_net_cost,98263.30750507013,69765.37405201122,-66013.88736552745,57075.00964607537,101473.2341907062,147470.3187951165,221011.37537146884
CEA_shingrix_IC_60,60,total_net_cost,90028.45786000624,68421.43204979705,-49199.78006509268,49389.51989627634,93692.75404106954,135376.90469648974,207629.8739186303
CEA_shingrix_IC_61,61,total_net_cost,97761.35511900406,73000.16581690777,-62764.2855610711,52710.40304188171,104949.32120270736,147131.67634118465,224438.82635699818
CEA_shingrix_IC_62,62,total_net_cost,100892.91529740914,73148.64927769959,-64372.639118319814,56033.555980111036,108290.69319390538,148870.96631755785,222072.81261822366
CEA_shingrix_IC_63,63,total_net_cost,104498.2094158952,73525.52401127436,-58114.429201195235,59206.108552027305,111721.65842075815,154651.7623792081,232537.7150107367
CEA_shingrix_IC_64,64,total_net_cost,113178.23220610383,85767.80536889407,-79110.97383201883,68705.56755758086,123541.24769925812,176359.37099972402,251235.84449780747
CEA_shingrix_IC_65,65,total_net_cost,322150.4625322886,231840.00698367506,-207108.71609290835,198353.71359284048,330686.3974626704,489133.7401123787,722915.4985907534
CEA_shingrix_IC_66,66,total_net_cost,246420.1229287848,175660.18089314477,-174111.18497786712,153233.36164447287,255413.53992802714,372895.0633943374,529207.328677483
CEA_shingrix_IC_67,67,total_net_cost,245158.77907289733,176766.1497276442,-176949.56388927938,145509.27280703725,264442.4478789014,360654.40112313814,554321.6430759727
CEA_shingrix_IC_68,68,total_net_cost,249071.1158547118,186109.47916095308,-115795.63853071816,144766.3007083711,261837.96169207082,384899.3831320917,552016.8974623377
CEA_shingrix_IC_69,69,total_net_cost,220845.52314055883,172902.14602900972,-200474.00315883604,130455.58738779568,232131.87280116824,340060.3037149195,505988.3056412936
CEA_shingrix_IC_70,70,total_net_cost,210641.74425265452,150850.15711212752,-137175.15010229353,117874.37472585065,226114.21954816137,316227.8170059905,454489.5790757667
CEA_shingrix_IC_71,71,total_net_cost,188075.4272626227,133928.4640337708,-92211.10426472363,106136.93049615785,205854.67324875912,283278.59356626536,389689.2886218624
CEA_shingrix_IC_72,72,total_net_cost,190278.0101605154,141465.82721068128,-134104.08261274867,109831.61452041467,196373.84970520623,293852.69843412103,437632.5615542153
CEA_shingrix_IC_73,73,total_net_cost,198546.1887922166,141831.36408547682,-86224.79981395666,113090.7519994308,213531.4057250265,300608.2562075596,438694.61847129813
CEA_shingrix_IC_74,74,total_net_cost,185258.35085118812,142792.11894959892,-149364.90921929159,103360.32729762822,202907.6484848669,283571.39695932163,421116.2417780017
CEA_shingrix_IC_75,75,total_net_cost,181613.04112129755,140288.20842083968,-147197.78574598767,107633.19686968089,192148.9312248099,282948.9002709401,409775.84747692174
CEA_shingrix_IC_76,76,total_net_cost,165383.38490574647,136659.1090831245,-134164.2229776382,85479.74700136518,183675.70476149218,263275.6582489654,391566.71522800776
CEA_shingrix_IC_77,77,total_net_cost,171507.76884788985,120564.70731143255,-96571.42923337349,104112.44194671776,186940.88180214385,257479.64463791717,367315.3088022338
CEA_shingrix_IC_78,78,total_net_cost,160070.94964341345,118500.62182550784,-122272.71285325159,96440.25663567397,181066.0405969369,241933.5055294211,352408.63793086394
CEA_shingrix_IC_79,79,total_net_cost,159201.8949720036,111150.77826449959,-108823.32927892693,97485.90617405094,173654.6306680405,237605.6997638828,333959.08996639086
CEA_shingrix_IC_80,80,total_net_cost,164666.68332849696,113129.84789193266,-107224.87886832518,101255.21331995903,183689.66596271293,241148.63605982737,331965.2041502596
CEA_shingrix_IC_81,81,total_net_cost,164168.41402399002,106458.2770012095,-90717.21338365936,103995.25180976125,183912.4573702877,240084.18126268408,321661.38334500813
CEA_shingrix_IC_82,82,total_net_cost,162325.70677716698,95800.38829732014,-66354.7739240741,113364.45112783731,174515.4891426057,234227.22026580197,306184.707777255
CEA_shingrix_IC_83,83,total_net_cost,157741.30891266657,88988.87296337153,-49091.89759106493,102219.04544643188,173616.8127850895,222210.40980750753,291368.1186678723
CEA_shingrix_IC_84,84,total_net_cost,152819.54453759122,83391.93937490777,-57284.61154053411,112393.85257341176,167982.73021386005,215182.11359059298,273889.24785723304
CEA_shingrix_IC_85,85,total_net_cost,150832.89836197335,72765.01431734372,-33711.513570932926,109192.95355048815,165012.48350211518,203332.95355161245,256372.54885304347
CEA_shingrix_IC_86,86,total_net_cost,148114.91337824508,63809.192920655485,-102.63950927369561,111683.2219272626,159686.15898871742,192361.11989754124,239236.2119299086
CEA_shingrix_IC_87,87,total_net_cost,142081.90669053062,52215.11194932038,11646.420680859328,113698.18097112351,151652.81606090924,177923.5939626678,220003.2490575933
CEA_shingrix_IC_88,88,total_net_cost,134521.91747649875,47266.88207298279,4807.965972614962,113059.2554031896,143180.37231310096,166616.99216285563,204934.11700310628
CEA_shingrix_IC_89,89,total_net_cost,124867.69207467086,38215.158674850034,36375.01279796266,102671.78379738121,131407.7837720362,152171.96907150542,180880.57446759503
CEA_shingrix_IC_90,90,total_net_cost,480748.1826894551,133622.70717693897,146165.73367586825,405892.44154778984,507682.24118846323,576741.568012327,675618.025128254
CEA_shingrix_IC_91,91,total_net_cost,0,0,0,0,0,0,0
CEA_shingrix_IC_92,92,total_net_cost,0,0,0,0,0,0,0
CEA_shingrix_IC_93,93,total_net_cost,0,0,0,0,0,0,0
CEA_shingrix_IC_94,94,total_net_cost,0,0,0,0,0,0,0
CEA_shingrix_IC_95,95,total_net_cost,0,0,0,0,0,0,0
CEA_shingrix_IC_18,18,total_saved_costs_d,222430.73199519853,62980.0320434152,112746.89816085463,178422.6102939567,219944.01163749816,263731.6454143258,355446.94140124775
CEA_shingrix_IC_19,19,total_saved_costs_d,225356.52046462704,65801.39884484072,113959.29420279758,176846.58226025483,218884.10239937386,269886.2720365722,361244.2855757995
CEA_shingrix_IC_20,20,total_saved_costs_d,230516.08598426968,65380.35190093294,115605.40164445888,180683.37777276553,230471.51882186937,275522.6873660972,354537.54379465064
CEA_shingrix_IC_21,21,total_saved_costs_d,244288.67111527149,65855.23470281008,122299.40384455177,198665.56815303495,244634.87115231977,288312.04148340947,365496.6509162396
CEA_shingrix_IC_22,22,total_saved_costs_d,248643.3431643042,66009.1595198274,128459.97927700519,204458.40059042093,242306.85116266616,292163.58964166883,379438.98100065184
CEA_shingrix_IC_23,23,total_saved_costs_d,248864.76902415868,68373.74972852413,122308.60409323743,199721.06847161482,245413.0772507633,293862.26317004184,386484.3378482838
CEA_shingrix_IC_24,24,total_saved_costs_d,259850.25712747194,68398.09188902481,148057.1802883512,212640.54076814657,253588.3252686431,303414.6946509289,405047.3155129233
CEA_shingrix_IC_25,25,total_saved_costs_d,252550.59487792203,65190.99083549486,140693.7837559987,208676.38200234456,249654.05371044,298868.6577314654,377005.9451948276
CEA_shingrix_IC_26,26,total_saved_costs_d,262940.44975895894,66965.09041514473,139950.08559246204,216585.06768226318,261954.1253952561,304155.5579899994,404934.46412559133
CEA_shingrix_IC_27,27,total_saved_costs_d,267889.4226134519,69005.33228931688,146684.82826438767,218382.33084550715,266633.09281478607,313863.6175718148,400696.8435335832
CEA_shingrix_IC_28,28,total_saved_costs_d,261730.3731442027,68684.85611493353,140042.31885816992,211570.14525560944,257465.0206809452,309970.7573447457,400624.7966441149
CEA_shingrix_IC_29,29,total_saved_costs_d,266659.3144146323,68790.334215859,133147.52825649641,219299.2517124077,262669.64773507626,314608.9220969109,408688.2414392978
CEA_shingrix_IC_30,30,total_saved_costs_d,282637.0390289523,70958.45058156697,146806.82616794427,231872.1127947619,282469.5035340092,333648.3980846926,418846.8946353194
CEA_shingrix_IC_31,31,total_saved_costs_d,283650.09448600415,68547.72106220452,162785.28075871337,233026.75686081933,281978.96884487337,328574.9116546177,421319.043396161
CEA_shingrix_IC_32,32,total_saved_costs_d,284340.9889749178,66589.53465268401,162839.53237554326,238398.45487544098,279862.6605774374,329648.7263361915,410762.41149642365
CEA_shingrix_IC_33,33,total_saved_costs_d,282155.44027386373,70891.6547182983,153077.6942726567,230275.63441194908,280842.00943116605,328851.5700871619,414401.77122520166
CEA_shingrix_IC_34,34,total_saved_costs_d,265704.287371331,64991.07465573665,141749.9993732713,223602.44673200278,264786.5684723762,307684.34228413843,387235.5186540962
CEA_shingrix_IC_35,35,total_saved_costs_d,264427.4618745455,65076.716795153116,142770.44301796335,221021.16142134022,265446.11024028563,306921.0482344811,391127.1147819264
CEA_shingrix_IC_36,36,total_saved_costs_d,267882.1269650649,66030.54154430165,143511.787509032,223047.1255061421,267472.4007047821,312254.20096964715,397691.9722023313
CEA_shingrix_IC_37,37,total_saved_costs_d,283978.9247744278,72155.55157328701,155768.29306470318,230875.98462910284,283908.7802346487,331729.64440027665,425716.252254668
CEA_shingrix_IC_38,38,total_saved_costs_d,290923.15467584296,68177.91689845738,174030.0136751989,240173.20140758244,287862.3978303833,333971.1002436858,431344.9688245895
CEA_shingrix_IC_39,39,total_saved_costs_d,309791.35715979995,73839.41617694081,172771.67024675364,256495.813546092,306721.85907479236,357417.7388189796,459848.1925182558
CEA_shingrix_IC_40,40,total_saved_costs_d,324532.6858905343,76757.6915753334,177605.93959880862,269042.74848908256,319616.0501571365,375656.12237305247,474370.2482664399
CEA_shingrix_IC_41,41,total_saved_costs_d,345851.8396675147,80753.53069594089,198876.70697796124,291995.5558596894,338328.492413162,403540.769559441,517890.0132539609
CEA_shingrix_IC_42,42,total_saved_costs_d,346468.677667367,81511.60622824667,200307.6947849653,289303.2293406576,347272.1712884086,406362.99721752986,498387.94161074446
CEA_shingrix_IC_43,43,total_saved_costs_d,361991.1453135087,83679.96015046984,191584.33540219616,302103.27338399715,360643.0016530764,419534.40336225915,527962.3251224114
CEA_shingrix_IC_44,44,total_saved_costs_d,366752.68343363976,86339.253316865,221192.85158368258,306788.4934636501,361361.8769037005,421411.8430040125,560088.9916137416
CEA_shingrix_IC_45,45,total_saved_costs_d,380579.42815172166,82645.17373150536,231158.16977632296,322580.9639766293,378823.21247573895,439705.1279509768,543152.7137398766
CEA_shingrix_IC_46,46,total_saved_costs_d,391862.54523378063,84523.41114971008,227983.30000810447,331502.70428014756,394695.04962559923,448105.35137124825,559101.9920016257
CEA_shingrix_IC_47,47,total_saved_costs_d,396819.52994114097,77388.55435018864,245244.74548293411,341057.175271379,403591.8207013358,452568.8605723619,542661.2625955575
CEA_shingrix_IC_48,48,total_saved_costs_d,405701.6259290184,88345.16750824878,223521.5080905532,345783.5104661786,407347.91533363936,463684.2410741992,566593.3680813473
CEA_shingrix_IC_49,49,total_saved_costs_d,405772.02725880675,81825.09729621097,256233.93681780598,348412.0644852363,407332.1550397476,458043.86987953045,571738.2000058732
CEA_shingrix_IC_50,50,total_saved_costs_d,404776.661955175,85889.90820866221,242341.44392783032,344008.34268234816,402945.5017488784,460660.9913837855,575929.8599302598
CEA_shingrix_IC_51,51,total_saved_costs_d,405349.8616140684,86061.90238006414,243277.48902064786,347397.31857713516,399265.191608648,461219.36193304905,589858.6261587093
CEA_shingrix_IC_52,52,total_saved_costs_d,398547.9797296017,78721.34311076417,253222.46130663803,344287.08122736076,395219.1590822629,451511.4298877848,557920.5972396284
CEA_shingrix_IC_53,53,total_saved_costs_d,393719.9662154232,80260.02610638416,248507.28191162494,338195.22068795457,394733.2153328045,444520.3224518124,552017.4926857897
CEA_shingrix_IC_54,54,total_saved_costs_d,391314.77375327086,75578.59634861247,257488.10063225447,338222.97078793205,390892.6034288578,442633.39665963,537963.4212751952
CEA_shingrix_IC_55,55,total_saved_costs_d,377382.2954638188,77824.0814017669,232683.1710182707,324084.5743893305,371781.669462865,427998.83784806123,534377.8905542741
CEA_shingrix_IC_56,56,total_saved_costs_d,362075.16536668537,70758.53440105873,226808.7819275962,315140.1234299773,360375.6491834086,405139.95751006406,508066.74501064257
CEA_shingrix_IC_57,57,total_saved_costs_d,353221.0488945185,71683.44828020767,222849.06927473412,306447.377588491,347071.9745284943,401289.18169397995,514754.04839767586
CEA_shingrix_IC_58,58,total_saved_costs_d,351776.91386195517,72772.08716687688,231157.84008058673,300455.0996421804,349385.6289288638,398338.9459242916,506146.08581966837
CEA_shingrix_IC_59,59,total_saved_costs_d,340179.4594949299,69765.37405201122,217431.39162853116,290972.4482048835,336969.5328092938,381367.7573539246,504456.6543655273
CEA_shingrix_IC_60,60,total_saved_costs_d,336738.2671399937,68421.43204979705,219136.85108136968,291389.82030351023,333073.97095893044,377377.2051037236,475966.50506509264
CEA_shingrix_IC_61,61,total_saved_costs_d,332404.72388099594,73000.16581690777,205727.25264300176,283034.4026588153,325216.7577972926,377455.6759581183,492930.36456107104
CEA_shingrix_IC_62,62,total_saved_costs_d,338953.9327025909,73148.64927769959,217774.0353817764,290975.8816824422,331556.1548060947,383813.29201988905,504219.48711831984
CEA_shingrix_IC_63,63,total_saved_costs_d,347320.27658410475,73525.52401127436,219280.77098926326,297166.72362079186,340096.8275792418,392612.37744797266,509932.9152011952
CEA_shingrix_IC_64,64,total_saved_costs_d,364800.4997938962,85767.80536889407,226742.88750219252,301619.36100027594,354437.4843007419,409273.1644424192,557089.7058320187
CEA_shingrix_IC_65,65,total_saved_costs_d,1006052.6864677113,231840.00698367506,605287.6504092463,839069.4088876211,997516.7515373295,1129849.4354071596,1535311.8650929078
CEA_shingrix_IC_66,66,total_saved_costs_d,779618.2260712151,175660.18089314477,496831.02032251674,653143.2856056625,770624.8090719727,872804.987355527,1200149.5339778669
CEA_shingrix_IC_67,67,total_saved_costs_d,752362.7669271026,176766.1497276442,443199.9029240272,636867.1448768618,733079.0981210986,852012.2731929627,1174471.1098892791
CEA_shingrix_IC_68,68,total_saved_costs_d,745995.3411452882,186109.47916095308,443049.5595376622,610167.0738679082,733228.4953079292,850300.156291629,1110862.095530718
CEA_shingrix_IC_69,69,total_saved_costs_d,705100.7358594411,172902.14602900972,419957.9533587063,585885.9552850805,693814.3861988317,795490.6716122043,1126420.262158836
CEA_shingrix_IC_70,70,total_saved_costs_d,617100.9547473455,150850.15711212752,373253.11992423324,511514.88199400954,601628.4794518386,709868.3242741495,964917.8491022934
CEA_shingrix_IC_71,71,total_saved_costs_d,558082.7757373773,133928.4640337708,356468.9143781375,462879.60943373456,540303.5297512409,640021.2725038421,838369.3072647233
CEA_shingrix_IC_72,72,total_saved_costs_d,587607.4968394845,141465.82721068128,340252.9454457846,484032.80856587895,581511.6572947938,668053.8924795853,911989.5896127485
CEA_shingrix_IC_73,73,total_saved_costs_d,573862.5812077834,141831.36408547682,333714.15152870177,471800.5137924404,558877.3642749735,659318.0180005692,858633.5698139565
CEA_shingrix_IC_74,74,total_saved_costs_d,566943.1481488119,142792.11894959892,331085.25722199824,468630.1020406784,549293.850515133,648841.1717023717,901566.4082192914
CEA_shingrix_IC_75,75,total_saved_costs_d,533950.9758787025,140288.20842083968,305788.16952307813,432615.1167290599,523415.0857751901,607930.8201303191,862761.8027459877
