Scenario,Arm,Key,Q_All_d,C_All_d,Q_All_d0,C_All_d0,dE,dC,ICER
Vac_72,SOC,78,2124395.043844854,0,2124395.043844854,0,0,0,0
Vac_72,SOC,79,2124405.480408538,0,2124405.480408538,0,0,0,0
Vac_72,SOC,80,2124463.4769438766,0,2124463.4769438766,0,0,0,0
Vac_72,SOC,81,2124418.5943534425,0,2124418.5943534425,0,0,0,0
Vac_72,SOC,82,2124404.5683054905,0,2124404.5683054905,0,0,0,0
Vac_72,SOC,83,2124374.3671284015,0,2124374.3671284015,0,0,0,0
Vac_72,SOC,84,2124383.3228823165,0,2124383.3228823165,0,0,0,0
Vac_72,SOC,85,2124461.4424484307,0,2124461.4424484307,0,0,0,0
Vac_72,SOC,86,2124398.104109826,0,2124398.104109826,0,0,0,0
Vac_72,SOC,87,2124373.081670951,0,2124373.081670951,0,0,0,0
Vac_72,SOC,88,2124390.190447078,0,2124390.190447078,0,0,0,0
Vac_72,SOC,89,2124375.861524918,0,2124375.861524918,0,0,0,0
Vac_72,SOC,90,2124443.975257514,0,2124443.975257514,0,0,0,0
Vac_72,SOC,91,2124409.729543638,0,2124409.729543638,0,0,0,0
Vac_72,SOC,92,2124436.331939239,0,2124436.331939239,0,0,0,0
Vac_72,SOC,93,2124457.7897271863,0,2124457.7897271863,0,0,0,0
Vac_72,SOC,94,2124462.954125546,0,2124462.954125546,0,0,0,0
Vac_72,SOC,95,2124342.78047693,0,2124342.78047693,0,0,0,0
Vac_72,SOC,96,2124382.8062228705,0,2124382.8062228705,0,0,0,0
Vac_72,SOC,97,2124398.231884674,0,2124398.231884674,0,0,0,0
Vac_72,SOC,98,2124444.423254575,0,2124444.423254575,0,0,0,0
Vac_72,SOC,99,2124395.783433796,0,2124395.783433796,0,0,0,0
Vac_72,SOC,100,2124401.8786002807,0,2124401.8786002807,0,0,0,0
Vac_73,SOC,1,2018595.259625869,0,2018595.259625869,0,0,0,0
Vac_73,SOC,2,2018558.7648053216,0,2018558.7648053216,0,0,0,0
Vac_73,SOC,3,2018498.4697465657,0,2018498.4697465657,0,0,0,0
Vac_73,SOC,4,2018548.778903952,0,2018548.778903952,0,0,0,0
Vac_73,SOC,5,2018586.9268562407,0,2018586.9268562407,0,0,0,0
Vac_73,SOC,6,2018579.0214460844,0,2018579.0214460844,0,0,0,0
Vac_73,SOC,7,2018584.919093931,0,2018584.919093931,0,0,0,0
Vac_73,SOC,8,2018564.1635819592,0,2018564.1635819592,0,0,0,0
Vac_73,SOC,9,2018546.7263623227,0,2018546.7263623227,0,0,0,0
Vac_73,SOC,10,2018577.3409764378,0,2018577.3409764378,0,0,0,0
Vac_73,SOC,11,2018532.9666907329,0,2018532.9666907329,0,0,0,0
Vac_73,SOC,12,2018515.8448159557,0,2018515.8448159557,0,0,0,0
Vac_73,SOC,13,2018457.792106285,0,2018457.792106285,0,0,0,0
Vac_73,SOC,14,2018539.6685082722,0,2018539.6685082722,0,0,0,0
Vac_73,SOC,15,2018516.8971149337,0,2018516.8971149337,0,0,0,0
Vac_73,SOC,16,2018539.2106024872,0,2018539.2106024872,0,0,0,0
Vac_73,SOC,17,2018548.8998576617,0,2018548.8998576617,0,0,0,0
Vac_73,SOC,18,2018505.5738585673,0,2018505.5738585673,0,0,0,0
Vac_73,SOC,19,2018527.1620631663,0,2018527.1620631663,0,0,0,0
Vac_73,SOC,20,2018511.2656928697,0,2018511.2656928697,0,0,0,0
Vac_73,SOC,21,2018594.4480476528,0,2018594.4480476528,0,0,0,0
Vac_73,SOC,22,2018460.7205316639,0,2018460.7205316639,0,0,0,0
Vac_73,SOC,23,2018541.730474244,0,2018541.730474244,0,0,0,0
Vac_73,SOC,24,2018536.1690299779,0,2018536.1690299779,0,0,0,0
Vac_73,SOC,25,2018559.705661866,0,2018559.705661866,0,0,0,0
Vac_73,SOC,26,2018537.816877706,0,2018537.816877706,0,0,0,0
Vac_73,SOC,27,2018450.9960366827,0,2018450.9960366827,0,0,0,0
Vac_73,SOC,28,2018600.8195348054,0,2018600.8195348054,0,0,0,0
Vac_73,SOC,29,2018579.6642203731,0,2018579.6642203731,0,0,0,0
Vac_73,SOC,30,2018505.8040559238,0,2018505.8040559238,0,0,0,0
Vac_73,SOC,31,2018509.5757324668,0,2018509.5757324668,0,0,0,0
Vac_73,SOC,32,2018553.007331036,0,2018553.007331036,0,0,0,0
Vac_73,SOC,33,2018549.6691969754,0,2018549.6691969754,0,0,0,0
Vac_73,SOC,34,2018601.9484101972,0,2018601.9484101972,0,0,0,0
Vac_73,SOC,35,2018576.893926189,0,2018576.893926189,0,0,0,0
Vac_73,SOC,36,2018597.1913702213,0,2018597.1913702213,0,0,0,0
Vac_73,SOC,37,2018562.6016613313,0,2018562.6016613313,0,0,0,0
Vac_73,SOC,38,2018570.4320731678,0,2018570.4320731678,0,0,0,0
Vac_73,SOC,39,2018477.338222676,0,2018477.338222676,0,0,0,0
Vac_73,SOC,40,2018513.6797218744,0,2018513.6797218744,0,0,0,0
Vac_73,SOC,41,2018628.9238292947,0,2018628.9238292947,0,0,0,0
Vac_73,SOC,42,2018585.609674193,0,2018585.609674193,0,0,0,0
Vac_73,SOC,43,2018532.0432998182,0,2018532.0432998182,0,0,0,0
Vac_73,SOC,44,2018525.561628302,0,2018525.561628302,0,0,0,0
Vac_73,SOC,45,2018602.5752628015,0,2018602.5752628015,0,0,0,0
Vac_73,SOC,46,2018598.8828998979,0,2018598.8828998979,0,0,0,0
Vac_73,SOC,47,2018580.7593982718,0,2018580.7593982718,0,0,0,0
Vac_73,SOC,48,2018564.8957010524,0,2018564.8957010524,0,0,0,0
Vac_73,SOC,49,2018571.280449315,0,2018571.280449315,0,0,0,0
Vac_73,SOC,50,2018508.1141047452,0,2018508.1141047452,0,0,0,0
Vac_73,SOC,51,2018518.132314465,0,2018518.132314465,0,0,0,0
Vac_73,SOC,52,2018558.5013782915,0,2018558.5013782915,0,0,0,0
Vac_73,SOC,53,2018479.312780259,0,2018479.312780259,0,0,0,0
Vac_73,SOC,54,2018545.7844862205,0,2018545.7844862205,0,0,0,0
Vac_73,SOC,55,2018617.3432594307,0,2018617.3432594307,0,0,0,0
Vac_73,SOC,56,2018489.7394527171,0,2018489.7394527171,0,0,0,0
Vac_73,SOC,57,2018621.6183344794,0,2018621.6183344794,0,0,0,0
Vac_73,SOC,58,2018554.2939470678,0,2018554.2939470678,0,0,0,0
Vac_73,SOC,59,2018526.446923432,0,2018526.446923432,0,0,0,0
Vac_73,SOC,60,2018488.4818345192,0,2018488.4818345192,0,0,0,0
Vac_73,SOC,61,2018534.1244107694,0,2018534.1244107694,0,0,0,0
Vac_73,SOC,62,2018543.8833007151,0,2018543.8833007151,0,0,0,0
Vac_73,SOC,63,2018518.936833469,0,2018518.936833469,0,0,0,0
Vac_73,SOC,64,2018628.9004734778,0,2018628.9004734778,0,0,0,0
Vac_73,SOC,65,2018527.3287966691,0,2018527.3287966691,0,0,0,0
Vac_73,SOC,66,2018520.0085500688,0,2018520.0085500688,0,0,0,0
Vac_73,SOC,67,2018558.6024339753,0,2018558.6024339753,0,0,0,0
Vac_73,SOC,68,2018608.0362534095,0,2018608.0362534095,0,0,0,0
Vac_73,SOC,69,2018567.6140437745,0,2018567.6140437745,0,0,0,0
Vac_73,SOC,70,2018521.5055689055,0,2018521.5055689055,0,0,0,0
Vac_73,SOC,71,2018550.884792861,0,2018550.884792861,0,0,0,0
Vac_73,SOC,72,2018540.6625764421,0,2018540.6625764421,0,0,0,0
Vac_73,SOC,73,2018487.0562679293,0,2018487.0562679293,0,0,0,0
Vac_73,SOC,74,2018520.6219197565,0,2018520.6219197565,0,0,0,0
Vac_73,SOC,75,2018480.8601270802,0,2018480.8601270802,0,0,0,0
Vac_73,SOC,76,2018543.5323038541,0,2018543.5323038541,0,0,0,0
Vac_73,SOC,77,2018487.5735881263,0,2018487.5735881263,0,0,0,0
Vac_73,SOC,78,2018532.652212314,0,2018532.652212314,0,0,0,0
Vac_73,SOC,79,2018539.0868819829,0,2018539.0868819829,0,0,0,0
Vac_73,SOC,80,2018582.8079093688,0,2018582.8079093688,0,0,0,0
Vac_73,SOC,81,2018550.5789230857,0,2018550.5789230857,0,0,0,0
Vac_73,SOC,82,2018529.7572547533,0,2018529.7572547533,0,0,0,0
Vac_73,SOC,83,2018499.988008243,0,2018499.988008243,0,0,0,0
Vac_73,SOC,84,2018506.7334910072,0,2018506.7334910072,0,0,0,0
Vac_73,SOC,85,2018597.9065481394,0,2018597.9065481394,0,0,0,0
Vac_73,SOC,86,2018517.3095901664,0,2018517.3095901664,0,0,0,0
Vac_73,SOC,87,2018514.2090792786,0,2018514.2090792786,0,0,0,0
Vac_73,SOC,88,2018512.3690826169,0,2018512.3690826169,0,0,0,0
Vac_73,SOC,89,2018496.7273825775,0,2018496.7273825775,0,0,0,0
Vac_73,SOC,90,2018574.5687952295,0,2018574.5687952295,0,0,0,0
Vac_73,SOC,91,2018536.2156991842,0,2018536.2156991842,0,0,0,0
Vac_73,SOC,92,2018545.152376694,0,2018545.152376694,0,0,0,0
Vac_73,SOC,93,2018590.6519953753,0,2018590.6519953753,0,0,0,0
Vac_73,SOC,94,2018592.95069021,0,2018592.95069021,0,0,0,0
Vac_73,SOC,95,2018461.448908104,0,2018461.448908104,0,0,0,0
Vac_73,SOC,96,2018505.703802886,0,2018505.703802886,0,0,0,0
Vac_73,SOC,97,2018542.510567195,0,2018542.510567195,0,0,0,0
Vac_73,SOC,98,2018566.5931246614,0,2018566.5931246614,0,0,0,0
Vac_73,SOC,99,2018513.5623414305,0,2018513.5623414305,0,0,0,0
Vac_73,SOC,100,2018536.8939420353,0,2018536.8939420353,0,0,0,0
Vac_74,SOC,1,1933906.8743071957,0,1933906.8743071957,0,0,0,0
Vac_74,SOC,2,1933870.6194719428,0,1933870.6194719428,0,0,0,0
Vac_74,SOC,3,1933814.171663031,0,1933814.171663031,0,0,0,0
Vac_74,SOC,4,1933863.3290026078,0,1933863.3290026078,0,0,0,0
Vac_74,SOC,5,1933897.251128851,0,1933897.251128851,0,0,0,0
Vac_74,SOC,6,1933889.9200266995,0,1933889.9200266995,0,0,0,0
Vac_74,SOC,7,1933929.1212956621,0,1933929.1212956621,0,0,0,0
Vac_74,SOC,8,1933893.0982950495,0,1933893.0982950495,0,0,0,0
Vac_74,SOC,9,1933869.2126943683,0,1933869.2126943683,0,0,0,0
Vac_74,SOC,10,1933910.5281811892,0,1933910.5281811892,0,0,0,0
Vac_74,SOC,11,1933847.113613701,0,1933847.113613701,0,0,0,0
Vac_74,SOC,12,1933831.1456746475,0,1933831.1456746475,0,0,0,0
Vac_74,SOC,13,1933793.5029749246,0,1933793.5029749246,0,0,0,0
Vac_74,SOC,14,1933879.320419127,0,1933879.320419127,0,0,0,0
Vac_74,SOC,15,1933836.411859968,0,1933836.411859968,0,0,0,0
Vac_74,SOC,16,1933853.201383288,0,1933853.201383288,0,0,0,0
Vac_74,SOC,17,1933877.951231961,0,1933877.951231961,0,0,0,0
Vac_74,SOC,18,1933839.5286271237,0,1933839.5286271237,0,0,0,0
Vac_74,SOC,19,1933878.2583071312,0,1933878.2583071312,0,0,0,0
Vac_74,SOC,20,1933846.0899185431,0,1933846.0899185431,0,0,0,0
Vac_74,SOC,21,1933930.5410748303,0,1933930.5410748303,0,0,0,0
Vac_74,SOC,22,1933801.6458156903,0,1933801.6458156903,0,0,0,0
Vac_74,SOC,23,1933887.1533799698,0,1933887.1533799698,0,0,0,0
Vac_74,SOC,24,1933878.8893838879,0,1933878.8893838879,0,0,0,0
Vac_74,SOC,25,1933877.1593181372,0,1933877.1593181372,0,0,0,0
Vac_74,SOC,26,1933853.9509370383,0,1933853.9509370383,0,0,0,0
Vac_74,SOC,27,1933774.1889718135,0,1933774.1889718135,0,0,0,0
Vac_74,SOC,28,1933913.2227820852,0,1933913.2227820852,0,0,0,0
Vac_74,SOC,29,1933895.398587397,0,1933895.398587397,0,0,0,0
Vac_74,SOC,30,1933825.809477545,0,1933825.809477545,0,0,0,0
Vac_74,SOC,31,1933830.6106887255,0,1933830.6106887255,0,0,0,0
Vac_74,SOC,32,1933879.324466162,0,1933879.324466162,0,0,0,0
Vac_74,SOC,33,1933881.488805348,0,1933881.488805348,0,0,0,0
Vac_74,SOC,34,1933925.551189035,0,1933925.551189035,0,0,0,0
Vac_74,SOC,35,1933907.7326643323,0,1933907.7326643323,0,0,0,0
Vac_74,SOC,36,1933925.6381756165,0,1933925.6381756165,0,0,0,0
Vac_74,SOC,37,1933888.0431136466,0,1933888.0431136466,0,0,0,0
Vac_74,SOC,38,1933896.6858957342,0,1933896.6858957342,0,0,0,0
Vac_74,SOC,39,1933791.663508878,0,1933791.663508878,0,0,0,0
Vac_74,SOC,40,1933833.2342463564,0,1933833.2342463564,0,0,0,0
Vac_74,SOC,41,1933957.7378327583,0,1933957.7378327583,0,0,0,0
Vac_74,SOC,42,1933917.5133266759,0,1933917.5133266759,0,0,0,0
Vac_74,SOC,43,1933850.7285618912,0,1933850.7285618912,0,0,0,0
Vac_74,SOC,44,1933835.488672953,0,1933835.488672953,0,0,0,0
Vac_74,SOC,45,1933936.7043688258,0,1933936.7043688258,0,0,0,0
Vac_74,SOC,46,1933936.2217905743,0,1933936.2217905743,0,0,0,0
Vac_74,SOC,47,1933896.3626501958,0,1933896.3626501958,0,0,0,0
Vac_74,SOC,48,1933893.709219919,0,1933893.709219919,0,0,0,0
Vac_74,SOC,49,1933890.8274836252,0,1933890.8274836252,0,0,0,0
Vac_74,SOC,50,1933835.1273268678,0,1933835.1273268678,0,0,0,0
Vac_74,SOC,51,1933843.0641258426,0,1933843.0641258426,0,0,0,0
Vac_74,SOC,52,1933896.1110573197,0,1933896.1110573197,0,0,0,0
Vac_74,SOC,53,1933816.9822024654,0,1933816.9822024654,0,0,0,0
Vac_74,SOC,54,1933853.006515459,0,1933853.006515459,0,0,0,0
Vac_74,SOC,55,1933930.1721970483,0,1933930.1721970483,0,0,0,0
Vac_74,SOC,56,1933810.9363686629,0,1933810.9363686629,0,0,0,0
Vac_74,SOC,57,1933936.064837353,0,1933936.064837353,0,0,0,0
Vac_74,SOC,58,1933869.8027650414,0,1933869.8027650414,0,0,0,0
Vac_74,SOC,59,1933847.4396275422,0,1933847.4396275422,0,0,0,0
Vac_74,SOC,60,1933811.8586362596,0,1933811.8586362596,0,0,0,0
Vac_74,SOC,61,1933869.993133756,0,1933869.993133756,0,0,0,0
Vac_74,SOC,62,1933872.0354392729,0,1933872.0354392729,0,0,0,0
Vac_74,SOC,63,1933835.1805944415,0,1933835.1805944415,0,0,0,0
Vac_74,SOC,64,1933958.4544879156,0,1933958.4544879156,0,0,0,0
Vac_74,SOC,65,1933864.6542918298,0,1933864.6542918298,0,0,0,0
Vac_74,SOC,66,1933854.6533219402,0,1933854.6533219402,0,0,0,0
Vac_74,SOC,67,1933880.5711568668,0,1933880.5711568668,0,0,0,0
Vac_74,SOC,68,1933932.7490091508,0,1933932.7490091508,0,0,0,0
Vac_74,SOC,69,1933899.0246658653,0,1933899.0246658653,0,0,0,0
Vac_74,SOC,70,1933838.4823512787,0,1933838.4823512787,0,0,0,0
Vac_74,SOC,71,1933885.5470094203,0,1933885.5470094203,0,0,0,0
Vac_74,SOC,72,1933883.3926335932,0,1933883.3926335932,0,0,0,0
Vac_74,SOC,73,1933806.7674901711,0,1933806.7674901711,0,0,0,0
Vac_74,SOC,74,1933846.1409346825,0,1933846.1409346825,0,0,0,0
Vac_74,SOC,75,1933819.430385158,0,1933819.430385158,0,0,0,0
Vac_74,SOC,76,1933863.489755695,0,1933863.489755695,0,0,0,0
Vac_74,SOC,77,1933814.655173221,0,1933814.655173221,0,0,0,0
Vac_74,SOC,78,1933847.7501204303,0,1933847.7501204303,0,0,0,0
Vac_74,SOC,79,1933863.16683375,0,1933863.16683375,0,0,0,0
Vac_74,SOC,80,1933896.7406660647,0,1933896.7406660647,0,0,0,0
Vac_74,SOC,81,1933876.1528852114,0,1933876.1528852114,0,0,0,0
Vac_74,SOC,82,1933860.368534705,0,1933860.368534705,0,0,0,0
Vac_74,SOC,83,1933826.1490425614,0,1933826.1490425614,0,0,0,0
Vac_74,SOC,84,1933825.8792753026,0,1933825.8792753026,0,0,0,0
Vac_74,SOC,85,1933937.6548764869,0,1933937.6548764869,0,0,0,0
Vac_74,SOC,86,1933860.523384891,0,1933860.523384891,0,0,0,0
Vac_74,SOC,87,1933841.695769712,0,1933841.695769712,0,0,0,0
Vac_74,SOC,88,1933843.6418312904,0,1933843.6418312904,0,0,0,0
Vac_74,SOC,89,1933817.7995339776,0,1933817.7995339776,0,0,0,0
Vac_74,SOC,90,1933907.8912548355,0,1933907.8912548355,0,0,0,0
Vac_74,SOC,91,1933848.6275702592,0,1933848.6275702592,0,0,0,0
Vac_74,SOC,92,1933870.0790360977,0,1933870.0790360977,0,0,0,0
Vac_74,SOC,93,1933923.6099173916,0,1933923.6099173916,0,0,0,0
Vac_74,SOC,94,1933928.9753576466,0,1933928.9753576466,0,0,0,0
Vac_74,SOC,95,1933786.2788297362,0,1933786.2788297362,0,0,0,0
Vac_74,SOC,96,1933821.2309580015,0,1933821.2309580015,0,0,0,0
Vac_74,SOC,97,1933846.8969955903,0,1933846.8969955903,0,0,0,0
Vac_74,SOC,98,1933886.2998185486,0,1933886.2998185486,0,0,0,0
Vac_74,SOC,99,1933831.839751816,0,1933831.839751816,0,0,0,0
Vac_74,SOC,100,1933874.1092249453,0,1933874.1092249453,0,0,0,0
Vac_75,SOC,1,1853574.9501624748,0,1853574.9501624748,0,0,0,0
Vac_75,SOC,2,1853534.8753297266,0,1853534.8753297266,0,0,0,0
Vac_75,SOC,3,1853473.5258622256,0,1853473.5258622256,0,0,0,0
Vac_75,SOC,4,1853530.0069761171,0,1853530.0069761171,0,0,0,0
Vac_75,SOC,5,1853576.6124148392,0,1853576.6124148392,0,0,0,0
Vac_75,SOC,6,1853595.139508574,0,1853595.139508574,0,0,0,0
Vac_75,SOC,7,1853611.7384556052,0,1853611.7384556052,0,0,0,0
Vac_75,SOC,8,1853560.4639906322,0,1853560.4639906322,0,0,0,0
Vac_75,SOC,9,1853531.7636420513,0,1853531.7636420513,0,0,0,0
Vac_75,SOC,10,1853564.1002642838,0,1853564.1002642838,0,0,0,0
Vac_75,SOC,11,1853511.8834284842,0,1853511.8834284842,0,0,0,0
Vac_75,SOC,12,1853496.3804502776,0,1853496.3804502776,0,0,0,0
Vac_75,SOC,13,1853478.317740227,0,1853478.317740227,0,0,0,0
Vac_75,SOC,14,1853557.189169109,0,1853557.189169109,0,0,0,0
Vac_75,SOC,15,1853489.4203144603,0,1853489.4203144603,0,0,0,0
Vac_75,SOC,16,1853517.2133905666,0,1853517.2133905666,0,0,0,0
Vac_75,SOC,17,1853557.8099936384,0,1853557.8099936384,0,0,0,0
Vac_75,SOC,18,1853522.9796659094,0,1853522.9796659094,0,0,0,0
Vac_75,SOC,19,1853576.9726407432,0,1853576.9726407432,0,0,0,0
Vac_75,SOC,20,1853509.4286212518,0,1853509.4286212518,0,0,0,0
Vac_75,SOC,21,1853613.4299026292,0,1853613.4299026292,0,0,0,0
Vac_75,SOC,22,1853481.9697611036,0,1853481.9697611036,0,0,0,0
Vac_75,SOC,23,1853548.5448672967,0,1853548.5448672967,0,0,0,0
Vac_75,SOC,24,1853534.4135440195,0,1853534.4135440195,0,0,0,0
Vac_75,SOC,25,1853543.5300120723,0,1853543.5300120723,0,0,0,0
Vac_75,SOC,26,1853526.662424709,0,1853526.662424709,0,0,0,0
Vac_75,SOC,27,1853418.6321427939,0,1853418.6321427939,0,0,0,0
Vac_75,SOC,28,1853599.9607288397,0,1853599.9607288397,0,0,0,0
Vac_75,SOC,29,1853568.6509608852,0,1853568.6509608852,0,0,0,0
Vac_75,SOC,30,1853502.5503450413,0,1853502.5503450413,0,0,0,0
Vac_75,SOC,31,1853507.5125154636,0,1853507.5125154636,0,0,0,0
Vac_75,SOC,32,1853543.3349160834,0,1853543.3349160834,0,0,0,0
Vac_75,SOC,33,1853542.9389462632,0,1853542.9389462632,0,0,0,0
Vac_75,SOC,34,1853595.5929366108,0,1853595.5929366108,0,0,0,0
Vac_75,SOC,35,1853582.6883846903,0,1853582.6883846903,0,0,0,0
Vac_75,SOC,36,1853592.4090381193,0,1853592.4090381193,0,0,0,0
Vac_75,SOC,37,1853570.6833076847,0,1853570.6833076847,0,0,0,0
Vac_75,SOC,38,1853575.3498017553,0,1853575.3498017553,0,0,0,0
Vac_75,SOC,39,1853463.7748256745,0,1853463.7748256745,0,0,0,0
Vac_75,SOC,40,1853511.6484972832,0,1853511.6484972832,0,0,0,0
Vac_75,SOC,41,1853620.7206430088,0,1853620.7206430088,0,0,0,0
Vac_75,SOC,42,1853588.9369608208,0,1853588.9369608208,0,0,0,0
Vac_75,SOC,43,1853530.248842043,0,1853530.248842043,0,0,0,0
Vac_75,SOC,44,1853503.4825865931,0,1853503.4825865931,0,0,0,0
Vac_75,SOC,45,1853607.6612719952,0,1853607.6612719952,0,0,0,0
Vac_75,SOC,46,1853610.3404712935,0,1853610.3404712935,0,0,0,0
Vac_75,SOC,47,1853592.9997179373,0,1853592.9997179373,0,0,0,0
Vac_75,SOC,48,1853567.7495812962,0,1853567.7495812962,0,0,0,0
Vac_75,SOC,49,1853540.4668005456,0,1853540.4668005456,0,0,0,0
Vac_75,SOC,50,1853502.404118566,0,1853502.404118566,0,0,0,0
Vac_75,SOC,51,1853505.295018232,0,1853505.295018232,0,0,0,0
Vac_75,SOC,52,1853552.6487083023,0,1853552.6487083023,0,0,0,0
Vac_75,SOC,53,1853483.0125177896,0,1853483.0125177896,0,0,0,0
Vac_75,SOC,54,1853535.3239175526,0,1853535.3239175526,0,0,0,0
Vac_75,SOC,55,1853606.4605596352,0,1853606.4605596352,0,0,0,0
Vac_75,SOC,56,1853488.5695188167,0,1853488.5695188167,0,0,0,0
Vac_75,SOC,57,1853615.1818142224,0,1853615.1818142224,0,0,0,0
Vac_75,SOC,58,1853537.2528622998,0,1853537.2528622998,0,0,0,0
Vac_75,SOC,59,1853529.2583294897,0,1853529.2583294897,0,0,0,0
Vac_75,SOC,60,1853473.6537464545,0,1853473.6537464545,0,0,0,0
Vac_75,SOC,61,1853551.150867948,0,1853551.150867948,0,0,0,0
Vac_75,SOC,62,1853541.5300485727,0,1853541.5300485727,0,0,0,0
Vac_75,SOC,63,1853488.9348575661,0,1853488.9348575661,0,0,0,0
Vac_75,SOC,64,1853623.0042862166,0,1853623.0042862166,0,0,0,0
Vac_75,SOC,65,1853533.8852899277,0,1853533.8852899277,0,0,0,0
Vac_75,SOC,66,1853524.157369627,0,1853524.157369627,0,0,0,0
Vac_75,SOC,67,1853556.303608106,0,1853556.303608106,0,0,0,0
Vac_75,SOC,68,1853614.563847327,0,1853614.563847327,0,0,0,0
Vac_75,SOC,69,1853563.3232265224,0,1853563.3232265224,0,0,0,0
Vac_75,SOC,70,1853517.061437243,0,1853517.061437243,0,0,0,0
Vac_75,SOC,71,1853569.1591520454,0,1853569.1591520454,0,0,0,0
Vac_75,SOC,72,1853543.8743613334,0,1853543.8743613334,0,0,0,0
Vac_75,SOC,73,1853468.3979991218,0,1853468.3979991218,0,0,0,0
Vac_75,SOC,74,1853493.7864762407,0,1853493.7864762407,0,0,0,0
Vac_75,SOC,75,1853481.9331870389,0,1853481.9331870389,0,0,0,0
Vac_75,SOC,76,1853541.88861603,0,1853541.88861603,0,0,0,0
Vac_75,SOC,77,1853498.3483788723,0,1853498.3483788723,0,0,0,0
Vac_75,SOC,78,1853503.2650943259,0,1853503.2650943259,0,0,0,0
Vac_75,SOC,79,1853536.8852452708,0,1853536.8852452708,0,0,0,0
Vac_75,SOC,80,1853569.4435035011,0,1853569.4435035011,0,0,0,0
Vac_75,SOC,81,1853543.652169336,0,1853543.652169336,0,0,0,0
Vac_75,SOC,82,1853532.4893116895,0,1853532.4893116895,0,0,0,0
Vac_75,SOC,83,1853490.5531109888,0,1853490.5531109888,0,0,0,0
Vac_75,SOC,84,1853493.0396241043,0,1853493.0396241043,0,0,0,0
Vac_75,SOC,85,1853607.1913972537,0,1853607.1913972537,0,0,0,0
Vac_75,SOC,86,1853548.016573439,0,1853548.016573439,0,0,0,0
Vac_75,SOC,87,1853510.8587765922,0,1853510.8587765922,0,0,0,0
Vac_75,SOC,88,1853515.2044295392,0,1853515.2044295392,0,0,0,0
Vac_75,SOC,89,1853473.3083014018,0,1853473.3083014018,0,0,0,0
Vac_75,SOC,90,1853577.9756602596,0,1853577.9756602596,0,0,0,0
Vac_75,SOC,91,1853508.5947283795,0,1853508.5947283795,0,0,0,0
Vac_75,SOC,92,1853544.7481646726,0,1853544.7481646726,0,0,0,0
Vac_75,SOC,93,1853583.3022230598,0,1853583.3022230598,0,0,0,0
Vac_75,SOC,94,1853609.425970348,0,1853609.425970348,0,0,0,0
Vac_75,SOC,95,1853463.8079097932,0,1853463.8079097932,0,0,0,0
Vac_75,SOC,96,1853492.5241807422,0,1853492.5241807422,0,0,0,0
Vac_75,SOC,97,1853525.8379074626,0,1853525.8379074626,0,0,0,0
Vac_75,SOC,98,1853551.883572991,0,1853551.883572991,0,0,0,0
Vac_75,SOC,99,1853521.0561150766,0,1853521.0561150766,0,0,0,0
Vac_75,SOC,100,1853560.2720803006,0,1853560.2720803006,0,0,0,0
Vac_76,SOC,1,1834182.4130914826,0,1834182.4130914826,0,0,0,0
Vac_76,SOC,2,1834137.2239901007,0,1834137.2239901007,0,0,0,0
Vac_76,SOC,3,1834089.8337844245,0,1834089.8337844245,0,0,0,0
Vac_76,SOC,4,1834145.0827260793,0,1834145.0827260793,0,0,0,0
Vac_76,SOC,5,1834211.300670243,0,1834211.300670243,0,0,0,0
Vac_76,SOC,6,1834198.5833743096,0,1834198.5833743096,0,0,0,0
Vac_76,SOC,7,1834243.697274548,0,1834243.697274548,0,0,0,0
Vac_76,SOC,8,1834184.3107144637,0,1834184.3107144637,0,0,0,0
Vac_76,SOC,9,1834146.9609371813,0,1834146.9609371813,0,0,0,0
Vac_76,SOC,10,1834181.6157818025,0,1834181.6157818025,0,0,0,0
Vac_76,SOC,11,1834118.4538181715,0,1834118.4538181715,0,0,0,0
Vac_76,SOC,12,1834117.0553507053,0,1834117.0553507053,0,0,0,0
Vac_76,SOC,13,1834123.239902269,0,1834123.239902269,0,0,0,0
Vac_76,SOC,14,1834175.4129273884,0,1834175.4129273884,0,0,0,0
Vac_76,SOC,15,1834101.4256103646,0,1834101.4256103646,0,0,0,0
Vac_76,SOC,16,1834107.2188073986,0,1834107.2188073986,0,0,0,0
Vac_76,SOC,17,1834167.5931903853,0,1834167.5931903853,0,0,0,0
Vac_76,SOC,18,1834139.4032449916,0,1834139.4032449916,0,0,0,0
Vac_76,SOC,19,1834185.901398108,0,1834185.901398108,0,0,0,0
Vac_76,SOC,20,1834114.8128013145,0,1834114.8128013145,0,0,0,0
Vac_76,SOC,21,1834227.8108335198,0,1834227.8108335198,0,0,0,0
Vac_76,SOC,22,1834113.7299664628,0,1834113.7299664628,0,0,0,0
Vac_76,SOC,23,1834163.2476882678,0,1834163.2476882678,0,0,0,0
Vac_76,SOC,24,1834133.019173962,0,1834133.019173962,0,0,0,0
Vac_76,SOC,25,1834157.433141511,0,1834157.433141511,0,0,0,0
Vac_76,SOC,26,1834129.9693537983,0,1834129.9693537983,0,0,0,0
Vac_76,SOC,27,1834005.7087431473,0,1834005.7087431473,0,0,0,0
Vac_76,SOC,28,1834203.962646763,0,1834203.962646763,0,0,0,0
Vac_76,SOC,29,1834183.446063968,0,1834183.446063968,0,0,0,0
Vac_76,SOC,30,1834123.1395758966,0,1834123.1395758966,0,0,0,0
