Scenario,Arm,Age0,Age1,Index,M,L,U
Second_83,ReVac_RZV2,72,83,C_GP_NonPHN_d,0.7573867001694476,0.4807998045829525,1.0603178342842943
Second_83,ReVac_RZV2,72,83,C_GP_PHN_d,0.3301102365952033,0.2086778335684048,0.4751494424287652
Second_83,ReVac_RZV2,72,83,C_GP_d,1.0971561402953656,0.6969054003849032,1.5260047369420466
Second_83,ReVac_RZV2,72,83,C_Med_d,3.8262809506938558,2.4832382498706265,5.529644869490653
Second_83,ReVac_RZV2,72,83,C_VacZVL_d,0,0,0
Second_83,ReVac_RZV2,72,83,C_VacRZV_d,84.82254454063082,84.82224384219786,84.82281422239588
Second_83,ReVac_RZV2,72,83,C_Vac_d,84.82254454063082,84.82224384219786,84.82281422239588
Second_83,ReVac_RZV2,72,83,C_All_d,88.64866516968152,87.30587659984035,90.3521715112848
Second_83,ReVac_RZV2,72,83,N_VacZVL,0,0,0
Second_83,ReVac_RZV2,72,83,N_VacRZV,1.4569217219859376,1.4569165571552767,1.4569263540707642
Second_83,ReVac_RZV2,72,83,N_VacZVL_d,0,0,0
Second_83,ReVac_RZV2,72,83,N_VacRZV_d,0.9979122887133038,0.9979087510846806,0.9979154614399515
Second_83,ReVac_RZV2,73,83,N0,0.7419082606444463,0.7419057418118907,0.7419103663331854
Second_83,ReVac_RZV2,73,83,Year0,2024,2024,2024
Second_83,ReVac_RZV2,73,83,Year_Life,5.646507639458035,5.6464261910666105,5.646585256039785
Second_83,ReVac_RZV2,73,83,Year_Immunised,3.781550056888182,3.078976054697871,4.444255481907085
Second_83,ReVac_RZV2,73,83,Risk_HZ,0.02484785371607276,0.01577983095759069,0.03380514289411395
Second_83,ReVac_RZV2,73,83,Risk_Hosp,0.002109160418460436,0.001303650490202943,0.003053609300821378
Second_83,ReVac_RZV2,73,83,Risk_PHN,0.0021757206650854124,0.0014223020608114052,0.0031786577994673236
Second_83,ReVac_RZV2,73,83,Risk_Death,2.035312958189175e-7,6.306949324356507e-8,3.6371514822932417e-7
Second_83,ReVac_RZV2,73,83,Q_Life,4.472778152558401,4.472721068397391,4.472832507700031
Second_83,ReVac_RZV2,73,83,Q_HZ,-0.0022393155129449204,-0.0031681245506093767,-0.0014232198570819144
Second_83,ReVac_RZV2,73,83,Q_All,4.470536925466963,4.469584517864773,4.4714114904619
Second_83,ReVac_RZV2,73,83,Q_HZ_d,-0.0012993266654779101,-0.0018583965540564858,-8.190473148685368e-4
Second_83,ReVac_RZV2,73,83,Q_Life_d,2.682273527821549,2.682242225805593,2.6822997036724057
Second_83,ReVac_RZV2,73,83,Q_All_d,2.680978000864147,2.680399682152797,2.68147665593134
Second_83,ReVac_RZV2,73,83,C_Hosp,5.219872109088755,3.197628613603076,7.531336775118034
Second_83,ReVac_RZV2,73,83,C_GP_NonPHN,1.3752384080592335,0.8810260439248316,1.889007013746778
Second_83,ReVac_RZV2,73,83,C_GP_PHN,0.6011052031454855,0.3881667559065802,0.8573348407058473
Second_83,ReVac_RZV2,73,83,C_GP,1.9756463446406671,1.2838457412190274,2.6987996442694424
Second_83,ReVac_RZV2,73,83,C_Med,7.1977753710708665,4.608773901847219,10.337004900465525
Second_83,ReVac_RZV2,73,83,C_VacZVL,0,0,0
Second_83,ReVac_RZV2,73,83,C_VacRZV,126.12440430955586,126.12397610802142,126.12476227664153
Second_83,ReVac_RZV2,73,83,C_Vac,126.12440430955586,126.12397610802142,126.12476227664153
Second_83,ReVac_RZV2,73,83,C_All,133.3219223765135,130.73304825460164,136.46136980759263
Second_83,ReVac_RZV2,73,83,C_Hosp_d,2.8881740773473186,1.8145541015513829,4.246516932137046
Second_83,ReVac_RZV2,73,83,C_GP_NonPHN_d,0.798366149873948,0.5068139694592297,1.1176878014910312
Second_83,ReVac_RZV2,73,83,C_GP_PHN_d,0.34797120314080326,0.21996865334313265,0.5008579572733233
Second_83,ReVac_RZV2,73,83,C_GP_d,1.1565189832458254,0.7346123127073069,1.6085715532943967
Second_83,ReVac_RZV2,73,83,C_Med_d,4.033307141054262,2.6175968009340527,5.828834970148422
Second_83,ReVac_RZV2,73,83,C_VacZVL_d,0,0,0
Second_83,ReVac_RZV2,73,83,C_VacRZV_d,89.41196308298203,89.4116595228582,89.41221685258374
Second_83,ReVac_RZV2,73,83,C_Vac_d,89.41196308298203,89.4116595228582,89.41221685258374
Second_83,ReVac_RZV2,73,83,C_All_d,93.44510912575367,92.02965062839371,95.24079764372969
Second_83,ReVac_RZV2,73,83,N_VacZVL,0,0,0
Second_83,ReVac_RZV2,73,83,N_VacRZV,1.4838165212888925,1.4838114836237815,1.4838207326663708
Second_83,ReVac_RZV2,73,83,N_VacZVL_d,0,0,0
Second_83,ReVac_RZV2,73,83,N_VacRZV_d,1.0519054480350825,1.051901876739508,1.0519084335598086
Second_83,ReVac_RZV2,74,83,N0,0.7571611115489156,0.7571587106409843,0.7571630950395314
Second_83,ReVac_RZV2,74,83,Year0,2024,2024,2024
Second_83,ReVac_RZV2,74,83,Year_Life,5.762595156647082,5.762513601727246,5.762672805178423
Second_83,ReVac_RZV2,74,83,Year_Immunised,3.8592952093131734,3.1422770056112364,4.535625531006978
Second_83,ReVac_RZV2,74,83,Risk_HZ,0.024847853716072767,0.01577983095759069,0.03380514289411395
Second_83,ReVac_RZV2,74,83,Risk_Hosp,0.002109160418460436,0.0013036504902029437,0.0030536093008213788
Second_83,ReVac_RZV2,74,83,Risk_PHN,0.002175720665085413,0.0014223020608114052,0.003178657799467324
Second_83,ReVac_RZV2,74,83,Risk_Death,2.035312958189175e-7,6.306949324356507e-8,3.6371514822932417e-7
Second_83,ReVac_RZV2,74,83,Q_Life,4.564734537352685,4.564677588559545,4.564788761936097
Second_83,ReVac_RZV2,74,83,Q_HZ,-0.002285353667428662,-0.0032332574668079714,-0.0014524797325222412
Second_83,ReVac_RZV2,74,83,Q_All,4.562447487589187,4.561473835212346,4.563339124929711
Second_83,ReVac_RZV2,74,83,Q_HZ_d,-0.0013724515370001841,-0.0019629846121134577,-8.651418396409082e-4
Second_83,ReVac_RZV2,74,83,Q_Life_d,2.833228541275999,2.8331967668657754,2.8332553486056757
Second_83,ReVac_RZV2,74,83,Q_All_d,2.831859991424108,2.8312484101087247,2.832385350993117
Second_83,ReVac_RZV2,74,83,C_Hosp,5.327188201983169,3.263368950524899,7.686173633688569
Second_83,ReVac_RZV2,74,83,C_GP_NonPHN,1.4035122163603049,0.8991392144346065,1.9278433167297913
Second_83,ReVac_RZV2,74,83,C_GP_PHN,0.6134633825864003,0.3961472230875387,0.8749607157396116
Second_83,ReVac_RZV2,74,83,C_GP,2.0162635454511184,1.3102406805846958,2.7542854936532546
Second_83,ReVac_RZV2,74,83,C_Med,7.345756615476226,4.703526479273155,10.549525899677956
Second_83,ReVac_RZV2,74,83,C_VacZVL,0,0,0
Second_83,ReVac_RZV2,74,83,C_VacRZV,128.71738896331564,128.71698080896732,128.71772615672032
Second_83,ReVac_RZV2,74,83,C_Vac,128.71738896331564,128.71698080896732,128.71772615672032
Second_83,ReVac_RZV2,74,83,C_All,136.06290388494233,133.42078952077023,139.26688687162073
Second_83,ReVac_RZV2,74,83,C_Hosp_d,3.050716755730953,1.9166747601789265,4.4855048932651105
Second_83,ReVac_RZV2,74,83,C_GP_NonPHN_d,0.8432972786152599,0.5353366883210048,1.1805900132428597
Second_83,ReVac_RZV2,74,83,C_GP_PHN_d,0.36755450849994453,0.2323482601850204,0.5290455539289337
Second_83,ReVac_RZV2,74,83,C_GP_d,1.221606191445514,0.7759553356726073,1.699100400847402
Second_83,ReVac_RZV2,74,83,C_Med_d,4.260297063237257,2.7649116384639068,6.156876207945469
Second_83,ReVac_RZV2,74,83,C_VacZVL_d,0,0,0
Second_83,ReVac_RZV2,74,83,C_VacRZV_d,94.44393494176228,94.4436354662755,94.44418235100692
Second_83,ReVac_RZV2,74,83,C_Vac_d,94.44393494176228,94.4436354662755,94.44418235100692
Second_83,ReVac_RZV2,74,83,C_All_d,98.70407622635727,97.2089386560301,100.60083286847488
Second_83,ReVac_RZV2,74,83,N_VacZVL,0,0,0
Second_83,ReVac_RZV2,74,83,N_VacRZV,1.5143222230978313,1.5143174212819686,1.5143261900790628
Second_83,ReVac_RZV2,74,83,N_VacZVL_d,0,0,0
Second_83,ReVac_RZV2,74,83,N_VacRZV_d,1.1111051169619093,1.1111015937208881,1.111108027658905
Second_83,ReVac_RZV2,75,83,N0,0.7745335208140006,0.7745312717115614,0.7745353780660796
Second_83,ReVac_RZV2,75,83,Year0,2024,2024,2024
Second_83,ReVac_RZV2,75,83,Year_Life,5.894813568060522,5.894732781465979,5.894892308544955
Second_83,ReVac_RZV2,75,83,Year_Immunised,3.9478439911773107,3.214374437509773,4.639692689450714
Second_83,ReVac_RZV2,75,83,Risk_HZ,0.024847853716072767,0.01577983095759069,0.03380514289411395
Second_83,ReVac_RZV2,75,83,Risk_Hosp,0.002109160418460436,0.0013036504902029433,0.0030536093008213783
Second_83,ReVac_RZV2,75,83,Risk_PHN,0.002175720665085413,0.0014223020608114052,0.0031786577994673236
Second_83,ReVac_RZV2,75,83,Risk_Death,2.0353129581891752e-7,6.306949324356507e-8,3.6371514822932417e-7
Second_83,ReVac_RZV2,75,83,Q_Life,4.669469116319997,4.669412686045492,4.6695234988836045
Second_83,ReVac_RZV2,75,83,Q_HZ,-0.002337789463642659,-0.003307441468438292,-0.0014858056579460422
Second_83,ReVac_RZV2,75,83,Q_All,4.667129577648627,4.666132393233623,4.668041005107745
Second_83,ReVac_RZV2,75,83,Q_HZ_d,-0.0014530799999912449,-0.0020783048014836438,-9.159662644578153e-4
Second_83,ReVac_RZV2,75,83,Q_Life_d,2.9996734402417484,2.9996401569897846,2.9997008635806486
Second_83,ReVac_RZV2,75,83,Q_All_d,2.9982245062410264,2.9975760965716813,2.9987796929474144
Second_83,ReVac_RZV2,75,83,C_Hosp,5.4494171470280435,3.3382447691584156,7.862527193888914
Second_83,ReVac_RZV2,75,83,C_GP_NonPHN,1.4357149951449495,0.9197694260272972,1.9720764813579856
Second_83,ReVac_RZV2,75,83,C_GP_PHN,0.6275388815871141,0.4052366806020783,0.8950359127943782
Second_83,ReVac_RZV2,75,83,C_GP,2.062525039893341,1.3403035326792967,2.8174818196171723
Second_83,ReVac_RZV2,75,83,C_Med,7.51430170589622,4.811446058273055,10.791579273447793
Second_83,ReVac_RZV2,75,83,C_VacZVL,0,0,0
Second_83,ReVac_RZV2,75,83,C_VacRZV,131.67069853838012,131.67031619096542,131.67101427123353
Second_83,ReVac_RZV2,75,83,C_Vac,131.67069853838012,131.67031619096542,131.67101427123353
Second_83,ReVac_RZV2,75,83,C_All,139.18477742732003,136.48202382351187,142.46226283858897
Second_83,ReVac_RZV2,75,83,C_Hosp_d,3.229938414505199,2.0292743717481128,4.749016258237807
Second_83,ReVac_RZV2,75,83,C_GP_NonPHN_d,0.8928389434133909,0.5667862150875453,1.2499468580396371
Second_83,ReVac_RZV2,75,83,C_GP_PHN_d,0.3891473195300352,0.24599818864093453,0.5601255719339068
Second_83,ReVac_RZV2,75,83,C_GP_d,1.2933721784094026,0.821540720389067,1.7989187884698794
Second_83,ReVac_RZV2,75,83,C_Med_d,4.510579277958948,2.9273429612740856,6.518578751943585
Second_83,ReVac_RZV2,75,83,C_VacZVL_d,0,0,0
Second_83,ReVac_RZV2,75,83,C_VacRZV_d,99.99225008511203,99.99195972606684,99.99248985628961
Second_83,ReVac_RZV2,75,83,C_Vac_d,99.99225008511203,99.99195972606684,99.99248985628961
Second_83,ReVac_RZV2,75,83,C_All_d,104.50268266028817,102.91968790062106,106.51087167026914
Second_83,ReVac_RZV2,75,83,N_VacZVL,0,0,0
Second_83,ReVac_RZV2,75,83,N_VacRZV,1.5490670416280012,1.5490625434231229,1.5490707561321593
Second_83,ReVac_RZV2,75,83,N_VacZVL_d,0,0,0
Second_83,ReVac_RZV2,75,83,N_VacRZV_d,1.1763794127660239,1.176375996777257,1.1763822336034069
Second_83,ReVac_RZV2,76,83,N0,0.7944141352157983,0.794412064637632,0.7944158040268265
Second_83,ReVac_RZV2,76,83,Year0,2024,2024,2024
Second_83,ReVac_RZV2,76,83,Year_Life,6.046122226551942,6.046040266930806,6.046201637404753
Second_83,ReVac_RZV2,76,83,Year_Immunised,4.049177288418265,3.296881243816356,4.758785019080312
Second_83,ReVac_RZV2,76,83,Risk_HZ,0.024847853716072763,0.015779830957590685,0.03380514289411395
Second_83,ReVac_RZV2,76,83,Risk_Hosp,0.002109160418460436,0.001303650490202943,0.003053609300821378
Second_83,ReVac_RZV2,76,83,Risk_PHN,0.0021757206650854124,0.0014223020608114052,0.0031786577994673236
Second_83,ReVac_RZV2,76,83,Risk_Death,2.035312958189175e-7,6.306949324356507e-8,3.6371514822932417e-7
Second_83,ReVac_RZV2,76,83,Q_Life,4.789325265794838,4.789268747286398,4.7893798033409425
Second_83,ReVac_RZV2,76,83,Q_HZ,-0.0023977959442455813,-0.003392336137572404,-0.001523943168231841
Second_83,ReVac_RZV2,76,83,Q_All,4.786925508097182,4.78590152348593,4.787859698128159
Second_83,ReVac_RZV2,76,83,Q_HZ_d,-0.0015425415212581956,-0.002206258654933406,-9.723586446617616e-4
Second_83,ReVac_RZV2,76,83,Q_Life_d,3.184352944998058,3.1843185118259423,3.184380910219317
Second_83,ReVac_RZV2,76,83,Q_All_d,3.1828147518613266,3.1821252735464642,3.183403882451906
Second_83,ReVac_RZV2,76,83,C_Hosp,5.589293239802395,3.4239310839805213,8.064342645004716
Second_83,ReVac_RZV2,76,83,C_GP_NonPHN,1.4725671189044842,0.9433781922138293,2.0226960478181493
Second_83,ReVac_RZV2,76,83,C_GP_PHN,0.643646576217296,0.41563846688394146,0.9180095212608022
Second_83,ReVac_RZV2,76,83,C_GP,2.1154657365665095,1.3747068246963332,2.889802350669065
Second_83,ReVac_RZV2,76,83,C_Med,7.7071810879006115,4.934946881463438,11.068579847902535
Second_83,ReVac_RZV2,76,83,C_VacZVL,0,0,0
Second_83,ReVac_RZV2,76,83,C_VacRZV,135.0504029866857,135.05005098839746,135.0506866845605
Second_83,ReVac_RZV2,76,83,C_Vac,135.0504029866857,135.05005098839746,135.0506866845605
Second_83,ReVac_RZV2,76,83,C_All,142.7573804026909,139.9852328668027,146.11897880639597
Second_83,ReVac_RZV2,76,83,C_Hosp_d,3.4287941970843097,2.154209588644668,5.041396097171799
Second_83,ReVac_RZV2,76,83,C_GP_NonPHN_d,0.9478080280656812,0.6016811243759421,1.3269019599853713
Second_83,ReVac_RZV2,76,83,C_GP_PHN_d,0.4131056816303598,0.2611435150832758,0.5946104927124117
Second_83,ReVac_RZV2,76,83,C_GP_d,1.3730002764749152,0.8721201290086061,1.9096726287555648
Second_83,ReVac_RZV2,76,83,C_Med_d,4.788280712128017,3.1075690954018884,6.919906456289831
Second_83,ReVac_RZV2,76,83,C_VacZVL_d,0,0,0
Second_83,ReVac_RZV2,76,83,C_VacRZV_d,106.14839598424206,106.1481193167693,106.14861896820719
Second_83,ReVac_RZV2,76,83,C_Vac_d,106.14839598424206,106.1481193167693,106.14861896820719
Second_83,ReVac_RZV2,76,83,C_All_d,110.93654104940197,109.2560615058569,113.06835913564998
Second_83,ReVac_RZV2,76,83,N_VacZVL,0,0,0
Second_83,ReVac_RZV2,76,83,N_VacRZV,1.5888282704315966,1.588824129275264,1.588831608053653
Second_83,ReVac_RZV2,76,83,N_VacZVL_d,0,0,0
Second_83,ReVac_RZV2,76,83,N_VacRZV_d,1.2488046586381416,1.2488014037266975,1.248807281978908
Second_83,ReVac_RZV2,77,83,N0,0.8172167858280102,0.8172149726625346,0.8172182443496648
Second_83,ReVac_RZV2,77,83,Year0,2024,2024,2024
Second_83,ReVac_RZV2,77,83,Year_Life,6.219670230199037,6.219586247660599,6.219750736779231
Second_83,ReVac_RZV2,77,83,Year_Immunised,4.1654046170766055,3.39151506448027,4.8953817508838195
Second_83,ReVac_RZV2,77,83,Risk_HZ,0.024847853716072767,0.01577983095759069,0.03380514289411395
Second_83,ReVac_RZV2,77,83,Risk_Hosp,0.0021091604184604357,0.0013036504902029435,0.0030536093008213775
Second_83,ReVac_RZV2,77,83,Risk_PHN,0.002175720665085413,0.0014223020608114052,0.0031786577994673236
Second_83,ReVac_RZV2,77,83,Risk_Death,2.0353129581891755e-7,6.306949324356507e-8,3.637151482293242e-7
Second_83,ReVac_RZV2,77,83,Q_Life,4.926798386285486,4.926740071513978,4.9268528761895976
Second_83,ReVac_RZV2,77,83,Q_HZ,-0.002466622327113482,-0.0034897088325416556,-0.0015676862125178317
Second_83,ReVac_RZV2,77,83,Q_All,4.924329356414907,4.923274606572373,4.925289593393718
Second_83,ReVac_RZV2,77,83,Q_HZ_d,-0.0016423578459613102,-0.0023490227361223776,-0.001035278250162763
Second_83,ReVac_RZV2,77,83,Q_Life_d,3.390408034897371,3.3903724783196902,3.3904369856212035
Second_83,ReVac_RZV2,77,83,Q_All_d,3.3887706976936016,3.388035122159801,3.389397624076923
Second_83,ReVac_RZV2,77,83,C_Hosp,5.749728319175836,3.5222116702590216,8.295821359067254
Second_83,ReVac_RZV2,77,83,C_GP_NonPHN,1.5148357368694685,0.970456997132052,2.0807558131691057
Second_83,ReVac_RZV2,77,83,C_GP_PHN,0.662121788794272,0.42756912485959186,0.944359791040553
Second_83,ReVac_RZV2,77,83,C_GP,2.176187747081318,1.4141667558024922,2.972752610227432
Second_83,ReVac_RZV2,77,83,C_Med,7.92841004544127,5.076599971713469,11.386294047410477
Second_83,ReVac_RZV2,77,83,C_VacZVL,0,0,0
Second_83,ReVac_RZV2,77,83,C_VacRZV,138.9268535907617,138.92654535263088,138.92710153944302
Second_83,ReVac_RZV2,77,83,C_Vac,138.9268535907617,138.92654535263088,138.92710153944302
Second_83,ReVac_RZV2,77,83,C_All,146.85508486176496,144.00334521753203,150.3131569682601
Second_83,ReVac_RZV2,77,83,C_Hosp_d,3.650666643093677,2.2936055884555593,5.367617914948138
Second_83,ReVac_RZV2,77,83,C_GP_NonPHN_d,1.0091395599403001,0.6406149942361713,1.412764343526896
Second_83,ReVac_RZV2,77,83,C_GP_PHN_d,0.4398371362085425,0.2780418694019729,0.6330869198444105
Second_83,ReVac_RZV2,77,83,C_GP_d,1.4618449642593965,0.9285539368842975,2.0332458800478084
Second_83,ReVac_RZV2,77,83,C_Med_d,5.098125176095849,3.308655729315814,7.367685674285113
Second_83,ReVac_RZV2,77,83,C_VacZVL_d,0,0,0
Second_83,ReVac_RZV2,77,83,C_VacRZV_d,113.01708490773353,113.01683415581549,113.01728661414552
Second_83,ReVac_RZV2,77,83,C_Vac_d,113.01708490773353,113.01683415581549,113.01728661414552
Second_83,ReVac_RZV2,77,83,C_All_d,118.11509223815429,116.3258409195393,120.38483332770768
Second_83,ReVac_RZV2,77,83,N_VacZVL,0,0,0
Second_83,ReVac_RZV2,77,83,N_VacRZV,1.6344335716560203,1.6344299453250692,1.6344364886993297
Second_83,ReVac_RZV2,77,83,N_VacZVL_d,0,0,0
Second_83,ReVac_RZV2,77,83,N_VacRZV_d,1.3296127636203945,1.3296098135978294,1.329615136637006
Second_83,ReVac_RZV2,78,83,N0,0.8434883429094278,0.8434868454070426,0.8434895802947749
Second_83,ReVac_RZV2,78,83,Year0,2024,2024,2024
Second_83,ReVac_RZV2,78,83,Year_Life,6.419619994482753,6.419533327239703,6.419701814561305
Second_83,ReVac_RZV2,78,83,Year_Immunised,4.2993134092173335,3.500545525713819,5.052758823488567
Second_83,ReVac_RZV2,78,83,Risk_HZ,0.02484785371607276,0.01577983095759069,0.03380514289411395
Second_83,ReVac_RZV2,78,83,Risk_Hosp,0.002109160418460436,0.0013036504902029433,0.0030536093008213783
Second_83,ReVac_RZV2,78,83,Risk_PHN,0.0021757206650854124,0.0014223020608114052,0.0031786577994673236
Second_83,ReVac_RZV2,78,83,Risk_Death,2.0353129581891752e-7,6.306949324356507e-8,3.6371514822932417e-7
Second_83,ReVac_RZV2,78,83,Q_Life,5.085184539077707,5.085124537041164,5.085239783445344
Second_83,ReVac_RZV2,78,83,Q_HZ,-0.002545919274806622,-0.003601894874632711,-0.0016180838828227186
Second_83,ReVac_RZV2,78,83,Q_All,5.082636511743388,5.08154630181839,5.083626674443014
Second_83,ReVac_RZV2,78,83,Q_HZ_d,-0.0017544872524011183,-0.002509397998434052,-0.0011059595378015367
Second_83,ReVac_RZV2,78,83,Q_Life_d,3.6218816703693664,3.6218444246193746,3.621911772011327
Second_83,ReVac_RZV2,78,83,Q_All_d,3.6201330674991326,3.6193453479768753,3.6208023447764472
Second_83,ReVac_RZV2,78,83,C_Hosp,5.934569973698683,3.6354435271014203,8.562514839275707
Second_83,ReVac_RZV2,78,83,C_GP_NonPHN,1.5635345340812847,1.0016552688712874,2.1476482150089615
Second_83,ReVac_RZV2,78,83,C_GP_PHN,0.6834076006705965,0.44131478470068164,0.9747186638860394
Second_83,ReVac_RZV2,78,83,C_GP,2.246147355828099,1.4596296807108586,3.0683219228435092
Second_83,ReVac_RZV2,78,83,C_Med,8.183294209063972,5.2398025788340705,11.75234137848485
Second_83,ReVac_RZV2,78,83,C_VacZVL,0,0,0
Second_83,ReVac_RZV2,78,83,C_VacRZV,143.3930182946027,143.39276371919723,143.39322865011172
Second_83,ReVac_RZV2,78,83,C_Vac,143.3930182946027,143.39276371919723,143.39322865011172
Second_83,ReVac_RZV2,78,83,C_All,151.57616291242863,148.63272568583076,155.14538187838912
Second_83,ReVac_RZV2,78,83,C_Hosp_d,3.8999086211896987,2.4501971803434266,5.734081932028202
Second_83,ReVac_RZV2,78,83,C_GP_NonPHN_d,1.0780367907004562,0.684351680424425,1.5092185406284049
Second_83,ReVac_RZV2,78,83,C_GP_PHN_d,0.4698661346005563,0.2970247861344823,0.676309733740092
Second_83,ReVac_RZV2,78,83,C_GP_d,1.5616492794106458,0.9919493279619581,2.1720629310931923
Second_83,ReVac_RZV2,78,83,C_Med_d,5.4461915667420335,3.5345479788670193,7.87070101643627
Second_83,ReVac_RZV2,78,83,C_VacZVL_d,0,0,0
Second_83,ReVac_RZV2,78,83,C_VacRZV_d,120.73307371890894,120.73285937324859,120.73325083260305
Second_83,ReVac_RZV2,78,83,C_Vac_d,120.73307371890894,120.73285937324859,120.73325083260305
Second_83,ReVac_RZV2,78,83,C_All_d,126.1791712945988,124.26772564207774,128.60382996907288
Second_83,ReVac_RZV2,78,83,N_VacZVL,0,0,0
Second_83,ReVac_RZV2,78,83,N_VacRZV,1.6869766858188555,1.686973690814085,1.6869791605895499
Second_83,ReVac_RZV2,78,83,N_VacZVL_d,0,0,0
Second_83,ReVac_RZV2,78,83,N_VacRZV_d,1.4203891025753994,1.4203865808617477,1.4203911862659182
Second_83,ReVac_RZV2,79,83,N0,0.8738769114422582,0.8738756974033335,0.8738780152361243
Second_83,ReVac_RZV2,79,83,Year0,2024,2024,2024
Second_83,ReVac_RZV2,79,83,Year_Life,6.65090376616321,6.650813689439987,6.6509872603603695
Second_83,ReVac_RZV2,79,83,Year_Immunised,4.4542068909541745,3.626662246355333,5.234798333203913
Second_83,ReVac_RZV2,79,83,Risk_HZ,0.024847853716072763,0.01577983095759069,0.03380514289411395
Second_83,ReVac_RZV2,79,83,Risk_Hosp,0.002109160418460436,0.0013036504902029433,0.0030536093008213783
Second_83,ReVac_RZV2,79,83,Risk_PHN,0.0021757206650854124,0.0014223020608114052,0.0031786577994673236
Second_83,ReVac_RZV2,79,83,Risk_Death,2.0353129581891752e-7,6.306949324356507e-8,3.637151482293241e-7
Second_83,ReVac_RZV2,79,83,Q_Life,5.2683910175181445,5.268329063600861,5.268447703448904
Second_83,ReVac_RZV2,79,83,Q_HZ,-0.0026376428889854477,-0.003731661728725147,-0.001676379397026948
Second_83,ReVac_RZV2,79,83,Q_All,5.265752154872955,5.264620931921655,5.266776816198546
Second_83,ReVac_RZV2,79,83,Q_HZ_d,-0.0018813170845146906,-0.0026907991122658683,-0.0011859074476467501
Second_83,ReVac_RZV2,79,83,Q_Life_d,3.883702103583792,3.8836628501940598,3.88373377248891
Second_83,ReVac_RZV2,79,83,Q_All_d,3.881827935352963,3.880980774517751,3.8825449653629494
Second_83,ReVac_RZV2,79,83,C_Hosp,6.148377755776487,3.7664197793750187,8.871001816233255
Second_83,ReVac_RZV2,79,83,C_GP_NonPHN,1.6198647774520487,1.0377426087322839,2.2250233404156545
Second_83,ReVac_RZV2,79,83,C_GP_PHN,0.7080290813870912,0.45721452184114036,1.0098350183639373
Second_83,ReVac_RZV2,79,83,C_GP,2.3270703178548144,1.512217067384801,3.1788677009922592
Second_83,ReVac_RZV2,79,83,C_Med,8.478120975280266,5.428580595194671,12.175751249444533
Second_83,ReVac_RZV2,79,83,C_VacZVL,0,0,0
Second_83,ReVac_RZV2,79,83,C_VacRZV,148.5590749451839,148.5588685585667,148.55926259014112
Second_83,ReVac_RZV2,79,83,C_Vac,148.5590749451839,148.5588685585667,148.55926259014112
Second_83,ReVac_RZV2,79,83,C_All,157.037070701547,153.98757021375891,160.734849617762
Second_83,ReVac_RZV2,79,83,C_Hosp_d,4.181826725950971,2.6273183674323333,6.148590662073286
Second_83,ReVac_RZV2,79,83,C_GP_NonPHN_d,1.155966607125733,0.7338224033139299,1.6183181621538856
Second_83,ReVac_RZV2,79,83,C_GP_PHN_d,0.5038320380493501,0.3184964399053244,0.7251992127976257
Second_83,ReVac_RZV2,79,83,C_GP_d,1.674538179440185,1.0636560689592602,2.329079346451748
Second_83,ReVac_RZV2,79,83,C_Med_d,5.839890676467059,3.7900553299837982,8.43966192306783
Second_83,ReVac_RZV2,79,83,C_VacZVL_d,0,0,0
Second_83,ReVac_RZV2,79,83,C_VacRZV_d,129.46065121507024,129.46047136105676,129.46081473680977
Second_83,ReVac_RZV2,79,83,C_Vac_d,129.46065121507024,129.46047136105676,129.46081473680977
Second_83,ReVac_RZV2,79,83,C_All_d,135.3004696549345,133.25080333868362,137.9003370401424
Second_83,ReVac_RZV2,79,83,N_VacZVL,0,0,0
Second_83,ReVac_RZV2,79,83,N_VacRZV,1.7477538228845164,1.747751394806667,1.7477560304722486
Second_83,ReVac_RZV2,79,83,N_VacZVL_d,0,0,0
Second_83,ReVac_RZV2,79,83,N_VacRZV_d,1.5230664848831792,1.523064368953609,1.5230684086683501
Second_83,Vac,70,NA,N0,0.7059006246472573,0.705897863182512,0.7059032331129302
Second_83,Vac,70,NA,Year0,2024,2024,2024
Second_83,Vac,70,NA,Year_Life,5.372158197647762,5.372060312457312,5.372242251826792
Second_83,Vac,70,NA,Year_Immunised,0.32616855140431,0.11284349672959364,0.6226031651315138
Second_83,Vac,70,NA,Risk_HZ,0.07077421831225462,0.06726019965178605,0.07513789464814065
Second_83,Vac,70,NA,Risk_Hosp,0.005529605096625348,0.00460211640342282,0.006658250456623508
Second_83,Vac,70,NA,Risk_PHN,0.0063316868808618535,0.005558044481049346,0.007234078549604599
Second_83,Vac,70,NA,Risk_Death,1.1812909257941108e-6,9.925064938580473e-7,1.3989014997671725e-6
Second_83,Vac,70,NA,Q_Life,4.255487912092569,4.255419632833834,4.255546216892302
Second_83,Vac,70,NA,Q_HZ,-0.006120542522185994,-0.006867290007241753,-0.005391953700053067
Second_83,Vac,70,NA,Q_All,4.249375690998779,4.248613267061512,4.250103353040167
Second_83,Vac,70,NA,Q_HZ_d,-0.0033259863574325453,-0.003734125449359019,-0.0029271927218239733
Second_83,Vac,70,NA,Q_Life_d,2.3017439465818814,2.3017123919923037,2.301771316480817
Second_83,Vac,70,NA,Q_All_d,2.2984178506305732,2.2980004616594427,2.298806714857511
Second_83,Vac,70,NA,C_Hosp,12.888099663498174,10.755048668659551,15.4885589898246
