Scenario,Age0,Arm,Year0,ICER_A,ICER25_A,ICER50_A,ICER75_A,ICER100_A,ICER_Thres_A,ICER_M,ICER25_M,ICER50_M,ICER75_M,ICER100_M,ICER_Thres_M,ICER_L,ICER25_L,ICER50_L,ICER75_L,ICER100_L,ICER_Thres_L,ICER_U,ICER25_U,ICER50_U,ICER75_U,ICER100_U,ICER_Thres_U
Vac_93,93,Vac_2d,2024,34014.917750116765,7240.774447821726,18396.66749044466,29552.56053306759,40708.453575690524,20000,32211.75631672285,6839.61795219873,17381.06714737149,28019.42412181993,38475.89907637246,20000,21296.301659238175,4394.06015223989,11445.967727265872,18489.91043562539,25505.88849465734,19999.999999999996,56427.95871310837,12375.359175499798,30504.58090579912,48973.006823709125,67511.81899226076,20000.000000000004
Vac_94,94,Vac_1d,2024,18439.958972727673,2626.3949424352504,9215.379955057093,15804.364967678935,22393.34998030078,20000,17440.245766573764,2443.8495323993957,8638.934188740513,14919.830675189343,21191.850476568798,20000,11165.490243740476,1259.8197129828636,5471.9316416673455,9555.370646665313,13527.310177247447,19999.999999999996,31331.06664143178,5206.008570617703,16217.176069464267,26934.124581597047,37949.13467801542,20000.000000000004
Vac_94,94,Vac_2d,2024,37647.51275127617,8275.700978318044,20513.955883717263,32752.210789116478,44990.4656945157,20000,35638.26250324365,7796.372687304782,19420.83714984217,31023.84480467793,42565.73361693496,20000,23306.702896047245,5024.502443305321,12747.196167711332,20276.669820194013,27814.84490964001,19999.999999999996,62705.76512199856,13931.850419805756,34030.513024863045,54628.040292342936,74822.35236648202,20000.000000000004
Vac_95,95,Vac_1d,2024,20857.134080128493,3315.7159441741733,10624.640167488473,17933.56439080277,25242.488614117072,20000,19761.29258990984,3109.1686204052694,10022.124832028068,16968.195131901455,23937.958031325586,20000,12552.534975606382,1595.5686610285202,6337.045535608689,10819.770063972133,15209.364255918841,19999.999999999996,35426.06211496001,6303.3992037740745,18545.258933609282,30527.207158425845,42991.12501899718,20000.000000000004
Vac_95,95,Vac_2d,2024,42251.036106098596,9608.167452025153,23209.362724555755,36810.557997086355,50411.75326961696,20000,39851.67954009933,9086.1305735659,21930.18884897945,34721.01260063301,47614.693828851974,20000,26142.85754037699,5799.405834297424,14220.131198590063,22748.153803899917,31173.661198369147,19999.999999999996,70291.80409044233,16232.290577372702,38801.65627066134,61282.645644076634,83865.2127503605,20000.000000000004
Vac_96,96,Vac_1d,2024,24163.394613207704,4267.01772114315,12557.17475950338,20847.33179786361,29137.48883622384,20000,22800.157815677056,3999.88076618318,11830.843100694345,19670.77610065497,27489.04701346145,20000,14670.439819924068,2225.691200541416,7581.83244561155,12622.56012465722,17706.884326555497,19999.999999999996,40865.348472454,7925.408665296674,21609.399409364687,35326.25733022208,49413.74456208227,20000.000000000004
Vac_96,96,Vac_2d,2024,48520.8076760331,11431.162292735706,26885.181202442953,42339.2001121502,57793.21902185745,20000,45852.61834403986,10778.318283728768,25361.08080684304,40045.81020362441,54639.61351861634,20000,29941.0182242595,6956.716272336106,16580.53474328444,26153.679349298985,35619.57043907784,19999.999999999996,81618.67074749926,19470.76014826507,45192.04803775926,71208.71187505117,97236.26350262099,20000.000000000004
Vac_97,97,Vac_1d,2024,29276.526523086413,5795.955671686725,15579.526859769929,25363.09804785313,35146.66923593634,20000,27636.675969489686,5469.036080235397,14680.032002623917,23918.263825860224,33235.60059384085,20000,17704.318219111025,3233.363058139518,9349.915261190947,15295.71269716633,21304.357188498376,19999.999999999996,49969.82762403136,10607.108411289619,27228.259851880168,43336.392952513015,60145.76554837321,20000.000000000004
Vac_97,97,Vac_2d,2024,58115.35254891683,14278.04691682902,32543.59093019894,50809.13494356886,69074.67895693879,20000,54971.8180246423,13501.696875363557,30773.974334804167,48041.43951156332,65357.67476098222,20000,35415.51243352986,8573.740079818934,19760.20961961657,30943.429233975985,42123.63723286068,19999.999999999996,97789.07715361497,24057.72160882408,54792.304756601254,85550.58278690578,116390.4036157347,20000.000000000004
Vac_98,98,Vac_1d,2024,38730.67966734341,8605.27357367992,21157.526112706375,33709.77865173283,46262.03119075928,20000,36651.63096572959,8142.014967439087,20087.551648914836,31917.48801639335,43782.2501904497,20000,23210.068421114185,4968.682427762869,12679.78786211778,20212.112275687192,27707.57930560421,19999.999999999996,66067.27633147099,15646.28539809473,36909.12823191073,57776.16965058153,78982.18737264804,20000.000000000004
Vac_98,98,Vac_2d,2024,75826.28197456771,19515.83633567648,42978.522018547825,66441.20770141917,89903.89338429052,20000,71546.62985147799,18495.491997887708,40538.898801469375,62670.552301050804,84851.91931437187,20000,45782.83145611215,11867.50932696855,26017.468200695184,40135.42776928794,54253.93698634849,19999.999999999996,127597.28376740748,33304.60386037524,72824.9482371156,111948.18588201136,151411.17126872687,20000.000000000004
Vac_99,99,Vac_1d,2024,65056.77484948068,16448.833004943295,36702.14210683387,56955.45120872445,77208.76031061502,20000,61511.34207330353,15564.639552076884,34692.63560226692,53864.74137361217,73020.71461322287,20000,39400.04884704246,9564.315319353078,21962.10479348904,34439.66968292171,46869.83658276506,19999.999999999996,112501.87097805028,28912.12173402912,63326.01697370297,98302.09185194883,133551.50809633438,20000.000000000004
Vac_99,99,Vac_2d,2024,125027.98625666028,34087.424595290235,71979.32528752775,109871.22597976528,147763.1266720028,20000,118205.19978377956,32219.619780831676,67997.9278223743,103869.14693995847,139687.4172569318,20000,76548.0088673864,20799.44298361121,44239.13697793397,67368.54261544734,90317.20824529497,19999.999999999996,214358.87317468127,58083.71957845266,122708.33634888749,188173.00551016876,253637.67467145002,20000.000000000004
