Scenario,Age0,Arm,Year0,N0,dYear_Life_A,dYear_Life_M,dYear_Life_L,dYear_Life_U,dYear_Immunised_A,dYear_Immunised_M,dYear_Immunised_L,dYear_Immunised_U,dRisk_HZ_A,dRisk_HZ_M,dRisk_HZ_L,dRisk_HZ_U,dRisk_Hosp_A,dRisk_Hosp_M,dRisk_Hosp_L,dRisk_Hosp_U,dRisk_PHN_A,dRisk_PHN_M,dRisk_PHN_L,dRisk_PHN_U,dRisk_Death_A,dRisk_Death_M,dRisk_Death_L,dRisk_Death_U,dQ_Life_A,dQ_Life_M,dQ_Life_L,dQ_Life_U,dQ_HZ_A,dQ_HZ_M,dQ_HZ_L,dQ_HZ_U,dQ_All_A,dQ_All_M,dQ_All_L,dQ_All_U,dQ_HZ_d_A,dQ_HZ_d_M,dQ_HZ_d_L,dQ_HZ_d_U,dQ_Life_d_A,dQ_Life_d_M,dQ_Life_d_L,dQ_Life_d_U,dQ_All_d_A,dQ_All_d_M,dQ_All_d_L,dQ_All_d_U,dC_Hosp_A,dC_Hosp_M,dC_Hosp_L,dC_Hosp_U,dC_GP_NonPHN_A,dC_GP_NonPHN_M,dC_GP_NonPHN_L,dC_GP_NonPHN_U,dC_GP_PHN_A,dC_GP_PHN_M,dC_GP_PHN_L,dC_GP_PHN_U,dC_GP_A,dC_GP_M,dC_GP_L,dC_GP_U,dC_Med_A,dC_Med_M,dC_Med_L,dC_Med_U,dC_VacZVL_A,dC_VacZVL_M,dC_VacZVL_L,dC_VacZVL_U,dC_VacRZV_A,dC_VacRZV_M,dC_VacRZV_L,dC_VacRZV_U,dC_Vac_A,dC_Vac_M,dC_Vac_L,dC_Vac_U,dC_All_A,dC_All_M,dC_All_L,dC_All_U,dC_Hosp_d_A,dC_Hosp_d_M,dC_Hosp_d_L,dC_Hosp_d_U,dC_GP_NonPHN_d_A,dC_GP_NonPHN_d_M,dC_GP_NonPHN_d_L,dC_GP_NonPHN_d_U,dC_GP_PHN_d_A,dC_GP_PHN_d_M,dC_GP_PHN_d_L,dC_GP_PHN_d_U,dC_GP_d_A,dC_GP_d_M,dC_GP_d_L,dC_GP_d_U,dC_Med_d_A,dC_Med_d_M,dC_Med_d_L,dC_Med_d_U,dC_VacZVL_d_A,dC_VacZVL_d_M,dC_VacZVL_d_L,dC_VacZVL_d_U,dC_VacRZV_d_A,dC_VacRZV_d_M,dC_VacRZV_d_L,dC_VacRZV_d_U,dC_Vac_d_A,dC_Vac_d_M,dC_Vac_d_L,dC_Vac_d_U,dC_All_d_A,dC_All_d_M,dC_All_d_L,dC_All_d_U,dN_VacZVL_A,dN_VacZVL_M,dN_VacZVL_L,dN_VacZVL_U,dN_VacRZV_A,dN_VacRZV_M,dN_VacRZV_L,dN_VacRZV_U,dN_VacZVL_d_A,dN_VacZVL_d_M,dN_VacZVL_d_L,dN_VacZVL_d_U,dN_VacRZV_d_A,dN_VacRZV_d_M,dN_VacRZV_d_L,dN_VacRZV_d_U,ICER_A,ICER_M,ICER_L,ICER_U,Price0_A,Price0_M,Price0_L,Price0_U,Thres20_A,Thres20_M,Thres20_L,Thres20_U,Thres30_A,Thres30_M,Thres30_L,Thres30_U,Thres20_50,Thres30_90,Thres
Vac_71,71,Vac,2024,1,0.002776267660913911,0.002666632018137882,0.0016068584655918982,0.004580480767094874,7.717818998815444,7.519028847608968,5.495854883012334,11.075245327269323,-0.1356117179751913,-0.1322583221217276,-0.190633976236713,-0.0968365987871345,-0.01697606928333929,-0.01620381936898374,-0.025993228844122498,-0.010494047425175264,-0.017399188186929773,-0.01678770951685444,-0.02731954070777373,-0.010532865651928973,-7.871442714335338e-6,-7.264687381705325e-6,-1.4333364340259297e-5,-4.034843055946571e-6,0.0019417589940588478,0.0018673927581174254,0.0011272588797566208,0.0031843640411641774,0.0156842710515205,0.015217172849038691,0.010675413225444243,0.023000166372418432,0.017626030045579354,0.01699789416713582,0.011988272518457377,0.026030447793091535,0.01264731423146992,0.012436933673595937,0.008995954916120152,0.01740249033515804,0.0011525728287194016,0.0011213179457723044,6.896528525872192e-4,0.0018013471946785038,0.013799887060189288,0.013577509094484519,0.009778044355276006,0.01908702159442752,-64.36731689783356,-61.43719489115034,-99.10283259475318,-40.4601806450613,-9.82280538303665,-9.612026341623398,-13.806739198078422,-6.982554657976342,-6.478006599012223,-6.246250604197492,-10.219600868100626,-3.9144819301168017,-16.300811982048874,-15.954900086250065,-23.16436349867031,-11.290689178203657,-80.66812887988243,-76.87189013264188,-120.3188750206722,-52.98613965449945,0,0,0,0,170,170,170,170,170,170,170,170,89.33187112011757,93.12810986735813,49.68112497932782,117.01386034550056,-50.99313107392877,-49.69317922262336,-73.6505593299164,-33.35377150937071,-8.06398952035114,-7.990349863160027,-10.643523844323674,-5.911586708900053,-5.206428326145154,-5.067757080221044,-7.88532341830408,-3.2349318555758675,-13.270417846496294,-13.172776685463148,-17.992826852881553,-9.594350185694132,-64.26354892042507,-62.611163673947424,-90.10659054513489,-44.3721779953034,0,0,0,0,170,170,170,170,170,170,170,170,105.73645107957493,107.3888363260526,79.89340945486512,125.62782200469658,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,8013.563747510719,7935.795171862828,4331.944166838905,12566.293497157641,85,85,85,85,170.1306450621054,166.46151178102627,121.79658943238165,234.3327159068965,239.13008036305186,234.41325632270764,171.02716091038826,331.1431635761402,166.46151178102627,188.90547078760608,166.46151178102627
Vac_72,72,Vac,2024,1,0.0027847663475281817,0.0026854886468496986,0.0016500825132423902,0.004510116549018006,7.511076584676472,7.334665276046284,5.397530373971154,10.56996074249701,-0.13193719461799358,-0.12935557390461047,-0.1826126548130595,-0.09507379253547289,-0.016913101983582948,-0.016264189846078934,-0.025437826995049716,-0.010624052224801178,-0.01719790092601453,-0.016689233556717642,-0.026515657946165547,-0.010750626876421343,-8.139150931385294e-6,-7.628213995053642e-6,-1.4368826818267181e-5,-4.299199663872994e-6,0.0019450838314103791,0.001878439790023556,0.0011546323996868945,0.003145704690021711,0.015410956465394159,0.015054861469802156,0.010407654211285927,0.022306836997484966,0.01735604029680458,0.016846550213731604,0.011914627634332797,0.025098358916393466,0.012519242782995012,0.012379305653935718,0.008940235657613909,0.016988021647615956,0.0011735732744499927,0.0011459839762730795,7.172027317042584e-4,0.0018145894873089039,0.013692816057445004,0.01351325642778356,0.009733027853454956,0.018569958949381026,-64.17824199882145,-61.28953680088454,-97.01460270456596,-40.23626401093145,-9.5012714886192,-9.341319035844771,-13.113817230678816,-6.796623981324913,-6.381669178067541,-6.213315683631665,-9.786852476713133,-3.948243452351829,-15.882940666686741,-15.578321067031784,-22.216115281697675,-11.11217316397709,-80.0611826655082,-76.87093366807609,-118.43248627768244,-52.44750678862696,0,0,0,0,170,170,170,170,170,170,170,170,89.9388173344918,93.12906633192392,51.56751372231755,117.55249321137302,-51.305920274739755,-49.975290253282864,-74.10465700188594,-33.99726988426729,-7.848255896710958,-7.809353733631683,-10.247634497235172,-5.762205317231803,-5.1683899310581225,-5.060882857823832,-7.6724882899361555,-3.265796778783047,-13.01664582776908,-12.89345282205674,-17.504281010972942,-9.45571037640661,-64.32256610250883,-62.88053470847124,-89.92098408811454,-44.58489041638086,0,0,0,0,170,170,170,170,170,170,170,170,105.67743389749117,107.11946529152875,80.07901591188546,125.41510958361914,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,8049.657554078615,7979.84544443943,4518.401087035212,12607.326563238237,85,85,85,85,169.08944362570446,166.69093958582596,121.22979121845599,229.38178655583118,237.55352391292948,234.73389119002354,170.6519410808339,322.23366407986913,166.69093958582596,188.58500766601338,166.69093958582596
Vac_73,73,Vac,2024,1,0.0027932615308088327,0.0027133407318906677,0.001687429742022095,0.004442576552898103,7.298370659122789,7.128590514128502,5.289591437266352,10.103819195891585,-0.12804625886088097,-0.1260402833478266,-0.17516620621590342,-0.09243094831777347,-0.01681168865670577,-0.016242338256057358,-0.025029978512782696,-0.010779576629489696,-0.01696292781097168,-0.016415003887524475,-0.025519236967175115,-0.01075062188334273,-8.412358877452666e-6,-7.953992588431883e-6,-1.4451277737915851e-5,-4.580208453134777e-6,0.0019491361630275127,0.0018950888583146863,0.001182292368671689,0.003097478348514748,0.015104170040878082,0.014836984037640966,0.010514982208244351,0.021552612498260893,0.017053306203905525,0.016646502118183193,0.011929290927367386,0.02429682191755944,0.012360095373114605,0.012215729934956997,0.008916258927064352,0.016692102147632382,0.0011957876688230354,0.0011717628730369967,7.375848608702994e-4,0.001825933883596642,0.01355588304193763,0.013410753925262142,0.009836194640026497,0.01836313995505412,-63.84206797342527,-61.375175333622266,-95.80777674546356,-40.62468886862876,-9.165523399886728,-9.057952635130542,-12.443709426993518,-6.5936621108529,-6.273000283042011,-6.054984019201319,-9.547501764296033,-3.9400160699714655,-15.43852368292874,-15.121038095090054,-21.36960156035458,-10.991132942200625,-79.280591656354,-76.48315046616781,-115.46383534949373,-53.05805153535924,0,0,0,0,170,170,170,170,170,170,170,170,90.719408343646,93.51684953383219,54.536164650506265,116.94194846464073,-51.49864319577266,-50.08328852313315,-74.40196970705156,-34.16570879959937,-7.617087142287375,-7.59994350543179,-9.921501494029592,-5.655787867095258,-5.119456826759419,-5.006357476474223,-7.591208561234647,-3.209435122016303,-12.736543969046794,-12.581114261217511,-16.86195272318771,-9.345186827204806,-64.23518716481945,-62.73325299767724,-89.38430172202231,-44.83456926377116,0,0,0,0,170,170,170,170,170,170,170,170,105.76481283518055,107.26674700232276,80.61569827797769,125.16543073622886,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,8115.487787502656,7991.959809994997,4579.64538030539,12534.822981436671,85,85,85,85,167.67642400178602,165.64977103573813,122.22503672410568,224.82136540006456,235.45583921147417,232.6646803155267,172.06747051461284,316.08495517678796,165.64977103573813,188.417326744674,165.64977103573813
Vac_74,74,Vac,2024,1,0.002801361025279423,0.002727920382278093,0.0017082549582394968,0.004385614560441908,7.080161664913669,6.956285132863442,5.191953766620477,9.600748981254268,-0.12403988088465703,-0.12254191418005939,-0.16682615679379872,-0.09091369021808698,-0.016637469491343638,-0.016122537460071498,-0.02436416684265564,-0.01088752894718605,-0.016707489387245342,-0.016186836864832178,-0.02481477893319314,-0.010818324477462503,-8.69084453934532e-6,-8.258957968037895e-6,-1.455952263870274e-5,-4.876016932951033e-6,0.001953816518116632,0.0019041416752827445,0.0011955384721694883,0.003044217371926816,0.014773420867983274,0.014538037121180559,0.01040131579016871,0.020523464326044384,0.016727237386099932,0.016407033202836097,0.011695859685180832,0.023471384690722186,0.012178798893272596,0.01209802439378067,0.00884872254590003,0.016145912980453158,0.0012192682559572035,0.001197479060691009,7.665343042345007e-4,0.0018260118181091295,0.01339806714922985,0.013268304439189027,0.00971407803209199,0.017777343386741216,-63.22549256161343,-60.713254147053625,-94.76572024383296,-41.07383685196522,-8.826910218956192,-8.753936940784865,-11.846091971915035,-6.37738690398794,-6.159202162932313,-5.953368091422723,-9.321224096985484,-3.912657514956972,-14.986112381888503,-14.738233283594102,-20.39431740774781,-10.635582993394902,-78.21160494350192,-75.54258190107198,-113.04108210653023,-53.301594710244004,0,0,0,0,170,170,170,170,170,170,170,170,91.78839505649808,94.45741809892803,56.958917893469774,116.69840528975597,-51.4308502545919,-49.84994929730045,-74.1131495287007,-34.32999644391185,-7.381593566618569,-7.349964305283533,-9.564842333257893,-5.470875790132825,-5.06683771512519,-4.953694173868669,-7.299832751807429,-3.3125784091421253,-12.448431281743758,-12.345749595324957,-16.258312801738228,-9.190137341241602,-63.87928153633566,-62.52201354210359,-88.31382759866888,-44.43956791702271,0,0,0,0,170,170,170,170,170,170,170,170,106.12071846366433,107.4779864578964,81.68617240133112,125.56043208297731,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,8218.980650938542,8073.998699773868,4786.223808706555,12667.819417684887,85,85,85,85,165.92031226046632,164.29036787765125,120.76580265654691,220.8597693007637,232.9106480066156,230.15833252734177,169.67908092573163,309.83220276061496,164.29036787765125,187.80494699426046,164.29036787765125
Vac_75,75,Vac,2024,1,0.002808540233665779,0.002743470605980569,0.0017389831073652664,0.004293025424647244,6.856740299690785,6.762003895346613,5.083238763298313,9.134154493318727,-0.1197150335648457,-0.11891638558300192,-0.15918276593150468,-0.08739758964895034,-0.016423550904305723,-0.016010063003995212,-0.023947811759198898,-0.01109646536738037,-0.016378210543229032,-0.016031637598794637,-0.02385514088470393,-0.01075682584901909,-8.968447174802102e-6,-8.575333894435534e-6,-1.4648326939399138e-5,-5.166825035439551e-6,0.0019577362952147687,0.0019138985914546325,0.0012157686541310665,0.00298377455158274,0.014397384310226927,0.014201993182999872,0.010225170907216384,0.019846686027308394,0.01635512060544171,0.016160531622577246,0.011649528991985392,0.022586605663814114,0.011952738033204133,0.011881762817194915,0.008689951602201224,0.015702965155357667,0.0012428217650895359,0.0012250429000966179,7.896664529109421e-4,0.001832491361567756,0.013195559798293637,0.013102591130376595,0.009609602853591071,0.01735776897271597,-62.46092308907794,-60.29415868336042,-90.6657721308806,-40.746712340910044,-8.46829292125762,-8.430732543504952,-11.265296778848564,-6.077597579953556,-6.01641020668613,-5.8583281360377635,-8.939740224986465,-3.875555110090191,-14.48470312794375,-14.30396286601193,-19.475203130445333,-10.374697203231657,-76.94562621702168,-74.76929363180756,-109.73516819508332,-52.8535014868391,0,0,0,0,170,170,170,170,170,170,170,170,93.05437378297832,95.23070636819243,60.2648318049167,117.14649851316088,-51.232386369060976,-49.94824951566535,-72.1868824928532,-34.14599536261601,-7.123822558113585,-7.109415435683104,-9.130455109986888,-5.243939848258468,-4.985864722352171,-4.880597750039557,-7.161071369518864,-3.2446985624934435,-12.109687280465756,-12.092719583487327,-15.711346874148292,-8.826982177000845,-63.34207364952673,-62.22145529452622,-86.43678721349438,-44.15610880720275,0,0,0,0,170,170,170,170,170,170,170,170,106.65792635047328,107.77854470547379,83.56321278650562,125.84389119279724,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,8371.047261635209,8217.733221888024,4926.785802319062,12766.0549710239,85,85,85,85,163.62663480769973,162.11765889575292,120.19198361181176,215.28946283976452,229.60443379916794,227.70116593745632,168.20533540210528,301.34027979795206,162.11765889575292,186.2148561995576,162.11765889575292
Vac_76,76,Vac,2024,1,0.002814239952955358,0.0027451697408826803,0.0017534395671437773,0.0042525126249007604,6.6285411986051805,6.568508492921863,4.943502579402153,8.697535034298388,-0.11529060045882862,-0.11476741720008704,-0.15235300479427424,-0.08534004437080449,-0.016157134278086797,-0.01584308513935581,-0.0230008925053036,-0.011053219976956555,-0.01605817943991439,-0.015721269092053163,-0.02327130058570962,-0.010431661429604167,-9.247164926865703e-6,-8.87708227085232e-6,-1.4752149986743903e-5,-5.4579782026510045e-6,0.001960486949994083,0.001914680994230089,0.0012238601892125887,0.0029463445275720083,0.01399872535463483,0.013863301691629007,0.01000544974936244,0.019003272005228285,0.01595921230462888,0.015819944083359516,0.011422932833423393,0.021770225071275552,0.011703932979492742,0.011626639637059368,0.008551372692028688,0.015348531270232769,0.0012661615118768007,0.0012458330877711532,8.076448641658685e-4,0.0018614989549033067,0.012970094491369535,0.012894751929284354,0.009517526602558623,0.0170046917692515,-61.496028498382344,-59.894578066267016,-88.84947943176431,-40.77365138545005,-8.103779896953947,-8.086655084910124,-10.631267687658537,-5.927519254754501,-5.879736719418594,-5.77566149747314,-8.643840553018038,-3.7591841112201716,-13.983516616372542,-13.80610423419867,-18.732565246532662,-10.038865341055372,-75.47954511475488,-73.69044402212866,-106.22535683379303,-52.40043251669323,0,0,0,0,170,170,170,170,170,170,170,170,94.52045488524512,96.30955597787133,63.77464316620699,117.59956748330676,-50.84625050939333,-49.91038112916938,-70.5246797880828,-34.279617347460665,-6.857474549211216,-6.849343332275293,-8.693904628161215,-5.063102064446566,-4.911977097976798,-4.827563229638698,-7.058461127063045,-3.2308770747154494,-11.769451647188014,-11.735093285086345,-15.178354083086237,-8.6603857911394,-62.61570215658134,-61.44481388723624,-84.78856663866316,-43.8550810917025,0,0,0,0,170,170,170,170,170,170,170,170,107.38429784341866,108.55518611276375,85.21143336133684,126.14491890829751,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,8559.00393498277,8372.058276170816,5107.303631039994,13023.770839501696,85,85,85,85,161.00879599198603,159.86187913934654,118.25533484728733,209.9901547982783,225.85926844883372,224.29680403791872,166.46384228516084,295.3117372016341,159.86187913934654,183.1045901666561,159.86187913934654
Vac_77,77,Vac,2024,1,0.0028176304886623348,0.0027485921899428334,0.0017786471822620166,0.004201106342930539,6.395615160031189,6.352398987861067,4.809499261799389,8.235700151555637,-0.11082013043224699,-0.1111824728270446,-0.14290750019494247,-0.08335617083998206,-0.015900457668580028,-0.01562672963961021,-0.022324473636616556,-0.010754030274614976,-0.015663077453305835,-0.015382341026500192,-0.022516591006365383,-0.010426210027584046,-9.525703565500918e-6,-9.195533380540557e-6,-1.4917193853751324e-5,-5.728902268652851e-6,0.001961468856657227,0.0019154792923323782,0.0012432531335328624,0.0029146788685642465,0.013582912202403714,0.01342409521790961,0.009812336662420517,0.018065591747828923,0.015544381059060969,0.015389372471785734,0.011117043531642513,0.020729867946843637,0.01143750071894313,0.011374182534523679,0.008331624647988487,0.014816032156841451,0.0012888588285958926,0.0012688594728671454,8.333260252087583e-4,0.0018883647397255785,0.012726359547539062,0.012645990012430275,0.009320606220863215,0.016467929692128114,-60.56723070857099,-59.13731066278161,-86.21547068089731,-40.35534998164652,-7.740562448115117,-7.732106364828537,-10.015752085289959,-5.671134640690515,-5.713675310072026,-5.590061411058555,-8.24620341665767,-3.7292456910550977,-13.454237758187144,-13.323011789276459,-17.76869388766408,-9.812577402958548,-74.02146846675814,-72.55354946449677,-102.96233251582343,-51.64552028424122,0,0,0,0,170,170,170,170,170,170,170,170,95.97853153324186,97.44645053550323,67.03766748417655,118.35447971575879,-50.5130262004745,-49.91390627260989,-70.38162457676728,-33.78614424227176,-6.589632272145272,-6.6155284843369495,-8.341315658801708,-4.874703385705987,-4.808827780784161,-4.728276445038546,-6.824812448340135,-3.2059842830921,-11.398460052929432,-11.361928373164101,-14.66470549996665,-8.40946918744573,-61.911486253403936,-61.106600131617455,-83.4036023695298,-43.530474497741544,0,0,0,0,170,170,170,170,170,170,170,170,108.08851374659606,108.89339986838255,86.5963976304702,126.46952550225848,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,8762.683471488428,8575.114221835192,5391.410039064733,13335.891251304593,85,85,85,85,158.2193386020926,156.98079311951463,116.42100108917838,204.30699454006404,221.8511363397879,220.30555617837078,163.08641084860102,286.45115166319994,156.98079311951463,181.00867481654612,156.98079311951463
Vac_78,78,Vac,2024,1,0.002817873395535717,0.0027456638649443477,0.001788864141363744,0.004231983076153556,6.158353629319364,6.125575027975007,4.6715086533772165,7.80197838619396,-0.10626747322815595,-0.10665149767256636,-0.13665814460853887,-0.07969440850543007,-0.015566584634836612,-0.01526404314439182,-0.021524647721583627,-0.010414625840303204,-0.015225172622621892,-0.014972443846048303,-0.021536423267321417,-0.01015840746762236,-9.798646601492125e-6,-9.509981114702476e-6,-1.503215562587438e-5,-6.088469537616839e-6,0.0019600732906093566,0.0019112121372169,0.0012478263670631317,0.0029324514862656414,0.013146800914679117,0.013089091046959312,0.009526624347688374,0.01731644169003907,0.015106874205288456,0.014990497318987828,0.010826613241139515,0.01986304490934061,0.011149652969752552,0.011098743940097425,0.008173775975129227,0.014326707637823951,0.0013104509922661186,0.0012912397053090885,8.532902993593882e-4,0.0019241308889590414,0.0124601039620187,0.01242371281119814,0.009177945412541265,0.01601846754503464,-59.3395931383578,-58.248128652681075,-83.480109589171,-39.41887702579149,-7.379873436151531,-7.371541361311117,-9.54845980281637,-5.48176629509513,-5.534656629698708,-5.462800237316857,-7.814186920946594,-3.659424825042204,-12.91453006585024,-12.829697186730769,-16.770500871545565,-9.520453253221325,-72.25412320420804,-70.80659870816807,-99.14449235777502,-50.38148279781066,0,0,0,0,170,170,170,170,170,170,170,170,97.74587679579196,99.19340129183195,70.85550764222496,119.61851720218934,-49.88985151015244,-49.30600187751162,-68.93597837017495,-33.680914376519425,-6.321368762542522,-6.342772160403735,-7.989005751399626,-4.694075003803196,-4.692437934643798,-4.641538846826844,-6.638899233797813,-3.1058037990744967,-11.01380669718632,-10.994566947239232,-14.087809494550337,-8.223946090602585,-60.90365820733876,-60.2266259324732,-82.01074502761286,-43.12265689965827,0,0,0,0,170,170,170,170,170,170,170,170,109.09634179266125,109.77337406752682,87.98925497238714,126.87734310034173,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,9019.0815956150691,8825.70119773474,5677.068880914882,13463.879505058421,85,85,85,85,155.05286872385636,154.47541098999358,114.19832265810017,199.3448107921673,217.35338853394987,216.9691857500038,159.78869845993336,278.7192937195241,154.47541098999358,178.62241395414898,154.47541098999358
Vac_79,79,Vac,2024,1,0.002813893911812521,0.0027605325741211217,0.0018034375300972627,0.004196474498589042,5.917036152231459,5.900497626653828,4.521309625011504,7.384531552825551,-0.10159010284446433,-0.10184335425556523,-0.13005574234115747,-0.07594700994658149,-0.0151955053411525,-0.014978557821132166,-0.020695671271289386,-0.010209588270041604,-0.014738893673539177,-0.014585499126938302,-0.02070697060208457,-0.009864731081146353,-1.0059936114133151e-5,-9.791869157559853e-6,-1.5517940606747314e-5,-6.261878958814115e-6,0.0019555236192901468,0.0019203456467447033,0.0012547188259742546,0.00291828989368319,0.012684010517390654,0.012639012079703022,0.009247900952096617,0.01662447240286825,0.014639534136680784,0.01459547492659885,0.010691240917078248,0.01911642788406187,0.01083313898660381,0.010785814333850167,0.00793375841035979,0.013835944275496117,0.001330332474396565,0.001311845222718766,8.668915714855175e-4,0.0019481175856360443,0.012163471461000363,0.012157545666647174,0.008942135873510138,0.01562072637350307,-57.96774078696344,-57.21605136302945,-81.38238367033505,-38.21900339691655,-7.014571050684952,-7.013167564676587,-8.932682005135026,-5.203534236351857,-5.338932469616506,-5.249628583985761,-7.62477360979927,-3.547790050698706,-12.353503520301459,-12.28236018457565,-15.963951601950145,-9.018778665701488,-70.32124430726489,-69.45190123232793,-95.70644829965175,-48.900938951659406,0,0,0,0,170,170,170,170,170,170,170,170,99.67875569273511,100.54809876767206,74.29355170034826,121.0990610483406,-49.128464421740325,-48.76414831173064,-68.13476319320351,-33.10246970603412,-6.045148187176722,-6.057725407287572,-7.599673481303054,-4.484486984630681,-4.5584908405925075,-4.479818909542736,-6.496968469465246,-3.0454775406293786,-10.60363902776923,-10.586781076179733,-13.541051231546957,-7.914575943269295,-59.73210344950956,-59.28644328373924,-80.12367528799031,-41.93399000504404,0,0,0,0,170,170,170,170,170,170,170,170,110.26789655049045,110.71355671626077,89.87632471200968,128.06600999495598,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,9327.879946369741,9112.275801016036,5931.399098470639,13854.944226788684,85,85,85,85,151.5007663347584,151.39534704330356,112.75883598995735,193.78017854601512,212.31812363976022,212.06680784311757,157.36632919608584,272.47438148131454,151.39534704330356,175.28044269688513,151.39534704330356
Vac_80,80,Vac,2024,1,0.002804614253417487,0.002751103934178545,0.0018070064249382067,0.004179412739530796,5.67246974450465,5.670326854005477,4.36525791963711,7.052022899016939,-0.09685816154482359,-0.09711433394951147,-0.12209541543372343,-0.07262376668101041,-0.014819731002636815,-0.014622407634127655,-0.020506982068794477,-0.010054846492545164,-0.014209056194979208,-0.01405467948133302,-0.02009821382084143,-0.009529089199368918,-1.0305986917141049e-5,-1.0040378280478533e-5,-1.5744129439610852e-5,-6.481950894622973e-6,0.0019470368769056393,0.0019133077100668139,0.0012556080667224245,0.002886542601022923,0.01220249278814747,0.012141479165290788,0.008991138645357303,0.015908194204236323,0.014149529665053109,0.014078303840124207,0.010407782924751419,0.018403343921069817,0.01049504525552761,0.010440029326509694,0.007797850931050345,0.01351592594910033,0.0013478528450321682,0.0013275417575648873,8.841679453551965e-4,0.0019563563426977957,0.011842898100559728,0.0117842138532267,0.008780538642981006,0.015169500281832282,-56.57351334875802,-55.79454882718075,-79.37912933249713,-37.6838657227039,-6.6482320942804405,-6.646569593643843,-8.402837300740394,-4.963484786365727,-5.126475389605693,-5.05994942198672,-7.240645651252716,-3.4384485650835668,-11.774707483886134,-11.697321856568987,-15.221146229455256,-8.74027308980801,-68.34822083264415,-67.60371455568779,-93.77962877365253,-47.42174552817305,0,0,0,0,170,170,170,170,170,170,170,170,101.65177916735585,102.39628544431221,76.22037122634747,122.57825447182695,-48.3507077251864,-47.927819648657575,-66.83775042231647,-32.28546153819069,-5.764143829833421,-5.781193348498656,-7.160550698171801,-4.265087396813379,-4.406247529706774,-4.31816850195108,-6.207882103695516,-2.9940939757598737,-10.170391359540195,-10.108480470509601,-13.029272963127584,-7.573006839996471,-58.5210990847266,-57.98744832277865,-78.5541956548449,-40.698843020504384,0,0,0,0,170,170,170,170,170,170,170,170,111.4789009152734,112.01255167722135,91.44580434515512,129.3011569794956,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,9677.944854970196,9459.249681737365,6241.763723041165,14257.947447066681,85,85,85,85,147.68953054796057,147.45806615148024,110.17276808694884,190.68288986128476,206.9040210507592,206.7637278701896,154.13668937087039,267.48033569384444,147.45806615148024,170.46919366532845,147.45806615148024
Vac_81,81,Vac,2024,1,0.002788874067195678,0.002734837355535369,0.0018037247046638783,0.004172740764311111,5.425937027013215,5.45057120384652,4.201799958796368,6.71871290572655,-0.09204940505588168,-0.09224865970254673,-0.11512869207922295,-0.06970871457752773,-0.014348383530115031,-0.014163930679508586,-0.019835664337373347,-0.009676532673339263,-0.013663682273126514,-0.013446195669105179,-0.019419392005946577,-0.008955991908588644,-1.0528637226112192e-5,-1.0201526671040748e-5,-1.5901794430832342e-5,-6.613641453675085e-6,0.0019337672122744624,0.0018940493866805852,0.0012536895209067644,0.002890492807692446,0.01169985125491493,0.011626080102221235,0.00859305382566548,0.015210120910274454,0.01363361846718942,0.013559115364611518,0.010074003820723765,0.017676895732211227,0.010131807433822223,0.010056129725095255,0.0075292581258921435,0.012997421874876031,0.001362273101741354,0.0013391619147302691,8.943962457901967e-4,0.002021771197526556,0.011494080535563602,0.011447358964933763,0.008565017264536933,0.014752701224296927,-54.80944919145849,-54.18148403227208,-77.17298211338561,-36.44815567125293,-6.283788505009724,-6.2712744602679376,-7.878054157894063,-4.705577974628041,-4.913310188970426,-4.862945742274324,-7.045197251161371,-3.15274743939079,-11.19709869398015,-11.136348100282557,-14.464162715491858,-8.286613568656588,-66.00654788543864,-65.52884309306046,-90.09043930810219,-45.80736275708297,0,0,0,0,170,170,170,170,170,170,170,170,103.99345211456136,104.47115690693956,79.90956069189782,124.19263724291704,-47.196280943938085,-46.76014722690148,-65.77409799596974,-31.428157757169195,-5.480873172047166,-5.4699826129057865,-6.803993372021374,-4.086188922245722,-4.251475843195584,-4.177444400270127,-6.052078691229038,-2.7450443162860543,-9.73234901524275,-9.687050450691293,-12.50737512154806,-7.28837316669112,-56.92862995918084,-56.680300057667196,-77.66883506230172,-39.800123141318466,0,0,0,0,170,170,170,170,170,170,170,170,113.07137004081916,113.31969994233282,92.33116493769828,130.19987685868156,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,10108.012612930639,9870.738081784279,6580.785277727259,14746.9058475508,85,85,85,85,143.40512033522646,143.1982179880148,107.55240809284271,182.30491693406822,200.87552301304447,200.7245937472042,150.87365553079658,256.3853526686959,143.1982179880148,165.61429333991194,143.1982179880148
