Scenario,Age0,Age1,Arm,Year0,ICER_A,ICER25_A,ICER50_A,ICER75_A,ICER100_A,ICER_Thres_A,ICER_M,ICER25_M,ICER50_M,ICER75_M,ICER100_M,ICER_Thres_M,ICER_L,ICER25_L,ICER50_L,ICER75_L,ICER100_L,ICER_Thres_L,ICER_U,ICER25_U,ICER50_U,ICER75_U,ICER100_U,ICER_Thres_U
"Second_[95,100)",71,"[95,100)",ReVac_RZV2,2024,92473.77078339536,24512.7992227814,52829.870706370544,81146.9421899597,109464.01367354885,20000,90955.65590113495,24092.504546155702,51882.56697208538,79825.76744344606,107613.5384167073,20000,71759.17101946859,18527.06103160124,40673.36601132102,62895.57321974846,84951.82735753348,19999.999999999996,122443.63320456314,33196.0043288157,70248.57499050062,107498.14377390374,144861.8673505522,20000.000000000004
"Second_[95,100)",72,"[95,100)",ReVac_RZV1,2024,53460.730617941204,13038.606325918023,29881.158114261016,46723.70990260401,63566.261690947,20000,52068.426799958135,12623.98956988068,29039.66126941175,45519.32635386213,61892.077469102136,20000,37051.74270131575,8379.717953978921,20316.433426528933,32227.397699366313,44246.38799983947,19999.999999999996,79034.54364774757,20234.422162537034,44743.68874125154,69316.69114627548,93622.91925316073,20000.000000000004
"Second_[95,100)",72,"[95,100)",ReVac_RZV2,2024,92768.696739691135,24599.517796248034,53003.34235601599,81407.16691578395,109810.99147555191,20000,91271.2444273278,24183.04282064574,52072.96680290789,80101.08879659334,107996.2753068662,20000,71852.97094437368,18557.466088625,40749.902787622465,62949.88339709291,85158.15160364054,19999.999999999996,122744.92021796739,33393.899727499396,70682.0795247738,107806.14530928493,145150.30905986534,20000.000000000004
"Second_[95,100)",73,"[95,100)",ReVac_RZV1,2024,53698.723943944766,13108.572098494218,30021.135367431943,46933.69863636967,63846.2619053074,20000,52248.59058264588,12694.856519235556,29176.007320193596,45675.98737171212,62147.795292458104,20000,37131.255839376776,8421.700296053525,20360.100818205745,32309.385922696696,44367.94827316075,19999.999999999996,79483.71479202027,20409.87452363522,45122.621414394314,69711.41127360628,94172.86576165962,20000.000000000004
"Second_[95,100)",73,"[95,100)",ReVac_RZV2,2024,93101.01362610132,24697.230271341294,53198.80666915797,81700.38306697465,110201.95946479133,20000,91582.27853375714,24284.84392019327,52238.09609075166,80343.49098145869,108399.11358123444,20000,71932.2020615828,18593.358891170257,40845.72846451373,63017.98217816414,85305.39321848545,19999.999999999996,123283.44273416701,33528.554547300184,70931.06265755887,108366.53956877674,145706.20143467834,20000.000000000004
"Second_[95,100)",74,"[95,100)",ReVac_RZV1,2024,53967.98391862583,13187.729254485685,30179.502031210744,47171.274807935806,64163.04758466087,20000,52502.79560809122,12759.429263306552,29328.594403923962,45886.27332332934,62424.029985635585,20000,37213.434372920325,8465.916359760784,20411.94503414475,32426.038082648254,44468.18643650953,19999.999999999996,80002.01888108124,20649.027256091442,45547.75932932519,70171.10081594423,94802.72260992705,20000.000000000004
"Second_[95,100)",74,"[95,100)",ReVac_RZV2,2024,93476.32751214244,24807.584929537312,53419.561005622774,82031.53708170824,110643.51315779371,20000,91856.63497028743,24367.458848891943,52432.82376423951,80570.65026248782,108706.49252138927,20000,72158.48432966943,18667.380265697986,41010.49741774824,63276.70836600651,85481.14827516383,19999.999999999996,124142.05068034038,33635.822368355926,71196.15506568139,109077.24187334676,146608.9070558345,20000.000000000004
"Second_[95,100)",75,"[95,100)",ReVac_RZV1,2024,54273.44495918829,13277.528290562917,30359.16023582349,47440.792181084056,64522.42412634463,20000,52773.37126734728,12834.846575391268,29485.13882781596,46141.301554479345,62750.774919175135,20000,37312.5067049972,8519.58609046634,20514.90054094945,32523.500603020893,44588.48760534902,19999.999999999996,80588.32432007907,20870.8406845362,45935.65003584775,70688.43184217066,95523.60397399851,20000.000000000004
"Second_[95,100)",75,"[95,100)",ReVac_RZV2,2024,93901.25745465358,24932.527881545495,53669.498537007195,82406.4691924689,111143.43984793061,20000,92186.38696568097,24472.75407390829,52616.78153069745,80877.07843902029,109135.11986985843,20000,72416.31475826926,18757.16153412907,41101.68333610232,63495.57843801876,85795.97049520657,19999.999999999996,124982.53103842362,33764.48599840114,71637.45020904925,109741.53266188262,147764.6562416456,20000.000000000004
"Second_[95,100)",76,"[95,100)",ReVac_RZV1,2024,54620.99778731576,13379.700805562195,30563.574547959517,47747.448290356835,64931.32203275416,20000,53086.90948969909,12938.9659373127,29674.62914899456,46408.01595367536,63098.22341600705,20000,37525.47970112495,8552.600579447904,20643.20051142557,32667.497769828984,44848.186712619834,19999.999999999996,81262.14112323872,21118.05826203661,46335.07460750961,71282.97926160184,96356.65968319368,20000.000000000004
"Second_[95,100)",76,"[95,100)",ReVac_RZV2,2024,94383.65965419576,25074.36897069435,53953.24008881993,82832.11120694551,111710.9823250711,20000,92640.55536574259,24617.250324634857,52897.736212578486,81271.85560480015,109714.57913053526,20000,72718.93109611669,18841.99197712764,41251.64225213302,63719.56075043718,86218.62834105926,19999.999999999996,125822.76688339343,33919.065415056095,72130.1486785639,110482.0188248707,148787.04020025796,20000.000000000004
"Second_[95,100)",77,"[95,100)",ReVac_RZV1,2024,55017.720660815,13496.32746885785,30796.90796550666,48097.488462155474,65398.06895880429,20000,53407.608703192105,13050.97483887873,29892.466601020962,46708.538163327,63480.181961698225,20000,37786.70325545182,8598.051816894247,20813.319391591802,32876.8444511096,45154.50433335947,19999.999999999996,82066.62414799792,21386.908075442232,46790.24625337019,71968.36795172858,97322.22003519163,20000.000000000004
"Second_[95,100)",77,"[95,100)",ReVac_RZV2,2024,94932.91281398373,25235.865669978444,54276.30197998065,83316.73828998285,112357.17459998505,20000,93089.80052068249,24761.519657261902,53208.095779463016,81740.11997974748,110285.56109382492,20000,72997.52769715876,18928.32808848094,41412.1223640027,63987.16399771506,86496.02692230462,19999.999999999996,126768.68941141185,34174.77796959143,72686.60994496143,111316.66670671171,149769.53388179597,20000.000000000004
"Second_[95,100)",78,"[95,100)",ReVac_RZV1,2024,55472.180631892654,13629.926572042306,31064.19909697995,48498.4716219176,65932.74414685524,20000,53842.99396813805,13156.105544545579,30139.93022934037,47078.26607646409,64018.324532259096,20000,38064.65579954887,8645.225707290818,20981.9349755615,33134.813882273105,45348.67727748752,19999.999999999996,83052.11219487434,21661.408880105933,47222.17082227369,72847.52975781592,98449.36652971592,20000.000000000004
"Second_[95,100)",78,"[95,100)",ReVac_RZV2,2024,95560.28526298897,25420.3310178208,54645.31195330754,83870.29288879427,113095.27382428102,20000,93707.68765814877,24943.433187976683,53544.91202884962,82191.6766783938,110903.69900824988,20000,73381.36733265512,19034.296676112925,41662.63856141789,64291.16462175789,86997.32269126648,19999.999999999996,127753.92369494673,34488.069777129866,73317.03903930195,112262.26043148436,150914.20442600886,20000.000000000004
"Second_[95,100)",79,"[95,100)",ReVac_RZV1,2024,55994.83118521482,13783.570909901544,31371.59602461541,48959.621139329276,66547.64625404314,20000,54357.629005160416,13274.41549229994,30414.329547605827,47545.90697845511,64601.62838708628,20000,38239.27727188255,8726.088925605127,21131.272398092864,33376.31140633729,45544.389567329745,19999.999999999996,84041.9854866676,22037.65742433919,47890.5038244168,73683.60585207083,99608.08918729343,20000.000000000004
"Second_[95,100)",79,"[95,100)",ReVac_RZV2,2024,96279.41281192606,25631.774109218713,55068.29023534677,84504.80636147482,113941.32248760288,20000,94378.6387140058,25135.000483686337,53926.447260346395,82842.12904530537,111708.73096267528,20000,73831.4333052163,19191.839668548902,41863.05631212808,64724.233368904184,87498.48170837385,19999.999999999996,128915.47442554234,34891.549353885195,74066.34179118568,113316.75535477794,152426.1735283246,20000.000000000004
