Scenario,Agp0,Arm,Year0,N0,Index,A,M,L,U
"Vac[80,85)","[80,85)",Vac,2024,1,C_Hosp_d,4755547.708248631,4957017.708605079,2674340.741380796,6012149.752953039
"Vac[80,85)","[80,85)",Vac,2024,1,C_GP_NonPHN_d,1359787.1939870063,1349511.4305755165,905339.2668496836,1690961.265193162
"Vac[80,85)","[80,85)",Vac,2024,1,C_GP_PHN_d,591916.7653476384,591019.5744424531,399468.8190971641,764801.3068286672
"Vac[80,85)","[80,85)",Vac,2024,1,C_GP_d,1951703.9593346447,1936779.4714376843,1304808.0859468477,2379113.242811203
"Vac[80,85)","[80,85)",Vac,2024,1,C_Med_d,6707251.667583276,6951321.453865933,3979148.8273276435,8229171.091624294
"Vac[80,85)","[80,85)",Vac,2024,1,C_VacZVL_d,0,0,0,0
"Vac[80,85)","[80,85)",Vac,2024,1,C_VacRZV_d,256444490,256444490,256444490,256444490
"Vac[80,85)","[80,85)",Vac,2024,1,C_Vac_d,256444490,256444490,256444490,256444490
"Vac[80,85)","[80,85)",Vac,2024,1,C_All_d,263151741.66758326,263395811.45386592,260423638.82732764,264673661.0916243
"Vac[80,85)","[80,85)",Vac,2024,1,N_VacZVL,0,0,0,0
"Vac[80,85)","[80,85)",Vac,2024,1,N_VacRZV,3016994,3016994,3016994,3016994
"Vac[80,85)","[80,85)",Vac,2024,1,N_VacZVL_d,0,0,0,0
"Vac[80,85)","[80,85)",Vac,2024,1,N_VacRZV_d,3016994,3016994,3016994,3016994
"Vac[80,85)","[80,85)",Vac1,2024,1,Year_Life,8.735331568086654,8.735326853487987,8.735304494713187,8.735363797773028
"Vac[80,85)","[80,85)",Vac1,2024,1,Year_Immunised,8.006214602844096,7.945247767026383,7.726415940104921,8.36035115150967
"Vac[80,85)","[80,85)",Vac1,2024,1,Risk_HZ,0.00665169580723659,0.007192162990574083,0.003432934341224197,0.009103877481774814
"Vac[80,85)","[80,85)",Vac1,2024,1,Risk_Hosp,5.67481170783237e-4,6.196151827828758e-4,2.4934628549263106e-4,7.859974374283306e-4
"Vac[80,85)","[80,85)",Vac1,2024,1,Risk_PHN,5.830667311732722e-4,6.094911429432368e-4,3.098330710122778e-4,7.748562623056039e-4
"Vac[80,85)","[80,85)",Vac1,2024,1,Risk_Death,2.706212288681723e-8,3.082190359247578e-8,2.8717021175116487e-9,5.6401424236742545e-8
"Vac[80,85)","[80,85)",Vac1,2024,1,Q_Life,10286877.45552184,10286873.342293885,10286850.71940392,10286909.154644785
"Vac[80,85)","[80,85)",Vac1,2024,1,Q_HZ,-1293.3877165375193,-1394.8971405302636,-1725.356243637322,-665.2456680018572
"Vac[80,85)","[80,85)",Vac1,2024,1,Q_All,10285584.067805303,10285478.445153352,10285127.774519684,10286243.908976782
"Vac[80,85)","[80,85)",Vac1,2024,1,Q_HZ_d,-963.247858795035,-998.4027705982244,-1244.6799222867817,-547.6513062813581
"Vac[80,85)","[80,85)",Vac1,2024,1,Q_Life_d,8576695.56245415,8576693.888345422,8576679.030659027,8576714.824738523
"Vac[80,85)","[80,85)",Vac1,2024,1,Q_All_d,8575732.314595355,8575695.485574823,8575436.117349083,8576167.17343224
"Vac[80,85)","[80,85)",Vac1,2024,1,C_Hosp,3032242.856136235,3317828.72293437,1313743.495345456,4212390.443460979
"Vac[80,85)","[80,85)",Vac1,2024,1,C_GP_NonPHN,795572.8956978263,852195.047506442,418110.4596414183,1104330.752157556
"Vac[80,85)","[80,85)",Vac1,2024,1,C_GP_PHN,339442.5062292165,356023.922467072,184148.42608961914,448806.005493074
"Vac[80,85)","[80,85)",Vac1,2024,1,C_GP,1135015.4019270428,1193541.941319902,602258.8857310375,1514321.939954199
"Vac[80,85)","[80,85)",Vac1,2024,1,C_Med,4167258.258063278,4608349.980523696,1916002.3810764933,5683071.691093937
"Vac[80,85)","[80,85)",Vac1,2024,1,C_VacZVL,0,0,0,0
"Vac[80,85)","[80,85)",Vac1,2024,1,C_VacRZV,128222245,128222245,128222245,128222245
"Vac[80,85)","[80,85)",Vac1,2024,1,C_Vac,128222245,128222245,128222245,128222245
"Vac[80,85)","[80,85)",Vac1,2024,1,C_All,132389503.25806327,132830594.9805237,130138247.3810765,133905316.69109392
"Vac[80,85)","[80,85)",Vac1,2024,1,C_Hosp_d,2172928.577889811,2344915.0970301027,1032757.5213078468,2925908.1842435244
"Vac[80,85)","[80,85)",Vac1,2024,1,C_GP_NonPHN_d,596820.3641235227,613076.7083884699,346982.50458309555,801293.7296153601
"Vac[80,85)","[80,85)",Vac1,2024,1,C_GP_PHN_d,256853.63761625683,266415.5079580294,153262.4032820057,337493.4445603854
"Vac[80,85)","[80,85)",Vac1,2024,1,C_GP_d,853674.0017397795,861881.069811227,500244.9078651012,1115067.281697915
"Vac[80,85)","[80,85)",Vac1,2024,1,C_Med_d,3026602.5796295903,3299687.426937087,1533002.429172948,3999174.3988983487
"Vac[80,85)","[80,85)",Vac1,2024,1,C_VacZVL_d,0,0,0,0
"Vac[80,85)","[80,85)",Vac1,2024,1,C_VacRZV_d,128222245,128222245,128222245,128222245
"Vac[80,85)","[80,85)",Vac1,2024,1,C_Vac_d,128222245,128222245,128222245,128222245
"Vac[80,85)","[80,85)",Vac1,2024,1,C_All_d,131248847.57962959,131521932.42693709,129755247.42917296,132221419.39889835
"Vac[80,85)","[80,85)",Vac1,2024,1,N_VacZVL,0,0,0,0
"Vac[80,85)","[80,85)",Vac1,2024,1,N_VacRZV,1508497,1508497,1508497,1508497
"Vac[80,85)","[80,85)",Vac1,2024,1,N_VacZVL_d,0,0,0,0
"Vac[80,85)","[80,85)",Vac1,2024,1,N_VacRZV_d,1508497,1508497,1508497,1508497
"Vac[85,90)","[85,90)",SOC,2024,1,Year_Life,6.243580631309191,6.243599449141687,6.243461872763199,6.2436249039630365
"Vac[85,90)","[85,90)",SOC,2024,1,Year_Immunised,0,0,0,0
"Vac[85,90)","[85,90)",SOC,2024,1,Risk_HZ,0.05743382732245427,0.05722789434475893,0.05654702973129826,0.05837294847950336
"Vac[85,90)","[85,90)",SOC,2024,1,Risk_Hosp,0.0050956824331624614,0.004882989815590612,0.004433750404054882,0.00585907708473036
"Vac[85,90)","[85,90)",SOC,2024,1,Risk_PHN,0.0050924225784693975,0.005006063862854364,0.00439212517975549,0.0057599145103838165
"Vac[85,90)","[85,90)",SOC,2024,1,Risk_Death,1.2476561870160861e-6,1.2108474813467076e-6,1.1517720441078334e-6,1.5012221149816871e-6
"Vac[85,90)","[85,90)",SOC,2024,1,Q_Life,4756120.477113942,4756132.531337351,4756044.643444427,4756148.717471434
"Vac[85,90)","[85,90)",SOC,2024,1,Q_HZ,-7017.757466759496,-6965.101612325956,-7616.653752001537,-6523.810155167115
"Vac[85,90)","[85,90)",SOC,2024,1,Q_All,4749102.719647182,4749174.1768337255,4748483.960374299,4749585.4688129015
"Vac[85,90)","[85,90)",SOC,2024,1,Q_HZ_d,-6205.42754464633,-6158.202936805383,-6745.428762446646,-5759.1764993611505
"Vac[85,90)","[85,90)",SOC,2024,1,Q_Life_d,4159754.6447560936,4159763.9692747844,4159696.3904516436,4159776.287450083
"Vac[85,90)","[85,90)",SOC,2024,1,Q_All_d,4153549.2172114477,4153610.879524214,4152993.7940620296,4153986.874569002
"Vac[85,90)","[85,90)",SOC,2024,1,C_Hosp,17047639.620741066,16346586.197059633,14807076.374326883,19593060.87742511
"Vac[85,90)","[85,90)",SOC,2024,1,C_GP_NonPHN,4265933.0161480745,4277368.978118735,4159360.9601599816,4369785.218512166
"Vac[85,90)","[85,90)",SOC,2024,1,C_GP_PHN,1847979.2529921029,1909653.9368453098,1547983.115501169,2077184.600252024
"Vac[85,90)","[85,90)",SOC,2024,1,C_GP,6113912.269140177,6127848.750032798,5788572.917246694,6352836.596466808
"Vac[85,90)","[85,90)",SOC,2024,1,C_Med,23161551.889881242,22432379.31984148,20902558.801669404,25833122.29665263
"Vac[85,90)","[85,90)",SOC,2024,1,C_VacZVL,0,0,0,0
"Vac[85,90)","[85,90)",SOC,2024,1,C_VacRZV,0,0,0,0
"Vac[85,90)","[85,90)",SOC,2024,1,C_Vac,0,0,0,0
"Vac[85,90)","[85,90)",SOC,2024,1,C_All,23161551.889881242,22432379.31984148,20902558.801669404,25833122.29665263
"Vac[85,90)","[85,90)",SOC,2024,1,C_Hosp_d,14867182.966607662,14230562.966945749,12958580.888660047,17195173.25708005
"Vac[85,90)","[85,90)",SOC,2024,1,C_GP_NonPHN_d,3780796.6766920704,3793083.6907219384,3689014.8809170374,3876402.708777552
"Vac[85,90)","[85,90)",SOC,2024,1,C_GP_PHN_d,1642707.0739253014,1691862.5358657618,1383567.937438048,1848887.0862949616
"Vac[85,90)","[85,90)",SOC,2024,1,C_GP_d,5423503.750617372,5429527.531631213,5142512.551819745,5643862.991986472
"Vac[85,90)","[85,90)",SOC,2024,1,C_Med_d,20290686.717225034,19634224.578914147,18254018.81552134,22719188.871355653
"Vac[85,90)","[85,90)",SOC,2024,1,C_VacZVL_d,0,0,0,0
"Vac[85,90)","[85,90)",SOC,2024,1,C_VacRZV_d,0,0,0,0
"Vac[85,90)","[85,90)",SOC,2024,1,C_Vac_d,0,0,0,0
"Vac[85,90)","[85,90)",SOC,2024,1,C_All_d,20290686.717225034,19634224.578914147,18254018.81552134,22719188.871355653
"Vac[85,90)","[85,90)",SOC,2024,1,N_VacZVL,0,0,0,0
"Vac[85,90)","[85,90)",SOC,2024,1,N_VacRZV,0,0,0,0
"Vac[85,90)","[85,90)",SOC,2024,1,N_VacZVL_d,0,0,0,0
"Vac[85,90)","[85,90)",SOC,2024,1,N_VacRZV_d,0,0,0,0
"Vac[85,90)","[85,90)",Vac,2024,1,Year_Life,6.2441309391593265,6.244135370508591,6.244103801011594,6.244145624832045
"Vac[85,90)","[85,90)",Vac,2024,1,Year_Immunised,5.372360705615975,5.390980747779803,5.178707044189135,5.578892075524013
"Vac[85,90)","[85,90)",Vac,2024,1,Risk_HZ,0.007868267149939415,0.007821517421390364,0.006054083939363593,0.00954639648817626
"Vac[85,90)","[85,90)",Vac,2024,1,Risk_Hosp,7.414216552421697e-4,7.566137957721465e-4,5.244875572572621e-4,9.162259542217256e-4
"Vac[85,90)","[85,90)",Vac,2024,1,Risk_PHN,6.858812982067203e-4,6.651881004938642e-4,5.030135024030336e-4,9.515725521450592e-4
"Vac[85,90)","[85,90)",Vac,2024,1,Risk_Death,3.6574577500759786e-8,3.842846931490763e-8,1.4089856112699229e-8,5.778029178468415e-8
"Vac[85,90)","[85,90)",Vac,2024,1,Q_Life,4756473.538188919,4756476.508968111,4756456.63151056,4756482.017008638
"Vac[85,90)","[85,90)",Vac,2024,1,Q_HZ,-965.0633680430709,-938.6881251431612,-1147.0157846986215,-734.036415669344
"Vac[85,90)","[85,90)",Vac,2024,1,Q_All,4755508.4748208765,4755540.262762561,4755315.415957243,4755747.980592969
"Vac[85,90)","[85,90)",Vac,2024,1,Q_HZ_d,-802.5908547312052,-790.7922975447688,-952.2850527837813,-632.7651164996444
"Vac[85,90)","[85,90)",Vac,2024,1,Q_Life_d,4160027.6231482057,4160030.022807489,4160014.9255222734,4160033.82699933
"Vac[85,90)","[85,90)",Vac,2024,1,Q_All_d,4159225.0322934743,4159238.1480854135,4159067.199624277,4159400.5968618654
"Vac[85,90)","[85,90)",Vac,2024,1,C_Hosp,2487846.358328889,2541726.2783309678,1756108.1391272119,3073424.4746412495
"Vac[85,90)","[85,90)",Vac,2024,1,C_GP_NonPHN,581577.5383592041,582520.5009981013,453143.1705769034,703842.4422656863
"Vac[85,90)","[85,90)",Vac,2024,1,C_GP_PHN,247385.74619488805,238717.2598214754,180514.65422045792,339540.9373103464
"Vac[85,90)","[85,90)",Vac,2024,1,C_GP,828963.2845540921,827935.6975648417,642556.9913051669,1020885.6359705187
"Vac[85,90)","[85,90)",Vac,2024,1,C_Med,3316809.6428829813,3318260.5453982498,2410888.2627504077,4071629.388623761
"Vac[85,90)","[85,90)",Vac,2024,1,C_VacZVL,0,0,0,0
"Vac[85,90)","[85,90)",Vac,2024,1,C_VacRZV,159896730,159896730,159896730,159896730
"Vac[85,90)","[85,90)",Vac,2024,1,C_Vac,159896730,159896730,159896730,159896730
"Vac[85,90)","[85,90)",Vac,2024,1,C_All,163213539.64288297,163214990.54539824,162307618.2627504,163968359.38862374
"Vac[85,90)","[85,90)",Vac,2024,1,C_Hosp_d,2039696.6237599803,2038436.2967272901,1491964.079777875,2543812.7727627503
"Vac[85,90)","[85,90)",Vac,2024,1,C_GP_NonPHN_d,484814.8025011584,491967.21744296426,393991.3845313379,576935.8084416055
"Vac[85,90)","[85,90)",Vac,2024,1,C_GP_PHN_d,207266.44776129615,200946.95914635563,153296.4611739749,282141.8680118133
"Vac[85,90)","[85,90)",Vac,2024,1,C_GP_d,692081.2502624546,693008.5668828732,557575.6551186744,849661.3269322811
"Vac[85,90)","[85,90)",Vac,2024,1,C_Med_d,2731777.874022435,2671497.203806024,2051318.8657944077,3365571.9157646503
"Vac[85,90)","[85,90)",Vac,2024,1,C_VacZVL_d,0,0,0,0
"Vac[85,90)","[85,90)",Vac,2024,1,C_VacRZV_d,159896730,159896730,159896730,159896730
"Vac[85,90)","[85,90)",Vac,2024,1,C_Vac_d,159896730,159896730,159896730,159896730
"Vac[85,90)","[85,90)",Vac,2024,1,C_All_d,162628507.87402242,162568227.20380604,161948048.86579442,163262301.91576466
"Vac[85,90)","[85,90)",Vac,2024,1,N_VacZVL,0,0,0,0
"Vac[85,90)","[85,90)",Vac,2024,1,N_VacRZV,1881138,1881138,1881138,1881138
"Vac[85,90)","[85,90)",Vac,2024,1,N_VacZVL_d,0,0,0,0
"Vac[85,90)","[85,90)",Vac,2024,1,N_VacRZV_d,1881138,1881138,1881138,1881138
"Vac[85,90)","[85,90)",Vac1,2024,1,Year_Life,6.244177900575282,6.24418026780023,6.2441666463034675,6.24418505083206
"Vac[85,90)","[85,90)",Vac1,2024,1,Year_Immunised,5.883015846098238,5.893003600085801,5.782651162515745,5.990466222070095
"Vac[85,90)","[85,90)",Vac1,2024,1,Risk_HZ,0.0032452901712695104,0.0031397870316008467,0.00230778966055469,0.004100084665406097
"Vac[85,90)","[85,90)",Vac1,2024,1,Risk_Hosp,3.087112623883344e-4,3.121645544234138e-4,2.023648378515613e-4,3.866538750083514e-4
"Vac[85,90)","[85,90)",Vac1,2024,1,Risk_PHN,2.8145244683757916e-4,2.6547626446869104e-4,1.953569967634315e-4,3.985205299725525e-4
"Vac[85,90)","[85,90)",Vac1,2024,1,Risk_Death,7.50656502822043e-9,8.432074761464808e-9,2.0723014333836794e-9,1.3666369602565033e-8
"Vac[85,90)","[85,90)",Vac1,2024,1,Q_Life,4756502.920128517,4756504.159998576,4756496.010776533,4756506.863158075
"Vac[85,90)","[85,90)",Vac1,2024,1,Q_HZ,-398.23357587871243,-387.6261196060327,-482.5284136794684,-284.76628332243257
"Vac[85,90)","[85,90)",Vac1,2024,1,Q_All,4756104.686552638,4756117.489796675,4756016.327317274,4756222.096874752
"Vac[85,90)","[85,90)",Vac1,2024,1,Q_HZ_d,-326.84038361444135,-314.54395900879905,-393.4760911871275,-245.3652910801257
"Vac[85,90)","[85,90)",Vac1,2024,1,Q_Life_d,4160049.6121412795,4160050.552268533,4160044.4757809276,4160052.25251032
"Vac[85,90)","[85,90)",Vac1,2024,1,Q_All_d,4159722.771757665,4159736.7836465826,4159652.598991285,4159806.88721924
"Vac[85,90)","[85,90)",Vac1,2024,1,C_Hosp,1036290.1772750146,1047364.0883285687,677653.5233961429,1299347.0348026075
"Vac[85,90)","[85,90)",Vac1,2024,1,C_GP_NonPHN,239727.64169649006,233508.35050943634,172701.5769532354,305935.7308330616
"Vac[85,90)","[85,90)",Vac1,2024,1,C_GP_PHN,101323.66393629186,98406.83110443526,69997.29919790971,141994.88197930474
"Vac[85,90)","[85,90)",Vac1,2024,1,C_GP,341051.30563278194,332406.07652220735,246233.14374515507,429349.14111831493
"Vac[85,90)","[85,90)",Vac1,2024,1,C_Med,1377341.4829077965,1386316.4729719604,933730.8980197189,1728696.1759209223
"Vac[85,90)","[85,90)",Vac1,2024,1,C_VacZVL,0,0,0,0
"Vac[85,90)","[85,90)",Vac1,2024,1,C_VacRZV,79948365,79948365,79948365,79948365
"Vac[85,90)","[85,90)",Vac1,2024,1,C_Vac,79948365,79948365,79948365,79948365
"Vac[85,90)","[85,90)",Vac1,2024,1,C_All,81325706.4829078,81334681.47297196,80882095.89801972,81677061.17592092
"Vac[85,90)","[85,90)",Vac1,2024,1,C_Hosp_d,838247.0919162503,854063.4911309751,578210.0411813552,1042948.9060660101
"Vac[85,90)","[85,90)",Vac1,2024,1,C_GP_NonPHN_d,197215.41612857283,194449.1429620791,151611.32529389282,246154.34219332493
"Vac[85,90)","[85,90)",Vac1,2024,1,C_GP_PHN_d,83843.62017832906,81465.92597546778,60856.29616942677,116551.77746391139
"Vac[85,90)","[85,90)",Vac1,2024,1,C_GP_d,281059.0363069019,280067.94546922535,216111.8310363773,351041.3669190172
"Vac[85,90)","[85,90)",Vac1,2024,1,C_Med_d,1119306.1282231521,1123761.1189761045,798460.7524876632,1390877.2188562863
"Vac[85,90)","[85,90)",Vac1,2024,1,C_VacZVL_d,0,0,0,0
"Vac[85,90)","[85,90)",Vac1,2024,1,C_VacRZV_d,79948365,79948365,79948365,79948365
"Vac[85,90)","[85,90)",Vac1,2024,1,C_Vac_d,79948365,79948365,79948365,79948365
"Vac[85,90)","[85,90)",Vac1,2024,1,C_All_d,81067671.12822315,81072126.1189761,80746825.75248766,81339242.21885629
"Vac[85,90)","[85,90)",Vac1,2024,1,N_VacZVL,0,0,0,0
"Vac[85,90)","[85,90)",Vac1,2024,1,N_VacRZV,940569,940569,940569,940569
"Vac[85,90)","[85,90)",Vac1,2024,1,N_VacZVL_d,0,0,0,0
"Vac[85,90)","[85,90)",Vac1,2024,1,N_VacRZV_d,940569,940569,940569,940569
"Vac[90,95)","[90,95)",SOC,2024,1,Year_Life,4.339954264048156,4.3399640588114075,4.339883827806869,4.33998160281341
"Vac[90,95)","[90,95)",SOC,2024,1,Year_Immunised,0,0,0,0
"Vac[90,95)","[90,95)",SOC,2024,1,Risk_HZ,0.03847559268632225,0.038399620361471584,0.03753065084432686,0.03932711099945324
"Vac[90,95)","[90,95)",SOC,2024,1,Risk_Hosp,0.003948951006791855,0.0039980559285121495,0.0032493824737609145,0.004433425882583714
"Vac[90,95)","[90,95)",SOC,2024,1,Risk_PHN,0.003301081178165793,0.0032911906117800713,0.0026719889869129057,0.004010960241045512
"Vac[90,95)","[90,95)",SOC,2024,1,Risk_Death,9.069838725930246e-7,8.79932570974023e-7,8.219511888714714e-7,1.0903578480579472e-6
"Vac[90,95)","[90,95)",SOC,2024,1,Q_Life,1536918.9557933856,1536921.606003356,1536899.897572021,1536926.3529480437
"Vac[90,95)","[90,95)",SOC,2024,1,Q_HZ,-2110.8003339682245,-2096.9883240692825,-2247.8506877403383,-1998.928386441833
"Vac[90,95)","[90,95)",SOC,2024,1,Q_All,1534808.1554594175,1534822.043287157,1534667.0717606088,1534918.9937009779
"Vac[90,95)","[90,95)",SOC,2024,1,Q_HZ_d,-1945.410271439529,-1932.9446194144502,-2071.5108295365058,-1841.201652810174
"Vac[90,95)","[90,95)",SOC,2024,1,Q_Life_d,1402711.6817300364,1402713.8864191154,1402695.8273462655,1402717.8353619683
"Vac[90,95)","[90,95)",SOC,2024,1,Q_All_d,1400766.2714585967,1400778.26762274,1400636.8155931244,1400869.620147198
"Vac[90,95)","[90,95)",SOC,2024,1,C_Hosp,5900126.287957648,5973493.933950648,4854901.192770394,6623980.026734922
"Vac[90,95)","[90,95)",SOC,2024,1,C_GP_NonPHN,1252062.0508121194,1262095.624861014,1200368.5288651155,1286651.7820318977
"Vac[90,95)","[90,95)",SOC,2024,1,C_GP_PHN,522858.52878730965,542374.4196446709,399490.2493530052,628182.4595569847
"Vac[90,95)","[90,95)",SOC,2024,1,C_GP,1774920.579599429,1792373.824593408,1649986.2605120519,1856559.7784459405
"Vac[90,95)","[90,95)",SOC,2024,1,C_Med,7675046.867557077,7765867.758544056,6642822.333398842,8314650.75909625
"Vac[90,95)","[90,95)",SOC,2024,1,C_VacZVL,0,0,0,0
"Vac[90,95)","[90,95)",SOC,2024,1,C_VacRZV,0,0,0,0
"Vac[90,95)","[90,95)",SOC,2024,1,C_Vac,0,0,0,0
"Vac[90,95)","[90,95)",SOC,2024,1,C_All,7675046.867557077,7765867.758544056,6642822.333398842,8314650.75909625
"Vac[90,95)","[90,95)",SOC,2024,1,C_Hosp_d,5431765.001441982,5483569.21478132,4446282.822594851,6119828.284525368
"Vac[90,95)","[90,95)",SOC,2024,1,C_GP_NonPHN_d,1154006.8046805046,1161815.4705760176,1105907.4680243605,1186356.448810646
"Vac[90,95)","[90,95)",SOC,2024,1,C_GP_PHN_d,482351.06477413885,501428.5865318832,369828.4662915827,575479.3340485285
"Vac[90,95)","[90,95)",SOC,2024,1,C_GP_d,1636357.8694546435,1654084.2189958687,1522039.5627899622,1711084.6714413739
"Vac[90,95)","[90,95)",SOC,2024,1,C_Med_d,7068122.870896625,7137653.433777188,6097217.254842968,7668514.543922208
"Vac[90,95)","[90,95)",SOC,2024,1,C_VacZVL_d,0,0,0,0
"Vac[90,95)","[90,95)",SOC,2024,1,C_VacRZV_d,0,0,0,0
"Vac[90,95)","[90,95)",SOC,2024,1,C_Vac_d,0,0,0,0
"Vac[90,95)","[90,95)",SOC,2024,1,C_All_d,7068122.870896625,7137653.433777188,6097217.254842968,7668514.543922208
"Vac[90,95)","[90,95)",SOC,2024,1,N_VacZVL,0,0,0,0
"Vac[90,95)","[90,95)",SOC,2024,1,N_VacRZV,0,0,0,0
"Vac[90,95)","[90,95)",SOC,2024,1,N_VacZVL_d,0,0,0,0
"Vac[90,95)","[90,95)",SOC,2024,1,N_VacRZV_d,0,0,0,0
"Vac[90,95)","[90,95)",Vac,2024,1,Year_Life,4.340278354564896,4.340278015059839,4.3402652894385865,4.340288559596546
"Vac[90,95)","[90,95)",Vac,2024,1,Year_Immunised,3.8737597952009466,3.8699984585333924,3.781703110520209,3.9845194825819346
"Vac[90,95)","[90,95)",Vac,2024,1,Risk_HZ,0.004089748796087312,0.004066553642261597,0.0031329011452816548,0.004860254544421787
"Vac[90,95)","[90,95)",Vac,2024,1,Risk_Hosp,4.2504538821486686e-4,4.227559861775136e-4,3.110903395400949e-4,5.306423991972624e-4
"Vac[90,95)","[90,95)",Vac,2024,1,Risk_PHN,3.5168093575054085e-4,3.150703919970446e-4,2.360738141380012e-4,5.086095511643997e-4
"Vac[90,95)","[90,95)",Vac,2024,1,Risk_Death,1.2348322157263743e-8,1.0870510763204139e-8,9.014119289441176e-9,1.828188843020656e-8
"Vac[90,95)","[90,95)",Vac,2024,1,Q_Life,1537006.916005324,1537006.6125761466,1537003.398863489,1537009.7892896894
"Vac[90,95)","[90,95)",Vac,2024,1,Q_HZ,-224.13344651143353,-226.0840327611813,-264.6505599225991,-167.33687434321104
"Vac[90,95)","[90,95)",Vac,2024,1,Q_All,1536782.7825588128,1536781.1173408097,1536738.7987426603,1536842.4524153462
"Vac[90,95)","[90,95)",Vac,2024,1,Q_HZ_d,-200.8401286796382,-202.4717337706441,-237.64554791900915,-146.55818589409228
"Vac[90,95)","[90,95)",Vac,2024,1,Q_Life_d,1402784.9332508987,1402784.657627504,1402782.001939042,1402787.3540799355
"Vac[90,95)","[90,95)",Vac,2024,1,Q_All_d,1402584.093122219,1402581.9540296034,1402544.4242937781,1402640.7958940412
"Vac[90,95)","[90,95)",Vac,2024,1,C_Hosp,635060.1626276099,631639.567861795,464799.96512829105,792832.6189977743
"Vac[90,95)","[90,95)",Vac,2024,1,C_GP_NonPHN,132841.6597465664,133793.50310149835,102056.95051380017,153131.51675793607
"Vac[90,95)","[90,95)",Vac,2024,1,C_GP_PHN,55766.55663170042,52946.01833669793,35539.3513246879,79811.91530623293
"Vac[90,95)","[90,95)",Vac,2024,1,C_GP,188608.21637826684,191946.3251459475,142958.29948220734,229716.11227020816
"Vac[90,95)","[90,95)",Vac,2024,1,C_Med,823668.3790058768,817994.0333423575,613837.9660538153,1022548.7312679826
"Vac[90,95)","[90,95)",Vac,2024,1,C_VacZVL,0,0,0,0
"Vac[90,95)","[90,95)",Vac,2024,1,C_VacRZV,70913460,70913460,70913460,70913460
"Vac[90,95)","[90,95)",Vac,2024,1,C_Vac,70913460,70913460,70913460,70913460
"Vac[90,95)","[90,95)",Vac,2024,1,C_All,71737128.37900588,71731454.03334236,71527297.96605381,71936008.73126799
"Vac[90,95)","[90,95)",Vac,2024,1,C_Hosp_d,568156.9971621345,579455.5306669411,405923.5265262232,701243.9792747115
"Vac[90,95)","[90,95)",Vac,2024,1,C_GP_NonPHN_d,119037.8073139645,121648.03862233862,89373.7549137885,136628.6929891182
"Vac[90,95)","[90,95)",Vac,2024,1,C_GP_PHN_d,50066.64442019868,48380.02965508193,31602.975027084474,71049.99971335684
"Vac[90,95)","[90,95)",Vac,2024,1,C_GP_d,169104.4517341632,173446.00256233185,125827.24451241808,205691.4698743946
"Vac[90,95)","[90,95)",Vac,2024,1,C_Med_d,737261.4488962977,750072.9343378772,536352.5049542388,905776.6023488207
"Vac[90,95)","[90,95)",Vac,2024,1,C_VacZVL_d,0,0,0,0
"Vac[90,95)","[90,95)",Vac,2024,1,C_VacRZV_d,70913460,70913460,70913460,70913460
"Vac[90,95)","[90,95)",Vac,2024,1,C_Vac_d,70913460,70913460,70913460,70913460
"Vac[90,95)","[90,95)",Vac,2024,1,C_All_d,71650721.44889629,71663532.93433788,71449812.50495423,71819236.60234882
"Vac[90,95)","[90,95)",Vac,2024,1,N_VacZVL,0,0,0,0
"Vac[90,95)","[90,95)",Vac,2024,1,N_VacRZV,834276,834276,834276,834276
"Vac[90,95)","[90,95)",Vac,2024,1,N_VacZVL_d,0,0,0,0
"Vac[90,95)","[90,95)",Vac,2024,1,N_VacRZV_d,834276,834276,834276,834276
"Vac[90,95)","[90,95)",Vac1,2024,1,Year_Life,4.340299812013552,4.340299766577455,4.340294677577132,4.340303822059857
"Vac[90,95)","[90,95)",Vac1,2024,1,Year_Immunised,4.159311265741818,4.159862237917041,4.119327834691743,4.20251546715734
"Vac[90,95)","[90,95)",Vac1,2024,1,Risk_HZ,0.001584390698237266,0.0015588415709938957,0.0012098127920275271,0.0019184159192483592
"Vac[90,95)","[90,95)",Vac1,2024,1,Risk_Hosp,1.6498067304826681e-4,1.606765182872997e-4,1.2055579162751418e-4,2.1033404524042044e-4
"Vac[90,95)","[90,95)",Vac1,2024,1,Risk_PHN,1.3617565662549867e-4,1.217110790490856e-4,9.094257444963514e-5,1.993062167123167e-4
"Vac[90,95)","[90,95)",Vac1,2024,1,Risk_Death,1.963845616343684e-9,1.7317287520617454e-9,1.35406655385585e-9,2.9040418956577005e-9
"Vac[90,95)","[90,95)",Vac1,2024,1,Q_Life,1537012.5697999683,1537012.4637740888,1537011.2035877258,1537013.699209553
"Vac[90,95)","[90,95)",Vac1,2024,1,Q_HZ,-86.81503635821095,-86.653082809137,-103.86333942717238,-64.61817328462823
"Vac[90,95)","[90,95)",Vac1,2024,1,Q_All,1536925.75476361,1536926.0324563219,1536907.844861626,1536949.081036268
"Vac[90,95)","[90,95)",Vac1,2024,1,Q_HZ_d,-77.49084075516414,-78.05973291385781,-92.46069827359062,-56.26958267114575
"Vac[90,95)","[90,95)",Vac1,2024,1,Q_Life_d,1402789.59107698,1402789.4834820717,1402788.4527573595,1402790.5419295188
"Vac[90,95)","[90,95)",Vac1,2024,1,Q_All_d,1402712.100236225,1402711.6190734464,1402696.010947745,1402734.2723468477
