Scenario,Age0,Age1,Arm,Index,M,L,U
Vac_60,60,76,ReVac_RZV1,C_GP_NonPHN_d,4.64087018328371,2.8102538991131056,5.977895631359598
Vac_60,60,76,ReVac_RZV1,C_GP_PHN_d,1.556622456151599,0.9070755408019033,2.033639398629132
Vac_60,60,76,ReVac_RZV1,C_GP_d,6.2184965325778006,3.795950081526892,7.9523889562492425
Vac_60,60,76,ReVac_RZV1,C_Med_d,11.870209207833492,6.960164649977937,15.089479380390772
Vac_60,60,76,ReVac_RZV1,C_VacZVL_d,0,0,0
Vac_60,60,76,ReVac_RZV1,C_VacRZV_d,210.66363842819044,210.66353244045015,210.66375641088624
Vac_60,60,76,ReVac_RZV1,C_Vac_d,210.66363842819044,210.66353244045015,210.66375641088624
Vac_60,60,76,ReVac_RZV1,C_All_d,222.5338756887903,217.62390649319752,225.75309283068233
Vac_60,60,76,ReVac_RZV1,N_VacZVL,0,0,0
Vac_60,60,76,ReVac_RZV1,N_VacRZV,2.8295315454484156,2.829529383315921,2.8295339522760328
Vac_60,60,76,ReVac_RZV1,N_VacZVL_d,0,0,0
Vac_60,60,76,ReVac_RZV1,N_VacRZV_d,2.478395746214005,2.478394499299413,2.4783971342457205
Vac_60,60,76,ReVac_RZV2,N0,1,1,1
Vac_60,60,76,ReVac_RZV2,Year0,2024,2024,2024
Vac_60,60,76,ReVac_RZV2,Year_Life,24.8937175350897,24.893564960383912,24.893920544305743
Vac_60,60,76,ReVac_RZV2,Year_Immunised,14.616371006245997,11.45556313431376,18.850759579832463
Vac_60,60,76,ReVac_RZV2,Risk_HZ,0.08475259482453273,0.04795394323470733,0.11094518584040589
Vac_60,60,76,ReVac_RZV2,Risk_Hosp,0.0032450302259718965,0.0015933746384707939,0.004344502151647515
Vac_60,60,76,ReVac_RZV2,Risk_PHN,0.006037571729652342,0.00337642128673478,0.008210430869794779
Vac_60,60,76,ReVac_RZV2,Risk_Death,3.733162767869093e-7,7.937234595819997e-8,6.335127009560316e-7
Vac_60,60,76,ReVac_RZV2,Q_Life,19.36565316984412,19.36554643555597,19.365793251264947
Vac_60,60,76,ReVac_RZV2,Q_HZ,-0.009607146629172883,-0.01283091534173007,-0.005318549599328067
Vac_60,60,76,ReVac_RZV2,Q_All,19.356044736880627,19.352737471585474,19.360458373662098
Vac_60,60,76,ReVac_RZV2,Q_HZ_d,-0.005468328706240212,-0.0073323343550179675,-0.0031133404308605105
Vac_60,60,76,ReVac_RZV2,Q_Life_d,12.75096215132046,12.750924257494095,12.751012402438667
Vac_60,60,76,ReVac_RZV2,Q_All_d,12.74549498435783,12.743610753206031,12.74789235071277
Vac_60,60,76,ReVac_RZV2,C_Hosp,10.755092644421193,5.247637326552877,14.331180257007158
Vac_60,60,76,ReVac_RZV2,C_GP_NonPHN,7.155698478058628,4.1306721807143925,9.393460964838626
Vac_60,60,76,ReVac_RZV2,C_GP_PHN,2.4573972258913264,1.4095808451754166,3.4443437954648792
Vac_60,60,76,ReVac_RZV2,C_GP,9.619878961591676,5.511692413550018,12.646921763317
Vac_60,60,76,ReVac_RZV2,C_Med,20.502926283713073,11.080678079678037,27.003148035514705
Vac_60,60,76,ReVac_RZV2,C_VacZVL,0,0,0
Vac_60,60,76,ReVac_RZV2,C_VacRZV,311.02036272623064,311.0199951637066,311.02077188692556
Vac_60,60,76,ReVac_RZV2,C_Vac,311.02036272623064,311.0199951637066,311.02077188692556
Vac_60,60,76,ReVac_RZV2,C_All,331.5232670053791,322.10140014030833,338.02341020381107
Vac_60,60,76,ReVac_RZV2,C_Hosp_d,4.667941300850689,2.379716838130967,6.349669383120684
Vac_60,60,76,ReVac_RZV2,C_GP_NonPHN_d,4.25099511804425,2.556481079702849,5.546009635373644
Vac_60,60,76,ReVac_RZV2,C_GP_PHN_d,1.3705423674148678,0.8032895438015822,1.8741824297964313
Vac_60,60,76,ReVac_RZV2,C_GP_d,5.626207698549754,3.392296508073767,7.335585163288579
Vac_60,60,76,ReVac_RZV2,C_Med_d,10.367970324835394,5.803313627355688,13.725546735301164
Vac_60,60,76,ReVac_RZV2,C_VacZVL_d,0,0,0
Vac_60,60,76,ReVac_RZV2,C_VacRZV_d,251.32727685638085,251.3270648809003,251.32751282177247
Vac_60,60,76,ReVac_RZV2,C_Vac_d,251.32727685638085,251.3270648809003,251.32751282177247
Vac_60,60,76,ReVac_RZV2,C_All_d,261.69519653038833,257.1308486208418,265.05263043986434
Vac_60,60,76,ReVac_RZV2,N_VacZVL,0,0,0
Vac_60,60,76,ReVac_RZV2,N_VacRZV,3.659063090896831,3.6590587666318415,3.659067904552065
Vac_60,60,76,ReVac_RZV2,N_VacZVL_d,0,0,0
Vac_60,60,76,ReVac_RZV2,N_VacRZV_d,2.9567914924280103,2.956788998598827,2.956794268491441
Vac_60,60,77,ReVac_RZV1,N0,1,1,1
Vac_60,60,77,ReVac_RZV1,Year0,2024,2024,2024
Vac_60,60,77,ReVac_RZV1,Year_Life,24.893648721051036,24.8935033233681,24.89385503835638
Vac_60,60,77,ReVac_RZV1,Year_Immunised,13.374257075164369,10.337703514225687,17.916986244963073
Vac_60,60,77,ReVac_RZV1,Risk_HZ,0.09580664485697332,0.056599634923978966,0.12161877189278822
Vac_60,60,77,ReVac_RZV1,Risk_Hosp,0.00376145589008414,0.0020377479427891696,0.004863372398337702
Vac_60,60,77,ReVac_RZV1,Risk_PHN,0.006985235331795323,0.0040155774820754865,0.009028955318496451
Vac_60,60,77,ReVac_RZV1,Risk_Death,4.823811528805909e-7,1.3239836627941774e-7,7.010434072794575e-7
Vac_60,60,77,ReVac_RZV1,Q_Life,19.36560550763916,19.365505036646468,19.365747552344445
Vac_60,60,77,ReVac_RZV1,Q_HZ,-0.01102671148344765,-0.01417372198188081,-0.006271795511981034
Vac_60,60,77,ReVac_RZV1,Q_All,19.354569640371665,19.35140694629587,19.35945943041149
Vac_60,60,77,ReVac_RZV1,Q_HZ_d,-0.006123340216043567,-0.008020791918376818,-0.0035618035392211956
Vac_60,60,77,ReVac_RZV1,Q_Life_d,12.750945143153645,12.750907446972192,12.750995836848844
Vac_60,60,77,ReVac_RZV1,Q_All_d,12.744818618315662,12.742883443384311,12.747427536250358
Vac_60,60,77,ReVac_RZV1,C_Hosp,12.514716049510685,6.736738544066926,16.05644631752379
Vac_60,60,77,ReVac_RZV1,C_GP_NonPHN,8.055178391740236,4.759336888892218,10.219125895984932
Vac_60,60,77,ReVac_RZV1,C_GP_PHN,2.8674276026885464,1.6011515663658122,3.792900433628809
Vac_60,60,77,ReVac_RZV1,C_GP,10.93748312744016,6.453493382254058,13.8456051493673
Vac_60,60,77,ReVac_RZV1,C_Med,23.673773743174596,13.462641437174087,29.777880299565563
Vac_60,60,77,ReVac_RZV1,C_VacZVL,0,0,0
Vac_60,60,77,ReVac_RZV1,C_VacRZV,238.74567354203094,238.74545513335744,238.745935103403
Vac_60,60,77,ReVac_RZV1,C_Vac,238.74567354203094,238.74545513335744,238.745935103403
Vac_60,60,77,ReVac_RZV1,C_All,262.4194053699533,252.20857550350215,268.5233543905725
Vac_60,60,77,ReVac_RZV1,C_Hosp_d,5.412798328481658,2.949423531527963,7.096180250549457
Vac_60,60,77,ReVac_RZV1,C_GP_NonPHN_d,4.699850717357842,2.8011518628020986,6.032563609168198
Vac_60,60,77,ReVac_RZV1,C_GP_PHN_d,1.5657833282030569,0.9070755408019033,2.0523331027766227
Vac_60,60,77,ReVac_RZV1,C_GP_d,6.269596854286534,3.7826559357922567,7.992664633830362
Vac_60,60,77,ReVac_RZV1,C_Med_d,11.79795474315938,6.915005482633609,15.054509833533622
Vac_60,60,77,ReVac_RZV1,C_VacZVL_d,0,0,0
Vac_60,60,77,ReVac_RZV1,C_VacRZV_d,208.30534911739525,208.30522741925697,208.30549486038032
Vac_60,60,77,ReVac_RZV1,C_Vac_d,208.30534911739525,208.30522741925697,208.30549486038032
Vac_60,60,77,ReVac_RZV1,C_All_d,220.10329664921,215.2204787676845,223.35979941735528
Vac_60,60,77,ReVac_RZV1,N_VacZVL,0,0,0
Vac_60,60,77,ReVac_RZV1,N_VacRZV,2.8087726299062465,2.8087700603924413,2.808775707098859
Vac_60,60,77,ReVac_RZV1,N_VacZVL_d,0,0,0
Vac_60,60,77,ReVac_RZV1,N_VacRZV_d,2.450651166087003,2.4506497343441995,2.450652880710357
Vac_60,60,77,ReVac_RZV2,N0,1,1,1
Vac_60,60,77,ReVac_RZV2,Year0,2024,2024,2024
Vac_60,60,77,ReVac_RZV2,Year_Life,24.893727050170156,24.89357463140458,24.893923496963804
Vac_60,60,77,ReVac_RZV2,Year_Immunised,14.455943754335014,11.280584193297233,18.849090185903908
Vac_60,60,77,ReVac_RZV2,Risk_HZ,0.08581524605748356,0.04796834736011922,0.11164541644703577
Vac_60,60,77,ReVac_RZV2,Risk_Hosp,0.003189915277991326,0.001566705614396848,0.0042983028411728375
Vac_60,60,77,ReVac_RZV2,Risk_PHN,0.006095301829542853,0.0033766721988623487,0.008184858180702831
Vac_60,60,77,ReVac_RZV2,Risk_Death,3.4715933914392035e-7,7.80601582946053e-8,5.952366096193274e-7
Vac_60,60,77,ReVac_RZV2,Q_Life,19.365659696376223,19.36555431539812,19.365795272940673
Vac_60,60,77,ReVac_RZV2,Q_HZ,-0.00970908363276869,-0.01288551987411886,-0.005326031337672317
Vac_60,60,77,ReVac_RZV2,Q_All,19.355945892828867,19.352665994191376,19.360451557465538
Vac_60,60,77,ReVac_RZV2,Q_HZ_d,-0.005556017281732259,-0.007445029663495191,-0.0031577727306197844
Vac_60,60,77,ReVac_RZV2,Q_Life_d,12.750963167195337,12.750925606208703,12.75101273443573
Vac_60,60,77,ReVac_RZV2,Q_All_d,12.745409025452313,12.743489411980075,12.747848218077321
Vac_60,60,77,ReVac_RZV2,C_Hosp,10.467781048313732,5.127633701717479,14.282236489578425
Vac_60,60,77,ReVac_RZV2,C_GP_NonPHN,7.273884889919356,4.1321586226969815,9.481774990930614
Vac_60,60,77,ReVac_RZV2,C_GP_PHN,2.4837771431846445,1.4209548599047679,3.4802516094417553
Vac_60,60,77,ReVac_RZV2,C_GP,9.751477041824064,5.51310686967454,12.74316016725192
Vac_60,60,77,ReVac_RZV2,C_Med,20.280929120524576,11.019225523756539,27.045609848828526
Vac_60,60,77,ReVac_RZV2,C_VacZVL,0,0,0
Vac_60,60,77,ReVac_RZV2,C_VacRZV,307.4913470840619,307.49091026671493,307.491870206806
Vac_60,60,77,ReVac_RZV2,C_Vac,307.4913470840619,307.49091026671493,307.491870206806
Vac_60,60,77,ReVac_RZV2,C_All,327.7723046031226,318.51101869782184,334.5365481471746
Vac_60,60,77,ReVac_RZV2,C_Hosp_d,4.608278808396792,2.3784844938393013,6.294233873240084
Vac_60,60,77,ReVac_RZV2,C_GP_NonPHN_d,4.3344868818234445,2.6152113058478714,5.638088796672989
Vac_60,60,77,ReVac_RZV2,C_GP_PHN_d,1.4003033185847562,0.805076455103622,1.907749021662685
Vac_60,60,77,ReVac_RZV2,C_GP_d,5.743226769052134,3.423264341675317,7.448507627121899
Vac_60,60,77,ReVac_RZV2,C_Med_d,10.415724301077336,5.803290623824252,13.899966819428785
Vac_60,60,77,ReVac_RZV2,C_VacZVL_d,0,0,0
Vac_60,60,77,ReVac_RZV2,C_VacRZV_d,246.6106982347905,246.61045483851387,246.61098972076067
Vac_60,60,77,ReVac_RZV2,C_Vac_d,246.6106982347905,246.61045483851387,246.61098972076067
Vac_60,60,77,ReVac_RZV2,C_All_d,257.026427300258,252.4143162926785,260.51061436612076
Vac_60,60,77,ReVac_RZV2,N_VacZVL,0,0,0
Vac_60,60,77,ReVac_RZV2,N_VacRZV,3.6175452598124926,3.6175401207848816,3.6175514141977176
Vac_60,60,77,ReVac_RZV2,N_VacZVL_d,0,0,0
Vac_60,60,77,ReVac_RZV2,N_VacRZV_d,2.901302332174006,2.9012994686883986,2.901305761420714
Vac_60,60,78,ReVac_RZV1,N0,1,1,1
Vac_60,60,78,ReVac_RZV1,Year0,2024,2024,2024
Vac_60,60,78,ReVac_RZV1,Year_Life,24.893657157661313,24.893514771854168,24.893855355807034
Vac_60,60,78,ReVac_RZV1,Year_Immunised,13.314836366968528,10.20127591938463,17.937883301642763
Vac_60,60,78,ReVac_RZV1,Risk_HZ,0.09653781408127196,0.0565045598762857,0.12204976768246978
Vac_60,60,78,ReVac_RZV1,Risk_Hosp,0.0037118040756981144,0.0019989196808786335,0.004785236207099198
Vac_60,60,78,ReVac_RZV1,Risk_PHN,0.007038227056912748,0.004007209301804944,0.009100075628029846
Vac_60,60,78,ReVac_RZV1,Risk_Death,4.5214151731176733e-7,1.323188516260972e-7,6.684265410200454e-7
Vac_60,60,78,ReVac_RZV1,Q_Life,19.365611280693905,19.36551288796048,19.365747931144302
Vac_60,60,78,ReVac_RZV1,Q_HZ,-0.011076636596290528,-0.014221512872738049,-0.006259177043178986
Vac_60,60,78,ReVac_RZV1,Q_All,19.35452332389662,19.351363186479002,19.359472768786123
Vac_60,60,78,ReVac_RZV1,Q_HZ_d,-0.006208018064821108,-0.008095931686636469,-0.0035579483142270077
Vac_60,60,78,ReVac_RZV1,Q_Life_d,12.750946348896434,12.750908649978275,12.750996008902657
Vac_60,60,78,ReVac_RZV1,Q_All_d,12.744738362718913,12.742821500305364,12.74743162986003
Vac_60,60,78,ReVac_RZV1,C_Hosp,12.29498248631279,6.579233600139231,15.845497940442776
Vac_60,60,78,ReVac_RZV1,C_GP_NonPHN,8.131156144414302,4.747787348812917,10.267947178027129
Vac_60,60,78,ReVac_RZV1,C_GP_PHN,2.886047991183304,1.6010718270005833,3.840227513291885
Vac_60,60,78,ReVac_RZV1,C_GP,11.04584804677486,6.442925238965293,13.922216583957695
Vac_60,60,78,ReVac_RZV1,C_Med,23.494874059548053,13.458581447113971,29.597237355928858
Vac_60,60,78,ReVac_RZV1,C_VacZVL,0,0,0
Vac_60,60,78,ReVac_RZV1,C_VacRZV,236.82750714252964,236.82724661310715,236.82784115992024
Vac_60,60,78,ReVac_RZV1,C_Vac,236.82750714252964,236.82724661310715,236.82784115992024
Vac_60,60,78,ReVac_RZV1,C_All,260.3223293314452,250.2864215006684,266.4245048918586
Vac_60,60,78,ReVac_RZV1,C_Hosp_d,5.380451863659319,2.915270469414325,7.042324312612192
Vac_60,60,78,ReVac_RZV1,C_GP_NonPHN_d,4.755080245750235,2.8049737541356907,6.082147310088678
Vac_60,60,78,ReVac_RZV1,C_GP_PHN_d,1.5841844694863716,0.9070754799186157,2.095473053210958
Vac_60,60,78,ReVac_RZV1,C_GP_d,6.35232012812713,3.7817934865306992,8.06388410544593
Vac_60,60,78,ReVac_RZV1,C_Med_d,11.812004307479775,6.921710145667032,15.098621332470106
Vac_60,60,78,ReVac_RZV1,C_VacZVL_d,0,0,0
Vac_60,60,78,ReVac_RZV1,C_VacRZV_d,205.97733289855915,205.9771926396424,205.97751272054222
Vac_60,60,78,ReVac_RZV1,C_Vac_d,205.97733289855915,205.9771926396424,205.97751272054222
Vac_60,60,78,ReVac_RZV1,C_All_d,217.78930170730473,212.89918663198728,221.07562956344475
Vac_60,60,78,ReVac_RZV1,N_VacZVL,0,0,0
Vac_60,60,78,ReVac_RZV1,N_VacRZV,2.7862059663827017,2.7862029013306726,2.786209895999062
Vac_60,60,78,ReVac_RZV1,N_VacZVL_d,0,0,0
Vac_60,60,78,ReVac_RZV1,N_VacRZV_d,2.4232627399830493,2.4232610898781455,2.4232648555357903
Vac_60,60,78,ReVac_RZV2,N0,1,1,1
Vac_60,60,78,ReVac_RZV2,Year0,2024,2024,2024
Vac_60,60,78,ReVac_RZV2,Year_Life,24.89373372036131,24.893586063058265,24.893924596673642
Vac_60,60,78,ReVac_RZV2,Year_Immunised,14.256123356342528,11.08204631923736,18.845996853667177
Vac_60,60,78,ReVac_RZV2,Risk_HZ,0.08734482956316525,0.04842338796558876,0.11293265225358523
Vac_60,60,78,ReVac_RZV2,Risk_Hosp,0.0031141972594073168,0.0015625490699093904,0.004256265946053416
Vac_60,60,78,ReVac_RZV2,Risk_PHN,0.006190012736019426,0.0033776424055158598,0.008306048298766808
Vac_60,60,78,ReVac_RZV2,Risk_Death,3.220507405814704e-7,7.425183049740424e-8,5.596165771344476e-7
Vac_60,60,78,ReVac_RZV2,Q_Life,19.365664185447514,19.36556218575105,19.365795905587994
Vac_60,60,78,ReVac_RZV2,Q_HZ,-0.009897126514571048,-0.013013002853507804,-0.005344920364445203
Vac_60,60,78,ReVac_RZV2,Q_All,19.355760247350172,19.352515908960527,19.360432927435177
Vac_60,60,78,ReVac_RZV2,Q_HZ_d,-0.005664088658843023,-0.007583149585458322,-0.0031770938163274455
Vac_60,60,78,ReVac_RZV2,Q_Life_d,12.750963911925998,12.750926275167323,12.751012566147722
Vac_60,60,78,ReVac_RZV2,Q_All_d,12.745293333974562,12.743357732809123,12.747828342085377
Vac_60,60,78,ReVac_RZV2,C_Hosp,10.282540870592634,5.104323819336199,13.948879216212301
Vac_60,60,78,ReVac_RZV2,C_GP_NonPHN,7.400006444721036,4.144622675959451,9.577500274494334
Vac_60,60,78,ReVac_RZV2,C_GP_PHN,2.5249476727771927,1.4327401320277093,3.5360318906160124
Vac_60,60,78,ReVac_RZV2,C_GP,9.946540746365507,5.587749061012962,12.924489086571375
Vac_60,60,78,ReVac_RZV2,C_Med,20.222676813211315,11.076995747810386,26.90804167421655
Vac_60,60,78,ReVac_RZV2,C_VacZVL,0,0,0
Vac_60,60,78,ReVac_RZV2,C_VacRZV,303.6550142850593,303.6544932262143,303.6556823198405
Vac_60,60,78,ReVac_RZV2,C_Vac,303.6550142850593,303.6544932262143,303.6556823198405
Vac_60,60,78,ReVac_RZV2,C_All,323.8775873570055,314.7325434219671,330.562549025297
Vac_60,60,78,ReVac_RZV2,C_Hosp_d,4.536429808627489,2.3783245201095764,6.243198122027839
Vac_60,60,78,ReVac_RZV2,C_GP_NonPHN_d,4.430898823054678,2.619866129545744,5.727844968428661
Vac_60,60,78,ReVac_RZV2,C_GP_PHN_d,1.4422256195314496,0.8149541856682732,1.9625423788132637
Vac_60,60,78,ReVac_RZV2,C_GP_d,5.892413824531692,3.424333993191372,7.636500373353119
Vac_60,60,78,ReVac_RZV2,C_Med_d,10.495790843045315,5.844080506016677,14.027363264288098
Vac_60,60,78,ReVac_RZV2,C_VacZVL_d,0,0,0
Vac_60,60,78,ReVac_RZV2,C_VacRZV_d,241.9546657971183,241.95438527928476,241.9550254410844
Vac_60,60,78,ReVac_RZV2,C_Vac_d,241.9546657971183,241.95438527928476,241.9550254410844
Vac_60,60,78,ReVac_RZV2,C_All_d,252.45050531920373,247.79906323326853,255.98196701270803
Vac_60,60,78,ReVac_RZV2,N_VacZVL,0,0,0
Vac_60,60,78,ReVac_RZV2,N_VacRZV,3.5724119327654034,3.572405802661345,3.5724197919981235
Vac_60,60,78,ReVac_RZV2,N_VacZVL_d,0,0,0
Vac_60,60,78,ReVac_RZV2,N_VacRZV_d,2.8465254799660977,2.8465221797562914,2.8465297110715806
Vac_60,60,79,ReVac_RZV1,N0,1,1,1
Vac_60,60,79,ReVac_RZV1,Year0,2024,2024,2024
Vac_60,60,79,ReVac_RZV1,Year_Life,24.893663406892408,24.893523530532256,24.89385804420229
Vac_60,60,79,ReVac_RZV1,Year_Immunised,13.198285771129871,10.044975785763445,17.92931906943869
Vac_60,60,79,ReVac_RZV1,Risk_HZ,0.09774118124688665,0.05642247152777926,0.12304716027275524
Vac_60,60,79,ReVac_RZV1,Risk_Hosp,0.0036683089083638276,0.001962778318226424,0.0047187427082870746
Vac_60,60,79,ReVac_RZV1,Risk_PHN,0.0071408679275593795,0.003998056132871583,0.009209890147058718
Vac_60,60,79,ReVac_RZV1,Risk_Death,4.269159926251409e-7,1.3224670150996628e-7,6.404440797785657e-7
Vac_60,60,79,ReVac_RZV1,Q_Life,19.365615490897163,19.365518835032024,19.365749684697832
Vac_60,60,79,ReVac_RZV1,Q_HZ,-0.011138939706469599,-0.01431981052786764,-0.006245403681431554
Vac_60,60,79,ReVac_RZV1,Q_All,19.354467470102456,19.351239218140314,19.359487357947895
Vac_60,60,79,ReVac_RZV1,Q_HZ_d,-0.0062776193974370224,-0.008187032836804256,-0.003567695790746005
Vac_60,60,79,ReVac_RZV1,Q_Life_d,12.750946876007696,12.750909282531417,12.750996450495828
Vac_60,60,79,ReVac_RZV1,Q_All_d,12.744673094387077,12.742733763305319,12.7474248557152
Vac_60,60,79,ReVac_RZV1,C_Hosp,12.087206065444272,6.4384496332776076,15.51389452323037
Vac_60,60,79,ReVac_RZV1,C_GP_NonPHN,8.230523342982062,4.756433224916031,10.367873003381618
Vac_60,60,79,ReVac_RZV1,C_GP_PHN,2.911720040224952,1.6010368207765535,3.8829599938926953
Vac_60,60,79,ReVac_RZV1,C_GP,11.16643733656274,6.431301790294939,14.102907649534856
Vac_60,60,79,ReVac_RZV1,C_Med,23.370576586755455,13.452714031154523,29.391043344288335
Vac_60,60,79,ReVac_RZV1,C_VacZVL,0,0,0
Vac_60,60,79,ReVac_RZV1,C_VacRZV,234.74608189598422,234.7457807091249,234.74650602727553
Vac_60,60,79,ReVac_RZV1,C_Vac,234.74608189598422,234.7457807091249,234.74650602727553
Vac_60,60,79,ReVac_RZV1,C_All,258.11665750434753,248.19921887544714,264.1370593265276
Vac_60,60,79,ReVac_RZV1,C_Hosp_d,5.343651353061743,2.893749716383809,6.978372699144728
Vac_60,60,79,ReVac_RZV1,C_GP_NonPHN_d,4.8316444696403105,2.817798012197128,6.133351803875295
Vac_60,60,79,ReVac_RZV1,C_GP_PHN_d,1.611701135885471,0.9070751980545225,2.1375861251442307
Vac_60,60,79,ReVac_RZV1,C_GP_d,6.457985667836427,3.7971042401126045,8.195712973050016
Vac_60,60,79,ReVac_RZV1,C_Med_d,11.843795296901101,6.933503157229302,15.130479700609307
Vac_60,60,79,ReVac_RZV1,C_VacZVL_d,0,0,0
Vac_60,60,79,ReVac_RZV1,C_VacRZV_d,203.6780429284446,203.67788626438588,203.67826354274925
Vac_60,60,79,ReVac_RZV1,C_Vac_d,203.6780429284446,203.67788626438588,203.67826354274925
Vac_60,60,79,ReVac_RZV1,C_All_d,215.52187259819584,210.61174519915383,218.8081682926009
Vac_60,60,79,ReVac_RZV1,N_VacZVL,0,0,0
Vac_60,60,79,ReVac_RZV1,N_VacRZV,2.7617186105409908,2.7617150671661754,2.7617236003208885
Vac_60,60,79,ReVac_RZV1,N_VacZVL_d,0,0,0
Vac_60,60,79,ReVac_RZV1,N_VacRZV_d,2.3962122697464068,2.396210426639833,2.396214865208815
Vac_60,60,79,ReVac_RZV2,N0,1,1,1
Vac_60,60,79,ReVac_RZV2,Year0,2024,2024,2024
Vac_60,60,79,ReVac_RZV2,Year_Life,24.89373638157892,24.893595304932223,24.89392360371658
Vac_60,60,79,ReVac_RZV2,Year_Immunised,14.034473580362132,10.859169242287766,18.79026079157513
Vac_60,60,79,ReVac_RZV2,Risk_HZ,0.08937569526066977,0.049297557643628594,0.11455352061096723
Vac_60,60,79,ReVac_RZV2,Risk_Hosp,0.00311499041208057,0.001564549594147674,0.004185229456990946
Vac_60,60,79,ReVac_RZV2,Risk_PHN,0.0063999434258247565,0.003399477255562299,0.008446044825363243
Vac_60,60,79,ReVac_RZV2,Risk_Death,3.029109639408908e-7,7.192707894011349e-8,5.285861814190282e-7
Vac_60,60,79,ReVac_RZV2,Q_Life,19.36566535972314,19.365568483775903,19.365795080326503
Vac_60,60,79,ReVac_RZV2,Q_HZ,-0.010078502026003229,-0.01317921291137565,-0.005411867761637137
Vac_60,60,79,ReVac_RZV2,Q_All,19.355573327741705,19.352337555560645,19.360373108711748
Vac_60,60,79,ReVac_RZV2,Q_HZ_d,-0.005819101974588842,-0.007701364968655271,-0.003219228501405345
Vac_60,60,79,ReVac_RZV2,Q_Life_d,12.750963594225006,12.750926067760073,12.751011882935648
Vac_60,60,79,ReVac_RZV2,Q_All_d,12.745137838478406,12.743237193889641,12.747791162852067
Vac_60,60,79,ReVac_RZV2,C_Hosp,10.168894023094808,5.10124971115125,13.692893501747504
Vac_60,60,79,ReVac_RZV2,C_GP_NonPHN,7.544924293339035,4.221731594091522,9.766709703295383
Vac_60,60,79,ReVac_RZV2,C_GP_PHN,2.5936585890210155,1.455940914599925,3.567075634839631
Vac_60,60,79,ReVac_RZV2,C_GP,10.180824968649787,5.639778285009624,13.12452233660313
Vac_60,60,79,ReVac_RZV2,C_Med,20.261548464069037,11.175322381486266,26.835901982563055
Vac_60,60,79,ReVac_RZV2,C_VacZVL,0,0,0
Vac_60,60,79,ReVac_RZV2,C_VacRZV,299.49216379196844,299.49156141824983,299.49301205455106
Vac_60,60,79,ReVac_RZV2,C_Vac,299.49216379196844,299.49156141824983,299.49301205455106
Vac_60,60,79,ReVac_RZV2,C_All,319.75372400937613,310.66812350935567,326.3279597902314
Vac_60,60,79,ReVac_RZV2,C_Hosp_d,4.587938566277895,2.3791414202507233,6.203521906179298
Vac_60,60,79,ReVac_RZV2,C_GP_NonPHN_d,4.544276007750087,2.6220820939264424,5.842077516038955
Vac_60,60,79,ReVac_RZV2,C_GP_PHN_d,1.4771873731834606,0.8299842150844359,2.0042674568706262
Vac_60,60,79,ReVac_RZV2,C_GP_d,6.033658640136265,3.446309614707898,7.818550160436032
Vac_60,60,79,ReVac_RZV2,C_Med_d,10.626689333684862,5.930349566184632,14.113371607471674
Vac_60,60,79,ReVac_RZV2,C_VacZVL_d,0,0,0
Vac_60,60,79,ReVac_RZV2,C_VacRZV_d,237.3560858568892,237.35577252877172,237.3565270854985
Vac_60,60,79,ReVac_RZV2,C_Vac_d,237.3560858568892,237.35577252877172,237.3565270854985
Vac_60,60,79,ReVac_RZV2,C_All_d,247.98274113917068,243.2868119510501,251.4694023360241
Vac_60,60,79,ReVac_RZV2,N_VacZVL,0,0,0
Vac_60,60,79,ReVac_RZV2,N_VacRZV,3.5234372210819815,3.5234301343323504,3.523447200641777
Vac_60,60,79,ReVac_RZV2,N_VacZVL_d,0,0,0
Vac_60,60,79,ReVac_RZV2,N_VacRZV_d,2.7924245394928144,2.7924208532796673,2.7924297304176298
Vac_60,60,80,ReVac_RZV1,N0,1,1,1
Vac_60,60,80,ReVac_RZV1,Year0,2024,2024,2024
Vac_60,60,80,ReVac_RZV1,Year_Life,24.8936663513877,24.89352914257582,24.893858747439563
Vac_60,60,80,ReVac_RZV1,Year_Immunised,13.03872509478736,9.871904049355104,17.893390658918936
Vac_60,60,80,ReVac_RZV1,Risk_HZ,0.09923866743629606,0.05635266952643941,0.12418344398400356
Vac_60,60,80,ReVac_RZV1,Risk_Hosp,0.0036380833593624264,0.001960800303379974,0.004730436471976216
Vac_60,60,80,ReVac_RZV1,Risk_PHN,0.007223799275169301,0.00398910820239138,0.009278205099450718
Vac_60,60,80,ReVac_RZV1,Risk_Death,4.044548615893692e-7,1.3053856219346214e-7,6.21430910906818e-7
Vac_60,60,80,ReVac_RZV1,Q_Life,19.365617220873123,19.36552157569468,19.365750054376576
Vac_60,60,80,ReVac_RZV1,Q_HZ,-0.011303595808005955,-0.01448236692890545,-0.0062319833425169
Vac_60,60,80,ReVac_RZV1,Q_All,19.354314028251096,19.351081754026715,19.359501574784577
Vac_60,60,80,ReVac_RZV1,Q_HZ_d,-0.00637375872889942,-0.008268486676276082,-0.003601701756446175
Vac_60,60,80,ReVac_RZV1,Q_Life_d,12.75094668349671,12.750908869092365,12.750996391483055
Vac_60,60,80,ReVac_RZV1,Q_All_d,12.744570439627397,12.742666752075955,12.747390904680444
Vac_60,60,80,ReVac_RZV1,C_Hosp,11.944571097438907,6.431043674432341,15.4353093730426
