Scenario,Arm,Age0,Age1,Index,A,M,L,U
Overall,ReRZV_1d,60,83,C_GP_NonPHN_d,13.178313595073861,13.1917741496707,12.245663184518822,14.058541900236223
Overall,ReRZV_1d,60,83,C_GP_PHN_d,4.513481028646893,4.520338384845152,3.9712845629071394,5.01230379526957
Overall,ReRZV_1d,60,83,C_GP_d,17.691794623720757,17.707789993558986,16.335522305616994,18.910721865571144
Overall,ReRZV_1d,60,83,C_Med_d,35.98565453942299,35.95748215859752,31.68721727809123,40.00112777887827
Overall,ReRZV_1d,60,83,C_VacZVL_d,110,110,110,110
Overall,ReRZV_1d,60,83,C_VacRZV_d,54.61184898547269,54.61185736860128,54.61153487615692,54.612136125326224
Overall,ReRZV_1d,60,83,C_Vac_d,164.6118489854727,164.61185736860128,164.61153487615692,164.61213612532623
Overall,ReRZV_1d,60,83,C_All_d,200.59750352489567,200.5695059847699,196.29918702889825,204.61324594177788
Overall,ReRZV_1d,60,83,N_VacZVL,1,1,1,1
Overall,ReRZV_1d,60,83,N_VacRZV,0.6424923410055611,0.6424924396306032,0.642488645601846,0.642495719121485
Overall,ReRZV_1d,60,83,N_VacZVL_d,1,1,1,1
Overall,ReRZV_1d,60,83,N_VacRZV_d,0.6424923410055611,0.6424924396306032,0.642488645601846,0.642495719121485
Overall,ReRZV_1d,60,84,N0,1,1,1,1
Overall,ReRZV_1d,60,84,Year0,2024,2024,2024,2024
Overall,ReRZV_1d,60,84,Year_Life,24.893543259818568,24.893546147292085,24.893442892568345,24.893631949868798
Overall,ReRZV_1d,60,84,Year_Immunised,7.052474606770625,7.025340145692486,6.062524014250495,8.178200769616021
