Scenario,Age0,Age1,Arm,Year0,ICER_A,ICER25_A,ICER50_A,ICER75_A,ICER100_A,ICER_Thres_A,ICER_M,ICER25_M,ICER50_M,ICER75_M,ICER100_M,ICER_Thres_M,ICER_L,ICER25_L,ICER50_L,ICER75_L,ICER100_L,ICER_Thres_L,ICER_U,ICER25_U,ICER50_U,ICER75_U,ICER100_U,ICER_Thres_U
"Second_[90,95)",73,"[90,95)",ReVac_RZV1,2024,20058.655643488608,3392.8283686534223,10336.923066501417,17281.01776434941,24225.112462197405,20000,19840.48919367713,3350.3863988841367,10218.800903213896,17079.301199763966,23958.193324324493,20000,16521.772140051544,2406.9092617892866,8349.537128129983,14158.11108811751,20045.78738301963,19999.999999999996,24820.200009036653,4699.270970611606,13087.186846715063,21487.184110573195,29848.634221460194,20000.000000000004
"Second_[90,95)",73,"[90,95)",ReVac_RZV2,2024,43668.57761617179,10336.923066501417,24225.112462197405,38113.30185789339,52001.491253589375,20000,43199.36237662885,10218.800903213896,23958.193324324493,37696.0937469725,51437.89085401347,20000,36472.854680490556,8349.537128129983,20045.78738301963,31843.644494094227,43507.61154857209,19999.999999999996,53375.27208259758,13087.186846715063,29848.634221460194,46684.34207799238,63469.3022839497,20000.000000000004
"Second_[90,95)",74,"[90,95)",ReVac_RZV1,2024,20371.906186659213,3484.4295137728664,10520.878127475511,17557.326741178156,24593.7753548808,20000,20153.447867808558,3440.3089219478966,10410.541082612137,17371.029317860455,24339.959234360213,20000,16732.206649371397,2459.282145513273,8456.13656787503,14411.094323535855,20225.07659640388,19999.999999999996,25304.163257793058,4841.779966560533,13361.515652366083,21899.518916035537,30399.633470355515,20000.000000000004
"Second_[90,95)",74,"[90,95)",ReVac_RZV2,2024,44295.8314732482,10520.878127475511,24593.7753548808,38666.67258228609,52739.56980969138,20000,43835.934110067756,10410.541082612137,24339.959234360213,38265.06596964664,52184.7603424967,20000,36928.107795614764,8456.13656787503,20225.07659640388,32176.403667521,44006.064041398036,19999.999999999996,54389.45244974207,13361.515652366083,30399.633470355515,47551.47170647358,64612.157152649335,20000.000000000004
"Second_[90,95)",75,"[90,95)",ReVac_RZV1,2024,20729.518276524796,3589.004093373551,10730.885003019903,17872.765912666255,25014.646822312607,20000,20512.556901445634,3536.7374602209607,10609.690912199902,17669.092230853057,24762.98924534861,20000,16966.924716918333,2526.421897809028,8575.742817568595,14576.425443311071,20512.34266726706,19999.999999999996,25834.549656685085,4995.649330408115,13675.816079503818,22359.551685238344,31036.001902123287,20000.000000000004
"Second_[90,95)",75,"[90,95)",ReVac_RZV2,2024,45011.91336932239,10730.885003019903,25014.646822312607,39298.40864160531,53582.170460898014,20000,44588.0652546668,10609.690912199902,24762.98924534861,38933.695906114735,53054.952337442446,20000,37320.6849590161,8575.742817568595,20512.34266726706,32505.169995365566,44518.95846828352,19999.999999999996,55405.92203413712,13675.816079503818,31036.001902123287,48406.51250943364,65906.45156184232,20000.000000000004
"Second_[90,95)",76,"[90,95)",ReVac_RZV1,2024,21139.12187411857,3708.784440834335,10971.425038036099,18234.065635237865,25496.70623243963,20000,20900.609667993875,3657.9656811832147,10854.721538353866,18032.203726707077,25239.142556357096,20000,17219.827602549896,2599.3580864182427,8720.567959196926,14794.190905581509,20840.776539496128,19999.999999999996,26417.17876885059,5173.107246332187,14027.949028867866,22877.39884314124,31724.155785724186,20000.000000000004
"Second_[90,95)",76,"[90,95)",ReVac_RZV2,2024,45832.09990460457,10971.425038036099,25496.70623243963,40021.98742684316,54547.26862124669,20000,45436.188570496044,10854.721538353866,25239.142556357096,39661.88246429873,54091.26248372418,20000,37813.18961252915,8720.567959196926,20840.776539496128,32931.30034264143,45081.214224260526,19999.999999999996,56567.84587501109,14027.949028867866,31724.155785724186,49456.77135775717,67271.95457844781,20000.000000000004
"Second_[90,95)",77,"[90,95)",ReVac_RZV1,2024,21609.98177184674,3846.4815323449407,11247.939965470689,18649.398398596437,26050.856831722187,20000,21362.49715989769,3796.0148857582494,11123.345654134831,18447.62984451082,25778.45656424755,20000,17415.42156750273,2685.5234208229167,8885.114897677477,14982.076251748098,21122.584012989122,19999.999999999996,27078.802730324292,5366.328193720496,14416.60575345492,23461.03216550447,32501.62480887264,20000.000000000004
"Second_[90,95)",77,"[90,95)",ReVac_RZV2,2024,46774.94044447428,11247.939965470689,26050.856831722187,40853.77369797368,55656.69056422518,20000,46352.25496213005,11123.345654134831,25778.45656424755,40499.460130557214,55132.119031831084,20000,38399.8312555274,8885.114897677477,21122.584012989122,33454.08502686872,45763.5816491642,19999.999999999996,57883.38852935747,14416.60575345492,32501.62480887264,50624.011986167185,68793.53059181098,20000.000000000004
"Second_[90,95)",78,"[90,95)",ReVac_RZV1,2024,22153.44282903315,4005.415425861862,11567.093510516564,19128.77159517127,26690.44967982597,20000,21903.74708714905,3950.1211748429187,11458.749884265908,18910.895916853256,26424.048221065437,20000,17795.783373996765,2809.004372693912,9069.990362790437,15281.008280577757,21551.31066531201,19999.999999999996,27827.655124267058,5576.155442642728,14856.350552212396,24121.568103680016,33386.78565514763,20000.000000000004
"Second_[90,95)",78,"[90,95)",ReVac_RZV2,2024,47863.148316859144,11567.093510516564,26690.44967982597,41813.80584913538,56937.16201844479,20000,47440.677829481414,11458.749884265908,26424.048221065437,41420.130380663315,56438.877985060084,20000,39130.87769502143,9069.990362790437,21551.31066531201,34094.25373284712,46605.23017855779,19999.999999999996,59330.39013236283,14856.350552212396,33386.78565514763,51917.22075808287,70493.31532356444,20000.000000000004
"Second_[90,95)",79,"[90,95)",ReVac_RZV1,2024,22783.530407325587,4189.69117846063,11937.124190487695,19684.55720251476,27431.990214541824,20000,22560.94322856622,4131.368585369948,11832.657291186868,19466.556079955422,27140.724337152635,20000,18240.214387812484,2922.831449245435,9293.83266920086,15675.495822194143,22091.37865818607,19999.999999999996,28661.319108776068,5819.238944418128,15345.444708684825,24872.890459042737,34360.129381726016,20000.000000000004
"Second_[90,95)",79,"[90,95)",ReVac_RZV2,2024,49124.80264821761,11937.124190487695,27431.990214541824,42926.85623859595,58421.72226265009,20000,48690.45790073165,11832.657291186868,27140.724337152635,42530.84277109811,57914.15021093846,20000,39923.45532684167,9293.83266920086,22091.37865818607,34818.94823773244,47580.215960505506,19999.999999999996,61037.92588638355,15345.444708684825,34360.129381726016,53359.24852509532,72472.48755268773,20000.000000000004
"Second_[95,100)",70,"[95,100)",ReVac_RZV1,2024,35677.89270316159,7807.454912481512,19420.13732526488,31032.819738048245,42645.50215083161,20000,35467.440269494924,7731.080191144513,19289.41364470987,30848.024426373602,42407.64045545815,20000,30291.838586089176,6331.483264938933,16323.217371143268,26298.732674778166,36281.49745305569,19999.999999999996,43151.05259844326,9763.176156492758,23622.79409791501,37491.76585053464,51516.395053676984,20000.000000000004
"Second_[95,100)",70,"[95,100)",ReVac_RZV2,2024,75161.01290662504,19420.13732526488,42645.50215083161,65870.86697639835,89096.23180196508,20000,74775.22022186057,19289.41364470987,42407.64045545815,65534.60808823159,88650.98403726832,20000,64180.05586455348,16323.217371143268,36281.49745305569,56243.23071775315,76066.16426064157,19999.999999999996,90312.14259874159,23622.79409791501,51516.395053676984,79154.78398112232,107006.62863659377,20000.000000000004
"Second_[95,100)",71,"[95,100)",ReVac_RZV1,2024,35908.4910869606,7875.231686218751,19555.756436527856,31236.28118683696,42916.80593714606,20000,35681.333591302886,7792.664911797998,19410.059155075804,31025.725216503102,42612.85225013741,20000,30471.3244845726,6377.902726746782,16423.37075834787,26458.22824493869,36492.36606707373,19999.999999999996,43465.16709054678,9882.523157696405,23838.31565487544,37883.204011474416,51885.174822521534,20000.000000000004
