Scenario,Age0,Age1,Arm,Type,Index,M,L,U
Overall,79,80,ReVac_RZV1,Overall,dC_Vac_d,192.1256038647343,192.1256038647343,192.1256038647343
Overall,79,80,ReVac_RZV1,Overall,dC_VacRZV_d,82.1256038647343,82.1256038647343,82.1256038647343
Overall,79,80,ReVac_RZV1,Overall,dC_Med_d,-13.368847295865674,-17.011572351308978,-10.266739207443393
Overall,79,80,ReVac_RZV1,Overall,dC_All_d,204.68390217894643,201.06520154282398,208.57412762254341
Overall,79,80,ReVac_RZV1,Overall,dN_VacRZV_d,0.9661835748792271,0.9661835748792271,0.9661835748792271
Overall,79,80,ReVac_RZV1,Overall,Thres20,130.84209337330395,101.02637174083482,162.85513081366094
Overall,79,80,ReVac_RZV1,Overall,Thres30,189.20816897488686,146.2381213897706,236.33985022416968
Overall,79,80,ReVac_RZV1,Overall,ICER,36250.04437047228,28410.30856262679,47468.44567033358
Overall,79,80,ReVac_RZV2,Overall,N0,1,1,1
Overall,79,80,ReVac_RZV2,Overall,AvtHZ,0.6399773651990792,0.5300001592316506,0.7583246574031702
Overall,79,80,ReVac_RZV2,Overall,AvtDeath,0.7838841101997661,0.6141978902051886,0.9376185201393784
Overall,79,80,ReVac_RZV2,Overall,dQ_HZ_d,0.00652821127370223,0.005348296548905767,0.007966642558813604
Overall,79,80,ReVac_RZV2,Overall,dQ_Life_d,2.2577192712747163e-4,1.858646076264847e-4,2.8925232830763204e-4
Overall,79,80,ReVac_RZV2,Overall,dQ_All_d,0.00675920074817693,0.005512007730494628,0.00822225017682825
Overall,79,80,ReVac_RZV2,Overall,dC_Vac_d,274.2512077294686,274.2512077294686,274.2512077294686
Overall,79,80,ReVac_RZV2,Overall,dC_VacRZV_d,164.2512077294686,164.2512077294686,164.2512077294686
Overall,79,80,ReVac_RZV2,Overall,dC_Med_d,-16.21751521303501,-19.955652880669835,-12.993720426603842
Overall,79,80,ReVac_RZV2,Overall,dC_All_d,284.0649684315931,280.49282686761075,287.45670881798293
Overall,79,80,ReVac_RZV2,Overall,dN_VacRZV_d,1.9323671497584543,1.9323671497584543,1.9323671497584543
Overall,79,80,ReVac_RZV2,Overall,Thres20,78.38780995075837,63.907832412252375,95.3038118636595
Overall,79,80,ReVac_RZV2,Overall,Thres30,113.3483193045873,92.43247241756208,137.9449292721149
Overall,79,80,ReVac_RZV2,Overall,ICER,42015.27762353081,34194.02744213797,52189.546752905255
Overall,79,81,ReVac_RZV1,Overall,N0,1,1,1
Overall,79,81,ReVac_RZV1,Overall,AvtHZ,0.5391309605199569,0.4424679500235998,0.6538740009104936
Overall,79,81,ReVac_RZV1,Overall,AvtDeath,0.6975328808996734,0.5425864276220419,0.8684603524727608
Overall,79,81,ReVac_RZV1,Overall,dQ_HZ_d,0.005522969548761618,0.004359835557702875,0.006740076141270266
Overall,79,81,ReVac_RZV1,Overall,dQ_Life_d,1.9318493659747915e-4,1.5173311024241354e-4,2.478582225420967e-4
Overall,79,81,ReVac_RZV1,Overall,dQ_All_d,0.00571719849447927,0.004532974082273888,0.006981346792976018
Overall,79,81,ReVac_RZV1,Overall,dC_Vac_d,186.2604325368685,186.26040516980976,186.26045653588568
Overall,79,81,ReVac_RZV1,Overall,dC_VacRZV_d,76.26043253686849,76.26040516980974,76.2604565358857
Overall,79,81,ReVac_RZV1,Overall,dC_Med_d,-13.678583484913236,-16.9067893114165,-10.82108954725893
Overall,79,81,ReVac_RZV1,Overall,dC_All_d,198.4955919346379,195.39293631759438,202.07521494566538
Overall,79,81,ReVac_RZV1,Overall,dN_VacRZV_d,0.8971815592572763,0.8971812372918796,0.8971818415986553
Overall,79,81,ReVac_RZV1,Overall,Thres20,143.1102218430202,113.09795547214095,174.1224753479267
Overall,79,81,ReVac_RZV1,Overall,Thres30,206.96015860539893,163.45448508371075,251.9366689057256
Overall,79,81,ReVac_RZV1,Overall,ICER,34653.11076093575,27866.038189822157,44395.10555673664
Overall,79,81,ReVac_RZV2,Overall,N0,1,1,1
Overall,79,81,ReVac_RZV2,Overall,AvtHZ,0.6399981970707187,0.5386453270548717,0.741769267817112
Overall,79,81,ReVac_RZV2,Overall,AvtDeath,0.805919043383456,0.6610041823046523,0.9336879638520303
Overall,79,81,ReVac_RZV2,Overall,dQ_HZ_d,0.006469920773048818,0.005314527712020138,0.00774441251641198
Overall,79,81,ReVac_RZV2,Overall,dQ_Life_d,2.3033806851380234e-4,1.915372906153401e-4,2.8444586665126175e-4
Overall,79,81,ReVac_RZV2,Overall,dQ_All_d,0.006697104664138198,0.005532377837872748,0.007995385054329463
Overall,79,81,ReVac_RZV2,Overall,dC_Vac_d,262.520865073737,262.5208103396195,262.52091307177136
Overall,79,81,ReVac_RZV2,Overall,dC_VacRZV_d,152.52086507373699,152.5208103396195,152.5209130717714
Overall,79,81,ReVac_RZV2,Overall,dC_Med_d,-16.23370109721359,-19.715503780631334,-13.439297367952285
Overall,79,81,ReVac_RZV2,Overall,dC_All_d,272.1322298858823,269.21862870259406,275.3797170666942
Overall,79,81,ReVac_RZV2,Overall,dN_VacRZV_d,1.7943631185145525,1.7943624745837592,1.7943636831973107
Overall,79,81,ReVac_RZV2,Overall,Thres20,83.90664605715253,69.7719743385193,99.64268345949286
Overall,79,81,ReVac_RZV2,Overall,Thres30,121.19726347544366,100.60396075302219,144.1999899629681
Overall,79,81,ReVac_RZV2,Overall,ICER,40617.45296816891,33746.268387916025,49247.59527046985
Overall,79,82,ReVac_RZV1,Overall,N0,1,1,1
Overall,79,82,ReVac_RZV1,Overall,AvtHZ,0.5387154950866577,0.4473233130435428,0.640297397620949
Overall,79,82,ReVac_RZV1,Overall,AvtDeath,0.7221746764801414,0.5822115696629993,0.8645712168922575
Overall,79,82,ReVac_RZV1,Overall,dQ_HZ_d,0.005498293893654859,0.0044402221072690085,0.006645681269534635
Overall,79,82,ReVac_RZV1,Overall,dQ_Life_d,1.9510314785842198e-4,1.562156286848859e-4,2.5026063829387547e-4
Overall,79,82,ReVac_RZV1,Overall,dQ_All_d,0.005691696462369222,0.004617367447240617,0.006890624117238331
Overall,79,82,ReVac_RZV1,Overall,dC_Vac_d,180.46099074576526,180.4609343468351,180.46104369059742
Overall,79,82,ReVac_RZV1,Overall,dC_VacRZV_d,70.46099074576526,70.4609343468351,70.46104369059738
Overall,79,82,ReVac_RZV1,Overall,dC_Med_d,-13.773305496392783,-17.110645188806387,-11.111434532861377
Overall,79,82,ReVac_RZV1,Overall,dC_All_d,192.5896529101777,189.78132056902948,195.8433652423976
Overall,79,82,ReVac_RZV1,Overall,dN_VacRZV_d,0.8289528323031207,0.8289521687862953,0.8289534551834986
Overall,79,82,ReVac_RZV1,Overall,Thres20,154.3726050849225,124.65288187686026,186.13695143301348
Overall,79,82,ReVac_RZV1,Overall,Thres30,223.180034139658,180.4472094843695,269.2613661521356
Overall,79,82,ReVac_RZV1,Overall,ICER,33785.62142716517,27636.98014691139,42380.778114529094
Overall,79,82,ReVac_RZV2,Overall,N0,1,1,1
Overall,79,82,ReVac_RZV2,Overall,AvtHZ,0.6273751861398285,0.5394734035403778,0.7166162982103698
Overall,79,82,ReVac_RZV2,Overall,AvtDeath,0.8216264635590563,0.6998737144980901,0.9242849559632081
Overall,79,82,ReVac_RZV2,Overall,dQ_HZ_d,0.00632811508750534,0.005238471612261806,0.007461203475001729
Overall,79,82,ReVac_RZV2,Overall,dQ_Life_d,2.3045882422367825e-4,1.9229506933344796e-4,2.809097277682416e-4
Overall,79,82,ReVac_RZV2,Overall,dQ_All_d,0.006548857227260729,0.005448505848719832,0.007731054989777776
Overall,79,82,ReVac_RZV2,Overall,dC_Vac_d,250.92198149153052,250.9218686936702,250.92208738119476
Overall,79,82,ReVac_RZV2,Overall,dC_VacRZV_d,140.92198149153052,140.9218686936702,140.92208738119476
Overall,79,82,ReVac_RZV2,Overall,dC_Med_d,-16.12475883306125,-19.437402129787415,-13.517868513643899
Overall,79,82,ReVac_RZV2,Overall,dC_All_d,260.7030616293273,258.17036045354234,263.6222484004064
Overall,79,82,ReVac_RZV2,Overall,dN_VacRZV_d,1.6579056646062413,1.6579043375725906,1.6579069103669972
Overall,79,82,ReVac_RZV2,Overall,Thres20,88.86685169909613,74.42362351296204,104.52086541811832
Overall,79,82,ReVac_RZV2,Overall,Thres30,128.36671342015444,107.28739704223707,151.15230214047784
Overall,79,82,ReVac_RZV2,Overall,ICER,39815.48816019267,33462.387208421,48137.36933475235
Overall,79,83,ReVac_RZV1,Overall,N0,1,1,1
Overall,79,83,ReVac_RZV1,Overall,AvtHZ,0.5323184118976972,0.4474193010405342,0.6198942752958063
Overall,79,83,ReVac_RZV1,Overall,AvtDeath,0.7393677366267335,0.6248791493945262,0.8573660830808356
Overall,79,83,ReVac_RZV1,Overall,dQ_HZ_d,0.005400982108858216,0.004442902201209999,0.006453415304968358
Overall,79,83,ReVac_RZV1,Overall,dQ_Life_d,1.9520675301176738e-4,1.584768548011928e-4,2.4938734957380415e-4
Overall,79,83,ReVac_RZV1,Overall,dQ_All_d,0.0056031891916048515,0.004617692395574658,0.006698312844078625
Overall,79,83,ReVac_RZV1,Overall,dC_Vac_d,174.73032560753512,174.73023568052838,174.73040736840488
Overall,79,83,ReVac_RZV1,Overall,dC_VacRZV_d,64.73032560753512,64.73023568052838,64.73040736840488
Overall,79,83,ReVac_RZV1,Overall,dC_Med_d,-13.749353704186117,-16.728268487161444,-11.05166995119225
Overall,79,83,ReVac_RZV1,Overall,dC_All_d,186.9091157319951,184.36926730978715,189.84077600289015
Overall,79,83,ReVac_RZV1,Overall,dN_VacRZV_d,0.7615332424415896,0.7615321844768045,0.7615342043341751
Overall,79,83,ReVac_RZV1,Overall,Thres20,165.4222021746189,135.682486172807,197.1659988705804
Overall,79,83,ReVac_RZV1,Overall,Thres30,238.6039258146709,196.31930153292728,285.12420605006645
Overall,79,83,ReVac_RZV1,Overall,ICER,33318.61154775933,27620.227689755375,41114.4022275888
Overall,79,83,ReVac_RZV2,Overall,N0,1,1,1
Overall,79,83,ReVac_RZV2,Overall,AvtHZ,0.6093616758321694,0.5343167466694118,0.6848160505032114
Overall,79,83,ReVac_RZV2,Overall,AvtDeath,0.8287128750729884,0.7237714785023797,0.9106765473042183
Overall,79,83,ReVac_RZV2,Overall,dQ_HZ_d,0.0061260876024553535,0.005052462937170919,0.007200140580511198
Overall,79,83,ReVac_RZV2,Overall,dQ_Life_d,2.2825896318456884e-4,1.9042193637262007e-4,2.7572439245024947e-4
Overall,79,83,ReVac_RZV2,Overall,dQ_All_d,0.006350678535802512,0.005260431684073219,0.007427155513971062
Overall,79,83,ReVac_RZV2,Overall,dC_Vac_d,239.46065121507024,239.46047136105676,239.46081473680977
Overall,79,83,ReVac_RZV2,Overall,dC_VacRZV_d,129.46065121507024,129.46047136105676,129.46081473680977
Overall,79,83,ReVac_RZV2,Overall,dC_Med_d,-15.852521682658548,-18.853855161581293,-13.394483443426024
Overall,79,83,ReVac_RZV2,Overall,dC_All_d,249.53912552448335,247.35798759296824,252.13986515962677
Overall,79,83,ReVac_RZV2,Overall,dN_VacRZV_d,1.5230664848831792,1.523064368953609,1.5230684086683501
Overall,79,83,ReVac_RZV2,Overall,Thres20,93.689760384163975,79.5158347952325,109.28253980934736
Overall,79,83,ReVac_RZV2,Overall,Thres30,135.352170266375,114.33066036347219,158.05566639603762
Overall,79,83,ReVac_RZV2,Overall,ICER,39272.345494747104,33392.12258685997,47532.05868166658
Overall,79,84,ReVac_RZV1,Overall,N0,1,1,1
Overall,79,84,ReVac_RZV1,Overall,AvtHZ,0.5185447368361004,0.446074438731353,0.593326584529642
Overall,79,84,ReVac_RZV1,Overall,AvtDeath,0.7454900369341282,0.6397557195280389,0.8430976516525016
Overall,79,84,ReVac_RZV1,Overall,dQ_HZ_d,0.005254639654910858,0.004344253175136507,0.0061974248573340935
Overall,79,84,ReVac_RZV1,Overall,dQ_Life_d,1.9202469204326889e-4,1.5679643578885293e-4,2.45356673865782e-4
Overall,79,84,ReVac_RZV1,Overall,dQ_All_d,0.005452491474689403,0.004500812490956951,0.006442831951283345
Overall,79,84,ReVac_RZV1,Overall,dC_Vac_d,169.06998039706778,169.06985590693202,169.07008092818018
Overall,79,84,ReVac_RZV1,Overall,dC_VacRZV_d,59.06998039706778,59.06985590693201,59.07008092818018
Overall,79,84,ReVac_RZV1,Overall,dC_Med_d,-13.506327371506053,-16.200521041086756,-11.160555260226582
Overall,79,84,ReVac_RZV1,Overall,dC_All_d,181.5325175184758,179.3287412943463,184.15316319695037
Overall,79,84,ReVac_RZV1,Overall,dN_VacRZV_d,0.6949409458478563,0.6949394812580236,0.6949421285668256
Overall,79,84,ReVac_RZV1,Overall,Thres20,176.3548808979322,146.4811492325627,207.6172972556551
Overall,79,84,ReVac_RZV1,Overall,Thres30,255.19878241268628,211.26621060061404,301.13619666241607
Overall,79,84,ReVac_RZV1,Overall,ICER,33272.23416156566,27872.757316871535,40676.282520989975
Overall,79,84,ReVac_RZV2,Overall,N0,1,1,1
Overall,79,84,ReVac_RZV2,Overall,AvtHZ,0.5868273662046706,0.5235770145306846,0.652065499927798
Overall,79,84,ReVac_RZV2,Overall,AvtDeath,0.825359993633551,0.742328909130009,0.8920777698234289
Overall,79,84,ReVac_RZV2,Overall,dQ_HZ_d,0.005855660437176544,0.004938495343432439,0.006843623973537134
Overall,79,84,ReVac_RZV2,Overall,dQ_Life_d,2.219562346317261e-4,1.8613728179082135e-4,2.662230077569827e-4
Overall,79,84,ReVac_RZV2,Overall,dQ_All_d,0.006074957161442018,0.005145017192620705,0.00709322539794246
Overall,79,84,ReVac_RZV2,Overall,dC_Vac_d,228.13996079413556,228.13971181386404,228.14016185636038
Overall,79,84,ReVac_RZV2,Overall,dC_VacRZV_d,118.13996079413556,118.13971181386403,118.14016185636036
Overall,79,84,ReVac_RZV2,Overall,dC_Med_d,-15.31693865782649,-17.83451802039523,-13.060781262085344
Overall,79,84,ReVac_RZV2,Overall,dC_All_d,238.7046987684354,236.838696516627,241.09504901623836
Overall,79,84,ReVac_RZV2,Overall,dN_VacRZV_d,1.3898818916957125,1.3898789625160473,1.3898842571336512
Overall,79,84,ReVac_RZV2,Overall,Thres20,98.68530544784548,83.57054132381293,113.95562041387488
Overall,79,84,ReVac_RZV2,Overall,Thres30,142.32074036309956,120.57251620143839,164.8453895642493
Overall,79,84,ReVac_RZV2,Overall,ICER,39195.47333175021,33527.243625664916,46530.3095819046
Overall,79,85,ReVac_RZV1,Overall,N0,1,1,1
Overall,79,85,ReVac_RZV1,Overall,AvtHZ,0.502496068195597,0.4368102996983557,0.5672968132965169
Overall,79,85,ReVac_RZV1,Overall,AvtDeath,0.7389105351377316,0.645000845756462,0.8232421110779895
Overall,79,85,ReVac_RZV1,Overall,dQ_HZ_d,0.005044098663238185,0.004219161792869962,0.005930798358537209
Overall,79,85,ReVac_RZV1,Overall,dQ_Life_d,1.8798811690379225e-4,1.5343829242810969e-4,2.3852763354148543e-4
Overall,79,85,ReVac_RZV1,Overall,dQ_All_d,0.005244376430662889,0.004396640043964028,0.006151922203738414
Overall,79,85,ReVac_RZV1,Overall,dC_Vac_d,163.4939313935032,163.49377224230395,163.49406287181966
Overall,79,85,ReVac_RZV1,Overall,dC_VacRZV_d,53.4939313935032,53.49377224230396,53.49406287181967
Overall,79,85,ReVac_RZV1,Overall,dC_Med_d,-13.179995729109125,-15.728200488343111,-10.854479941358642
Overall,79,85,ReVac_RZV1,Overall,dC_All_d,176.26195970544944,174.18869137851163,178.8783200204153
Overall,79,85,ReVac_RZV1,Overall,dN_VacRZV_d,0.6293403693353319,0.6293384969682818,0.6293419161390549
Overall,79,85,ReVac_RZV1,Overall,Thres20,188.3111511697908,157.63527890412615,217.92459628655715
Overall,79,85,ReVac_RZV1,Overall,Thres30,271.2653928216105,226.41343792477352,315.5924978615043
Overall,79,85,ReVac_RZV1,Overall,ICER,33619.51785201552,28367.2020384962,40628.66436597974
Overall,79,85,ReVac_RZV2,Overall,N0,1,1,1
Overall,79,85,ReVac_RZV2,Overall,AvtHZ,0.5615726602780342,0.5039723892976644,0.6149282160598373
Overall,79,85,ReVac_RZV2,Overall,AvtDeath,0.8127048015934614,0.7426628393911786,0.8679335326295061
Overall,79,85,ReVac_RZV2,Overall,dQ_HZ_d,0.005567650078289717,0.004756475658132418,0.006471372510587761
Overall,79,85,ReVac_RZV2,Overall,dQ_Life_d,2.1294318768561027e-4,1.7972522345288677e-4,2.586017645715089e-4
Overall,79,85,ReVac_RZV2,Overall,dQ_All_d,0.005784023471012478,0.0049956322932527275,0.006697704235219293
Overall,79,85,ReVac_RZV2,Overall,dC_Vac_d,216.9878627870064,216.98754448460792,216.98812574363936
Overall,79,85,ReVac_RZV2,Overall,dC_VacRZV_d,106.9878627870064,106.98754448460792,106.98812574363934
Overall,79,85,ReVac_RZV2,Overall,dC_Med_d,-14.76015974095678,-16.94140183178342,-12.623728039952036
Overall,79,85,ReVac_RZV2,Overall,dC_All_d,228.1345931314192,226.44456298180734,230.40360092071555
Overall,79,85,ReVac_RZV2,Overall,dN_VacRZV_d,1.2586807386706638,1.2586769939365636,1.2586838322781098
Overall,79,85,ReVac_RZV2,Overall,Thres20,103.74643691580211,89.65605997450277,119.65457480631443
Overall,79,85,ReVac_RZV2,Overall,Thres30,149.67526171324022,129.38632050960635,172.9410647357294
Overall,79,85,ReVac_RZV2,Overall,ICER,39350.087049789465,33917.110293179554,45829.47065727912
Overall,79,86,ReVac_RZV1,Overall,N0,1,1,1
Overall,79,86,ReVac_RZV1,Overall,AvtHZ,0.4821961682407355,0.4256357509268163,0.5393802759097607
Overall,79,86,ReVac_RZV1,Overall,AvtDeath,0.7259195292608048,0.6442971085167462,0.7961094759727909
Overall,79,86,ReVac_RZV1,Overall,dQ_HZ_d,0.004840297584450478,0.0040444398423485324,0.005645666530004409
Overall,79,86,ReVac_RZV1,Overall,dQ_Life_d,1.811465531780243e-4,1.4850855897672322e-4,2.2848642722399505e-4
Overall,79,86,ReVac_RZV1,Overall,dQ_All_d,0.005028508551336852,0.004235611304767483,0.005837717778236984
Overall,79,86,ReVac_RZV1,Overall,dC_Vac_d,158.02237483246932,158.0221788834192,158.02253541149793
Overall,79,86,ReVac_RZV1,Overall,dC_VacRZV_d,48.022374832469325,48.02217888341916,48.02253541149793
Overall,79,86,ReVac_RZV1,Overall,dC_Med_d,-12.709022111690349,-14.838194563414541,-10.52253190696321
Overall,79,86,ReVac_RZV1,Overall,dC_All_d,171.32933258090262,169.24707711718577,173.58512351594385
Overall,79,86,ReVac_RZV1,Overall,dN_VacRZV_d,0.5649691156761097,0.5649668103931665,0.564971004841152
Overall,79,86,ReVac_RZV1,Overall,Thres20,200.54689646085285,168.1058421099248,232.08964907367798
Overall,79,86,ReVac_RZV1,Overall,Thres30,289.74690441396825,243.07421798006408,336.0081317426626
Overall,79,86,ReVac_RZV1,Overall,ICER,34033.169071372395,29211.722017322987,40948.26655631375
Overall,79,86,ReVac_RZV2,Overall,N0,1,1,1
Overall,79,86,ReVac_RZV2,Overall,AvtHZ,0.5334389073739596,0.48256630111698806,0.5831313045308973
Overall,79,86,ReVac_RZV2,Overall,AvtDeath,0.7891152057637362,0.7275025607585699,0.835930130692645
Overall,79,86,ReVac_RZV2,Overall,dQ_HZ_d,0.005272277432292452,0.004490837448130133,0.006096336426679617
Overall,79,86,ReVac_RZV2,Overall,dQ_Life_d,2.019418576049148e-4,1.708479677447583e-4,2.4712466318315145e-4
Overall,79,86,ReVac_RZV2,Overall,dQ_All_d,0.0054773591731587246,0.004716829591252613,0.006309936504886315
Overall,79,86,ReVac_RZV2,Overall,dC_Vac_d,206.04474966493865,206.04435776683832,206.04507082299585
Overall,79,86,ReVac_RZV2,Overall,dC_VacRZV_d,96.04474966493865,96.04435776683832,96.04507082299585
Overall,79,86,ReVac_RZV2,Overall,dC_Med_d,-14.051539272905526,-16.198018118268482,-11.968066630667503
Overall,79,86,ReVac_RZV2,Overall,dC_All_d,217.942703617576,216.15494862250347,219.8631235218661
Overall,79,86,ReVac_RZV2,Overall,dN_VacRZV_d,1.1299382313522195,1.129933620786333,1.129942009682304
Overall,79,86,ReVac_RZV2,Overall,Thres20,109.650175137276,94.96306695759009,125.37248886260798
Overall,79,86,ReVac_RZV2,Overall,Thres30,158.09520197298468,136.73091666432725,181.03401652250892
Overall,79,86,ReVac_RZV2,Overall,ICER,39800.65331852769,34415.07792988828,46345.86462570657
Overall,79,87,ReVac_RZV1,Overall,N0,1,1,1
Overall,79,87,ReVac_RZV1,Overall,AvtHZ,0.4619404889963218,0.41217627645838445,0.5133350067151524
Overall,79,87,ReVac_RZV1,Overall,AvtDeath,0.7055868398497409,0.6306142171570555,0.7667520312377835
Overall,79,87,ReVac_RZV1,Overall,dQ_HZ_d,0.004623077898218655,0.003928031297659161,0.005378646478230163
Overall,79,87,ReVac_RZV1,Overall,dQ_Life_d,1.7208441428895327e-4,1.4218044396989706e-4,2.150744972507557e-4
Overall,79,87,ReVac_RZV1,Overall,dQ_All_d,0.0047963646773308,0.004069308654559433,0.005583421167419944
Overall,79,87,ReVac_RZV1,Overall,dC_Vac_d,152.68857092683032,152.6883385996383,152.6887695635343
Overall,79,87,ReVac_RZV1,Overall,dC_VacRZV_d,42.68857092683032,42.6883385996383,42.6887695635343
Overall,79,87,ReVac_RZV1,Overall,dC_Med_d,-12.137563740252734,-14.261585949563639,-10.16222056973377
Overall,79,87,ReVac_RZV1,Overall,dC_All_d,166.5504960521505,164.41306335511987,168.8669330424173
Overall,79,87,ReVac_RZV1,Overall,dN_VacRZV_d,0.5022184814921216,0.5022157482310389,0.5022208183945213
Overall,79,87,ReVac_RZV1,Overall,Thres20,215.8180587382535,182.44091458779806,249.26131657118555
Overall,79,87,ReVac_RZV1,Overall,Thres30,311.3318683633927,263.6349757620499,361.0766501003412
Overall,79,87,ReVac_RZV1,Overall,ICER,34766.385173215036,29614.578393858334,41173.52358003568
Overall,79,87,ReVac_RZV2,Overall,N0,1,1,1
Overall,79,87,ReVac_RZV2,Overall,AvtHZ,0.5038946978681655,0.4588874836638641,0.5500666874598276
Overall,79,87,ReVac_RZV2,Overall,AvtDeath,0.756829846341174,0.7054020757095484,0.7981386327544976
Overall,79,87,ReVac_RZV2,Overall,dQ_HZ_d,0.004962759355234174,0.004297423995890417,0.005760952678670624
Overall,79,87,ReVac_RZV2,Overall,dQ_Life_d,1.8922966316736733e-4,1.6072065345786867e-4,2.3291493089212524e-4
Overall,79,87,ReVac_RZV2,Overall,dQ_All_d,0.0051568253864542335,0.004466804216000785,0.005957290909304658
Overall,79,87,ReVac_RZV2,Overall,dC_Vac_d,195.37714185366065,195.3766771992766,195.37753912706862
Overall,79,87,ReVac_RZV2,Overall,dC_VacRZV_d,85.37714185366065,85.3766771992766,85.3775391270686
Overall,79,87,ReVac_RZV2,Overall,dC_Med_d,-13.305867832054625,-15.333506998418304,-11.381301418588011
Overall,79,87,ReVac_RZV2,Overall,dC_All_d,208.09344878143776,206.1546361612894,210.1420723120656
Overall,79,87,ReVac_RZV2,Overall,dN_VacRZV_d,1.0044369629842431,1.0044314964620777,1.0044416367890425
Overall,79,87,ReVac_RZV2,Overall,Thres20,116.33706636350084,101.06493922402204,132.62379101198124
Overall,79,87,ReVac_RZV2,Overall,Thres30,167.42485533760544,145.45526013731936,192.010880227007
Overall,79,87,ReVac_RZV2,Overall,ICER,40371.914762904926,34799.239837932604,46648.4620179287
Overall,79,88,ReVac_RZV1,Overall,N0,1,1,1
Overall,79,88,ReVac_RZV1,Overall,AvtHZ,0.4418381065081989,0.39512677792879264,0.4865315439737738
Overall,79,88,ReVac_RZV1,Overall,AvtDeath,0.675717391052708,0.6033466619285162,0.7316402684118326
Overall,79,88,ReVac_RZV1,Overall,dQ_HZ_d,0.004399957678680375,0.00380846594374858,0.005118359749614422
Overall,79,88,ReVac_RZV1,Overall,dQ_Life_d,1.6117427948536545e-4,1.3436700121680634e-4,2.03299029622106e-4
Overall,79,88,ReVac_RZV1,Overall,dQ_All_d,0.004571349950889925,0.003947024981683578,0.005293632955397043
Overall,79,88,ReVac_RZV1,Overall,dC_Vac_d,147.5289900252223,147.52872932277745,147.52922719868343
Overall,79,88,ReVac_RZV1,Overall,dC_VacRZV_d,37.52899002522231,37.52872932277747,37.529227198683415
Overall,79,88,ReVac_RZV1,Overall,dC_Med_d,-11.48107796893541,-13.46516333389441,-9.71496763713278
Overall,79,88,ReVac_RZV1,Overall,dC_All_d,161.98713205687395,160.02207160898328,164.17783357635653
Overall,79,88,ReVac_RZV1,Overall,dN_VacRZV_d,0.4415175297084978,0.44151446262091143,0.4415203199845108
Overall,79,88,ReVac_RZV1,Overall,Thres20,234.8399201814851,200.97769016254944,267.72667174967125
Overall,79,88,ReVac_RZV1,Overall,Thres30,338.18026482972505,290.48177502333897,387.17197086427507
Overall,79,88,ReVac_RZV1,Overall,ICER,35494.04642097278,30446.16142343363,41344.6685584419
Overall,79,88,ReVac_RZV2,Overall,N0,1,1,1
Overall,79,88,ReVac_RZV2,Overall,AvtHZ,0.47570491817619753,0.43459443962336175,0.5146235848271697
Overall,79,88,ReVac_RZV2,Overall,AvtDeath,0.718647628993579,0.6686467335638556,0.7567370236851235
Overall,79,88,ReVac_RZV2,Overall,dQ_HZ_d,0.004689228706157223,0.004109367639453992,0.005425579248081948
Overall,79,88,ReVac_RZV2,Overall,dQ_Life_d,1.7461744308855387e-4,1.4782397457635543e-4,2.1692198948080056e-4
Overall,79,88,ReVac_RZV2,Overall,dQ_All_d,0.0048679585905460065,0.0042686009773486465,0.005607511914737074
Overall,79,88,ReVac_RZV2,Overall,dC_Vac_d,185.05798005044463,185.05745864555493,185.05845439736686
Overall,79,88,ReVac_RZV2,Overall,dC_VacRZV_d,75.05798005044463,75.05745864555495,75.05845439736683
Overall,79,88,ReVac_RZV2,Overall,dC_Med_d,-12.45476535964324,-14.316248106735094,-10.720516332755967
Overall,79,88,ReVac_RZV2,Overall,dC_All_d,198.5064045787583,196.68331522282986,200.56128788865854
Overall,79,88,ReVac_RZV2,Overall,dN_VacRZV_d,0.8830350594169956,0.8830289252418229,0.8830406399690216
Overall,79,88,ReVac_RZV2,Overall,Thres20,124.81931746135504,108.82348780551055,141.96735738001308
Overall,79,88,ReVac_RZV2,Overall,Thres30,179.8117331841645,157.15425762804463,205.4700457451545
Overall,79,88,ReVac_RZV2,Overall,ICER,40729.27071145505,35281.021703090264,46589.61631632897
Overall,79,89,ReVac_RZV1,Overall,N0,1,1,1
Overall,79,89,ReVac_RZV1,Overall,AvtHZ,0.4209812267704446,0.37906600503275617,0.4628709433940472
Overall,79,89,ReVac_RZV1,Overall,AvtDeath,0.6382507288150168,0.5668238489954192,0.6882734081125831
Overall,79,89,ReVac_RZV1,Overall,dQ_HZ_d,0.004215353407957225,0.0036838655435210152,0.00486072057600667
Overall,79,89,ReVac_RZV1,Overall,dQ_Life_d,1.4903908991703574e-4,1.2468851374574096e-4,1.866462830700133e-4
Overall,79,89,ReVac_RZV1,Overall,dQ_All_d,0.004372699998575147,0.0038096825068507424,0.005016780670048915
Overall,79,89,ReVac_RZV1,Overall,dC_Vac_d,142.59026558842194,142.5899688708177,142.59055492340667
Overall,79,89,ReVac_RZV1,Overall,dC_VacRZV_d,32.59026558842194,32.58996887081769,32.59055492340668
Overall,79,89,ReVac_RZV1,Overall,dC_Med_d,-10.884263486741055,-12.638531070477082,-9.244381416822037
Overall,79,89,ReVac_RZV1,Overall,dC_All_d,157.58379042644788,155.748006289009,159.7598299792833
Overall,79,89,ReVac_RZV1,Overall,dN_VacRZV_d,0.38341488927555223,0.38341139848020817,0.38341829321654913
