Scenario,Age0,Age1,Arm,Type,Index,M,L,U
Vac_60,60,86,ReVac_RZV1,Second,dC_All_d,39.59188889959273,37.19378455885908,44.92178919685072
Vac_60,60,86,ReVac_RZV1,Second,Thres20,79.1153074466129,0,107.05112993774306
Vac_60,60,86,ReVac_RZV1,Second,Thres30,113.7129059085913,0,154.10609942351397
Vac_60,60,86,ReVac_RZV1,Second,ICER,21695.172673962377,15313.737009873937,Inf
Vac_60,60,86,ReVac_RZV2,Overall,AvtHZ,0.4567363480196234,0.329223316307913,0.7303730201961051
Vac_60,60,86,ReVac_RZV2,Overall,AvtDeath,0.6584533133665249,0.5187387597582562,0.9244363822732353
Vac_60,60,86,ReVac_RZV2,Overall,dQ_HZ_d,0.006360331048039368,0.004581892064786168,0.01001863022538636
Vac_60,60,86,ReVac_RZV2,Overall,dQ_Life_d,9.829730729915553e-5,7.040518945728992e-5,1.6585226635275067e-4
Vac_60,60,86,ReVac_RZV2,Overall,dQ_All_d,0.006467547238282023,0.0046567155824717155,0.010167052462911164
Vac_60,60,86,ReVac_RZV2,Overall,dC_Vac_d,206.730378568079,206.72985757441438,206.73157507782074
Vac_60,60,86,ReVac_RZV2,Overall,dC_VacRZV_d,206.730378568079,206.72985757441438,206.73157507782074
Vac_60,60,86,ReVac_RZV2,Overall,dC_Med_d,-11.086432906830707,-17.830100449803172,-7.981217091295277
Vac_60,60,86,ReVac_RZV2,Overall,dC_All_d,219.5414438637015,213.33629538312923,222.76137444154458
Vac_60,60,86,ReVac_RZV2,Overall,Thres20,57.92809823045763,41.66470245104841,90.6443707492948
Vac_60,60,86,ReVac_RZV2,Overall,Thres30,84.52029353244325,60.69750807055988,132.44741098945633
Vac_60,60,86,ReVac_RZV2,Overall,ICER,33854.23337317667,21075.713988019277,47862.69967831439
Vac_60,60,86,ReVac_RZV2,Second,AvtHZ,0.14341603124153413,0.015060169374059528,0.19225235560017964
Vac_60,60,86,ReVac_RZV2,Second,AvtDeath,0.5426836384641844,0.11553675534920324,0.6563613002200038
Vac_60,60,86,ReVac_RZV2,Second,dQ_HZ_d,0.002125743853761011,8.111517734156041e-5,0.0027077363637474576
Vac_60,60,86,ReVac_RZV2,Second,dQ_Life_d,1.0361592197227765e-4,3.813215214698573e-6,1.4426569384013986e-4
Vac_60,60,86,ReVac_RZV2,Second,dQ_All_d,0.0022307280904918514,8.492720996446935e-5,0.0028278818907863552
Vac_60,60,86,ReVac_RZV2,Second,dC_Vac_d,89.84098382348574,89.83970949457279,89.84391043672917
Vac_60,60,86,ReVac_RZV2,Second,dC_VacRZV_d,89.84098382348574,89.83970949457279,89.84391043672917
Vac_60,60,86,ReVac_RZV2,Second,dC_Med_d,-6.6754789498522005,-8.706041966822262,-0.2637556505415682
Vac_60,60,86,ReVac_RZV2,Second,dC_All_d,83.16608869717243,81.13401082308923,89.58056005098278
Vac_60,60,86,ReVac_RZV2,Second,Thres20,48.63431123813572,1.8558653414577513,61.21163745114132
Vac_60,60,86,ReVac_RZV2,Second,Thres30,69.77227233412107,2.6593455034423887,87.70965537710647
Vac_60,60,86,ReVac_RZV2,Second,ICER,37272.19276329766,28978.94644739332,1055916.694824119
Vac_60,60,87,ReVac_RZV1,Overall,AvtHZ,0.42887908858059054,0.3020066572644548,0.7130356200932183
Vac_60,60,87,ReVac_RZV1,Overall,AvtDeath,0.5720091032727719,0.4307762892161303,0.8873884094941339
Vac_60,60,87,ReVac_RZV1,Overall,dQ_HZ_d,0.006098979153059809,0.004307315337237004,0.009791612942050849
Vac_60,60,87,ReVac_RZV1,Overall,dQ_Life_d,8.571501388754399e-5,5.787120905047516e-5,1.6168352898962015e-4
Vac_60,60,87,ReVac_RZV1,Overall,dQ_All_d,0.006186675929163776,0.004370242356452981,0.00993873548783122
Vac_60,60,87,ReVac_RZV1,Overall,dC_Vac_d,186.32535545799706,186.32508517718202,186.3260132791508
Vac_60,60,87,ReVac_RZV1,Overall,dC_VacRZV_d,186.32535545799706,186.32508517718202,186.3260132791508
Vac_60,60,87,ReVac_RZV1,Overall,dC_Med_d,-10.210955755881656,-17.28250868346737,-7.211062640087588
Vac_60,60,87,ReVac_RZV1,Overall,dC_All_d,199.97943442135374,193.4045482038821,203.0882209646556
Vac_60,60,87,ReVac_RZV1,Overall,Thres20,61.44228870029947,43.32420320559006,98.54077158188872
Vac_60,60,87,ReVac_RZV1,Overall,Thres30,89.75247336156292,63.15064623547083,143.73543967587133
Vac_60,60,87,ReVac_RZV1,Overall,ICER,32116.203955050136,19426.609677380846,46519.33356434812
Vac_60,60,87,ReVac_RZV1,Second,AvtHZ,0.0998043233928889,0,0.1431806437671061
Vac_60,60,87,ReVac_RZV1,Second,AvtDeath,0.44009408289221263,0,0.540711480447281
Vac_60,60,87,ReVac_RZV1,Second,dQ_HZ_d,0.0015214596957801203,0,0.002060499215412504
Vac_60,60,87,ReVac_RZV1,Second,dQ_Life_d,7.66570590613469e-5,0,1.1382784727409503e-4
Vac_60,60,87,ReVac_RZV1,Second,dQ_All_d,0.0016037983157097813,0,0.0021681415404646745
Vac_60,60,87,ReVac_RZV1,Second,dC_Vac_d,41.32873290830531,41.32804867428396,41.33039822670123
Vac_60,60,87,ReVac_RZV1,Second,dC_VacRZV_d,41.32873290830531,41.32804867428396,41.33039822670123
Vac_60,60,87,ReVac_RZV1,Second,dC_Med_d,-4.864776310521563,-6.956566320149479,0
Vac_60,60,87,ReVac_RZV1,Second,dC_All_d,36.46404743264168,34.37197329347667,41.330225201421385
Vac_60,60,87,ReVac_RZV1,Second,Thres20,75.98830172313743,0,101.85549713899287
Vac_60,60,87,ReVac_RZV1,Second,Thres30,108.99833404941637,0,146.4069671890468
Vac_60,60,87,ReVac_RZV1,Second,ICER,22715.696821855017,16208.883362753237,Inf
Vac_60,60,87,ReVac_RZV2,Overall,AvtHZ,0.44294999839955884,0.31602872007469057,0.7276777041248181
Vac_60,60,87,ReVac_RZV2,Overall,AvtDeath,0.6214863690305423,0.484465415185745,0.9202459943477342
Vac_60,60,87,ReVac_RZV2,Overall,dQ_HZ_d,0.006221703340605049,0.004443431157585713,0.009934160521421787
Vac_60,60,87,ReVac_RZV2,Overall,dQ_Life_d,9.259865658073352e-5,6.419863297217887e-5,1.6464339623829542e-4
Vac_60,60,87,ReVac_RZV2,Overall,dQ_All_d,0.006322997375598938,0.004514423547791502,0.01008741280367156
Vac_60,60,87,ReVac_RZV2,Overall,dC_Vac_d,202.65071091599413,202.65017035436406,202.65202655830157
Vac_60,60,87,ReVac_RZV2,Overall,dC_VacRZV_d,202.65071091599413,202.65017035436406,202.65202655830157
Vac_60,60,87,ReVac_RZV2,Overall,dC_Med_d,-10.731512978292402,-17.731057644803723,-7.6316340853976605
Vac_60,60,87,ReVac_RZV2,Overall,dC_All_d,215.87192847880414,209.32300771192686,219.03449272233019
Vac_60,60,87,ReVac_RZV2,Overall,Thres20,57.760636600021215,41.23617679761318,91.60328503847752
Vac_60,60,87,ReVac_RZV2,Overall,Thres30,84.28532125992811,60.1952365607195,133.9138051302795
Vac_60,60,87,ReVac_RZV2,Overall,ICER,33974.97354666986,20849.582038553606,48551.63358842873
Vac_60,60,87,ReVac_RZV2,Second,AvtHZ,0.1237745776369624,0.013700477959519779,0.1669908499157047
Vac_60,60,87,ReVac_RZV2,Second,AvtDeath,0.49627668684624704,0.10889850726015704,0.5996905040717638
Vac_60,60,87,ReVac_RZV2,Second,dQ_HZ_d,0.001856858219382607,7.513178568002295e-5,0.0023817990936549484
Vac_60,60,87,ReVac_RZV2,Second,dQ_Life_d,9.315139271137696e-5,3.553100730790959e-6,1.2969232203410288e-4
Vac_60,60,87,ReVac_RZV2,Second,dQ_All_d,0.0019529346663773595,7.86848864095191e-5,0.0024730704317603275
Vac_60,60,87,ReVac_RZV2,Second,dC_Vac_d,82.65746581661068,82.65609734856803,82.66079645340245
Vac_60,60,87,ReVac_RZV2,Second,dC_VacRZV_d,82.65746581661068,82.65609734856803,82.66079645340245
Vac_60,60,87,ReVac_RZV2,Second,dC_Med_d,-6.034646792427981,-7.794694010145482,-0.24981265664191815
Vac_60,60,87,ReVac_RZV2,Second,dC_All_d,76.62336063278855,74.86214275789209,82.4114546877332
Vac_60,60,87,ReVac_RZV2,Second,Thres20,46.38969875246615,1.8751027851343194,58.59925055957797
Vac_60,60,87,ReVac_RZV2,Second,Thres30,66.6079971332831,2.6842138851103754,83.65259881242964
Vac_60,60,87,ReVac_RZV2,Second,ICER,39109.191334560834,30539.09919068301,1048671.45629499
Vac_60,60,88,ReVac_RZV1,Overall,AvtHZ,0.41890425001327947,0.2920367950180911,0.7129777681033614
Vac_60,60,88,ReVac_RZV1,Overall,AvtDeath,0.5368904232290777,0.3908365176610332,0.887358313464263
Vac_60,60,88,ReVac_RZV1,Overall,dQ_HZ_d,0.006005266184453437,0.004192324011645321,0.009761869279465716
Vac_60,60,88,ReVac_RZV1,Overall,dQ_Life_d,8.084063088986682e-5,5.242800254587898e-5,1.6168229485860055e-4
Vac_60,60,88,ReVac_RZV1,Overall,dQ_All_d,0.006095417061327879,0.004249928344100207,0.009907053982172356
Vac_60,60,88,ReVac_RZV1,Overall,dC_Vac_d,184.35216050625144,184.35186339697782,184.35287121279381
Vac_60,60,88,ReVac_RZV1,Overall,dC_VacRZV_d,184.35216050625144,184.35186339697782,184.35287121279381
Vac_60,60,88,ReVac_RZV1,Overall,dC_Med_d,-9.954421277775674,-17.280705217181588,-6.869640288065242
Vac_60,60,88,ReVac_RZV1,Overall,dC_All_d,198.33211931088812,191.43113111945576,201.49528676930086
Vac_60,60,88,ReVac_RZV1,Overall,Thres20,60.93473227587252,42.68641605397189,99.5960688026607
Vac_60,60,88,ReVac_RZV1,Overall,Thres30,89.12051198598174,62.243922036344834,145.27471841316824
Vac_60,60,88,ReVac_RZV1,Overall,ICER,32354.34371541597,19227.307087470046,47457.63632242883
Vac_60,60,88,ReVac_RZV1,Second,AvtHZ,0.08514082264920678,0,0.12476793737421452
Vac_60,60,88,ReVac_RZV1,Second,AvtDeath,0.3922749634840345,0,0.49348854783895735
Vac_60,60,88,ReVac_RZV1,Second,dQ_HZ_d,0.0013189641907813982,0,0.001765982649756318
Vac_60,60,88,ReVac_RZV1,Second,dQ_Life_d,6.626743911652966e-5,0,9.936165023756163e-5
Vac_60,60,88,ReVac_RZV1,Second,dQ_All_d,0.0013822979893376441,0,0.001857366091958035
Vac_60,60,88,ReVac_RZV1,Second,dC_Vac_d,37.6051284817178,37.60435000433087,37.6069906550699
Vac_60,60,88,ReVac_RZV1,Second,dC_VacRZV_d,37.6051284817178,37.60435000433087,37.6069906550699
Vac_60,60,88,ReVac_RZV1,Second,dC_Med_d,-4.295898437176508,-6.207123018957399,0
Vac_60,60,88,ReVac_RZV1,Second,dC_All_d,33.30891711405587,31.397641661287565,37.60680560610495
Vac_60,60,88,ReVac_RZV1,Second,Thres20,72.08689241587713,0,96.93626747545846
Vac_60,60,88,ReVac_RZV1,Second,Thres30,103.61525027756471,0,138.91923677724853
Vac_60,60,88,ReVac_RZV1,Second,ICER,24095.550045574237,17156.933014338665,Inf
Vac_60,60,88,ReVac_RZV2,Overall,AvtHZ,0.430449207063442,0.30382908873356695,0.7249382449039734
Vac_60,60,88,ReVac_RZV2,Overall,AvtDeath,0.5751743182080256,0.4352080641030832,0.9150054604033774
Vac_60,60,88,ReVac_RZV2,Overall,dQ_HZ_d,0.00610892717500831,0.00430202259088578,0.009868595005578313
Vac_60,60,88,ReVac_RZV2,Overall,dQ_Life_d,8.601977947719774e-5,5.7536004616132176e-5,1.6382013742037853e-4
Vac_60,60,88,ReVac_RZV2,Overall,dQ_All_d,0.006198842983812902,0.004365929298951077,0.010018980869161222
Vac_60,60,88,ReVac_RZV2,Overall,dC_Vac_d,198.70432101250282,198.70372679395558,198.70574242558763
Vac_60,60,88,ReVac_RZV2,Overall,dC_VacRZV_d,198.70432101250282,198.70372679395558,198.70574242558763
Vac_60,60,88,ReVac_RZV2,Overall,dC_Med_d,-10.377674595061304,-17.644237655888155,-7.214923851795172
Vac_60,60,88,ReVac_RZV2,Overall,dC_All_d,212.31095924441854,205.4442089520328,215.43058391635552
Vac_60,60,88,ReVac_RZV2,Overall,Thres20,57.64197156703015,40.84664898339095,93.15610522549727
Vac_60,60,88,ReVac_RZV2,Overall,Thres30,84.19148699837649,59.527262931415265,135.85646276460207
Vac_60,60,88,ReVac_RZV2,Overall,ICER,34070.8042911267,20493.347058038482,49400.91483955462
Vac_60,60,88,ReVac_RZV2,Second,AvtHZ,0.10445494654074508,0.01230324788330606,0.1431575440231075
Vac_60,60,88,ReVac_RZV2,Second,AvtDeath,0.43960944044793193,0.10070344309585451,0.536381627666579
Vac_60,60,88,ReVac_RZV2,Second,dQ_HZ_d,0.0015867989236355712,6.866500371538227e-5,0.002016284385099246
Vac_60,60,88,ReVac_RZV2,Second,dQ_Life_d,8.05555588954121e-5,3.2164614051310992e-06,1.1235263079996116e-4
Vac_60,60,88,ReVac_RZV2,Second,dQ_All_d,0.0016730451153286197,7.18814651222033e-5,0.0021151263960296875
Vac_60,60,88,ReVac_RZV2,Second,dC_Vac_d,75.21025696343554,75.2087000086618,75.21398131013974
Vac_60,60,88,ReVac_RZV2,Second,dC_VacRZV_d,75.21025696343554,75.2087000086618,75.21398131013974
Vac_60,60,88,ReVac_RZV2,Second,dC_Med_d,-5.346330177342246,-7.109103053610283,-0.23853925792913985
Vac_60,60,88,ReVac_RZV2,Second,dC_All_d,69.86348330818592,68.10146099249275,74.97596795209995
Vac_60,60,88,ReVac_RZV2,Second,Thres20,43.67758089000494,1.894239846126539,55.55201046619877
Vac_60,60,88,ReVac_RZV2,Second,Thres30,62.68566353590468,2.706573035375415,79.22082026387389
Vac_60,60,88,ReVac_RZV2,Second,ICER,41708.94599422069,32442.017598588987,1044270.8132784826
Vac_60,60,89,ReVac_RZV1,Overall,AvtHZ,0.40890588243191145,0.28232600656855844,0.712761251589353
Vac_60,60,89,ReVac_RZV1,Overall,AvtDeath,0.49325424395540696,0.34771061861736857,0.8873145844682137
Vac_60,60,89,ReVac_RZV1,Overall,dQ_HZ_d,0.0059139381335097906,0.004100863988931034,0.00976185735093906
Vac_60,60,89,ReVac_RZV1,Overall,dQ_Life_d,7.485272670315624e-5,4.6709553467660926e-5,1.6167827884761013e-4
Vac_60,60,89,ReVac_RZV1,Overall,dQ_All_d,0.005994592585953917,0.004150832965599171,0.009907039636435137
Vac_60,60,89,ReVac_RZV1,Overall,dC_Vac_d,182.46343208523666,182.46310979336704,182.46418868710484
Vac_60,60,89,ReVac_RZV1,Overall,dC_VacRZV_d,182.46343208523666,182.46310979336704,182.46418868710484
Vac_60,60,89,ReVac_RZV1,Overall,dC_Med_d,-9.642943947328064,-17.27539954987901,-6.6527040543477565
Vac_60,60,89,ReVac_RZV1,Overall,dC_All_d,196.62123329089889,189.54257316005842,199.89884898017516
Vac_60,60,89,ReVac_RZV1,Overall,Thres20,60.522879310878324,42.10346739997549,100.62683102615647
Vac_60,60,89,ReVac_RZV1,Overall,Thres30,88.49998476858099,61.495406582715034,146.77822930577696
Vac_60,60,89,ReVac_RZV1,Overall,ICER,32640.85211012628,19036.682574211078,48221.65032822216
Vac_60,60,89,ReVac_RZV1,Second,AvtHZ,0.07175629652018278,0,0.10506625885800641
Vac_60,60,89,ReVac_RZV1,Second,AvtDeath,0.33678630384413744,0,0.425787392732247
Vac_60,60,89,ReVac_RZV1,Second,dQ_HZ_d,0.001109023125031047,0,0.0014892230480374226
Vac_60,60,89,ReVac_RZV1,Second,dQ_Life_d,5.4861343702583554e-5,0,8.264393036654384e-5
Vac_60,60,89,ReVac_RZV1,Second,dQ_All_d,0.0011629806995117065,0,0.0015716122383855335
Vac_60,60,89,ReVac_RZV1,Second,dC_Vac_d,33.7993069718174,33.79843295559449,33.80135878376
Vac_60,60,89,ReVac_RZV1,Second,dC_VacRZV_d,33.7993069718174,33.79843295559449,33.80135878376
Vac_60,60,89,ReVac_RZV1,Second,dC_Med_d,-3.7768131594998984,-5.221092933749678,0
Vac_60,60,89,ReVac_RZV1,Second,dC_All_d,30.022308847752527,28.578003980218256,33.801176173962794
Vac_60,60,89,ReVac_RZV1,Second,Thres20,67.90297138819969,0,91.13869508557941
Vac_60,60,89,ReVac_RZV1,Second,Thres30,97.40624052967053,0,130.66294249996267
Vac_60,60,89,ReVac_RZV1,Second,ICER,25825.111672855794,18446.85808756616,Inf
Vac_60,60,89,ReVac_RZV2,Overall,AvtHZ,0.4189459344345384,0.29267966678895074,0.7225455056029378
Vac_60,60,89,ReVac_RZV2,Overall,AvtDeath,0.5209388677803888,0.37632891846744176,0.909395178848833
Vac_60,60,89,ReVac_RZV2,Overall,dQ_HZ_d,0.006000945544941654,0.004194464317115042,0.009824011292759848
Vac_60,60,89,ReVac_RZV2,Overall,dQ_Life_d,7.878707687325459e-5,5.064979254636448e-5,1.6329691180261288e-4
Vac_60,60,89,ReVac_RZV2,Overall,dQ_All_d,0.006078571485059747,0.0042493577164562256,0.009971706458017019
Vac_60,60,89,ReVac_RZV2,Overall,dC_Vac_d,194.92686417047332,194.92621958673408,194.92837737420967
Vac_60,60,89,ReVac_RZV2,Overall,dC_VacRZV_d,194.92686417047332,194.92621958673408,194.92837737420967
Vac_60,60,89,ReVac_RZV2,Overall,dC_Med_d,-9.980507132587586,-17.58046552822958,-6.939629331474822
Vac_60,60,89,ReVac_RZV2,Overall,dC_All_d,208.78261485322642,201.74643008237354,212.0375941578351
Vac_60,60,89,ReVac_RZV2,Overall,Thres20,57.509717980620636,40.3389151361098,94.85794026670324
Vac_60,60,89,ReVac_RZV2,Overall,Thres30,84.10106607437373,58.947935260815115,138.3402618381448
Vac_60,60,89,ReVac_RZV2,Overall,ICER,34210.55983497928,20138.841252752933,49953.2032524195
Vac_60,60,89,ReVac_RZV2,Second,AvtHZ,0.08726729471802037,0.010923948128218206,0.12053623272710205
Vac_60,60,89,ReVac_RZV2,Second,AvtDeath,0.37450011945645867,0.09100989909568448,0.4629002051738611
Vac_60,60,89,ReVac_RZV2,Second,dQ_HZ_d,0.0013415031193071258,6.200463754508653e-5,0.0017035895648679059
Vac_60,60,89,ReVac_RZV2,Second,dQ_Life_d,6.679432608791558e-5,2.8004763978017878e-6,9.222409583458102e-5
Vac_60,60,89,ReVac_RZV2,Second,dQ_All_d,0.0014087219972260812,6.480511394535428e-5,0.0017677589829963483
Vac_60,60,89,ReVac_RZV2,Second,dC_Vac_d,67.5986139436348,67.59686591118893,67.60271756751995
Vac_60,60,89,ReVac_RZV2,Second,dC_VacRZV_d,67.5986139436348,67.59686591118893,67.60271756751995
Vac_60,60,89,ReVac_RZV2,Second,dC_Med_d,-4.632760782645036,-6.026419012970739,-0.21723378749563582
Vac_60,60,89,ReVac_RZV2,Second,dC_All_d,62.9657665175001,61.57115759545882,67.38609020270003
Vac_60,60,89,ReVac_RZV2,Second,Thres20,41.17312610275155,1.9027696550878632,51.709497697643236
Vac_60,60,89,ReVac_RZV2,Second,Thres30,58.90237539478941,2.717586712689642,73.61107693625574
Vac_60,60,89,ReVac_RZV2,Second,ICER,44737.071313167864,35200.74023401327,1041060.1590200595
Vac_60,60,90,ReVac_RZV1,Overall,AvtHZ,0.3999365471357209,0.2738035471282166,0.7123960957662256
Vac_60,60,90,ReVac_RZV1,Overall,AvtDeath,0.44185952640582116,0.29157724673321866,0.8872582911426423
Vac_60,60,90,ReVac_RZV1,Overall,dQ_HZ_d,0.005835489933694012,0.0040180080673378115,0.009761788540085295
Vac_60,60,90,ReVac_RZV1,Overall,dQ_Life_d,6.928378528847645e-5,4.190462833006947e-5,1.616718146399965e-4
Vac_60,60,90,ReVac_RZV1,Overall,dQ_All_d,0.005905022172375318,0.00406888204054292,0.00990696507246698
Vac_60,60,90,ReVac_RZV1,Overall,dC_Vac_d,180.67655765597272,180.67625358747853,180.677346270641
Vac_60,60,90,ReVac_RZV1,Overall,dC_VacRZV_d,180.67655765597272,180.67625358747853,180.677346270641
Vac_60,60,90,ReVac_RZV1,Overall,dC_Med_d,-9.416508880800379,-17.264740736492605,-6.358967268045295
Vac_60,60,90,ReVac_RZV1,Overall,dC_All_d,195.09807605609478,187.75598500063364,198.33508110367507
Vac_60,60,90,ReVac_RZV1,Overall,Thres20,60.10252992830459,41.42383251357671,101.62117916722733
Vac_60,60,90,ReVac_RZV1,Overall,Thres30,87.91269301199239,60.599876286151016,148.22864659795073
Vac_60,60,90,ReVac_RZV1,Overall,ICER,32897.02074465399,18856.465446208942,48840.26330455197
Vac_60,60,90,ReVac_RZV1,Second,AvtHZ,0.059142994113870015,0,0.0866723704125848
Vac_60,60,90,ReVac_RZV1,Second,AvtDeath,0.2733849462992573,0,0.35231819349322185
Vac_60,60,90,ReVac_RZV1,Second,dQ_HZ_d,9.130230222058958e-4,0,0.001241515598959173
Vac_60,60,90,ReVac_RZV1,Second,dQ_Life_d,4.245680128533991e-5,0,6.399144446636031e-5
Vac_60,60,90,ReVac_RZV1,Second,dQ_All_d,9.606225601359597e-4,0,0.0013053044250543877
Vac_60,60,90,ReVac_RZV1,Second,dC_Vac_d,29.96689481667883,29.96604135914355,29.969108295365245
Vac_60,60,90,ReVac_RZV1,Second,dC_VacRZV_d,29.96689481667883,29.96604135914355,29.969108295365245
Vac_60,60,90,ReVac_RZV1,Second,dC_Med_d,-3.1948616080523564,-4.528839045637087,0
Vac_60,60,90,ReVac_RZV1,Second,dC_All_d,26.772178791562965,25.437549201225647,29.968932842679102
Vac_60,60,90,ReVac_RZV1,Second,Thres20,63.80027805180393,0,86.58813384856269
Vac_60,60,90,ReVac_RZV1,Second,Thres30,90.93783332639043,0,123.61335971798133
Vac_60,60,90,ReVac_RZV1,Second,ICER,27788.425993992052,19571.113305496434,Inf
Vac_60,60,90,ReVac_RZV2,Overall,AvtHZ,0.4081432435439001,0.2823580309209462,0.7202021079078409
Vac_60,60,90,ReVac_RZV2,Overall,AvtDeath,0.4612269793189595,0.31932228427976844,0.9027800689155316
Vac_60,60,90,ReVac_RZV2,Overall,dQ_HZ_d,0.005903768460522079,0.004084721385059026,0.009814337642410723
Vac_60,60,90,ReVac_RZV2,Overall,dQ_Life_d,7.220514375116949e-5,4.511351063478664e-5,1.6275613369862721e-4
Vac_60,60,90,ReVac_RZV2,Overall,dQ_All_d,0.005974929594615652,0.004145743605299401,0.009961520285592142
Vac_60,60,90,ReVac_RZV2,Overall,dC_Vac_d,191.35311531194543,191.35250717495705,191.354692541282
Vac_60,60,90,ReVac_RZV2,Overall,dC_VacRZV_d,191.35311531194543,191.35250717495705,191.354692541282
Vac_60,60,90,ReVac_RZV2,Overall,dC_Med_d,-9.689764689872572,-17.5114549287402,-6.583305724670917
Vac_60,60,90,ReVac_RZV2,Overall,dC_All_d,205.53655935199947,198.21069740533036,208.7915994529608
Vac_60,60,90,ReVac_RZV2,Overall,Thres20,57.46772628070691,39.82906164064775,96.52638583179613
Vac_60,60,90,ReVac_RZV2,Overall,Thres30,84.06794674994298,58.24471220011152,140.77551750498586
Vac_60,60,90,ReVac_RZV2,Overall,ICER,34304.96765426655,19804.142403585272,50423.51729695168
Vac_60,60,90,ReVac_RZV2,Second,AvtHZ,0.07121656203652034,0.009487654240651698,0.09922975770258251
Vac_60,60,90,ReVac_RZV2,Second,AvtDeath,0.3039717326393781,0.07893274430752253,0.37999322120524703
Vac_60,60,90,ReVac_RZV2,Second,dQ_HZ_d,0.0011025609576561651,5.4653901349235565e-5,0.0014196415904931849
Vac_60,60,90,ReVac_RZV2,Second,dQ_Life_d,5.14276338101638e-5,2.305683110215284e-6,7.083103711558181e-5
Vac_60,60,90,ReVac_RZV2,Second,dQ_All_d,0.0011582877536895353,5.695958445262051e-5,0.001469012534894887
Vac_60,60,90,ReVac_RZV2,Second,dC_Vac_d,59.93378963335772,59.93208271828716,59.938216590730434
Vac_60,60,90,ReVac_RZV2,Second,dC_VacRZV_d,59.93378963335772,59.93208271828716,59.938216590730434
Vac_60,60,90,ReVac_RZV2,Second,dC_Med_d,-3.9253444951195817,-5.2309423444080005,-0.1979400635143521
Vac_60,60,90,ReVac_RZV2,Second,dC_All_d,56.008410227758134,54.70254319452643,59.740966090053234
Vac_60,60,90,ReVac_RZV2,Second,Thres20,38.386158617556525,1.8962005402797748,48.25670150830874
Vac_60,60,90,ReVac_RZV2,Second,Thres30,54.79002170123892,2.7039503695940943,68.48619848528196
Vac_60,60,90,ReVac_RZV2,Second,ICER,48464.66860618838,38178.904111299635,1050026.6228101167
Vac_60,60,91,ReVac_RZV1,Overall,AvtHZ,0.39181725290942193,0.2662394745405687,0.7119743559459025
Vac_60,60,91,ReVac_RZV1,Overall,AvtDeath,0.3940667877077597,0.24264054295208312,0.8871890318997074
Vac_60,60,91,ReVac_RZV1,Overall,dQ_HZ_d,0.005766350295974997,0.003936885781546207,0.009761676124401594
Vac_60,60,91,ReVac_RZV1,Overall,dQ_Life_d,6.507974652159021e-5,3.690314920308247e-5,1.6166476519026142e-4
Vac_60,60,91,ReVac_RZV1,Overall,dQ_All_d,0.0058301377262024445,0.003990834223656226,0.009906845450818793
Vac_60,60,91,ReVac_RZV1,Overall,dC_Vac_d,179.00817456656875,179.0078645881076,179.00898438904665
Vac_60,60,91,ReVac_RZV1,Overall,dC_VacRZV_d,179.00817456656875,179.0078645881076,179.00898438904665
Vac_60,60,91,ReVac_RZV1,Overall,dC_Med_d,-9.214898798778755,-17.251645021252326,-6.180081980865026
Vac_60,60,91,ReVac_RZV1,Overall,dC_All_d,193.6278835952202,186.08833917675904,196.93436917378682
Vac_60,60,91,ReVac_RZV1,Overall,Thres20,59.75335149736921,40.917655479629936,102.56697131774959
Vac_60,60,91,ReVac_RZV1,Overall,Thres30,87.38679593260686,59.865426794009664,149.60824926060403
Vac_60,60,91,ReVac_RZV1,Overall,ICER,33156.7475598482,18688.298471736463,49395.47412581217
Vac_60,60,91,ReVac_RZV1,Second,AvtHZ,0.04768859964079453,0,0.07122796336840564
Vac_60,60,91,ReVac_RZV1,Second,AvtDeath,0.21953938543161886,0,0.28837989072070613
Vac_60,60,91,ReVac_RZV1,Second,dQ_HZ_d,7.40703690224968e-4,0,0.0010145028470278708
Vac_60,60,91,ReVac_RZV1,Second,dQ_Life_d,3.1914377444763886e-5,0,4.8231348523586354e-5
Vac_60,60,91,ReVac_RZV1,Second,dQ_All_d,7.744824356485935e-4,0,0.0010590167350246205
Vac_60,60,91,ReVac_RZV1,Second,dC_Vac_d,26.169030732558326,26.168130235369087,26.171383292353315
Vac_60,60,91,ReVac_RZV1,Second,dC_VacRZV_d,26.169030732558326,26.168130235369087,26.171383292353315
Vac_60,60,91,ReVac_RZV1,Second,dC_Med_d,-2.6705182256778066,-3.821182762766371,0
Vac_60,60,91,ReVac_RZV1,Second,dC_All_d,23.49835765733502,22.3476792636187,26.17121946638296
Vac_60,60,91,ReVac_RZV1,Second,Thres20,59.159947414940405,0,81.20620920115967
Vac_60,60,91,ReVac_RZV1,Second,Thres30,84.06968407598153,0,115.65083551002009
Vac_60,60,91,ReVac_RZV1,Second,ICER,30370.552899584767,21100.350390737047,Inf
Vac_60,60,91,ReVac_RZV2,Overall,AvtHZ,0.39808161861279545,0.2729696103082174,0.7181884756210006
Vac_60,60,91,ReVac_RZV2,Overall,AvtDeath,0.4106367951570232,0.26436181267293485,0.897030287761217
Vac_60,60,91,ReVac_RZV2,Overall,dQ_HZ_d,0.005818845660471531,0.003987986193256907,0.009804451316055411
Vac_60,60,91,ReVac_RZV2,Overall,dQ_Life_d,6.738063352518253e-5,3.907261097428894e-5,1.6234500783247622e-4
Vac_60,60,91,ReVac_RZV2,Overall,dQ_All_d,0.005885415139709416,0.004043595509177233,0.009951188397250068
