Scenario,Age0,Arm,Year0,N0,dYear_Life_A,dYear_Life_M,dYear_Life_L,dYear_Life_U,dYear_Immunised_A,dYear_Immunised_M,dYear_Immunised_L,dYear_Immunised_U,dRisk_HZ_A,dRisk_HZ_M,dRisk_HZ_L,dRisk_HZ_U,dRisk_Hosp_A,dRisk_Hosp_M,dRisk_Hosp_L,dRisk_Hosp_U,dRisk_PHN_A,dRisk_PHN_M,dRisk_PHN_L,dRisk_PHN_U,dRisk_Death_A,dRisk_Death_M,dRisk_Death_L,dRisk_Death_U,dQ_Life_A,dQ_Life_M,dQ_Life_L,dQ_Life_U,dQ_HZ_A,dQ_HZ_M,dQ_HZ_L,dQ_HZ_U,dQ_All_A,dQ_All_M,dQ_All_L,dQ_All_U,dQ_HZ_d_A,dQ_HZ_d_M,dQ_HZ_d_L,dQ_HZ_d_U,dQ_Life_d_A,dQ_Life_d_M,dQ_Life_d_L,dQ_Life_d_U,dQ_All_d_A,dQ_All_d_M,dQ_All_d_L,dQ_All_d_U,dC_Hosp_A,dC_Hosp_M,dC_Hosp_L,dC_Hosp_U,dC_GP_NonPHN_A,dC_GP_NonPHN_M,dC_GP_NonPHN_L,dC_GP_NonPHN_U,dC_GP_PHN_A,dC_GP_PHN_M,dC_GP_PHN_L,dC_GP_PHN_U,dC_GP_A,dC_GP_M,dC_GP_L,dC_GP_U,dC_Med_A,dC_Med_M,dC_Med_L,dC_Med_U,dC_VacZVL_A,dC_VacZVL_M,dC_VacZVL_L,dC_VacZVL_U,dC_VacRZV_A,dC_VacRZV_M,dC_VacRZV_L,dC_VacRZV_U,dC_Vac_A,dC_Vac_M,dC_Vac_L,dC_Vac_U,dC_All_A,dC_All_M,dC_All_L,dC_All_U,dC_Hosp_d_A,dC_Hosp_d_M,dC_Hosp_d_L,dC_Hosp_d_U,dC_GP_NonPHN_d_A,dC_GP_NonPHN_d_M,dC_GP_NonPHN_d_L,dC_GP_NonPHN_d_U,dC_GP_PHN_d_A,dC_GP_PHN_d_M,dC_GP_PHN_d_L,dC_GP_PHN_d_U,dC_GP_d_A,dC_GP_d_M,dC_GP_d_L,dC_GP_d_U,dC_Med_d_A,dC_Med_d_M,dC_Med_d_L,dC_Med_d_U,dC_VacZVL_d_A,dC_VacZVL_d_M,dC_VacZVL_d_L,dC_VacZVL_d_U,dC_VacRZV_d_A,dC_VacRZV_d_M,dC_VacRZV_d_L,dC_VacRZV_d_U,dC_Vac_d_A,dC_Vac_d_M,dC_Vac_d_L,dC_Vac_d_U,dC_All_d_A,dC_All_d_M,dC_All_d_L,dC_All_d_U,dN_VacZVL_A,dN_VacZVL_M,dN_VacZVL_L,dN_VacZVL_U,dN_VacRZV_A,dN_VacRZV_M,dN_VacRZV_L,dN_VacRZV_U,dN_VacZVL_d_A,dN_VacZVL_d_M,dN_VacZVL_d_L,dN_VacZVL_d_U,dN_VacRZV_d_A,dN_VacRZV_d_M,dN_VacRZV_d_L,dN_VacRZV_d_U,ICER_A,ICER_M,ICER_L,ICER_U,Price0_A,Price0_M,Price0_L,Price0_U,Thres20_A,Thres20_M,Thres20_L,Thres20_U,Thres30_A,Thres30_M,Thres30_L,Thres30_U,Thres20_50,Thres30_90,Thres
Vac_60,60,Vac,2024,1,0.004205886278968731,0.0038918449620570783,0.002243668408540689,0.007481909740945447,13.964927144980457,13.262508852949866,9.427815137520678,21.321759516336343,-0.23587853640864426,-0.2231538778615484,-0.3605869455200155,-0.15472122393225968,-0.02499523665876965,-0.02328852367402938,-0.04341950570978858,-0.014513515291375224,-0.025572345494886444,-0.023809651350921716,-0.044692172549522347,-0.013371573826463725,-8.081475366666082e-6,-7.140318892753347e-6,-1.661537943026317e-5,-3.334641907389883e-6,0.0030071739726461786,0.002790616478790753,0.0016201772196488664,0.005284565869331637,0.024731603786614983,0.02328634694011452,0.015154849890030594,0.040610689879557904,0.027738777759261223,0.026077722999581,0.016907211173473692,0.04536197302465634,0.01762592110780231,0.017060981851284126,0.012021801956153206,0.025876670119915915,0.0014728572174422716,0.0013993722309404433,8.601876244918039e-4,0.0023972876494921633,0.01909877832524457,0.01838645747869272,0.01300035510543469,0.027838010198567707,-94.10496584306047,-87.55810431674888,-166.38657165859362,-53.19707547812688,-17.862771773326287,-17.028551809025895,-26.926613642273107,-11.892960561926687,-9.707663768790692,-9.080507264584437,-16.90332372844658,-5.059797168637426,-27.57043554211698,-26.052141992293986,-43.00694385371046,-17.857947028770134,-121.67540138517745,-113.61520566010793,-207.46713584977766,-72.11257833229334,0,0,0,0,170,170,170,170,170,170,170,170,48.324598614822555,56.38479433989207,-37.467135849777655,97.88742166770666,-65.48387442608734,-63.1589965812247,-102.52688560952393,-41.30986361491648,-13.210138786278915,-12.859695556877956,-17.951903896635965,-9.616731091675815,-6.818490276250625,-6.628419066083494,-10.787701071362703,-3.769454028883945,-20.02862906252954,-19.44625523155417,-28.136740030161647,-14.210086236426942,-85.51250348861689,-82.41769589162377,-129.04385549075383,-56.69092226662176,0,0,0,0,170,170,170,170,170,170,170,170,84.48749651138311,87.58230410837625,40.95614450924618,113.30907773337825,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,4790.293011353757,4782.745624641346,1481.0340526804273,8512.267886540794,85,85,85,85,233.74403499675415,225.01389538135004,160.23106173891532,340.3616578855519,329.237926622977,317.6797597918645,225.8826456748507,479.242199579953,225.01389538135004,251.32049837460585,225.01389538135004
Vac_61,61,Vac,2024,1,0.004170229025482389,0.0038938257113496633,0.0022513565214809183,0.007354527857083326,13.71385596877381,13.048209134987097,9.366701161614301,20.622607957866737,-0.23334425628191663,-0.22190561859368513,-0.34962971986352537,-0.15518359742380664,-0.025044963086350767,-0.023353507821188696,-0.04297762919878956,-0.014708833356290368,-0.025718508708632952,-0.024297170463499034,-0.04413308854187742,-0.013891423266663974,-8.294735690660297e-6,-7.443767684474564e-6,-1.6612868501363854e-5,-3.5422825319619103e-6,0.002973708012163904,0.002787768654760825,0.0016159506423708337,0.0051822823635920825,0.024712378802730067,0.02339142144098194,0.015540545621232322,0.039530356044409215,0.02768608681489395,0.026162695475182574,0.01724828001641718,0.04435786155789083,0.01778066937766525,0.01722757844039982,0.012368020470398563,0.02567883014107992,0.0014766562757564383,0.0014120517914948394,8.602844774369788e-4,0.0023631941917831236,0.019257325653421718,0.018642495677750226,0.013240794237570385,0.027624606356817738,-94.35973553198414,-88.02308940841885,-164.3287882503461,-54.90012551907977,-17.60803034360609,-16.820910423911215,-26.131908416381552,-11.882262921000278,-9.749652429256178,-9.239680997093423,-16.614317504572384,-5.2878400597064035,-27.35768277286227,-25.952111290546974,-41.76460541761898,-18.053351650558916,-121.71741830484642,-113.93549905551038,-204.47539706210796,-74.07710774648551,0,0,0,0,170,170,170,170,170,170,170,170,48.28258169515359,56.06450094448964,-34.47539706210798,95.92289225351449,-66.24868155414804,-63.74356036572849,-103.29185111604973,-42.99992451981447,-13.123533110219412,-12.799380548227578,-17.616978164634144,-9.677076938229948,-6.920015490005052,-6.7817599082526865,-10.727363499082823,-3.9460597609813504,-20.043548600224465,-19.467371140865495,-27.765338439468483,-14.463247679800041,-86.2922301543725,-83.33970035005402,-129.0107227754379,-59.10978690333019,0,0,0,0,170,170,170,170,170,170,170,170,83.7077698456275,86.66029964994598,40.98927722456208,110.89021309666981,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,4685.230310587835,4667.444125193875,1519.2999030860242,8277.442678125844,85,85,85,85,235.71937161140343,227.3904351028689,162.22483990298002,338.0561050073814,332.005999878512,320.5301589767779,228.88368112921293,475.1859882388028,227.3904351028689,255.99297318022107,227.3904351028689
Vac_62,62,Vac,2024,1,0.004141187372202399,0.003887980688057624,0.002274544862458683,0.007204009189993954,13.455776267696429,12.836705951582509,9.300559288614147,19.904920803433097,-0.23036373538661328,-0.21979502364694622,-0.33979949306573837,-0.15499671544050422,-0.02507365971121897,-0.023527215728982864,-0.041787705216135784,-0.014900780789668512,-0.025852157034468057,-0.024489904680808458,-0.04319000966882215,-0.014248340711503249,-8.515832229350892e-6,-7.735242601359576e-6,-1.6586879816781082e-5,-3.7611791131519823e-6,0.0029454600686181606,0.002770905672999646,0.0016270921776889047,0.005088462244217507,0.024642661928097963,0.023508236078159786,0.015738706182969468,0.03855634659484553,0.027588121996716113,0.02623185601759559,0.017444669975254977,0.0433698401752122,0.017895017899319614,0.017433068128989454,0.01253622622818608,0.025446918430314505,0.0014835977748913294,0.0014256619570627294,8.790173687189818e-4,0.0023609138392155942,0.01937861567421102,0.018815311495815834,0.013516328534407228,0.027496026134305216,-94.53414000759999,-88.81142001436896,-160.15173679633904,-56.285676428921676,-17.314409176569292,-16.591855218380754,-25.309185486632416,-11.849539391095306,-9.784672307030224,-9.339625257529715,-16.16289739618456,-5.371595594953995,-27.099081483599516,-25.869310850190608,-40.51094121221325,-18.129412660517634,-121.63322149119949,-114.72638202972479,-199.12490938499755,-75.12873684872996,0,0,0,0,170,170,170,170,170,170,170,170,48.3667785088005,55.27361797027521,-29.12490938499758,94.87126315127001,-66.96633308488853,-64.5241681315403,-102.20325895053612,-43.73793282890067,-13.001567181220148,-12.706907423183047,-17.28303689267676,-9.667249735543049,-7.01983793051118,-6.840052206221343,-10.743779797462343,-4.067049641993267,-20.02140511173133,-19.521252209859284,-27.315465067574472,-14.537578397387213,-86.98773819661987,-84.14776605181441,-127.4186144603739,-59.61140063296458,0,0,0,0,170,170,170,170,170,170,170,170,83.01226180338013,85.85223394818559,42.5813855396261,110.3885993670354,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,4595.355721222356,4593.576681595763,1616.2577525160962,8045.388132524853,85,85,85,85,237.2800258404201,229.61263175236294,166.18861525469032,335.73481301699394,334.1731042114752,323.28858304548226,233.44007756168665,472.5875522812001,229.61263175236294,259.48379442637867,229.61263175236294
Vac_63,63,Vac,2024,1,0.004117724374572884,0.0038859401068229715,0.0022754354024161036,0.007057496725055756,13.190419911124776,12.609496463224527,9.232297358267122,19.193521218050844,-0.22700552842848823,-0.21734296221463242,-0.3290403121818808,-0.15519676928946077,-0.02506137961786789,-0.023718742526488167,-0.041046401541573796,-0.015296533188017424,-0.025940052825365434,-0.024785745162323385,-0.041998172800609565,-0.014585770949971964,-8.744654816785823e-6,-8.09354757668732e-6,-1.660325872364193e-5,-3.955447683961928e-6,0.0029217019310621667,0.002759619720563933,0.001628259083771777,0.004965017258940385,0.024527616539093706,0.023522228546969635,0.015789419555372875,0.03759391461065535,0.027449318470155866,0.026198992771384155,0.017658045500049815,0.04213941450225489,0.01797369025102799,0.0175526489035957,0.012595854842680778,0.025030298929525092,0.001493404103705121,0.0014406158503499356,8.907230769242602e-4,0.002352219293771807,0.019467094354733094,0.018991549239394168,0.013749872508723638,0.027199975978808764,-94.56435920176135,-89.95023330872041,-156.44161732916194,-56.314355400030614,-16.992796695320493,-16.345291434164093,-24.32203842735376,-11.76042283783015,-9.801802973229197,-9.373135232404906,-15.74419026932898,-5.5587712534039735,-26.79459966854969,-25.77969842540083,-39.49836750521635,-18.311147151522906,-121.35895887031103,-115.77129808723943,-193.71721797377964,-76.19683903848947,0,0,0,0,170,170,170,170,170,170,170,170,48.641041129688965,54.22870191276057,-23.71721797377964,93.8031609615105,-67.57199010520367,-65.59502828630096,-102.1057203255191,-44.2195875219763,-12.854599686336066,-12.592281381849574,-16.887359956982532,-9.625706004355962,-7.106995705976538,-6.962363606532595,-10.677226171856345,-4.229805712581525,-19.961595392312603,-19.554794271509362,-27.00466864290474,-14.612973945329331,-87.53358549751628,-85.16095258291622,-127.24666468313444,-60.15786160011588,0,0,0,0,170,170,170,170,170,170,170,170,82.46641450248372,84.83904741708378,42.75333531686556,109.84213839988413,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,4522.732979122924,4519.684716756583,1649.3291687060466,7763.202235902941,85,85,85,85,238.4377362960891,231.39668205867775,168.7452378911664,333.39365544222284,335.77320806975456,326.07861864235025,237.8690085912837,469.4276354816365,231.39668205867775,262.8324212834298,231.39668205867775
Vac_64,64,Vac,2024,1,0.0040988577271393505,0.003879998385379224,0.002305090069432403,0.006916030204207944,12.91742893046357,12.403170907936378,9.147765369629965,18.488484822860972,-0.22337125492283819,-0.21499388645696693,-0.3180842773418502,-0.15534495248170774,-0.025050589090051496,-0.023776195803708055,-0.04008247165960735,-0.015427092333336537,-0.025996086254835227,-0.024991436736945538,-0.04134986381968269,-0.015162921130487712,-8.982079779701621e-6,-8.401487448157823e-6,-1.658802574609804e-5,-4.16562490868393e-6,0.002901763580276242,0.0027559869094222478,0.0016418895377865006,0.00487385508247451,0.024375712214981807,0.023496502616545997,0.015976616575313046,0.03656298140907684,0.027277475795258008,0.0261870452505768,0.01789361124068387,0.0410589797175775,0.018025031677595924,0.01765490985900732,0.012768264002999944,0.02477292935889191,0.001505823532760159,0.001455739063853656,9.012382006547525e-4,0.0023282752239055064,0.019530855210356066,0.019069353641178566,0.013972648555151013,0.026718660446931913,-94.59090871099004,-90.26692591029058,-153.73872263958148,-56.41060709730008,-16.647884152373933,-16.102639095239148,-23.445302391007107,-11.647359381950778,-9.805851901633053,-9.436703563828397,-15.435719643879839,-5.669451244597893,-26.45373605400699,-25.48387047955002,-38.15031767159452,-18.381340939554644,-121.04464476499702,-115.67545772485512,-189.5380027725198,-75.46092907525735,0,0,0,0,170,170,170,170,170,170,170,170,48.955355235002976,54.32454227514489,-19.53800277251981,94.53907092474265,-68.2103840581865,-66.2424836077957,-101.27100908045723,-44.876889014130455,-12.68694364838946,-12.49192137843395,-16.502288753429472,-9.536039558624354,-7.186429220162812,-7.020778762797484,-10.825983336978807,-4.379908286243989,-19.87337286855227,-19.466452882199516,-26.427678168077016,-14.780316555382239,-88.08375692673877,-85.61917632508654,-126.13180095607608,-60.153264496348676,0,0,0,0,170,170,170,170,170,170,170,170,81.91624307326123,84.38082367491346,43.86819904392392,109.84673550365135,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,4457.738412816635,4444.306647731857,1697.3597268748074,7664.661114094453,85,85,85,85,239.35043056693004,233.64307314603582,171.12181689827568,329.14305811538657,337.0047066187104,328.24681036956497,240.6734552028801,464.07046515360776,233.64307314603582,265.74262354687994,233.64307314603582
Vac_65,65,Vac,2024,1,0.0040836755461069775,0.0038806349205611212,0.002304384398924952,0.006770364234471058,12.636481509326437,12.153793662241842,9.04674178039952,17.79027299031355,-0.2193676201406399,-0.2123492019900386,-0.3066813977790787,-0.15520709318249354,-0.02501834272126725,-0.023955204997981684,-0.03929421032963547,-0.015504085970951955,-0.025961992320481023,-0.02506903962299132,-0.04027637751173947,-0.01586398199316435,-9.22576489460791e-6,-8.681861974937639e-6,-1.66002171333028e-5,-4.366228863244335e-6,0.0028846345290258722,0.0027498305645314858,0.0016357318553910983,0.004763552395261516,0.024176406783369006,0.023386196362935423,0.016079694265071057,0.035425211919275466,0.027061041312394868,0.026095648486482936,0.017985176449111684,0.04002780953837996,0.0180379663755057,0.01766017930555808,0.013002889884829165,0.024410113158070998,0.0015202272460777167,0.0014755830765826872,9.177083602918135e-4,0.0023254937352148444,0.019558193621583418,0.0191669790126614,0.014164413861723048,0.02653168019205871,-94.5354720452727,-90.59438961614339,-150.3293433688933,-57.65787212279622,-16.27787704082844,-15.772064843045674,-22.48585271509479,-11.624149075008177,-9.773741626210501,-9.441118387551343,-15.26083589770765,-5.882880722530605,-26.05161866703894,-25.159137946316754,-37.25681409836565,-18.118270399964988,-120.58709071231164,-116.6232010106101,-185.27113914983315,-76.951759808821,0,0,0,0,170,170,170,170,170,170,170,170,49.41290928768836,53.3767989893899,-15.271139149833129,93.04824019117898,-68.80497682163882,-67.0898671316281,-101.23615748300796,-45.46791755755496,-12.496305876434894,-12.30650985443091,-16.039032632386604,-9.50661793208058,-7.234377184582998,-7.078325988150962,-10.765945018700329,-4.534522784717178,-19.730683061017892,-19.443103269187695,-26.16186513319468,-14.809608964930352,-88.53565988265672,-86.47472969989535,-124.88763691442692,-60.945553743538426,0,0,0,0,170,170,170,170,170,170,170,170,81.46434011734328,83.52527030010464,45.1123630855731,109.05444625646159,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,4408.268686960668,4378.526372035498,1788.3914688309987,7507.942256429968,85,85,85,85,239.84976615716252,234.47607802149466,174.02397789023163,325.41296121522834,337.64073426507963,330.8360351904555,245.20228765561737,457.37868958693946,234.47607802149466,268.31862967508937,234.47607802149466
Vac_66,66,Vac,2024,1,0.004071313566655924,0.0038947616998452617,0.002328680797599958,0.0066505467540974176,12.347280271646728,11.902101513700877,8.937976477477832,17.098954379490603,-0.21507388496189164,-0.20896717757666833,-0.2940125174696998,-0.15509934982026408,-0.024948807193569126,-0.024128385047217538,-0.03816100564752313,-0.01583475571590402,-0.025900318849439587,-0.024981742005077127,-0.03950245578774546,-0.015860097907151965,-9.475598536464152e-6,-8.904685111670075e-6,-1.6646528352550434e-5,-4.562940383080616e-6,0.0028697312319673697,0.0027484644950446224,0.0016555803978062222,0.004656007403246719,0.023936384938252824,0.02325853741375275,0.016167019216042133,0.03445798323650195,0.02680611617022018,0.02592855637150393,0.018210172077584776,0.038948098841018595,0.018018818726115552,0.01773328272119685,0.013200572924597585,0.02410945015495319,0.0015363569318484593,0.001497720395764901,9.313025965278943e-4,0.0023393342709951965,0.019555175657964028,0.01926904200283186,0.014324119394584977,0.026173537912382902,-94.34039143694451,-91.03883301399506,-146.21377110107358,-58.78394437691617,-15.886359878659258,-15.47721140502457,-21.635032329051175,-11.458425259757771,-9.730922082451512,-9.427407542319768,-15.043079436881511,-5.905662244250236,-25.61728196111077,-24.86013276649455,-36.20795589374336,-18.21774126454273,-119.95767339805528,-116.28416768617092,-179.57635864261255,-78.0543657593113,0,0,0,0,170,170,170,170,170,170,170,170,50.042326601944715,53.71583231382907,-9.57635864261253,91.94563424068872,-69.2980891251736,-67.66900442537872,-99.63632444899119,-46.01594342966111,-12.285836430543235,-12.162840825260382,-15.653340300978371,-9.44666702140411,-7.276455605210797,-7.1280859885944405,-10.699471121353323,-4.565708304055147,-19.562292035754034,-19.315711732400697,-25.816155075189844,-14.700815118155056,-88.86038116092764,-87.17068049643238,-123.54226240076764,-61.78839612367533,0,0,0,0,170,170,170,170,170,170,170,170,81.13961883907236,82.82931950356762,46.45773759923236,108.21160387632469,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,4370.876469879428,4336.028566450961,1850.7775781263476,7426.126546899198,85,85,85,85,239.9819471601041,235.69424707168554,176.00276772133574,319.81339580617635,337.75782544992427,331.5922475292558,248.07005973146258,450.67267821874646,235.69424707168554,271.7748901770499,235.69424707168554
Vac_67,67,Vac,2024,1,0.004060943947531524,0.003904881925221204,0.002349551592053789,0.006569360375812572,12.049569658916655,11.65474804353733,8.830977195738509,16.41443848137219,-0.21048144942734912,-0.2042832116363408,-0.2832602129850982,-0.15373150223370086,-0.024877660902112058,-0.024121273057068335,-0.03750798364924878,-0.015644858732251212,-0.025742146061041107,-0.0251356186776713,-0.03895508801112749,-0.01606544569654821,-9.72972173434745e-6,-9.211998628706807e-6,-1.6702221615677463e-5,-4.927271052211015e-6,0.0028565092337581193,0.002750326908041778,0.0016625777430539835,0.004597879756363055,0.023653241329713637,0.02306552492959516,0.016274464806111996,0.03347685474413203,0.02650975056347173,0.025719689244014354,0.018332182444820554,0.03787884176132925,0.017964672094076834,0.017743504609103955,0.013232744250985437,0.02380817225160836,0.0015539666531764543,0.0015188762946642953,9.530820618937952e-4,0.002356764212164686,0.01951863874725333,0.019251736165983857,0.01444170615472049,0.025956921416779053,-94.13761012390304,-90.90096346698549,-142.5946472541695,-58.77743905479373,-15.475103074408159,-15.13187685230376,-20.78009716553998,-11.31709854867237,-9.64947583978812,-9.42245073989291,-14.549847354182589,-5.9702351186783424,-25.12457891419628,-24.41543535987539,-34.64688505641686,-17.98119368810132,-119.26218903809934,-115.92400120737294,-175.56348190062158,-78.14399952575982,0,0,0,0,170,170,170,170,170,170,170,170,50.73781096190067,54.075998792627075,-5.563481900621533,91.85600047424016,-69.8262845533019,-68.27695568869224,-98.69383163588068,-46.52896811788397,-12.056868825175208,-11.937880292243637,-15.2709711544654,-9.355125946887103,-7.283914522700442,-7.176178796843091,-10.461292845313451,-4.59330238580803,-19.34078334787565,-19.15620705716229,-25.27181184448845,-14.828250139671889,-89.16706790117756,-87.4614862333811,-122.13950461130177,-62.59555788296553,0,0,0,0,170,170,170,170,170,170,170,170,80.83293209882244,82.53851376661892,47.860495388698226,107.40444211703446,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,4345.159909934813,4331.991731400158,1926.7404636746726,7347.972961446959,85,85,85,85,239.76992142312207,235.86282316900812,177.54907302847965,316.7048348943633,337.3631151593887,332.2838320420259,250.56195859095754,445.83850512512936,235.86282316900812,274.44882474213887,235.86282316900812
Vac_68,68,Vac,2024,1,0.004051761137145334,0.003919618834101968,0.0023939008713488976,0.006485206509317365,11.743137313233607,11.38650331776916,8.69459947943258,15.736986057758537,-0.20553286974057897,-0.20043824067284519,-0.2729185100530846,-0.15043483325336926,-0.024765940820238922,-0.02399980240038297,-0.03684029071883763,-0.015973404662038435,-0.02554600533589518,-0.025044498063182482,-0.03776986137166928,-0.01618140295399044,-9.986771933570663e-6,-9.550298695292596e-6,-1.6697765308209664e-5,-5.247486157461959e-6,0.0028444538264804906,0.0027541714411052354,0.0016873114819694111,0.004538056638258902,0.023321091387735447,0.022785067791886507,0.01626286787319404,0.03222411121858773,0.02616554521421601,0.025545365842314816,0.01832949417499976,0.03654051257221988,0.017868846014675213,0.017667076744816605,0.013240495331912143,0.023414033421127696,0.001572818764667824,0.0015422911387608096,9.734533439392124e-4,0.0023767430657223526,0.019441664779343042,0.019161987246673284,0.01450210830427281,0.02545073418629924,-93.78430256070322,-90.7664939343323,-139.16474213587344,-60.525806418151085,-15.037372574936969,-14.751878710934346,-19.853426202643853,-11.118917640473047,-9.55297546360994,-9.290652093098828,-14.153097677876781,-6.06117542566072,-24.590348038546907,-23.952196085296556,-33.69467904360384,-17.930662182951657,-118.37465059925013,-115.26159922387698,-170.7510855592833,-79.6173713346874,0,0,0,0,170,170,170,170,170,170,170,170,51.62534940074987,54.738400776123015,-0.7510855592832988,90.38262866531261,-70.24653562536649,-68.9639872675649,-97.29856926327774,-47.43371735044379,-11.801932238417322,-11.682285255313886,-14.767519504180186,-9.24819993734248,-7.280255919633443,-7.174458557651319,-10.409270805780752,-4.722322384943198,-19.082188158050766,-18.8906069814636,-24.884132462554096,-14.663991545698735,-89.32872378341726,-87.75076151207958,-120.46073678317521,-64.0494516283705,0,0,0,0,170,170,170,170,170,170,170,170,80.67127621658274,82.24923848792044,49.5392632168248,105.95054837162948,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,4337.396634931594,4304.911652414018,1990.8524970836088,7205.392847914303,85,85,85,85,239.08100968513907,235.94770169622075,179.24102240788824,310.37966982721093,336.2893335818543,331.78006813749124,251.57786754081516,438.227787846799,235.94770169622075,275.64954359372564,235.94770169622075
Vac_69,69,Vac,2024,1,0.0040430022611669504,0.003935774372353151,0.002438998315306318,0.006314987872907629,11.427914141389765,11.127089128892154,8.558917261791718,15.066749950044366,-0.20023726295902683,-0.19654035857192126,-0.2620929697965943,-0.1493738306773856,-0.02460146633636879,-0.02385955277369193,-0.03612809627831723,-0.0161696775786446,-0.025317434940316,-0.024789982270172803,-0.03681533851561785,-0.016404443037189135,-1.0243615827067871e-5,-9.870388289302385e-6,-1.681757649457733e-5,-5.534314066937512e-6,0.002833095331920417,0.0027612922196302847,0.001714085754124861,0.004414994153966978,0.022938749145607385,0.02245003592120353,0.016264127631244556,0.031340548234525825,0.02577184447752773,0.02524653971581614,0.01833741417515742,0.035275200376240295,0.017729172040840204,0.01752429648350174,0.013294975687777861,0.022806178753887883,0.001592693368553677,0.0015678030310191104,0.0010016236067060813,0.002374250141060985,0.01932186540939385,0.019034566039862533,0.014590052468417181,0.024873245284112767,-93.2311324333713,-90.37466027890163,-137.00249142413125,-60.41206274936385,-14.574513907098394,-14.283063692024271,-18.926352557412777,-10.976236158527039,-9.443542518323603,-9.191980865073235,-13.80853865125009,-6.096666325619228,-24.018056425422,-23.536973928015197,-32.31936843501687,-17.584384553361396,-117.2491888587933,-114.1772651558145,-167.68726156065253,-79.57164744253036,0,0,0,0,170,170,170,170,170,170,170,170,52.7508111412067,55.82273484418549,2.312738439347454,90.42835255746962,-70.50724173996379,-68.7382457630134,-97.7301196258863,-48.499489568155354,-11.521576548244578,-11.43717037269938,-14.299281475665987,-9.140342782949865,-7.267550381511487,-7.161875673477333,-10.359510089675485,-4.805236420704897,-18.789126929756065,-18.665385306995724,-24.245049036298706,-14.455123931398001,-89.29636866971985,-87.70921257577226,-120.7747571231013,-63.5593419104491,0,0,0,0,170,170,170,170,170,170,170,170,80.70363133028015,82.29078742422774,49.22524287689869,106.44065808955091,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,4349.507502544429,4311.46765965693,2065.1047418040953,7069.639400591329,85,85,85,85,237.86683842879842,234.37690550877693,180.00777859310992,306.1100356255762,334.4761654757677,330.09830374965736,253.88563755234597,429.12407477646354,234.37690550877693,275.9112220394806,234.37690550877693
Vac_70,70,Vac,2024,1,0.004033908061455612,0.003931927547773384,0.0024679892689846382,0.0061936500444469186,11.103889949111752,10.83860739503724,8.42794326296689,14.411741920347085,-0.1946278512787954,-0.19157173238436281,-0.2512882742125017,-0.14800483666263137,-0.024395029672066415,-0.023795634540331415,-0.03543138458928511,-0.016261663102102142,-0.024978998225570013,-0.02435141435423601,-0.035850623385682484,-0.016380011520121123,-1.0499389146734814e-5,-1.0179852425425155e-5,-1.6796035375121015e-5,-5.777714424612747e-6,0.0028219834260403845,0.002759716702487758,0.0017335588085089614,0.004325449169105333,0.02250879116697171,0.022145677557619488,0.016178451319863184,0.03021564775855582,0.02533077459301212,0.0248703005862998,0.018281441368483486,0.03409874602441425,0.017547220435214558,0.017404587227388003,0.013282302009791042,0.022212452351515432,0.0016133760840149254,0.0015891438612101183,0.0010236303275034777,0.0023724555494104567,0.019160596519229422,0.0189659859650817,0.014581454351373013,0.024282213211284095,-92.51365959758243,-89.79914686247926,-134.15245631720114,-60.54032522823164,-14.095305583004093,-13.886675380065213,-18.145846519940392,-10.778578968962643,-9.2917159612483875,-9.03144150992871,-13.548369218715575,-6.06407270515656,-23.38702154425248,-22.914932812747107,-31.083493386381466,-17.190906930582898,-115.90068114183491,-113.0326626121967,-162.30231365638713,-79.84060318653734,0,0,0,0,170,170,170,170,170,170,170,170,54.09931885816509,56.9673373878033,7.697686343612849,90.15939681346266,-70.64268779661407,-69.35575462328242,-96.53742602387507,-48.270821160771845,-11.22400537877991,-11.141041958910128,-13.801396109185365,-9.005467757646597,-7.215232637350986,-7.087067172814472,-10.19499983650913,-4.8394199274683425,-18.439238016130897,-18.29509667005142,-23.666774365751838,-14.246533570695147,-89.08192581274497,-87.78875825335963,-118.33848578910026,-64.71314997349579,0,0,0,0,170,170,170,170,170,170,170,170,80.91807418725503,82.21124174664037,51.66151421089975,105.28685002650421,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,4381.2926314705255,4319.829104433584,2233.135754738247,7019.310432846282,85,85,85,85,236.1469280986667,232.750792992276,180.26471780250623,299.03831553571644,331.9499106948138,327.8829440761993,254.67168270490774,421.165398804176,232.750792992276,275.4160662233666,232.750792992276
