Scenario,Age0,Arm,Year0,ICER_A,ICER25_A,ICER50_A,ICER75_A,ICER100_A,ICER_Thres_A,ICER_M,ICER25_M,ICER50_M,ICER75_M,ICER100_M,ICER_Thres_M,ICER_L,ICER25_L,ICER50_L,ICER75_L,ICER100_L,ICER_Thres_L,ICER_U,ICER25_U,ICER50_U,ICER75_U,ICER100_U,ICER_Thres_U
Vac_94,94,Vac_1d,2024,25056.08407320116,4572.312580897709,13107.21736935748,21642.12215781725,30177.026946277023,20000,23449.75611268208,4201.6043475108545,12267.426013932538,20248.67548996349,28258.285169157185,20000,13955.642146802293,1948.0421266716228,7099.247054641461,11948.384565502412,16887.9418605844,19999.999999999996,47085.93681939624,10038.428232119495,25452.596660468895,40946.85837777822,56324.67634940798,20000.000000000004
Vac_94,94,Vac_2d,2024,45142.796953992656,10480.156787876282,24922.923523758105,39365.69025963993,53808.45699552175,20000,42470.064089608706,9861.783986622937,23459.864138652847,37005.16330133815,50578.528784119306,20000,26899.078254934288,6087.618738902004,14856.62235225252,23501.19723377934,32123.306839491997,19999.999999999996,78794.6416421541,19055.606680884903,44084.08513516553,68828.98350050364,93765.1847964947,20000.000000000004
Vac_95,95,Vac_1d,2024,28040.21873371175,5428.0459869949345,14849.784631460276,24271.523275925614,33693.261920390956,20000,26386.05428489304,4976.191181030191,13924.885887289678,22832.677640719507,31673.574975572763,20000,15578.445014215236,2434.8571089293887,7966.203483114183,13369.966885639373,18883.38625286159,19999.999999999996,52640.58011801199,11462.688741939246,28698.867460844183,45937.38836565585,62695.367746546195,20000.000000000004
Vac_95,95,Vac_2d,2024,50369.12921311874,11995.576196685905,27984.556620199586,43973.537043713266,59962.51746722694,20000,47461.64894920617,11341.415906161172,26391.069668160668,41377.979407086576,56491.74210534582,20000,30006.26343301838,6966.3880347607765,16425.50445233245,26237.31017396962,35726.7705991876,19999.999999999996,88060.18988114291,21752.55435891394,49387.194323809534,77027.41205451255,104609.35662108846,20000.000000000004
Vac_96,96,Vac_1d,2024,32140.69250667244,6612.647212623607,17249.33275181062,27886.018290997636,38522.70383018465,20000,30098.973414914588,6127.333316665985,16122.885085781576,26160.892226920674,36101.582103129855,20000,18036.373627381807,3041.5395752261657,9246.299874779177,15535.556722623132,21685.96803245542,19999.999999999996,60508.741352709025,13757.45692647638,33150.67083239384,52693.2267882702,72071.0175615779,20000.000000000004
Vac_96,96,Vac_2d,2024,57521.29882510763,14077.930279879558,32179.333840391253,50280.73740090295,68382.14096141465,20000,54002.582954381476,13243.481589024484,30218.388337781205,47186.424485574105,64321.00791249844,20000,34364.53097543482,8347.218755706337,19259.805545782558,30050.339361984832,40835.81839560979,19999.999999999996,99766.63526132816,25153.345992440456,56340.624495558375,87370.29095189231,118513.1196737832,20000.000000000004
Vac_97,97,Vac_1d,2024,38510.040532547835,8511.433932656688,21010.853349277997,33510.27276589931,46009.692182520615,20000,35942.31263031425,7916.03939030792,19574.983957194898,31258.38807588064,42972.07890404851,20000,21281.08536084929,4064.5228676457555,11447.793827686506,18479.063555664074,25492.39600855624,19999.999999999996,72417.29099275295,17336.78907491154,40205.43679265737,63206.37374121191,86290.74819522702,20000.000000000004
Vac_97,97,Vac_2d,2024,68522.02296619024,17338.650843997933,38665.0558949114,59991.46094582486,81317.86599673831,20000,64515.3635427339,16297.790963080244,36400.248719371826,56442.046758885816,76608.97387439388,20000,40385.01620912898,10082.549259820758,22729.43495229817,35393.446915573,47872.37014946296,19999.999999999996,119958.81598928635,31299.507272803567,67921.16468020307,104945.71956366398,142478.46062771988,20000.000000000004
Vac_98,98,Vac_1d,2024,50386.58431344456,12033.18757230576,28013.76954778026,43994.35152325476,59974.93349872925,20000,47032.81083285644,11176.922038658675,26076.634573559408,41091.183992325445,56052.4393315734,20000,27798.491259093393,5912.123117163743,15128.020324526318,24177.485866672694,33227.8031826307,19999.999999999996,95433.85936082795,24110.737933393222,53802.3293215773,83414.38094099892,113463.07699057153,20000.000000000004
Vac_98,98,Vac_2d,2024,88956.17780861347,23377.370467636258,50701.87352637676,78026.37658511726,105350.87964385777,20000,83831.56407251881,22074.051464622557,47910.950243834624,73610.10245837874,99274.38148388542,20000,52760.460155265566,13598.346842657947,29759.469217653004,46188.38165659165,62593.85985155919,19999.999999999996,156797.43911661865,42010.33253188705,89833.7578401715,137666.67049552515,185493.59204825902,20000.000000000004
Vac_99,99,Vac_1d,2024,83625.88944636518,21910.33729814462,47625.150693236516,73339.96408832842,99054.77748342032,20000,78373.17562084421,20475.00332478579,44450.70635380513,68770.19768810685,92743.72977372227,20000,46054.8910521506,11791.68294117747,26154.765844980855,40418.48633918912,54691.11558370911,19999.999999999996,160166.86150773935,42909.72856775637,91831.07621372999,140644.5575764193,189440.2899463387,20000.000000000004
Vac_99,99,Vac_2d,2024,145940.65020364147,40238.208109108215,84280.89231516374,128323.57652121926,172366.26072727478,20000,137437.8280111493,37896.311895577746,79445.77727550568,120869.98793934155,162174.22887179896,20000,86480.41292264093,23439.04748967371,49868.015474054875,76033.58375872267,102135.04739109252,19999.999999999996,258822.19833181438,72137.55150518409,148867.07724887945,227404.65781494608,305948.5091071168,20000.000000000004
