Scenario,Arm,Year0,Age0,Age1,Index,A,M,L,U
"Second_[85,90)",ReVac_RZV2,2024,70,"[85,90)",C_Med,6574840.179746594,6477013.568486057,4010341.87506142,9585536.54672834
"Second_[85,90)",ReVac_RZV2,2024,70,"[85,90)",C_VacZVL,0,0,0,0
"Second_[85,90)",ReVac_RZV2,2024,70,"[85,90)",C_VacRZV,159896730,159896730,159896730,159896730
"Second_[85,90)",ReVac_RZV2,2024,70,"[85,90)",C_Vac,159896730,159896730,159896730,159896730
"Second_[85,90)",ReVac_RZV2,2024,70,"[85,90)",C_All,166471570.1797466,166373743.56848603,163907071.87506142,169482266.54672834
"Second_[85,90)",ReVac_RZV2,2024,70,"[85,90)",C_Hosp_d,4153640.5118530286,4091846.376354965,2512946.9214461283,6177557.155558476
"Second_[85,90)",ReVac_RZV2,2024,70,"[85,90)",C_GP_NonPHN_d,971007.6373297402,960351.8858830882,578140.0007568663,1445456.0113738957
"Second_[85,90)",ReVac_RZV2,2024,70,"[85,90)",C_GP_PHN_d,410825.40698821185,402362.67323812377,237034.24783324858,634758.5296290239
"Second_[85,90)",ReVac_RZV2,2024,70,"[85,90)",C_GP_d,1381833.044317952,1356355.3545178548,819477.9927392607,2083658.9668744274
"Second_[85,90)",ReVac_RZV2,2024,70,"[85,90)",C_Med_d,5535473.55617098,5438008.6092049405,3341770.2344763726,8218143.607859376
"Second_[85,90)",ReVac_RZV2,2024,70,"[85,90)",C_VacZVL_d,0,0,0,0
"Second_[85,90)",ReVac_RZV2,2024,70,"[85,90)",C_VacRZV_d,159896730,159896730,159896730,159896730
"Second_[85,90)",ReVac_RZV2,2024,70,"[85,90)",C_Vac_d,159896730,159896730,159896730,159896730
"Second_[85,90)",ReVac_RZV2,2024,70,"[85,90)",C_All_d,165432203.55617097,165334738.60920495,163238500.2344764,168114873.60785937
"Second_[85,90)",ReVac_RZV2,2024,70,"[85,90)",N_VacZVL,0,0,0,0
"Second_[85,90)",ReVac_RZV2,2024,70,"[85,90)",N_VacRZV,1881138,1881138,1881138,1881138
"Second_[85,90)",ReVac_RZV2,2024,70,"[85,90)",N_VacZVL_d,0,0,0,0
"Second_[85,90)",ReVac_RZV2,2024,70,"[85,90)",N_VacRZV_d,1881138,1881138,1881138,1881138
"Second_[85,90)",ReVac_RZV2,2024,71,"[85,90)",N0,1,1,1,1
"Second_[85,90)",ReVac_RZV2,2024,71,"[85,90)",Year_Life,3.1979975068890663,3.197999185275565,3.197930135495813,3.1980520433312307
"Second_[85,90)",ReVac_RZV2,2024,71,"[85,90)",Year_Immunised,2.2490681025786423,2.2619257577537377,1.8314106536368788,2.607319743441887
"Second_[85,90)",ReVac_RZV2,2024,71,"[85,90)",Risk_HZ,0.016850886415833117,0.016566439983873513,0.010490513248871135,0.02454094773806976
"Second_[85,90)",ReVac_RZV2,2024,71,"[85,90)",Risk_Hosp,0.0016206100371002725,0.001591344064920681,9.853785396134074e-4,0.002382264308815958
"Second_[85,90)",ReVac_RZV2,2024,71,"[85,90)",Risk_PHN,0.0014415055599771441,0.0014131346499122069,8.534371347090351e-4,0.0021928120697754247
"Second_[85,90)",ReVac_RZV2,2024,71,"[85,90)",Risk_Death,1.350380783246671e-7,1.2715959416979905e-7,4.993393526077716e-8,2.501900550736244e-7
"Second_[85,90)",ReVac_RZV2,2024,71,"[85,90)",Q_Life,4400973.103214167,4400976.34597316,4400909.547747825,4401020.394698377
"Second_[85,90)",ReVac_RZV2,2024,71,"[85,90)",Q_HZ,-1930.8333934391565,-1898.4717473368714,-2869.2013633340193,-1176.8565743998934
"Second_[85,90)",ReVac_RZV2,2024,71,"[85,90)",Q_All,4399042.269820727,4399084.4084399715,4398051.165842941,4399831.3126741
"Second_[85,90)",ReVac_RZV2,2024,71,"[85,90)",Q_HZ_d,-1645.1776371601118,-1617.2431939583907,-2488.8127743598047,-969.6420563390302
"Second_[85,90)",ReVac_RZV2,2024,71,"[85,90)",Q_Life_d,3855681.1232509175,3855683.670631932,3855631.4476091117,3855717.9594382197
"Second_[85,90)",ReVac_RZV2,2024,71,"[85,90)",Q_All_d,3854035.9456137572,3854072.22868531,3853144.74913424,3854736.5783086703
"Second_[85,90)",ReVac_RZV2,2024,71,"[85,90)",C_Hosp,4960574.218908534,4872444.796293469,3024365.7657565367,7289377.127295873
"Second_[85,90)",ReVac_RZV2,2024,71,"[85,90)",C_GP_NonPHN,1136522.9038844407,1122390.7983396607,700578.3793844789,1649644.3234102235
"Second_[85,90)",ReVac_RZV2,2024,71,"[85,90)",C_GP_PHN,477743.9895739205,470634.62250937824,280703.5309645026,730698.3227168452
"Second_[85,90)",ReVac_RZV2,2024,71,"[85,90)",C_GP,1614266.8934583613,1579256.877754842,997455.1985170075,2380860.3319043457
"Second_[85,90)",ReVac_RZV2,2024,71,"[85,90)",C_Med,6574841.112366896,6477014.442963798,4010342.370841374,9585537.861762354
"Second_[85,90)",ReVac_RZV2,2024,71,"[85,90)",C_VacZVL,0,0,0,0
"Second_[85,90)",ReVac_RZV2,2024,71,"[85,90)",C_VacRZV,159896730,159896730,159896730,159896730
"Second_[85,90)",ReVac_RZV2,2024,71,"[85,90)",C_Vac,159896730,159896730,159896730,159896730
"Second_[85,90)",ReVac_RZV2,2024,71,"[85,90)",C_All,166471571.11236688,166373744.44296378,163907072.37084138,169482267.86176237
"Second_[85,90)",ReVac_RZV2,2024,71,"[85,90)",C_Hosp_d,4153641.1024147463,4091847.084613686,2512947.2335326965,6177557.938852225
"Second_[85,90)",ReVac_RZV2,2024,71,"[85,90)",C_GP_NonPHN_d,971007.7747667229,960352.00879553,578140.0751639626,1445456.2277583329
"Second_[85,90)",ReVac_RZV2,2024,71,"[85,90)",C_GP_PHN_d,410825.4651441765,402362.722291876,237034.2776372998,634758.6153612765
"Second_[85,90)",ReVac_RZV2,2024,71,"[85,90)",C_GP_d,1381833.2399108994,1356355.5542002907,819478.1175752258,2083659.2163773966
"Second_[85,90)",ReVac_RZV2,2024,71,"[85,90)",C_Med_d,5535474.3423256455,5438009.368158044,3341770.684742625,8218144.618619933
"Second_[85,90)",ReVac_RZV2,2024,71,"[85,90)",C_VacZVL_d,0,0,0,0
"Second_[85,90)",ReVac_RZV2,2024,71,"[85,90)",C_VacRZV_d,159896730,159896730,159896730,159896730
"Second_[85,90)",ReVac_RZV2,2024,71,"[85,90)",C_Vac_d,159896730,159896730,159896730,159896730
"Second_[85,90)",ReVac_RZV2,2024,71,"[85,90)",C_All_d,165432204.34232566,165334739.36815804,163238500.6847426,168114874.61861995
"Second_[85,90)",ReVac_RZV2,2024,71,"[85,90)",N_VacZVL,0,0,0,0
"Second_[85,90)",ReVac_RZV2,2024,71,"[85,90)",N_VacRZV,1881138,1881138,1881138,1881138
"Second_[85,90)",ReVac_RZV2,2024,71,"[85,90)",N_VacZVL_d,0,0,0,0
"Second_[85,90)",ReVac_RZV2,2024,71,"[85,90)",N_VacRZV_d,1881138,1881138,1881138,1881138
"Second_[85,90)",ReVac_RZV2,2024,72,"[85,90)",N0,1,1,1,1
"Second_[85,90)",ReVac_RZV2,2024,72,"[85,90)",Year_Life,3.2512335549709057,3.2512354739210334,3.251165568664771,3.251288724888407
"Second_[85,90)",ReVac_RZV2,2024,72,"[85,90)",Year_Immunised,2.286507631798406,2.2995796582473584,1.861897361488624,2.650722351750513
"Second_[85,90)",ReVac_RZV2,2024,72,"[85,90)",Risk_HZ,0.016850886415833117,0.016566439983873513,0.010490513248871135,0.02454094773806976
"Second_[85,90)",ReVac_RZV2,2024,72,"[85,90)",Risk_Hosp,0.0016206100371002725,0.0015913440649206808,9.853785396134072e-4,0.002382264308815958
"Second_[85,90)",ReVac_RZV2,2024,72,"[85,90)",Risk_PHN,0.0014415055599771441,0.001413134649912207,8.534371347090351e-4,0.0021928120697754247
"Second_[85,90)",ReVac_RZV2,2024,72,"[85,90)",Risk_Death,1.350380783246671e-7,1.2715959416979907e-7,4.993393526077716e-8,2.5019005507362435e-7
"Second_[85,90)",ReVac_RZV2,2024,72,"[85,90)",Q_Life,4400973.708893124,4400976.860519078,4400910.367150197,4401021.016949311
"Second_[85,90)",ReVac_RZV2,2024,72,"[85,90)",Q_HZ,-1930.833704862707,-1898.47203880412,-2869.20183722193,-1176.856749763203
"Second_[85,90)",ReVac_RZV2,2024,72,"[85,90)",Q_All,4399042.875188261,4399085.090457765,4398051.8773537325,4399831.93754953
"Second_[85,90)",ReVac_RZV2,2024,72,"[85,90)",Q_HZ_d,-1645.177902776203,-1617.2434563532943,-2488.8131866031044,-969.6421960154315
"Second_[85,90)",ReVac_RZV2,2024,72,"[85,90)",Q_Life_d,3855681.6410448207,3855684.2002664534,3855632.035981703,3855718.510953943
"Second_[85,90)",ReVac_RZV2,2024,72,"[85,90)",Q_All_d,3854036.4631420444,3854072.688183242,3853145.268050051,3854737.168587783
"Second_[85,90)",ReVac_RZV2,2024,72,"[85,90)",C_Hosp,4960575.021925548,4872445.61443889,3024366.1628833613,7289378.427339785
"Second_[85,90)",ReVac_RZV2,2024,72,"[85,90)",C_GP_NonPHN,1136523.0871293151,1122390.96249234,700578.4952901287,1649644.5777947071
"Second_[85,90)",ReVac_RZV2,2024,72,"[85,90)",C_GP_PHN,477744.0666186778,470634.7036429808,280703.57760509243,730698.4395340529
"Second_[85,90)",ReVac_RZV2,2024,72,"[85,90)",C_GP,1614267.1537479928,1579257.117227682,997455.3805245803,2380860.7929285103
"Second_[85,90)",ReVac_RZV2,2024,72,"[85,90)",C_Med,6574842.175673541,6477015.453666555,4010342.9416746967,9585539.334100425
"Second_[85,90)",ReVac_RZV2,2024,72,"[85,90)",C_VacZVL,0,0,0,0
"Second_[85,90)",ReVac_RZV2,2024,72,"[85,90)",C_VacRZV,159896730,159896730,159896730,159896730
"Second_[85,90)",ReVac_RZV2,2024,72,"[85,90)",C_Vac,159896730,159896730,159896730,159896730
"Second_[85,90)",ReVac_RZV2,2024,72,"[85,90)",C_All,166471572.17567354,166373745.45366657,163907072.94167468,169482269.33410043
"Second_[85,90)",ReVac_RZV2,2024,72,"[85,90)",C_Hosp_d,4153641.775704892,4091847.8874041494,2512947.5870972103,6177558.866808803
"Second_[85,90)",ReVac_RZV2,2024,72,"[85,90)",C_GP_NonPHN_d,971007.9314720095,960352.1531715213,578140.1586686686,1445456.4777510157
"Second_[85,90)",ReVac_RZV2,2024,72,"[85,90)",C_GP_PHN_d,410825.5314527882,402362.780663589,237034.31382992622,634758.7124857198
"Second_[85,90)",ReVac_RZV2,2024,72,"[85,90)",C_GP_d,1381833.4629247978,1356355.7825433468,819478.2594884322,2083659.5093531373
"Second_[85,90)",ReVac_RZV2,2024,72,"[85,90)",C_Med_d,5535475.238629689,5438010.234112818,3341771.200064856,8218145.819557815
"Second_[85,90)",ReVac_RZV2,2024,72,"[85,90)",C_VacZVL_d,0,0,0,0
"Second_[85,90)",ReVac_RZV2,2024,72,"[85,90)",C_VacRZV_d,159896730,159896730,159896730,159896730
"Second_[85,90)",ReVac_RZV2,2024,72,"[85,90)",C_Vac_d,159896730,159896730,159896730,159896730
"Second_[85,90)",ReVac_RZV2,2024,72,"[85,90)",C_All_d,165432205.2386297,165334740.2341128,163238501.20006484,168114875.8195578
"Second_[85,90)",ReVac_RZV2,2024,72,"[85,90)",N_VacZVL,0,0,0,0
"Second_[85,90)",ReVac_RZV2,2024,72,"[85,90)",N_VacRZV,1881138,1881138,1881138,1881138
"Second_[85,90)",ReVac_RZV2,2024,72,"[85,90)",N_VacZVL_d,0,0,0,0
"Second_[85,90)",ReVac_RZV2,2024,72,"[85,90)",N_VacRZV_d,1881138,1881138,1881138,1881138
"Second_[85,90)",ReVac_RZV2,2024,73,"[85,90)",N0,1,1,1,1
"Second_[85,90)",ReVac_RZV2,2024,73,"[85,90)",Year_Life,3.311253708488544,3.311255603419804,3.31118479519092,3.3113099106451997
"Second_[85,90)",ReVac_RZV2,2024,73,"[85,90)",Year_Immunised,2.3287182463402294,2.3420319141411166,1.8962690986933795,2.6996560012854864
"Second_[85,90)",ReVac_RZV2,2024,73,"[85,90)",Risk_HZ,0.016850886415833117,0.016566439983873513,0.010490513248871135,0.02454094773806975
"Second_[85,90)",ReVac_RZV2,2024,73,"[85,90)",Risk_Hosp,0.0016206100371002725,0.0015913440649206808,9.853785396134072e-4,0.0023822643088159583
"Second_[85,90)",ReVac_RZV2,2024,73,"[85,90)",Risk_PHN,0.0014415055599771441,0.0014131346499122069,8.53437134709035e-4,0.0021928120697754247
"Second_[85,90)",ReVac_RZV2,2024,73,"[85,90)",Risk_Death,1.350380783246671e-7,1.2715959416979907e-7,4.9933935260777157e-8,2.501900550736244e-7
"Second_[85,90)",ReVac_RZV2,2024,73,"[85,90)",Q_Life,4400974.400771208,4400977.5634129215,4400911.290106314,4401021.715522847
"Second_[85,90)",ReVac_RZV2,2024,73,"[85,90)",Q_HZ,-1930.834060823973,-1898.4723656088272,-2869.202371386172,-1176.8569545000114
"Second_[85,90)",ReVac_RZV2,2024,73,"[85,90)",Q_All,4399043.566710384,4399085.8567396775,4398052.685420421,4399832.635117755
"Second_[85,90)",ReVac_RZV2,2024,73,"[85,90)",Q_HZ_d,-1645.1782063729345,-1617.243756063508,-2488.813651295549,-969.6423530723421
"Second_[85,90)",ReVac_RZV2,2024,73,"[85,90)",Q_Life_d,3855682.23250799,3855684.7573643387,3855632.719793357,3855719.099508973
"Second_[85,90)",ReVac_RZV2,2024,73,"[85,90)",Q_All_d,3854037.054301617,3854073.2290443764,3853145.8652553847,3854737.83643099
"Second_[85,90)",ReVac_RZV2,2024,73,"[85,90)",C_Hosp,4960575.939622473,4872446.542947149,3024366.6352295363,7289379.87061723
"Second_[85,90)",ReVac_RZV2,2024,73,"[85,90)",C_GP_NonPHN,1136523.2965656153,1122391.1478885375,700578.6248873873,1649644.8704970123
"Second_[85,90)",ReVac_RZV2,2024,73,"[85,90)",C_GP_PHN,477744.1546744091,470634.7940293679,280703.6293493041,730698.5739445008
"Second_[85,90)",ReVac_RZV2,2024,73,"[85,90)",C_GP,1614267.4512400245,1579257.38454345,997455.5879245235,2380861.318146537
"Second_[85,90)",ReVac_RZV2,2024,73,"[85,90)",C_Med,6574843.3908624975,6477016.623195257,4010343.6004736954,9585540.986696938
"Second_[85,90)",ReVac_RZV2,2024,73,"[85,90)",C_VacZVL,0,0,0,0
"Second_[85,90)",ReVac_RZV2,2024,73,"[85,90)",C_VacRZV,159896730,159896730,159896730,159896730
"Second_[85,90)",ReVac_RZV2,2024,73,"[85,90)",C_Vac,159896730,159896730,159896730,159896730
"Second_[85,90)",ReVac_RZV2,2024,73,"[85,90)",C_All,166471573.3908625,166373746.62319526,163907073.6004737,169482270.98669693
"Second_[85,90)",ReVac_RZV2,2024,73,"[85,90)",C_Hosp_d,4153642.5451366194,4091848.798775116,2512947.9887081045,6177559.966159035
"Second_[85,90)",ReVac_RZV2,2024,73,"[85,90)",C_GP_NonPHN_d,971008.110572302,960352.322825369,578140.2526036955,1445456.7670325197
"Second_[85,90)",ReVac_RZV2,2024,73,"[85,90)",C_GP_PHN_d,410825.60723688226,402362.85039272567,237034.35773025724,634758.8226867395
"Second_[85,90)",ReVac_RZV2,2024,73,"[85,90)",C_GP_d,1381833.7178091842,1356356.0439932086,819478.4209874935,2083659.853679709
"Second_[85,90)",ReVac_RZV2,2024,73,"[85,90)",C_Med_d,5535476.262945804,5438011.224020876,3341771.791202654,8218147.24710632
"Second_[85,90)",ReVac_RZV2,2024,73,"[85,90)",C_VacZVL_d,0,0,0,0
"Second_[85,90)",ReVac_RZV2,2024,73,"[85,90)",C_VacRZV_d,159896730,159896730,159896730,159896730
"Second_[85,90)",ReVac_RZV2,2024,73,"[85,90)",C_Vac_d,159896730,159896730,159896730,159896730
"Second_[85,90)",ReVac_RZV2,2024,73,"[85,90)",C_All_d,165432206.2629458,165334741.2240209,163238501.79120266,168114877.24710634
"Second_[85,90)",ReVac_RZV2,2024,73,"[85,90)",N_VacZVL,0,0,0,0
"Second_[85,90)",ReVac_RZV2,2024,73,"[85,90)",N_VacRZV,1881138,1881138,1881138,1881138
"Second_[85,90)",ReVac_RZV2,2024,73,"[85,90)",N_VacZVL_d,0,0,0,0
"Second_[85,90)",ReVac_RZV2,2024,73,"[85,90)",N_VacRZV_d,1881138,1881138,1881138,1881138
"Second_[85,90)",ReVac_RZV2,2024,74,"[85,90)",N0,1,1,1,1
"Second_[85,90)",ReVac_RZV2,2024,74,"[85,90)",Year_Life,3.379332520917981,3.3793342312785715,3.379263126867212,3.3793885744542824
"Second_[85,90)",ReVac_RZV2,2024,74,"[85,90)",Year_Immunised,2.3765963066941054,2.3901840021132785,1.9352557602860636,2.7551598465385028
"Second_[85,90)",ReVac_RZV2,2024,74,"[85,90)",Risk_HZ,0.016850886415833117,0.016566439983873513,0.010490513248871135,0.02454094773806976
"Second_[85,90)",ReVac_RZV2,2024,74,"[85,90)",Risk_Hosp,0.0016206100371002725,0.0015913440649206808,9.853785396134072e-4,0.002382264308815958
"Second_[85,90)",ReVac_RZV2,2024,74,"[85,90)",Risk_PHN,0.0014415055599771441,0.0014131346499122069,8.53437134709035e-4,0.0021928120697754247
"Second_[85,90)",ReVac_RZV2,2024,74,"[85,90)",Risk_Death,1.350380783246671e-7,1.2715959416979905e-7,4.993393526077716e-8,2.501900550736244e-7
"Second_[85,90)",ReVac_RZV2,2024,74,"[85,90)",Q_Life,4400975.193100307,4400978.421613364,4400912.289377837,4401022.5021746885
"Second_[85,90)",ReVac_RZV2,2024,74,"[85,90)",Q_HZ,-1930.8344687194556,-1898.4727331971944,-2869.202974917168,-1176.8571938138666
"Second_[85,90)",ReVac_RZV2,2024,74,"[85,90)",Q_All,4399044.358631588,4399086.719317604,4398053.605151241,4399833.416119102
"Second_[85,90)",ReVac_RZV2,2024,74,"[85,90)",Q_HZ_d,-1645.1785542568084,-1617.2440990203595,-2488.8141763432473,-969.6425301569429
"Second_[85,90)",ReVac_RZV2,2024,74,"[85,90)",Q_Life_d,3855682.9098164923,3855685.4442050937,3855633.5144813843,3855719.708114857
"Second_[85,90)",ReVac_RZV2,2024,74,"[85,90)",Q_All_d,3854037.7312622354,3854073.878418438,3853146.5540319956,3854738.5934127537
"Second_[85,90)",ReVac_RZV2,2024,74,"[85,90)",C_Hosp,4960576.991022544,4872447.599159806,3024367.1973766657,7289381.476064828
"Second_[85,90)",ReVac_RZV2,2024,74,"[85,90)",C_GP_NonPHN,1136523.5365420976,1122391.3579415635,700578.7702303133,1649645.2074441875
"Second_[85,90)",ReVac_RZV2,2024,74,"[85,90)",C_GP_PHN,477744.2555691002,470634.8950604566,280703.6869364519,730698.7287131716
"Second_[85,90)",ReVac_RZV2,2024,74,"[85,90)",C_GP,1614267.792111198,1579257.6838640883,997455.824593697,2380861.916733387
"Second_[85,90)",ReVac_RZV2,2024,74,"[85,90)",C_Med,6574844.783133742,6477017.97820279,4010344.362848213,9585542.846978968
"Second_[85,90)",ReVac_RZV2,2024,74,"[85,90)",C_VacZVL,0,0,0,0
"Second_[85,90)",ReVac_RZV2,2024,74,"[85,90)",C_VacRZV,159896730,159896730,159896730,159896730
"Second_[85,90)",ReVac_RZV2,2024,74,"[85,90)",C_Vac,159896730,159896730,159896730,159896730
"Second_[85,90)",ReVac_RZV2,2024,74,"[85,90)",C_All,166471574.78313375,166373747.9782028,163907074.3628482,169482272.84697896
"Second_[85,90)",ReVac_RZV2,2024,74,"[85,90)",C_Hosp_d,4153643.4266543733,4091849.835107944,2512948.4462802717,6177561.268552951
"Second_[85,90)",ReVac_RZV2,2024,74,"[85,90)",C_GP_NonPHN_d,971008.3157854521,960352.5222750055,578140.3585581873,1445457.1023941452
"Second_[85,90)",ReVac_RZV2,2024,74,"[85,90)",C_GP_PHN_d,410825.69406935916,402362.93394605897,237034.41090696244,634758.9479476362
"Second_[85,90)",ReVac_RZV2,2024,74,"[85,90)",C_GP_d,1381834.0098548112,1356356.3437827434,819478.6050009407,2083660.2587669273
"Second_[85,90)",ReVac_RZV2,2024,74,"[85,90)",C_Med_d,5535477.436509185,5438012.358060626,3341772.471115396,8218148.944944168
"Second_[85,90)",ReVac_RZV2,2024,74,"[85,90)",C_VacZVL_d,0,0,0,0
"Second_[85,90)",ReVac_RZV2,2024,74,"[85,90)",C_VacRZV_d,159896730,159896730,159896730,159896730
"Second_[85,90)",ReVac_RZV2,2024,74,"[85,90)",C_Vac_d,159896730,159896730,159896730,159896730
"Second_[85,90)",ReVac_RZV2,2024,74,"[85,90)",C_All_d,165432207.4365092,165334742.35806063,163238502.47111544,168114878.94494417
"Second_[85,90)",ReVac_RZV2,2024,74,"[85,90)",N_VacZVL,0,0,0,0
"Second_[85,90)",ReVac_RZV2,2024,74,"[85,90)",N_VacRZV,1881138,1881138,1881138,1881138
"Second_[85,90)",ReVac_RZV2,2024,74,"[85,90)",N_VacZVL_d,0,0,0,0
"Second_[85,90)",ReVac_RZV2,2024,74,"[85,90)",N_VacRZV_d,1881138,1881138,1881138,1881138
"Second_[85,90)",ReVac_RZV2,2024,75,"[85,90)",N0,1,1,1,1
"Second_[85,90)",ReVac_RZV2,2024,75,"[85,90)",Year_Life,3.45687190545985,3.4568736028194658,3.4568015347601113,3.4569278956652973
"Second_[85,90)",ReVac_RZV2,2024,75,"[85,90)",Year_Immunised,2.4311277422302626,2.4450274775869367,1.9796601758287624,2.8183768848613218
"Second_[85,90)",ReVac_RZV2,2024,75,"[85,90)",Risk_HZ,0.016850886415833117,0.016566439983873513,0.010490513248871135,0.02454094773806976
"Second_[85,90)",ReVac_RZV2,2024,75,"[85,90)",Risk_Hosp,0.0016206100371002725,0.0015913440649206806,9.853785396134072e-4,0.002382264308815958
"Second_[85,90)",ReVac_RZV2,2024,75,"[85,90)",Risk_PHN,0.0014415055599771441,0.0014131346499122069,8.534371347090351e-4,0.0021928120697754247
"Second_[85,90)",ReVac_RZV2,2024,75,"[85,90)",Risk_Death,1.350380783246671e-7,1.2715959416979905e-7,4.993393526077716e-8,2.501900550736244e-7
"Second_[85,90)",ReVac_RZV2,2024,75,"[85,90)",Q_Life,4400976.102909237,4400979.372558906,4400913.156462964,4401023.391158798
"Second_[85,90)",ReVac_RZV2,2024,75,"[85,90)",Q_HZ,-1930.8349373875183,-1898.4731481659003,-2869.203658697135,-1176.857473931117
"Second_[85,90)",ReVac_RZV2,2024,75,"[85,90)",Q_All,4399045.26797185,4399087.692365209,4398054.654636991,4399834.293515661
"Second_[85,90)",ReVac_RZV2,2024,75,"[85,90)",Q_HZ_d,-1645.1789539630452,-1617.2444922647903,-2488.814771208036,-969.642730461116
"Second_[85,90)",ReVac_RZV2,2024,75,"[85,90)",Q_Life_d,3855683.68751779,3855686.1939820587,3855634.4379465804,3855720.3775490047
"Second_[85,90)",ReVac_RZV2,2024,75,"[85,90)",Q_All_d,3854038.5085638273,3854074.6567948414,3853147.350402151,3854739.453253066
"Second_[85,90)",ReVac_RZV2,2024,75,"[85,90)",C_Hosp,4960578.198851838,4872448.803867653,3024367.866866957,7289383.265977786
"Second_[85,90)",ReVac_RZV2,2024,75,"[85,90)",C_GP_NonPHN,1136523.8122557597,1122391.5968095742,700578.9338007724,1649645.595523021
"Second_[85,90)",ReVac_RZV2,2024,75,"[85,90)",C_GP_PHN,477744.3714872092,470635.00842962624,280703.75126142055,730698.9070758107
"Second_[85,90)",ReVac_RZV2,2024,75,"[85,90)",C_GP,1614268.1837429688,1579258.0201980644,997456.0951051015,2380862.5992434663
"Second_[85,90)",ReVac_RZV2,2024,75,"[85,90)",C_Med,6574846.382594806,6477019.550207401,4010345.247842935,9585544.948082244
"Second_[85,90)",ReVac_RZV2,2024,75,"[85,90)",C_VacZVL,0,0,0,0
"Second_[85,90)",ReVac_RZV2,2024,75,"[85,90)",C_VacRZV,159896730,159896730,159896730,159896730
"Second_[85,90)",ReVac_RZV2,2024,75,"[85,90)",C_Vac,159896730,159896730,159896730,159896730
"Second_[85,90)",ReVac_RZV2,2024,75,"[85,90)",C_All,166471576.3825948,166373749.55020738,163907075.2478429,169482274.94808224
"Second_[85,90)",ReVac_RZV2,2024,75,"[85,90)",C_Hosp_d,4153644.439303441,4091851.015562759,2512948.9694566578,6177562.811442603
"Second_[85,90)",ReVac_RZV2,2024,75,"[85,90)",C_GP_NonPHN_d,971008.5515541245,960352.7568817374,578140.4784472752,1445457.4920112237
"Second_[85,90)",ReVac_RZV2,2024,75,"[85,90)",C_GP_PHN_d,410825.7938297235,402363.03427533945,237034.47521447702,634759.0906206131
"Second_[85,90)",ReVac_RZV2,2024,75,"[85,90)",C_GP_d,1381834.3453838478,1356356.68810559,819478.8149649029,2083660.7358947506
"Second_[85,90)",ReVac_RZV2,2024,75,"[85,90)",C_Med_d,5535478.784687289,5438013.660438579,3341773.255563235,8218150.965548577
"Second_[85,90)",ReVac_RZV2,2024,75,"[85,90)",C_VacZVL_d,0,0,0,0
"Second_[85,90)",ReVac_RZV2,2024,75,"[85,90)",C_VacRZV_d,159896730,159896730,159896730,159896730
"Second_[85,90)",ReVac_RZV2,2024,75,"[85,90)",C_Vac_d,159896730,159896730,159896730,159896730
"Second_[85,90)",ReVac_RZV2,2024,75,"[85,90)",C_All_d,165432208.78468728,165334743.6604386,163238503.25556326,168114880.9655486
"Second_[85,90)",ReVac_RZV2,2024,75,"[85,90)",N_VacZVL,0,0,0,0
"Second_[85,90)",ReVac_RZV2,2024,75,"[85,90)",N_VacRZV,1881138,1881138,1881138,1881138
"Second_[85,90)",ReVac_RZV2,2024,75,"[85,90)",N_VacZVL_d,0,0,0,0
"Second_[85,90)",ReVac_RZV2,2024,75,"[85,90)",N_VacRZV_d,1881138,1881138,1881138,1881138
"Second_[85,90)",ReVac_RZV2,2024,76,"[85,90)",N0,1,1,1,1
"Second_[85,90)",ReVac_RZV2,2024,76,"[85,90)",Year_Life,3.5456065227273603,3.5456086503101183,3.545535409070104,3.545663104140539
"Second_[85,90)",ReVac_RZV2,2024,76,"[85,90)",Year_Immunised,2.4935324950363285,2.5077892437639164,2.0304757295341513,2.8907214108161132
"Second_[85,90)",ReVac_RZV2,2024,76,"[85,90)",Risk_HZ,0.016850886415833117,0.016566439983873513,0.010490513248871137,0.02454094773806976
"Second_[85,90)",ReVac_RZV2,2024,76,"[85,90)",Risk_Hosp,0.0016206100371002725,0.001591344064920681,9.853785396134074e-4,0.002382264308815958
"Second_[85,90)",ReVac_RZV2,2024,76,"[85,90)",Risk_PHN,0.0014415055599771441,0.001413134649912207,8.534371347090351e-4,0.0021928120697754247
"Second_[85,90)",ReVac_RZV2,2024,76,"[85,90)",Risk_Death,1.350380783246671e-7,1.2715959416979905e-7,4.993393526077716e-8,2.501900550736244e-7
"Second_[85,90)",ReVac_RZV2,2024,76,"[85,90)",Q_Life,4400977.150669968,4400980.375006186,4400914.13548413,4401024.399998461
"Second_[85,90)",ReVac_RZV2,2024,76,"[85,90)",Q_HZ,-1930.8354774518004,-1898.4736186126281,-2869.2044359019606,-1176.8578023424145
"Second_[85,90)",ReVac_RZV2,2024,76,"[85,90)",Q_All,4399046.315192516,4399088.792729029,4398055.85576515,4399835.283166331
"Second_[85,90)",ReVac_RZV2,2024,76,"[85,90)",Q_HZ_d,-1645.1794145477586,-1617.2449442111647,-2488.815447342056,-969.6429578833965
"Second_[85,90)",ReVac_RZV2,2024,76,"[85,90)",Q_Life_d,3855684.5830992474,3855687.12453111,3855635.5184434582,3855721.156037593
"Second_[85,90)",ReVac_RZV2,2024,76,"[85,90)",Q_All_d,3854039.4036846994,3854075.5879826667,3853148.2738822214,3854740.4323642906
"Second_[85,90)",ReVac_RZV2,2024,76,"[85,90)",C_Hosp,4960579.590418348,4872450.182257334,3024368.6648603696,7289385.266886071
