Scenario,Age0,Arm,Index,A,M,L,U
Vac_78,78,SOC,C_All_d,31.64952229308685,31.63682120458708,28.421056549455216,35.1585837888618
Vac_78,78,SOC,N_VacZVL,0,0,0,0
Vac_78,78,SOC,N_VacRZV,0,0,0,0
Vac_78,78,SOC,N_VacZVL_d,0,0,0,0
Vac_78,78,SOC,N_VacRZV_d,0,0,0,0
Vac_79,79,RZV_1d,N0,1,1,1,1
Vac_79,79,RZV_1d,Year0,2024,2024,2024,2024
Vac_79,79,RZV_1d,Year_Life,10.404812726740756,10.404810334719922,10.404671625109389,10.40495547985685
Vac_79,79,RZV_1d,Year_Immunised,5.253313818597643,5.223492573513827,3.8950494097656256,6.731723368033546
Vac_79,79,RZV_1d,Risk_HZ,0.04824759947493683,0.0485174119182399,0.03454976230134923,0.06124698148286202
Vac_79,79,RZV_1d,Risk_Hosp,0.0034719489090277718,0.0034951661740591773,0.0023005381773681223,0.004592703041591485
Vac_79,79,RZV_1d,Risk_PHN,0.00429342236785516,0.004300118326802794,0.003016059714831073,0.005524307149829004
Vac_79,79,RZV_1d,Risk_Death,4.789466783676661e-7,4.908230120017763e-7,1.7396879217501612e-7,7.606342980011987e-7
Vac_79,79,RZV_1d,Q_Life,7.760204959751456,7.760203772708457,7.760110183230171,7.760300686365256
Vac_79,79,RZV_1d,Q_HZ,-0.0076512834628125175,-0.007545028781520682,-0.011913343010177125,-0.004117630981612183
Vac_79,79,RZV_1d,Q_HZ_Norm,-0.0024852730306108,-0.002302943869670794,-0.004881161069943795,-7.49415667612504e-4
Vac_79,79,RZV_1d,Q_All,7.728203375766964,7.728302268013821,7.723899630496777,7.731825563784463
Vac_79,79,RZV_1d,Q_HZ_d,-0.0059653046974876564,-0.005871473631875939,-0.009357807174589887,-0.003173721944160424
Vac_79,79,RZV_1d,Q_HZ_Norm_d,-0.001967029412898691,-0.0018342063081113662,-0.00394354263901808,-5.986553749684632e-4
Vac_79,79,RZV_1d,Q_Life_d,6.352136239470085,6.352135750465852,6.352074210308289,6.352197560818735
Vac_79,79,RZV_1d,Q_All_d,6.346170934772598,6.346262460810899,6.3427429570949005,6.3489806232956045
Vac_79,79,RZV_1d,C_Hosp,15.417840314646776,15.559417896767199,10.1711722568654,20.466132298869436
Vac_79,79,RZV_1d,C_GP_NonPHN,4.1669366649130595,4.180167333752747,2.97970052414329,5.340267694226805
Vac_79,79,RZV_1d,C_GP_PHN,1.8328735690146871,1.8326090525156444,1.2790601701145783,2.4080576245767555
Vac_79,79,RZV_1d,C_GP,5.999810233927747,6.023326625670767,4.246672205053545,7.699706686742473
Vac_79,79,RZV_1d,C_Med,21.41765054857452,21.5670202538694,14.643743350539369,27.818136195209128
Vac_79,79,RZV_1d,C_VacZVL,0,0,0,0
Vac_79,79,RZV_1d,C_VacRZV,85,85,85,85
Vac_79,79,RZV_1d,C_Vac,85,85,85,85
Vac_79,79,RZV_1d,C_All,106.41765054857453,106.5670202538694,99.64374335053937,112.81813619520912
Vac_79,79,RZV_1d,C_Hosp_d,11.29709290423633,11.35670422430628,7.6747860743298295,14.90806602264366
Vac_79,79,RZV_1d,C_GP_NonPHN_d,3.2728568767999144,3.2615457602610864,2.2986996366182666,4.243189632269084
Vac_79,79,RZV_1d,C_GP_PHN_d,1.4480329280747288,1.4469275508748292,1.009088180999081,1.9213773133511882
Vac_79,79,RZV_1d,C_GP_d,4.720889804874643,4.709534442381906,3.284016665594885,6.126826259944697
Vac_79,79,RZV_1d,C_Med_d,16.017982709110974,16.063193574088462,11.21116978486686,20.885408814519547
Vac_79,79,RZV_1d,C_VacZVL_d,0,0,0,0
Vac_79,79,RZV_1d,C_VacRZV_d,85,85,85,85
Vac_79,79,RZV_1d,C_Vac_d,85,85,85,85
Vac_79,79,RZV_1d,C_All_d,101.01798270911097,101.06319357408847,96.21116978486685,105.88540881451956
Vac_79,79,RZV_1d,N_VacZVL,0,0,0,0
Vac_79,79,RZV_1d,N_VacRZV,1,1,1,1
Vac_79,79,RZV_1d,N_VacZVL_d,0,0,0,0
Vac_79,79,RZV_1d,N_VacRZV_d,1,1,1,1
Vac_79,79,RZV_2d,N0,1,1,1,1
Vac_79,79,RZV_2d,Year0,2024,2024,2024,2024
