Scenario,Arm,Year0,Age0,Age1,Index,A,M,L,U
"Second_[85,90)",ReVac_RZV_2d,2024,71,"[85,90)",Risk_Hosp,6.984093203314918e-4,7.155351883550893e-4,4.4753320760179016e-4,9.354579727310507e-4
"Second_[85,90)",ReVac_RZV_2d,2024,71,"[85,90)",Risk_PHN,6.395509850308245e-4,6.241010608092599e-4,4.069061230695871e-4,9.286773463047555e-4
"Second_[85,90)",ReVac_RZV_2d,2024,71,"[85,90)",Risk_Death,3.523676491010601e-8,3.123664031698482e-8,2.134575932607161e-8,5.858283009848997e-8
"Second_[85,90)",ReVac_RZV_2d,2024,71,"[85,90)",Q_Life,4001329.969309846,4001333.2455309797,4001300.0983771076,4001344.4289736645
"Second_[85,90)",ReVac_RZV_2d,2024,71,"[85,90)",Q_HZ,-1047.5873821434782,-1050.9542602658812,-1503.60980137597,-559.2313696286369
"Second_[85,90)",ReVac_RZV_2d,2024,71,"[85,90)",Q_HZ_Norm,-286.01105082546746,-283.5242966590976,-604.6639472065708,-60.953719837405046
"Second_[85,90)",ReVac_RZV_2d,2024,71,"[85,90)",Q_All,3965823.272952214,3965821.912724538,3965361.480322411,3966316.805952559
"Second_[85,90)",ReVac_RZV_2d,2024,71,"[85,90)",Q_HZ_d,-862.3462331010647,-870.9913914696099,-1279.6954652955333,-451.11451108926593
"Second_[85,90)",ReVac_RZV_2d,2024,71,"[85,90)",Q_HZ_Norm_d,-238.95478213615397,-236.0402448095083,-520.9654243113702,-49.67944545392759
"Second_[85,90)",ReVac_RZV_2d,2024,71,"[85,90)",Q_Life_d,3525879.2113806657,3525881.2548894924,3525855.225350682,3525890.475710273
"Second_[85,90)",ReVac_RZV_2d,2024,71,"[85,90)",Q_All_d,3525016.8651475646,3525010.095748049,3524594.8822659594,3525431.883113149
"Second_[85,90)",ReVac_RZV_2d,2024,71,"[85,90)",C_Hosp,2678076.361264991,2758626.850125743,1694651.2040311014,3619142.5014758343
"Second_[85,90)",ReVac_RZV_2d,2024,71,"[85,90)",C_GP_NonPHN,514011.8539977875,494657.099552726,376783.6633850754,640171.820073164
"Second_[85,90)",ReVac_RZV_2d,2024,71,"[85,90)",C_GP_PHN,225694.54466631537,221773.6025637675,147992.9316405236,323335.27488080715
"Second_[85,90)",ReVac_RZV_2d,2024,71,"[85,90)",C_GP,739706.3986641029,719350.8448832973,524776.595025599,957893.4316050864
"Second_[85,90)",ReVac_RZV_2d,2024,71,"[85,90)",C_Med,3417782.759929094,3470429.5153138638,2219427.7990567004,4575067.2134209005
"Second_[85,90)",ReVac_RZV_2d,2024,71,"[85,90)",C_VacZVL,0,0,0,0
"Second_[85,90)",ReVac_RZV_2d,2024,71,"[85,90)",C_VacRZV,159896730,159896730,159896730,159896730
"Second_[85,90)",ReVac_RZV_2d,2024,71,"[85,90)",C_Vac,159896730,159896730,159896730,159896730
"Second_[85,90)",ReVac_RZV_2d,2024,71,"[85,90)",C_All,163314512.7599291,163367159.51531386,162116157.7990567,164471797.2134209
"Second_[85,90)",ReVac_RZV_2d,2024,71,"[85,90)",C_Hosp_d,2175315.138137227,2253848.800748387,1340229.4035045882,2968603.5415219865
"Second_[85,90)",ReVac_RZV_2d,2024,71,"[85,90)",C_GP_NonPHN_d,424003.3109225266,410414.081720366,302204.70544444566,538495.8803792124
"Second_[85,90)",ReVac_RZV_2d,2024,71,"[85,90)",C_GP_PHN_d,186532.63543168703,186229.81225088378,120272.88113012923,264832.5473281948
"Second_[85,90)",ReVac_RZV_2d,2024,71,"[85,90)",C_GP_d,610535.9463542136,596643.8939712498,422477.5865745749,793482.8947714015
"Second_[85,90)",ReVac_RZV_2d,2024,71,"[85,90)",C_Med_d,2785851.0844914406,2906513.9767721687,1762706.990079163,3758642.7602919196
"Second_[85,90)",ReVac_RZV_2d,2024,71,"[85,90)",C_VacZVL_d,0,0,0,0
"Second_[85,90)",ReVac_RZV_2d,2024,71,"[85,90)",C_VacRZV_d,159896730,159896730,159896730,159896730
"Second_[85,90)",ReVac_RZV_2d,2024,71,"[85,90)",C_Vac_d,159896730,159896730,159896730,159896730
"Second_[85,90)",ReVac_RZV_2d,2024,71,"[85,90)",C_All_d,162682581.08449143,162803243.97677216,161659436.99007916,163655372.76029193
"Second_[85,90)",ReVac_RZV_2d,2024,71,"[85,90)",N_VacZVL,0,0,0,0
"Second_[85,90)",ReVac_RZV_2d,2024,71,"[85,90)",N_VacRZV,1881138,1881138,1881138,1881138
"Second_[85,90)",ReVac_RZV_2d,2024,71,"[85,90)",N_VacZVL_d,0,0,0,0
"Second_[85,90)",ReVac_RZV_2d,2024,71,"[85,90)",N_VacRZV_d,1881138,1881138,1881138,1881138
"Second_[85,90)",ReVac_RZV_2d,2024,72,"[85,90)",N0,1,1,1,1
"Second_[85,90)",ReVac_RZV_2d,2024,72,"[85,90)",Year_Life,3.251333293773687,3.251338748695207,3.251279603171524,3.2513630555016606
"Second_[85,90)",ReVac_RZV_2d,2024,72,"[85,90)",Year_Immunised,2.824051700237078,2.8341661626840637,2.719407598512059,2.939005045267106
"Second_[85,90)",ReVac_RZV_2d,2024,72,"[85,90)",Risk_HZ,0.007273985382370103,0.0071256754041744115,0.005246186312062369,0.00915728704307089
"Second_[85,90)",ReVac_RZV_2d,2024,72,"[85,90)",Risk_Hosp,6.984093203314918e-4,7.155351883550892e-4,4.475332076017901e-4,9.354579727310507e-4
"Second_[85,90)",ReVac_RZV_2d,2024,72,"[85,90)",Risk_PHN,6.395509850308245e-4,6.241010608092599e-4,4.069061230695871e-4,9.286773463047556e-4
"Second_[85,90)",ReVac_RZV_2d,2024,72,"[85,90)",Risk_Death,3.523676491010601e-8,3.123664031698482e-8,2.134575932607161e-8,5.858283009848997e-8
"Second_[85,90)",ReVac_RZV_2d,2024,72,"[85,90)",Q_Life,4001331.17455626,4001334.4935860494,4001301.4977645753,4001345.5931645306
"Second_[85,90)",ReVac_RZV_2d,2024,72,"[85,90)",Q_HZ,-1047.5877204892176,-1050.9545853635927,-1503.6103047748275,-559.231565627278
"Second_[85,90)",ReVac_RZV_2d,2024,72,"[85,90)",Q_HZ_Norm,-286.0111428647444,-283.5243842377878,-604.6641499913422,-60.95374016844758
"Second_[85,90)",ReVac_RZV_2d,2024,72,"[85,90)",Q_All,3965824.4662499544,3965823.0506763207,3965362.7019550945,3966318.0987365674
"Second_[85,90)",ReVac_RZV_2d,2024,72,"[85,90)",Q_HZ_d,-862.3465125313852,-870.9916617419628,-1279.6958952304258,-451.11466935511794
"Second_[85,90)",ReVac_RZV_2d,2024,72,"[85,90)",Q_HZ_Norm_d,-238.9548592888682,-236.04031685993166,-520.9655995490551,-49.67946205537917
"Second_[85,90)",ReVac_RZV_2d,2024,72,"[85,90)",Q_Life_d,3525880.2616959573,3525882.3417163487,3525856.4449016196,3525891.4898460256
"Second_[85,90)",ReVac_RZV_2d,2024,72,"[85,90)",Q_All_d,3525017.9151834254,3525011.097557868,3524595.957840703,3525433.019246437
"Second_[85,90)",ReVac_RZV_2d,2024,72,"[85,90)",C_Hosp,2678077.2390464656,2758627.7113827737,1694651.7628630877,3619143.8531119544
"Second_[85,90)",ReVac_RZV_2d,2024,72,"[85,90)",C_GP_NonPHN,514012.02189507114,494657.24919427454,376783.78726407955,640172.0626015087
"Second_[85,90)",ReVac_RZV_2d,2024,72,"[85,90)",C_GP_PHN,225694.61841903153,221773.67293020434,147992.98025882142,323335.3950307154
"Second_[85,90)",ReVac_RZV_2d,2024,72,"[85,90)",C_GP,739706.6403141026,719351.0625916324,524776.767522901,957893.7882905686
"Second_[85,90)",ReVac_RZV_2d,2024,72,"[85,90)",C_Med,3417783.8793605682,3470430.652202663,2219428.5303859888,4575068.9200472515
"Second_[85,90)",ReVac_RZV_2d,2024,72,"[85,90)",C_VacZVL,0,0,0,0
"Second_[85,90)",ReVac_RZV_2d,2024,72,"[85,90)",C_VacRZV,159896730,159896730,159896730,159896730
"Second_[85,90)",ReVac_RZV_2d,2024,72,"[85,90)",C_Vac,159896730,159896730,159896730,159896730
"Second_[85,90)",ReVac_RZV_2d,2024,72,"[85,90)",C_All,163314513.87936056,163367160.65220267,162116158.530386,164471798.92004722
"Second_[85,90)",ReVac_RZV_2d,2024,72,"[85,90)",C_Hosp_d,2175315.853970776,2253849.507172699,1340229.8461313983,2968604.6551625426
"Second_[85,90)",ReVac_RZV_2d,2024,72,"[85,90)",C_GP_NonPHN_d,424003.44983381557,410414.20617543935,302204.8049323822,538496.0846747311
"Second_[85,90)",ReVac_RZV_2d,2024,72,"[85,90)",C_GP_PHN_d,186532.69654086485,186229.86879777448,120272.9206920767,264832.64599678863
"Second_[85,90)",ReVac_RZV_2d,2024,72,"[85,90)",C_GP_d,610536.1463746805,596644.074973214,422477.7256244589,793483.1910914255
"Second_[85,90)",ReVac_RZV_2d,2024,72,"[85,90)",C_Med_d,2785852.0003454564,2906514.8609268507,1762707.5717558572,3758644.168200365
"Second_[85,90)",ReVac_RZV_2d,2024,72,"[85,90)",C_VacZVL_d,0,0,0,0
"Second_[85,90)",ReVac_RZV_2d,2024,72,"[85,90)",C_VacRZV_d,159896730,159896730,159896730,159896730
"Second_[85,90)",ReVac_RZV_2d,2024,72,"[85,90)",C_Vac_d,159896730,159896730,159896730,159896730
"Second_[85,90)",ReVac_RZV_2d,2024,72,"[85,90)",C_All_d,162682582.00034547,162803244.86092687,161659437.57175586,163655374.16820034
"Second_[85,90)",ReVac_RZV_2d,2024,72,"[85,90)",N_VacZVL,0,0,0,0
"Second_[85,90)",ReVac_RZV_2d,2024,72,"[85,90)",N_VacRZV,1881138,1881138,1881138,1881138
"Second_[85,90)",ReVac_RZV_2d,2024,72,"[85,90)",N_VacZVL_d,0,0,0,0
"Second_[85,90)",ReVac_RZV_2d,2024,72,"[85,90)",N_VacRZV_d,1881138,1881138,1881138,1881138
"Second_[85,90)",ReVac_RZV_2d,2024,73,"[85,90)",N0,1,1,1,1
"Second_[85,90)",ReVac_RZV_2d,2024,73,"[85,90)",Year_Life,3.311357404343572,3.311362327618389,3.3113050380805036,3.3113858224850303
"Second_[85,90)",ReVac_RZV_2d,2024,73,"[85,90)",Year_Immunised,2.876187630848524,2.8864886525458107,2.7696124713046286,2.9932646144593704
"Second_[85,90)",ReVac_RZV_2d,2024,73,"[85,90)",Risk_HZ,0.007273985382370103,0.0071256754041744115,0.005246186312062369,0.00915728704307089
"Second_[85,90)",ReVac_RZV_2d,2024,73,"[85,90)",Risk_Hosp,6.984093203314918e-4,7.155351883550893e-4,4.475332076017902e-4,9.354579727310507e-4
"Second_[85,90)",ReVac_RZV_2d,2024,73,"[85,90)",Risk_PHN,6.395509850308245e-4,6.241010608092598e-4,4.069061230695871e-4,9.286773463047556e-4
"Second_[85,90)",ReVac_RZV_2d,2024,73,"[85,90)",Risk_Death,3.523676491010601e-8,3.123664031698482e-8,2.134575932607161e-8,5.858283009848997e-8
"Second_[85,90)",ReVac_RZV_2d,2024,73,"[85,90)",Q_Life,4001332.5150488093,4001335.920946469,4001303.062661642,4001346.9082850623
"Second_[85,90)",ReVac_RZV_2d,2024,73,"[85,90)",Q_HZ,-1047.588094814801,-1050.9549392802317,-1503.6108514965217,-559.2317922383577
"Second_[85,90)",ReVac_RZV_2d,2024,73,"[85,90)",Q_HZ_Norm,-286.01124418364424,-283.524479576382,-604.6643702997164,-60.95376354938607
"Second_[85,90)",ReVac_RZV_2d,2024,73,"[85,90)",Q_All,3965825.7934464924,3965824.290070628,3965364.0285434723,3966319.5972943804
"Second_[85,90)",ReVac_RZV_2d,2024,73,"[85,90)",Q_HZ_d,-862.3468216444894,-870.9919560844975,-1279.696362218368,-451.1148523946815
"Second_[85,90)",ReVac_RZV_2d,2024,73,"[85,90)",Q_HZ_Norm_d,-238.95494421377887,-236.0403952693136,-520.9657899467138,-49.67948115323547
"Second_[85,90)",ReVac_RZV_2d,2024,73,"[85,90)",Q_Life_d,3525881.429909867,3525883.584789231,3525857.8087519645,3525892.635521282
"Second_[85,90)",ReVac_RZV_2d,2024,73,"[85,90)",Q_All_d,3525019.083088222,3525012.1886821846,3524597.1258591567,3525434.336407248
"Second_[85,90)",ReVac_RZV_2d,2024,73,"[85,90)",C_Hosp,2678078.2133032694,2758628.658408123,1694652.404902984,3619145.3734605433
"Second_[85,90)",ReVac_RZV_2d,2024,73,"[85,90)",C_GP_NonPHN,514012.20818099537,494657.41649526515,376783.92952239385,640172.3337980309
"Second_[85,90)",ReVac_RZV_2d,2024,73,"[85,90)",C_GP_PHN,225694.70027608678,221773.75033885057,147993.03608295904,323335.5301602249
"Second_[85,90)",ReVac_RZV_2d,2024,73,"[85,90)",C_GP,739706.9084570822,719351.3060010171,524776.9656053529,957894.1855573701
"Second_[85,90)",ReVac_RZV_2d,2024,73,"[85,90)",C_Med,3417785.1217603516,3470431.906828476,2219429.370508337,4575070.83962849
"Second_[85,90)",ReVac_RZV_2d,2024,73,"[85,90)",C_VacZVL,0,0,0,0
"Second_[85,90)",ReVac_RZV_2d,2024,73,"[85,90)",C_VacRZV,159896730,159896730,159896730,159896730
"Second_[85,90)",ReVac_RZV_2d,2024,73,"[85,90)",C_Vac,159896730,159896730,159896730,159896730
"Second_[85,90)",ReVac_RZV_2d,2024,73,"[85,90)",C_All,163314515.12176034,163367161.90682846,162116159.37050837,164471800.83962846
"Second_[85,90)",ReVac_RZV_2d,2024,73,"[85,90)",C_Hosp_d,2175316.6484890697,2253850.2842109846,1340230.3548196587,2968605.9079980305
"Second_[85,90)",ReVac_RZV_2d,2024,73,"[85,90)",C_GP_NonPHN_d,424003.60394562123,410414.3453324712,302204.91920933855,538496.3130977376
"Second_[85,90)",ReVac_RZV_2d,2024,73,"[85,90)",C_GP_PHN_d,186532.7643580067,186229.93203163662,120272.9661287977,264832.7569781297
"Second_[85,90)",ReVac_RZV_2d,2024,73,"[85,90)",C_GP_d,610536.3683036279,596644.2773641078,422477.8853381362,793483.5211795421
"Second_[85,90)",ReVac_RZV_2d,2024,73,"[85,90)",C_Med_d,2785853.016792698,2906515.849632477,1762708.2401577947,3758645.752013804
"Second_[85,90)",ReVac_RZV_2d,2024,73,"[85,90)",C_VacZVL_d,0,0,0,0
"Second_[85,90)",ReVac_RZV_2d,2024,73,"[85,90)",C_VacRZV_d,159896730,159896730,159896730,159896730
"Second_[85,90)",ReVac_RZV_2d,2024,73,"[85,90)",C_Vac_d,159896730,159896730,159896730,159896730
"Second_[85,90)",ReVac_RZV_2d,2024,73,"[85,90)",C_All_d,162682583.0167927,162803245.8496325,161659438.24015778,163655375.7520138
"Second_[85,90)",ReVac_RZV_2d,2024,73,"[85,90)",N_VacZVL,0,0,0,0
"Second_[85,90)",ReVac_RZV_2d,2024,73,"[85,90)",N_VacRZV,1881138,1881138,1881138,1881138
"Second_[85,90)",ReVac_RZV_2d,2024,73,"[85,90)",N_VacZVL_d,0,0,0,0
"Second_[85,90)",ReVac_RZV_2d,2024,73,"[85,90)",N_VacRZV_d,1881138,1881138,1881138,1881138
"Second_[85,90)",ReVac_RZV_2d,2024,74,"[85,90)",N0,1,1,1,1
"Second_[85,90)",ReVac_RZV_2d,2024,74,"[85,90)",Year_Life,3.379440230445743,3.379444839423984,3.3793893736463163,3.3794671037807946
"Second_[85,90)",ReVac_RZV_2d,2024,74,"[85,90)",Year_Immunised,2.9353232258452953,2.9458358985091064,2.8265577764076726,3.0548089310319986
"Second_[85,90)",ReVac_RZV_2d,2024,74,"[85,90)",Risk_HZ,0.007273985382370103,0.007125675404174411,0.005246186312062369,0.00915728704307089
"Second_[85,90)",ReVac_RZV_2d,2024,74,"[85,90)",Risk_Hosp,6.984093203314918e-4,7.155351883550892e-4,4.475332076017902e-4,9.354579727310507e-4
"Second_[85,90)",ReVac_RZV_2d,2024,74,"[85,90)",Risk_PHN,6.395509850308245e-4,6.241010608092598e-4,4.0690612306958714e-4,9.286773463047555e-4
"Second_[85,90)",ReVac_RZV_2d,2024,74,"[85,90)",Risk_Death,3.523676491010601e-8,3.123664031698482e-8,2.134575932607161e-8,5.858283009848997e-8
"Second_[85,90)",ReVac_RZV_2d,2024,74,"[85,90)",Q_Life,4001334.0030851224,4001337.544808193,4001304.808739579,4001348.38880013
"Second_[85,90)",ReVac_RZV_2d,2024,74,"[85,90)",Q_HZ,-1047.5885082977404,-1050.9553244768708,-1503.6114446479924,-559.2320523181716
"Second_[85,90)",ReVac_RZV_2d,2024,74,"[85,90)",Q_HZ_Norm,-286.01135557952875,-283.5245833363168,-604.6646093865335,-60.95379026777588
"Second_[85,90)",ReVac_RZV_2d,2024,74,"[85,90)",Q_All,3965827.266713291,3965825.6396284983,3965365.4676320497,3966321.321449986
"Second_[85,90)",ReVac_RZV_2d,2024,74,"[85,90)",Q_HZ_d,-862.3471630653726,-870.9922765597148,-1279.6968689193166,-451.1150625355001
"Second_[85,90)",ReVac_RZV_2d,2024,74,"[85,90)",Q_HZ_Norm_d,-238.95503757892988,-236.04048057818164,-520.9659965909732,-49.679502984027934
"Second_[85,90)",ReVac_RZV_2d,2024,74,"[85,90)",Q_Life_d,3525882.726759155,3525884.9991336763,3525859.3305819575,3525893.925368066
"Second_[85,90)",ReVac_RZV_2d,2024,74,"[85,90)",Q_All_d,3525020.3795960895,3525013.376805948,3524598.3929720297,3525435.852107371
"Second_[85,90)",ReVac_RZV_2d,2024,74,"[85,90)",C_Hosp,2678079.2927221917,2758629.698628057,1694653.1381224154,3619147.078992077
"Second_[85,90)",ReVac_RZV_2d,2024,74,"[85,90)",C_GP_NonPHN,514012.4144950515,494657.60317675327,376784.0919116027,640172.6363560772
"Second_[85,90)",ReVac_RZV_2d,2024,74,"[85,90)",C_GP_PHN,225694.79096525948,221773.83539640246,147993.0997976858,323335.6817283932
"Second_[85,90)",ReVac_RZV_2d,2024,74,"[85,90)",C_GP,739707.2054603109,719351.5776153862,524777.1917092885,957894.6272575753
"Second_[85,90)",ReVac_RZV_2d,2024,74,"[85,90)",C_Med,3417786.4981825026,3470433.28921026,2219430.3298317036,4575072.992939242
"Second_[85,90)",ReVac_RZV_2d,2024,74,"[85,90)",C_VacZVL,0,0,0,0
"Second_[85,90)",ReVac_RZV_2d,2024,74,"[85,90)",C_VacRZV,159896730,159896730,159896730,159896730
"Second_[85,90)",ReVac_RZV_2d,2024,74,"[85,90)",C_Vac,159896730,159896730,159896730,159896730
"Second_[85,90)",ReVac_RZV_2d,2024,74,"[85,90)",C_All,163314516.4981825,163367163.28921026,162116160.32983172,164471802.99293923
"Second_[85,90)",ReVac_RZV_2d,2024,74,"[85,90)",C_Hosp_d,2175317.5287998784,2253851.1380042294,1340230.9359388142,2968607.313663892
"Second_[85,90)",ReVac_RZV_2d,2024,74,"[85,90)",C_GP_NonPHN_d,424003.7746159294,410414.5006265484,302205.0496924863,538496.5679176564
"Second_[85,90)",ReVac_RZV_2d,2024,74,"[85,90)",C_GP_PHN_d,186532.8394864232,186230.00260456605,120273.01800158591,264832.88147459755
"Second_[85,90)",ReVac_RZV_2d,2024,74,"[85,90)",C_GP_d,610536.6141023526,596644.5032311145,422478.0676940722,793483.8882493322
"Second_[85,90)",ReVac_RZV_2d,2024,74,"[85,90)",C_Med_d,2785854.142902231,2906516.9531395836,1762709.0036328863,3758647.528948155
"Second_[85,90)",ReVac_RZV_2d,2024,74,"[85,90)",C_VacZVL_d,0,0,0,0
"Second_[85,90)",ReVac_RZV_2d,2024,74,"[85,90)",C_VacRZV_d,159896730,159896730,159896730,159896730
"Second_[85,90)",ReVac_RZV_2d,2024,74,"[85,90)",C_Vac_d,159896730,159896730,159896730,159896730
"Second_[85,90)",ReVac_RZV_2d,2024,74,"[85,90)",C_All_d,162682584.14290223,162803246.95313957,161659439.0036329,163655377.52894813
"Second_[85,90)",ReVac_RZV_2d,2024,74,"[85,90)",N_VacZVL,0,0,0,0
"Second_[85,90)",ReVac_RZV_2d,2024,74,"[85,90)",N_VacRZV,1881138,1881138,1881138,1881138
"Second_[85,90)",ReVac_RZV_2d,2024,74,"[85,90)",N_VacZVL_d,0,0,0,0
"Second_[85,90)",ReVac_RZV_2d,2024,74,"[85,90)",N_VacRZV_d,1881138,1881138,1881138,1881138
"Second_[85,90)",ReVac_RZV_2d,2024,75,"[85,90)",N0,1,1,1,1
"Second_[85,90)",ReVac_RZV_2d,2024,75,"[85,90)",Year_Life,3.456983622294528,3.4569882265927445,3.4569344565826117,3.4570087558692064
"Second_[85,90)",ReVac_RZV_2d,2024,75,"[85,90)",Year_Immunised,3.0026761082910447,3.0134298917699534,2.8914160409057246,3.124905165793968
"Second_[85,90)",ReVac_RZV_2d,2024,75,"[85,90)",Risk_HZ,0.007273985382370103,0.0071256754041744115,0.005246186312062369,0.00915728704307089
"Second_[85,90)",ReVac_RZV_2d,2024,75,"[85,90)",Risk_Hosp,6.984093203314918e-4,7.155351883550893e-4,4.4753320760179016e-4,9.354579727310507e-4
"Second_[85,90)",ReVac_RZV_2d,2024,75,"[85,90)",Risk_PHN,6.395509850308245e-4,6.241010608092599e-4,4.0690612306958714e-4,9.286773463047556e-4
"Second_[85,90)",ReVac_RZV_2d,2024,75,"[85,90)",Risk_Death,3.523676491010601e-8,3.123664031698482e-8,2.134575932607161e-8,5.858283009848997e-8
"Second_[85,90)",ReVac_RZV_2d,2024,75,"[85,90)",Q_Life,4001335.6509558875,4001339.3809409095,4001306.7520561237,4001350.0487067113
"Second_[85,90)",ReVac_RZV_2d,2024,75,"[85,90)",Q_HZ,-1047.5889641650294,-1050.9557435445531,-1503.6120874933665,-559.2323483152825
"Second_[85,90)",ReVac_RZV_2d,2024,75,"[85,90)",Q_HZ_Norm,-286.0114778754954,-283.5246962136724,-604.6648685680246,-60.953820580344825
"Second_[85,90)",ReVac_RZV_2d,2024,75,"[85,90)",Q_All,3965828.898213589,3965827.1085344255,3965367.0271534706,3966323.2883732854
"Second_[85,90)",ReVac_RZV_2d,2024,75,"[85,90)",Q_HZ_d,-862.3475394630577,-870.9926253386469,-1279.6974181269177,-451.11530178028454
"Second_[85,90)",ReVac_RZV_2d,2024,75,"[85,90)",Q_HZ_Norm_d,-238.9551400743734,-236.04057335583872,-520.9662206213784,-49.679527759289414
"Second_[85,90)",ReVac_RZV_2d,2024,75,"[85,90)",Q_Life_d,3525884.162980187,3525886.5985474987,3525861.0244140746,3525895.3716198653
"Second_[85,90)",ReVac_RZV_2d,2024,75,"[85,90)",Q_All_d,3525021.8154407237,3525014.670023962,3524599.7661721967,3525437.5815506373
"Second_[85,90)",ReVac_RZV_2d,2024,75,"[85,90)",C_Hosp,2678080.48605859,2758630.8398144916,1694653.969763387,3619148.9865259035
"Second_[85,90)",ReVac_RZV_2d,2024,75,"[85,90)",C_GP_NonPHN,514012.6424810049,494657.8110371124,376784.2760215297,640172.9730277348
"Second_[85,90)",ReVac_RZV_2d,2024,75,"[85,90)",C_GP_PHN,225694.89121873723,221773.92874380358,147993.1720237173,323335.8512244898
"Second_[85,90)",ReVac_RZV_2d,2024,75,"[85,90)",C_GP,739707.5336997422,719351.8800504382,524777.448045247,957895.1173441675
"Second_[85,90)",ReVac_RZV_2d,2024,75,"[85,90)",C_Med,3417788.019758332,3470434.8097012555,2219431.4178086338,4575075.401190497
"Second_[85,90)",ReVac_RZV_2d,2024,75,"[85,90)",C_VacZVL,0,0,0,0
"Second_[85,90)",ReVac_RZV_2d,2024,75,"[85,90)",C_VacRZV,159896730,159896730,159896730,159896730
"Second_[85,90)",ReVac_RZV_2d,2024,75,"[85,90)",C_Vac,159896730,159896730,159896730,159896730
"Second_[85,90)",ReVac_RZV_2d,2024,75,"[85,90)",C_All,163314518.01975834,163367164.80970126,162116161.41780865,164471805.4011905
"Second_[85,90)",ReVac_RZV_2d,2024,75,"[85,90)",C_Hosp_d,2175318.5020778915,2253852.0749803297,1340231.595290768,2968608.886096906
"Second_[85,90)",ReVac_RZV_2d,2024,75,"[85,90)",C_GP_NonPHN_d,424003.9632082956,410414.6735574908,302205.19767118536,538496.851455071
"Second_[85,90)",ReVac_RZV_2d,2024,75,"[85,90)",C_GP_PHN_d,186532.92253373592,186230.0811975142,120273.07682044074,264833.02071435034
"Second_[85,90)",ReVac_RZV_2d,2024,75,"[85,90)",C_GP_d,610536.8857420315,596644.754755005,422478.2744916262,793484.2956003901
"Second_[85,90)",ReVac_RZV_2d,2024,75,"[85,90)",C_Med_d,2785855.387819923,2906518.1821747487,1762709.8697823938,3758649.516595971
"Second_[85,90)",ReVac_RZV_2d,2024,75,"[85,90)",C_VacZVL_d,0,0,0,0
"Second_[85,90)",ReVac_RZV_2d,2024,75,"[85,90)",C_VacRZV_d,159896730,159896730,159896730,159896730
"Second_[85,90)",ReVac_RZV_2d,2024,75,"[85,90)",C_Vac_d,159896730,159896730,159896730,159896730
"Second_[85,90)",ReVac_RZV_2d,2024,75,"[85,90)",C_All_d,162682585.38781992,162803248.18217474,161659439.8697824,163655379.51659596
"Second_[85,90)",ReVac_RZV_2d,2024,75,"[85,90)",N_VacZVL,0,0,0,0
"Second_[85,90)",ReVac_RZV_2d,2024,75,"[85,90)",N_VacRZV,1881138,1881138,1881138,1881138
"Second_[85,90)",ReVac_RZV_2d,2024,75,"[85,90)",N_VacZVL_d,0,0,0,0
"Second_[85,90)",ReVac_RZV_2d,2024,75,"[85,90)",N_VacRZV_d,1881138,1881138,1881138,1881138
"Second_[85,90)",ReVac_RZV_2d,2024,76,"[85,90)",N0,1,1,1,1
"Second_[85,90)",ReVac_RZV_2d,2024,76,"[85,90)",Year_Life,3.5457221597111532,3.5457268189622604,3.5456748563604776,3.545745372430459
"Second_[85,90)",ReVac_RZV_2d,2024,76,"[85,90)",Year_Immunised,3.0797529044306122,3.0907826625719874,2.9656380895196324,3.2051212481010034
"Second_[85,90)",ReVac_RZV_2d,2024,76,"[85,90)",Risk_HZ,0.007273985382370103,0.0071256754041744115,0.00524618631206237,0.00915728704307089
"Second_[85,90)",ReVac_RZV_2d,2024,76,"[85,90)",Risk_Hosp,6.984093203314918e-4,7.155351883550893e-4,4.4753320760179016e-4,9.354579727310507e-4
"Second_[85,90)",ReVac_RZV_2d,2024,76,"[85,90)",Risk_PHN,6.395509850308245e-4,6.241010608092599e-4,4.069061230695871e-4,9.286773463047555e-4
"Second_[85,90)",ReVac_RZV_2d,2024,76,"[85,90)",Risk_Death,3.523676491010601e-8,3.123664031698482e-8,2.134575932607161e-8,5.858283009848997e-8
"Second_[85,90)",ReVac_RZV_2d,2024,76,"[85,90)",Q_Life,4001337.470616371,4001341.4425451276,4001308.9087925763,4001351.9008782385
"Second_[85,90)",ReVac_RZV_2d,2024,76,"[85,90)",Q_HZ,-1047.5894656383362,-1050.9561992035879,-1503.6127834853366,-559.2326820094762
"Second_[85,90)",ReVac_RZV_2d,2024,76,"[85,90)",Q_HZ_Norm,-286.01161191376445,-283.52481893896663,-604.6651492337883,-60.953854691055874
"Second_[85,90)",ReVac_RZV_2d,2024,76,"[85,90)",Q_All,3965830.6997770425,3965828.706429276,3965368.7155049406,3966325.5107827694
"Second_[85,90)",ReVac_RZV_2d,2024,76,"[85,90)",Q_HZ_d,-862.3479535062372,-870.9930046996114,-1279.6980127946272,-451.11557159590006
"Second_[85,90)",ReVac_RZV_2d,2024,76,"[85,90)",Q_HZ_Norm_d,-238.95525240676335,-236.0406742003979,-520.9664632405204,-49.67955564756086
"Second_[85,90)",ReVac_RZV_2d,2024,76,"[85,90)",Q_Life_d,3525885.7490230626,3525888.39460642,3525862.904384315,3525896.98554149
"Second_[85,90)",ReVac_RZV_2d,2024,76,"[85,90)",Q_All_d,3525023.4010695564,3525016.0768345003,3524601.2528613615,3525439.536054594
