Scenario,Age0,Arm,Year0,N0,Index,A,M,L,U
Vac_74,74,RZV_2d,2024,1,dC_GP_NonPHN,-6.446176875128863,-6.366250890686449,-8.49822800709533,-4.832092159435718
Vac_74,74,RZV_2d,2024,1,dC_GP_PHN,-2.6927180161234374,-2.6628949838953906,-3.6087470454454693,-1.9696274995068954
Vac_74,74,RZV_2d,2024,1,dC_GP,-9.138894891252301,-9.026784941850496,-12.007190795692878,-6.789234252037402
Vac_74,74,RZV_2d,2024,1,dC_Med,-22.006581886530583,-21.022515022728406,-32.83895026086081,-14.41420794519162
Vac_74,74,RZV_2d,2024,1,dC_VacZVL,0,0,0,0
Vac_74,74,RZV_2d,2024,1,dC_VacRZV,170,170,170,170
Vac_74,74,RZV_2d,2024,1,dC_Vac,170,170,170,170
Vac_74,74,RZV_2d,2024,1,dC_All,147.99341811346943,148.97748497727162,137.1610497391392,155.5857920548084
Vac_74,74,RZV_2d,2024,1,dC_Hosp_d,-9.541530274448133,-9.09861281119122,-14.607275329443068,-6.042386251431799
Vac_74,74,RZV_2d,2024,1,dC_GP_NonPHN_d,-5.303314652137174,-5.284078488907355,-6.6416672837462345,-4.08534787632106
Vac_74,74,RZV_2d,2024,1,dC_GP_PHN_d,-2.191635472304986,-2.178826723154961,-2.851217535374999,-1.6655892764859512
Vac_74,74,RZV_2d,2024,1,dC_GP_d,-7.49495012444216,-7.4498108693923175,-9.390610913996458,-5.801470822138232
Vac_74,74,RZV_2d,2024,1,dC_Med_d,-17.036480398890294,-16.540224734223692,-23.826825905306734,-11.777543460904202
Vac_74,74,RZV_2d,2024,1,dC_VacZVL_d,0,0,0,0
Vac_74,74,RZV_2d,2024,1,dC_VacRZV_d,170,170,170,170
Vac_74,74,RZV_2d,2024,1,dC_Vac_d,170,170,170,170
Vac_74,74,RZV_2d,2024,1,dC_All_d,152.9635196011097,153.4597752657763,146.17317409469328,158.2224565390958
Vac_74,74,RZV_2d,2024,1,dN_VacZVL,0,0,0,0
Vac_74,74,RZV_2d,2024,1,dN_VacRZV,2,2,2,2
Vac_74,74,RZV_2d,2024,1,dN_VacZVL_d,0,0,0,0
Vac_74,74,RZV_2d,2024,1,dN_VacRZV_d,2,2,2,2
Vac_74,74,RZV_2d,2024,1,ICER,18821.994529994638,18565.551147689985,13602.593771055695,25499.382692339273
Vac_74,74,RZV_2d,2024,1,Price0,85,85,85,85
