Scenario,Type,Arm,Age0,Price,CostVac,N_HZ,N_NewUptake,Q_Life_d,Q_HZ_d,Q_All_d,C_Med_d,C_Vac_d,C_All_d,N_Uptake0,N_HZ0,Q_Life_d0,Q_HZ_d0,Q_All_d0,C_Med_d0,C_Vac_d0,C_All_d0,dN_Uptake,dN_HZ,dQ_Life_d,dQ_HZ_d,dQ_All_d,dC_Med_d,dC_Vac_d,dC_All_d,ICER,NMB
Vac_88,Overall,Vac,88,25,70,820.3002525603038,80919.405,330348.7757459817,-96.6045864280776,330252.17115955363,332421.1695078161,5664358.35,5996779.519507816,0,4171.497373825239,330329.0224140379,-503.8144931621222,329825.20792087575,1699600.6586552144,0,1699600.6586552144,80919.405,-3351.197121264936,0,407.2099067340445,426.96323867786936,-1367179.4891473984,5664358.35,4297178.860852601,10113.282774572517,123791792.74250822
Vac_88,Overall,Vac,88,50,120,820.3002525603038,80919.405,330348.7757459817,-96.6045864280776,330252.17115955363,332421.1695078161,9710328.6,10042749.769507816,0,4171.497373825239,330329.0224140379,-503.8144931621222,329825.20792087575,1699600.6586552144,0,1699600.6586552144,80919.405,-3351.197121264936,0,407.2099067340445,426.96323867786936,-1367179.4891473984,9710328.6,8343149.110852601,19631.79442897155,119745822.49250822
Vac_88,Overall,Vac,88,75,170,820.3002525603038,80919.405,330348.7757459817,-96.6045864280776,330252.17115955363,332421.1695078161,13756298.85,14088720.019507816,0,4171.497373825239,330329.0224140379,-503.8144931621222,329825.20792087575,1699600.6586552144,0,1699600.6586552144,80919.405,-3351.197121264936,0,407.2099067340445,426.96323867786936,-1367179.4891473984,13756298.85,12389119.360852601,29150.306083370582,115699852.24250822
Vac_88,Overall,Vac,88,100,220,820.3002525603038,80919.405,330348.7757459817,-96.6045864280776,330252.17115955363,332421.1695078161,17802269.1,18134690.269507818,0,4171.497373825239,330329.0224140379,-503.8144931621222,329825.20792087575,1699600.6586552144,0,1699600.6586552144,80919.405,-3351.197121264936,0,407.2099067340445,426.96323867786936,-1367179.4891473984,17802269.1,16435089.610852603,38668.81773776962,111653881.9925082
Vac_89,Overall,SOC,89,25,70,3300.4929778468186,0,268070.2465502952,-403.71139930507655,267666.5351509901,1399654.1000982253,0,1399654.1000982253,0,3300.4929778468186,268070.2465502952,-403.71139930507655,267666.5351509901,1399654.1000982253,0,1399654.1000982253,0,0,0,0,0,0,0,0,0,0
Vac_89,Overall,SOC,89,50,120,3300.4929778468186,0,268070.2465502952,-403.71139930507655,267666.5351509901,1399654.1000982253,0,1399654.1000982253,0,3300.4929778468186,268070.2465502952,-403.71139930507655,267666.5351509901,1399654.1000982253,0,1399654.1000982253,0,0,0,0,0,0,0,0,0,0
Vac_89,Overall,SOC,89,75,170,3300.4929778468186,0,268070.2465502952,-403.71139930507655,267666.5351509901,1399654.1000982253,0,1399654.1000982253,0,3300.4929778468186,268070.2465502952,-403.71139930507655,267666.5351509901,1399654.1000982253,0,1399654.1000982253,0,0,0,0,0,0,0,0,0,0
Vac_89,Overall,SOC,89,100,220,3300.4929778468186,0,268070.2465502952,-403.71139930507655,267666.5351509901,1399654.1000982253,0,1399654.1000982253,0,3300.4929778468186,268070.2465502952,-403.71139930507655,267666.5351509901,1399654.1000982253,0,1399654.1000982253,0,0,0,0,0,0,0,0,0,0
Vac_89,Overall,Vac,89,25,70,628.026118937754,69540.891,268085.6830222201,-75.22537361587803,268010.4576486042,264533.62607042055,4867862.37,5132395.99607042,0,3300.4929778468186,268070.2465502952,-403.71139930507655,267666.5351509901,1399654.1000982253,0,1399654.1000982253,69540.891,-2672.4668589090643,0,328.4860256891985,343.92249761406913,-1135120.4740278048,4867862.37,3732741.895972195,10906.251396112048,99444007.38824855
Vac_89,Overall,Vac,89,50,120,628.026118937754,69540.891,268085.6830222201,-75.22537361587803,268010.4576486042,264533.62607042055,8344906.92,8609440.546070421,0,3300.4929778468186,268070.2465502952,-403.71139930507655,267666.5351509901,1399654.1000982253,0,1399654.1000982253,69540.891,-2672.4668589090643,0,328.4860256891985,343.92249761406913,-1135120.4740278048,8344906.92,7209786.445972195,21062.067265046127,95966962.83824855
Vac_89,Overall,Vac,89,75,170,628.026118937754,69540.891,268085.6830222201,-75.22537361587803,268010.4576486042,264533.62607042055,11821951.47,12086485.096070422,0,3300.4929778468186,268070.2465502952,-403.71139930507655,267666.5351509901,1399654.1000982253,0,1399654.1000982253,69540.891,-2672.4668589090643,0,328.4860256891985,343.92249761406913,-1135120.4740278048,11821951.47,10686830.995972196,31217.883133980213,92489918.28824855
Vac_89,Overall,Vac,89,100,220,628.026118937754,69540.891,268085.6830222201,-75.22537361587803,268010.4576486042,264533.62607042055,15298996.020000001,15563529.646070423,0,3300.4929778468186,268070.2465502952,-403.71139930507655,267666.5351509901,1399654.1000982253,0,1399654.1000982253,69540.891,-2672.4668589090643,0,328.4860256891985,343.92249761406913,-1135120.4740278048,15298996.020000001,14163875.545972196,41373.6990029143,89012873.73824854
Vac_90,Overall,SOC,90,25,70,2506.717866820963,0,208902.22545325197,-309.9697271667016,208592.25572608525,1100278.1546829378,0,1100278.1546829378,0,2506.717866820963,208902.22545325197,-309.9697271667016,208592.25572608525,1100278.1546829378,0,1100278.1546829378,0,0,0,0,0,0,0,0,0,0
Vac_90,Overall,SOC,90,50,120,2506.717866820963,0,208902.22545325197,-309.9697271667016,208592.25572608525,1100278.1546829378,0,1100278.1546829378,0,2506.717866820963,208902.22545325197,-309.9697271667016,208592.25572608525,1100278.1546829378,0,1100278.1546829378,0,0,0,0,0,0,0,0,0,0
Vac_90,Overall,SOC,90,75,170,2506.717866820963,0,208902.22545325197,-309.9697271667016,208592.25572608525,1100278.1546829378,0,1100278.1546829378,0,2506.717866820963,208902.22545325197,-309.9697271667016,208592.25572608525,1100278.1546829378,0,1100278.1546829378,0,0,0,0,0,0,0,0,0,0
Vac_90,Overall,SOC,90,100,220,2506.717866820963,0,208902.22545325197,-309.9697271667016,208592.25572608525,1100278.1546829378,0,1100278.1546829378,0,2506.717866820963,208902.22545325197,-309.9697271667016,208592.25572608525,1100278.1546829378,0,1100278.1546829378,0,0,0,0,0,0,0,0,0,0
Vac_90,Overall,Vac,90,25,70,462.3608559668362,57491.973,208913.20424729813,-56.22496242864832,208856.97928486948,201573.04930343467,4024438.11,4226011.159303434,0,2506.717866820963,208902.22545325197,-309.9697271667016,208592.25572608525,1100278.1546829378,0,1100278.1546829378,57491.973,-2044.3570108541269,0,253.74476473805328,264.72355878422417,-898705.1053795031,4024438.11,3125733.0046204966,11864.962905647873,76291334.63064675
Vac_90,Overall,Vac,90,50,120,462.3608559668362,57491.973,208913.20424729813,-56.22496242864832,208856.97928486948,201573.04930343467,6899036.76,7100609.809303435,0,2506.717866820963,208902.22545325197,-309.9697271667016,208592.25572608525,1100278.1546829378,0,1100278.1546829378,57491.973,-2044.3570108541269,0,253.74476473805328,264.72355878422417,-898705.1053795031,6899036.76,6000331.654620497,22772.68392909762,73416735.98064674
Vac_90,Overall,Vac,90,75,170,462.3608559668362,57491.973,208913.20424729813,-56.22496242864832,208856.97928486948,201573.04930343467,9773635.41,9975208.459303435,0,2506.717866820963,208902.22545325197,-309.9697271667016,208592.25572608525,1100278.1546829378,0,1100278.1546829378,57491.973,-2044.3570108541269,0,253.74476473805328,264.72355878422417,-898705.1053795031,9773635.41,8874930.304620497,33680.40495254737,70542137.33064675
Vac_90,Overall,Vac,90,100,220,462.3608559668362,57491.973,208913.20424729813,-56.22496242864832,208856.97928486948,201573.04930343467,12648234.059999999,12849807.109303433,0,2506.717866820963,208902.22545325197,-309.9697271667016,208592.25572608525,1100278.1546829378,0,1100278.1546829378,57491.973,-2044.3570108541269,0,253.74476473805328,264.72355878422417,-898705.1053795031,12648234.059999999,11749528.954620495,44588.12597599711,67667538.68064675
Vac_91,Overall,SOC,91,25,70,1918.86961405031,0,164233.9132678888,-239.27031022874198,163994.64295766005,870694.3395104862,0,870694.3395104862,0,1918.86961405031,164233.9132678888,-239.27031022874198,163994.64295766005,870694.3395104862,0,870694.3395104862,0,0,0,0,0,0,0,0,0,0
Vac_91,Overall,SOC,91,50,120,1918.86961405031,0,164233.9132678888,-239.27031022874198,163994.64295766005,870694.3395104862,0,870694.3395104862,0,1918.86961405031,164233.9132678888,-239.27031022874198,163994.64295766005,870694.3395104862,0,870694.3395104862,0,0,0,0,0,0,0,0,0,0
Vac_91,Overall,SOC,91,75,170,1918.86961405031,0,164233.9132678888,-239.27031022874198,163994.64295766005,870694.3395104862,0,870694.3395104862,0,1918.86961405031,164233.9132678888,-239.27031022874198,163994.64295766005,870694.3395104862,0,870694.3395104862,0,0,0,0,0,0,0,0,0,0
Vac_91,Overall,SOC,91,100,220,1918.86961405031,0,164233.9132678888,-239.27031022874198,163994.64295766005,870694.3395104862,0,870694.3395104862,0,1918.86961405031,164233.9132678888,-239.27031022874198,163994.64295766005,870694.3395104862,0,870694.3395104862,0,0,0,0,0,0,0,0,0,0
Vac_91,Overall,Vac,91,25,70,343.7884208505401,48073.956,164241.69175967574,-42.3308497709081,164199.36090990485,155001.69538192707,3365176.92,3520178.615381927,0,1918.86961405031,164233.9132678888,-239.27031022874198,163994.64295766005,870694.3395104862,0,870694.3395104862,48073.956,-1575.08119319977,0,196.93946045783386,204.71795224480056,-715692.6441285592,3365176.92,2649484.275871441,13006.201150033361,58765901.397568725
Vac_91,Overall,Vac,91,50,120,343.7884208505401,48073.956,164241.69175967574,-42.3308497709081,164199.36090990485,155001.69538192707,5768874.72,5923876.415381927,0,1918.86961405031,164233.9132678888,-239.27031022874198,163994.64295766005,870694.3395104862,0,870694.3395104862,48073.956,-1575.08119319977,0,196.93946045783386,204.71795224480056,-715692.6441285592,5768874.72,5053182.075871441,24800.694418409887,56362203.59756872
Vac_91,Overall,Vac,91,75,170,343.7884208505401,48073.956,164241.69175967574,-42.3308497709081,164199.36090990485,155001.69538192707,8172572.52,8327574.215381927,0,1918.86961405031,164233.9132678888,-239.27031022874198,163994.64295766005,870694.3395104862,0,870694.3395104862,48073.956,-1575.08119319977,0,196.93946045783386,204.71795224480056,-715692.6441285592,8172572.52,7456879.87587144,36595.187686786405,53958505.79756872
Vac_91,Overall,Vac,91,100,220,343.7884208505401,48073.956,164241.69175967574,-42.3308497709081,164199.36090990485,155001.69538192707,10576270.32,10731272.015381927,0,1918.86961405031,164233.9132678888,-239.27031022874198,163994.64295766005,870694.3395104862,0,870694.3395104862,48073.956,-1575.08119319977,0,196.93946045783386,204.71795224480056,-715692.6441285592,10576270.32,9860577.675871441,48389.680955162934,51554807.99756872
Vac_92,Overall,SOC,92,25,70,1464.3201850935336,0,128809.24300599979,-184.11254335324176,128625.13046264654,680710.5175386118,0,680710.5175386118,0,1464.3201850935336,128809.24300599979,-184.11254335324176,128625.13046264654,680710.5175386118,0,680710.5175386118,0,0,0,0,0,0,0,0,0,0
Vac_92,Overall,SOC,92,50,120,1464.3201850935336,0,128809.24300599979,-184.11254335324176,128625.13046264654,680710.5175386118,0,680710.5175386118,0,1464.3201850935336,128809.24300599979,-184.11254335324176,128625.13046264654,680710.5175386118,0,680710.5175386118,0,0,0,0,0,0,0,0,0,0
Vac_92,Overall,SOC,92,75,170,1464.3201850935336,0,128809.24300599979,-184.11254335324176,128625.13046264654,680710.5175386118,0,680710.5175386118,0,1464.3201850935336,128809.24300599979,-184.11254335324176,128625.13046264654,680710.5175386118,0,680710.5175386118,0,0,0,0,0,0,0,0,0,0
Vac_92,Overall,SOC,92,100,220,1464.3201850935336,0,128809.24300599979,-184.11254335324176,128625.13046264654,680710.5175386118,0,680710.5175386118,0,1464.3201850935336,128809.24300599979,-184.11254335324176,128625.13046264654,680710.5175386118,0,680710.5175386118,0,0,0,0,0,0,0,0,0,0
Vac_92,Overall,Vac,92,25,70,255.39782998988053,40248.873,128814.64482465723,-31.822884126243828,128782.82194053098,118139.09434869877,2817421.11,2935560.2043486987,0,1464.3201850935336,128809.24300599979,-184.11254335324176,128625.13046264654,680710.5175386118,0,680710.5175386118,40248.873,-1208.922355103653,0,152.2896592269979,157.69147788444127,-562571.423189913,2817421.11,2254849.686810087,14370.735136519641,45052593.67852229
Vac_92,Overall,Vac,92,50,120,255.39782998988053,40248.873,128814.64482465723,-31.822884126243828,128782.82194053098,118139.09434869877,4829864.76,4948003.854348699,0,1464.3201850935336,128809.24300599979,-184.11254335324176,128625.13046264654,680710.5175386118,0,680710.5175386118,40248.873,-1208.922355103653,0,152.2896592269979,157.69147788444127,-562571.423189913,4829864.76,4267293.336810087,27190.703156812542,43040150.02852229
Vac_92,Overall,Vac,92,75,170,255.39782998988053,40248.873,128814.64482465723,-31.822884126243828,128782.82194053098,118139.09434869877,6842308.41,6960447.504348699,0,1464.3201850935336,128809.24300599979,-184.11254335324176,128625.13046264654,680710.5175386118,0,680710.5175386118,40248.873,-1208.922355103653,0,152.2896592269979,157.69147788444127,-562571.423189913,6842308.41,6279736.986810087,40010.67117710545,41027706.37852229
Vac_92,Overall,Vac,92,100,220,255.39782998988053,40248.873,128814.64482465723,-31.822884126243828,128782.82194053098,118139.09434869877,8854752.06,8972891.1543487,0,1464.3201850935336,128809.24300599979,-184.11254335324176,128625.13046264654,680710.5175386118,0,680710.5175386118,40248.873,-1208.922355103653,0,152.2896592269979,157.69147788444127,-562571.423189913,8854752.06,8292180.636810088,52830.639197398355,39015262.72852229
Vac_93,Overall,SOC,93,25,70,1073.4232791781726,0,96930.98150752623,-136.11336574192987,96794.8681417843,509425.28750191553,0,509425.28750191553,0,1073.4232791781726,96930.98150752623,-136.11336574192987,96794.8681417843,509425.28750191553,0,509425.28750191553,0,0,0,0,0,0,0,0,0,0
Vac_93,Overall,SOC,93,50,120,1073.4232791781726,0,96930.98150752623,-136.11336574192987,96794.8681417843,509425.28750191553,0,509425.28750191553,0,1073.4232791781726,96930.98150752623,-136.11336574192987,96794.8681417843,509425.28750191553,0,509425.28750191553,0,0,0,0,0,0,0,0,0,0
Vac_93,Overall,SOC,93,75,170,1073.4232791781726,0,96930.98150752623,-136.11336574192987,96794.8681417843,509425.28750191553,0,509425.28750191553,0,1073.4232791781726,96930.98150752623,-136.11336574192987,96794.8681417843,509425.28750191553,0,509425.28750191553,0,0,0,0,0,0,0,0,0,0
Vac_93,Overall,SOC,93,100,220,1073.4232791781726,0,96930.98150752623,-136.11336574192987,96794.8681417843,509425.28750191553,0,509425.28750191553,0,1073.4232791781726,96930.98150752623,-136.11336574192987,96794.8681417843,509425.28750191553,0,509425.28750191553,0,0,0,0,0,0,0,0,0,0
Vac_93,Overall,Vac,93,25,70,182.69436782465635,32514.593999999997,96934.48913011553,-23.02641636955942,96911.46271374596,86403.09571260675,2276021.5799999996,2362424.6757126064,0,1073.4232791781726,96930.98150752623,-136.11336574192987,96794.8681417843,509425.28750191553,0,509425.28750191553,32514.593999999997,-890.7289113535161,0,113.08694937237044,116.59457196165822,-423022.1917893088,2276021.5799999996,1852999.3882106908,15968.552601899835,33125372.200286776
Vac_93,Overall,Vac,93,50,120,182.69436782465635,32514.593999999997,96934.48913011553,-23.02641636955942,96911.46271374596,86403.09571260675,3901751.28,3988154.3757126066,0,1073.4232791781726,96930.98150752623,-136.11336574192987,96794.8681417843,509425.28750191553,0,509425.28750191553,32514.593999999997,-890.7289113535161,0,113.08694937237044,116.59457196165822,-423022.1917893088,3901751.28,3478729.0882106912,29974.808576736712,31499642.500286777
Vac_93,Overall,Vac,93,75,170,182.69436782465635,32514.593999999997,96934.48913011553,-23.02641636955942,96911.46271374596,86403.09571260675,5527480.9799999995,5613884.075712606,0,1073.4232791781726,96930.98150752623,-136.11336574192987,96794.8681417843,509425.28750191553,0,509425.28750191553,32514.593999999997,-890.7289113535161,0,113.08694937237044,116.59457196165822,-423022.1917893088,5527480.9799999995,5104458.788210691,43981.06455157358,29873912.800286777
Vac_93,Overall,Vac,93,100,220,182.69436782465635,32514.593999999997,96934.48913011553,-23.02641636955942,96911.46271374596,86403.09571260675,7153210.68,7239613.7757126065,0,1073.4232791781726,96930.98150752623,-136.11336574192987,96794.8681417843,509425.28750191553,0,509425.28750191553,32514.593999999997,-890.7289113535161,0,113.08694937237044,116.59457196165822,-423022.1917893088,7153210.68,6730188.488210691,57987.32052641046,28248183.100286774
Vac_94,Overall,SOC,94,25,70,767.9429371799325,0,71054.29924822785,-98.25377840768982,70956.04546982015,374360.431319342,0,374360.431319342,0,767.9429371799325,71054.29924822785,-98.25377840768982,70956.04546982015,374360.431319342,0,374360.431319342,0,0,0,0,0,0,0,0,0,0
Vac_94,Overall,SOC,94,50,120,767.9429371799325,0,71054.29924822785,-98.25377840768982,70956.04546982015,374360.431319342,0,374360.431319342,0,767.9429371799325,71054.29924822785,-98.25377840768982,70956.04546982015,374360.431319342,0,374360.431319342,0,0,0,0,0,0,0,0,0,0
Vac_94,Overall,SOC,94,75,170,767.9429371799325,0,71054.29924822785,-98.25377840768982,70956.04546982015,374360.431319342,0,374360.431319342,0,767.9429371799325,71054.29924822785,-98.25377840768982,70956.04546982015,374360.431319342,0,374360.431319342,0,0,0,0,0,0,0,0,0,0
Vac_94,Overall,SOC,94,100,220,767.9429371799325,0,71054.29924822785,-98.25377840768982,70956.04546982015,374360.431319342,0,374360.431319342,0,767.9429371799325,71054.29924822785,-98.25377840768982,70956.04546982015,374360.431319342,0,374360.431319342,0,0,0,0,0,0,0,0,0,0
Vac_94,Overall,Vac,94,25,70,127.89973064588261,25820.697,71056.43096858656,-16.303472249759082,71040.12749633679,62195.62269803382,1807448.79,1869644.4126980337,0,767.9429371799325,71054.29924822785,-98.25377840768982,70956.04546982015,374360.431319342,0,374360.431319342,25820.697,-640.0432065340499,0,81.95030615793074,84.08202651664033,-312164.8086213082,1807448.79,1495283.9813786917,17871.366472996582,23729323.973613407
Vac_94,Overall,Vac,94,50,120,127.89973064588261,25820.697,71056.43096858656,-16.303472249759082,71040.12749633679,62195.62269803382,3098483.64,3160679.262698034,0,767.9429371799325,71054.29924822785,-98.25377840768982,70956.04546982015,374360.431319342,0,374360.431319342,25820.697,-640.0432065340499,0,81.95030615793074,84.08202651664033,-312164.8086213082,3098483.64,2786318.831378692,33298.320546601935,22438289.123613406
Vac_94,Overall,Vac,94,75,170,127.89973064588261,25820.697,71056.43096858656,-16.303472249759082,71040.12749633679,62195.62269803382,4389518.49,4451714.112698034,0,767.9429371799325,71054.29924822785,-98.25377840768982,70956.04546982015,374360.431319342,0,374360.431319342,25820.697,-640.0432065340499,0,81.95030615793074,84.08202651664033,-312164.8086213082,4389518.49,4077353.681378692,48725.27462020729,21147254.273613404
Vac_94,Overall,Vac,94,100,220,127.89973064588261,25820.697,71056.43096858656,-16.303472249759082,71040.12749633679,62195.62269803382,5680553.34,5742748.962698034,0,767.9429371799325,71054.29924822785,-98.25377840768982,70956.04546982015,374360.431319342,0,374360.431319342,25820.697,-640.0432065340499,0,81.95030615793074,84.08202651664033,-312164.8086213082,5680553.34,5368388.531378692,64152.228693812634,19856219.423613407
Vac_95,Overall,SOC,95,25,70,503.5817148609582,0,47695.81830349832,-65.02769719930288,47630.79060629902,249303.3216616747,0,249303.3216616747,0,503.5817148609582,47695.81830349832,-65.02769719930288,47630.79060629902,249303.3216616747,0,249303.3216616747,0,0,0,0,0,0,0,0,0,0
Vac_95,Overall,SOC,95,50,120,503.5817148609582,0,47695.81830349832,-65.02769719930288,47630.79060629902,249303.3216616747,0,249303.3216616747,0,503.5817148609582,47695.81830349832,-65.02769719930288,47630.79060629902,249303.3216616747,0,249303.3216616747,0,0,0,0,0,0,0,0,0,0
Vac_95,Overall,SOC,95,75,170,503.5817148609582,0,47695.81830349832,-65.02769719930288,47630.79060629902,249303.3216616747,0,249303.3216616747,0,503.5817148609582,47695.81830349832,-65.02769719930288,47630.79060629902,249303.3216616747,0,249303.3216616747,0,0,0,0,0,0,0,0,0,0
Vac_95,Overall,SOC,95,100,220,503.5817148609582,0,47695.81830349832,-65.02769719930288,47630.79060629902,249303.3216616747,0,249303.3216616747,0,503.5817148609582,47695.81830349832,-65.02769719930288,47630.79060629902,249303.3216616747,0,249303.3216616747,0,0,0,0,0,0,0,0,0,0
Vac_95,Overall,Vac,95,25,70,82.34684081973394,19066.908,47696.92744974765,-10.612321309660365,47686.315128437986,40714.93740831788,1334683.56,1375398.4974083179,0,503.5817148609582,47695.81830349832,-65.02769719930288,47630.79060629902,249303.3216616747,0,249303.3216616747,19066.908,-421.2348740412242,0,54.41537588964252,55.52452213896926,-208588.38425335684,1334683.56,1126095.1757466432,20383.67266754644,15531261.465944134
Vac_95,Overall,Vac,95,50,120,82.34684081973394,19066.908,47696.92744974765,-10.612321309660365,47686.315128437986,40714.93740831788,2288028.96,2328743.897408318,0,503.5817148609582,47695.81830349832,-65.02769719930288,47630.79060629902,249303.3216616747,0,249303.3216616747,19066.908,-421.2348740412242,0,54.41537588964252,55.52452213896926,-208588.38425335684,2288028.96,2079440.5757466431,37634.957235372596,14577916.065944135
Vac_95,Overall,Vac,95,75,170,82.34684081973394,19066.908,47696.92744974765,-10.612321309660365,47686.315128437986,40714.93740831788,3241374.36,3282089.2974083177,0,503.5817148609582,47695.81830349832,-65.02769719930288,47630.79060629902,249303.3216616747,0,249303.3216616747,19066.908,-421.2348740412242,0,54.41537588964252,55.52452213896926,-208588.38425335684,3241374.36,3032785.9757466433,54886.241803198754,13624570.665944135
Vac_95,Overall,Vac,95,100,220,82.34684081973394,19066.908,47696.92744974765,-10.612321309660365,47686.315128437986,40714.93740831788,4194719.76,4235434.697408318,0,503.5817148609582,47695.81830349832,-65.02769719930288,47630.79060629902,249303.3216616747,0,249303.3216616747,19066.908,-421.2348740412242,0,54.41537588964252,55.52452213896926,-208588.38425335684,4194719.76,3986131.3757466427,72137.52637102491,12671225.265944134
